weight logl C sigma mu1 mu2 mu3 a1 a2 a3 W lam0
1.000000000000000000e+00 -9.999999999999999673e+98 2.986272174635369083e+02 8.024468569911251681e-01 1.211893848202145819e+03 1.215805824753742399e+03 1.219700387079497887e+03 1.028855857013703599e+02 1.121598247394996122e+02 1.002079585133573687e+02 1.055675271771637780e+00 1.215767062729296640e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.328212707837953701e+02 3.790738370823355519e-01 1.212296748366069778e+03 1.213804430310415000e+03 1.215740695584061314e+03 3.606449963621120105e+02 1.507754227571073784e+02 3.194105180884626520e+02 6.255255143282713703e+00 1.213894371045084426e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.126173921021481021e+02 1.859005295047300166e+00 1.215079796724113294e+03 1.216503801161113415e+03 1.217147764142240476e+03 1.415573727798164896e+02 3.291666626206320245e+01 1.887562852530561202e+02 3.225348389931393722e+00 1.216283482918340496e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.503222699510887139e+02 1.710190617226122978e+00 1.210355557403792091e+03 1.216904498280781354e+03 1.217238295232085420e+03 3.315864046656874393e+02 1.466658487357987610e+02 3.207287212617497403e+02 3.191809401613972863e+00 1.214320605101990168e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.775896339244785906e+02 2.460380079530683162e+00 1.215431643518306146e+03 1.216624585130922242e+03 1.217325016384959554e+03 1.924441128575461732e+02 3.211806692388532269e+01 7.700276672734598549e+01 1.698099938856906466e+00 1.216042158532933854e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.876786260723692408e+02 1.796901037139526203e+00 1.214428703519605051e+03 1.217636127948424246e+03 1.219564908515411616e+03 3.246750107221235453e+02 1.136577300853139718e+02 5.646469495685919782e+01 2.636408024286696961e+00 1.215751594021882511e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.200645042975080798e+02 2.751536474077357131e+00 1.219055633375322031e+03 1.219128205316225603e+03 1.219580106090232675e+03 2.283712977769531562e+02 3.052013356649270008e+02 1.036119619637799474e+02 5.307018915655363323e+00 1.219175678179976103e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.374151209558623066e+02 2.111008439123160940e+00 1.211950184585228499e+03 1.215763466104719782e+03 1.216869909778667761e+03 9.306589603907195851e+01 3.234642745342685544e+02 1.876240935659956790e+02 4.396563201610034888e+00 1.215519669149543006e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.581877927252750169e+02 1.867797481977953478e+00 1.212161694882998518e+03 1.217176010295585229e+03 1.219037053483924865e+03 1.444008821130956619e+02 2.445484792638232818e+02 1.708252245202890833e+02 3.538671197399974933e+00 1.216450435290014639e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.660453737156225884e+02 3.323539906557720358e-01 1.216149584383617366e+03 1.217960962740186687e+03 1.218583263315628528e+03 5.341035004212821491e+01 2.705969965640595376e+01 7.098064163701947393e+01 5.692663970073019719e-01 1.217613819670164730e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.499974858062258818e+02 9.190751182363838812e-01 1.210762127765729247e+03 1.217586793137316590e+03 1.217926228645200581e+03 3.976822884386240844e+02 1.688716133066015743e+02 2.456626171607011599e+02 5.414867552881439394e+00 1.214347925339946187e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.802603383859141388e+02 1.007230584743829677e-01 1.216833082929116472e+03 1.217023655938294041e+03 1.219493838816326843e+03 2.208724116896191845e+02 8.303202301149714515e+01 8.884256672994040116e+01 2.178776568089182408e+00 1.217475257265332857e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.360767156859711804e+02 2.602820876080154555e+00 1.211444398987725435e+03 1.211854766669010132e+03 1.212441304050974168e+03 2.357196352706855293e+02 3.205340718101520565e+02 2.500412022449503979e+02 3.415393623140369428e+00 1.211916687923145673e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.049939351350513022e+02 1.117099327309701629e+00 1.210457844490520074e+03 1.212569992524489180e+03 1.217200684604841399e+03 2.955173966094841944e+02 2.170626446268431380e+02 2.661245493131073658e+02 7.416662586727554185e+00 1.213350987476901309e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.292530252216275244e+02 2.912303456474012897e+00 1.210758876669965048e+03 1.211675765048343919e+03 1.217707599807032238e+03 3.878724877684006742e+02 3.184726826993136797e+02 3.561459720109747309e+02 4.634578503169320740e+00 1.213362911232577744e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.534242766437608623e+02 2.913160882092702852e+00 1.212271411457646082e+03 1.212314509239937479e+03 1.214960927921841403e+03 1.020945701021972667e+02 3.010885593171330754e+01 7.895385282158171947e+01 8.332164607588743444e-01 1.213283194300990544e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.549635879840079724e+02 2.675643142087003046e+00 1.210620904999479535e+03 1.215273417834094516e+03 1.215295558685960941e+03 3.137763667861981958e+02 2.235928835828265164e+02 2.803958658969988846e+02 5.277143662615864095e+00 1.213495840946273347e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.778709274954776447e+02 1.955374845920133886e+00 1.212330994303944863e+03 1.217574664422909791e+03 1.219213452597623927e+03 3.851819611691157661e+02 1.395126080420677965e+02 3.495904207517086775e+02 4.915277624473628038e+00 1.215919754972059991e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.138436197143748245e+02 2.979916319620296239e+00 1.211856573830944171e+03 1.216637516226411208e+03 1.217844200503521961e+03 1.212774313460088962e+02 3.072825754648029601e+02 6.226226915644352999e+01 4.311372716351534962e+00 1.215609263156819907e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.069616392828082212e+02 2.910524785266586534e+00 1.217965985295134715e+03 1.219022368516998540e+03 1.219774914217388641e+03 2.225599478276550371e+02 2.342070716058754272e+02 3.871535101476704313e+02 4.077666433768449394e+00 1.219089012368803651e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.857345496672006107e+02 2.331262117383007038e+00 1.210951023114448617e+03 1.213217887511592835e+03 1.217588611503619177e+03 3.777975587182191930e+02 3.011291913966634866e+02 2.887408073288664809e+02 3.386596260658035096e+00 1.213637029949264843e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.092755803844791558e+02 1.611217628529558077e+00 1.212698498402339055e+03 1.213039681279102524e+03 1.213811790992928081e+03 2.149442251989874819e-01 7.351025579828349521e+01 3.178195798155450120e+02 3.583094946386028656e+00 1.213666220725321637e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.040675784989383033e+02 2.065042666799310922e+00 1.213487915783398876e+03 1.217475409826855412e+03 1.219462675650402616e+03 1.232436948777996975e+02 1.325646516038233926e+02 2.902947981006025771e+02 5.247581931463861871e+00 1.217631899370356223e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.394017028809007286e+02 1.563724163675012768e+00 1.210751509406017476e+03 1.214607079529928342e+03 1.215290499875527075e+03 2.633952475620386622e+02 3.311243357904821778e+02 2.431275698752994856e+02 3.498918943131072989e+00 1.213593072001604924e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.313695721902962248e+02 1.753688399560223266e+00 1.211104375488200048e+03 1.217151155824856460e+03 1.218933327628883944e+03 3.407684877919623432e+02 2.945854956856589979e+02 2.479421678306607646e+02 6.723749926115142550e+00 1.215318614554980059e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.896863687285780031e+02 2.568020048079370898e+00 1.212747170688906181e+03 1.214682939514577356e+03 1.215338071540762940e+03 3.760945766240085391e+02 1.149620296507036414e+02 3.981495395362069303e+02 4.687770406334696105e+00 1.214157536440641707e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.923244958142834093e+02 2.097689732725483314e+00 1.214362533452816024e+03 1.217888323988059255e+03 1.218603679123169059e+03 2.680162824624466111e+02 3.459190461992515679e+02 1.704145117339374735e+02 2.683147842984532794e+00 1.216838967777932567e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.356726221387550027e+02 2.452500155634105727e+00 1.216217534174472348e+03 1.218756732183019722e+03 1.218918263400694968e+03 2.012960720774383816e+01 2.323563594442861202e+01 3.645185707535914617e+02 1.730722093233288517e+00 1.218775776993820045e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.727323384758277598e+02 4.063643899789358693e-01 1.210188212200465387e+03 1.214600952459423752e+03 1.217966096236207477e+03 2.431202076449374516e+01 3.357978971778376263e+02 1.021725458672019045e+02 1.695004216929358876e+00 1.215112636749002377e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.000654705561329791e+02 1.103407273693204793e+00 1.215338702684927284e+03 1.216280995763455621e+03 1.218557885599097517e+03 4.917910667425675797e+01 2.884202341312428075e+02 1.185288916585213883e+02 4.558297981601456605e+00 1.216771068687932029e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.924021430662936041e+02 2.567661824722238695e+00 1.211129839041972900e+03 1.213279120896911536e+03 1.219687678386957032e+03 1.520165537062018757e+02 2.324903801060515320e+02 1.769891366347302153e+02 2.918346238240786761e+00 1.214717276351967939e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.003644490738153365e+02 1.627322848125626775e+00 1.211753593638808979e+03 1.213989970021146746e+03 1.216711199242121211e+03 3.659033308295160936e+01 2.957713941395298889e+02 3.447264443593647911e+02 6.746294906514818557e+00 1.215254576246513807e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.956058645253980615e+02 2.847948526032777483e+00 1.211589590292835055e+03 1.214578554079947025e+03 1.219757212105829467e+03 3.116836253456352779e+02 3.145102561469567490e+02 1.837334837158648426e+01 3.295234687508492133e+00 1.213280843395270722e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.659536879583125710e+02 2.011772694657466776e+00 1.212976013465333381e+03 1.214344733514331892e+03 1.215756762118690403e+03 3.221872504912301451e+02 1.840903089772079113e+02 7.022249516864648911e+01 2.167670841727335596e+00 1.213751796922770609e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.794410858125906998e+02 1.581546891438167624e+00 1.212636293637451899e+03 1.213372556399157475e+03 1.215254751291832918e+03 1.107574173310435413e+02 2.006542032159620703e+02 1.216326077060416679e+02 2.413294738448702681e+00 1.213712913576155415e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.338039951357153825e+02 2.174193058687939661e+00 1.216617126612808079e+03 1.218439766039056622e+03 1.219504715271034456e+03 2.159261736309792923e+02 1.885716077659119208e+02 1.599842352109035346e+02 2.414338627020175210e+00 1.218044393888596233e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.503808600570312706e+02 3.071524668219536292e-01 1.211188798457978692e+03 1.215758762561820504e+03 1.218422771999430779e+03 1.798130212766779579e+01 3.835743735510613988e+02 1.462482513043232757e+02 3.642776925037535918e+00 1.216319972150328113e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.710883625932897871e+02 2.430854920366893046e-01 1.214785193011693764e+03 1.217616433660434268e+03 1.219020909458998631e+03 2.674316656534019216e+02 1.884657118963127971e+02 1.572492011604323636e+02 3.583800612831367083e+00 1.216741747698207746e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.412451415417593523e+02 1.179472495279874966e+00 1.210067925026856756e+03 1.215363764646889877e+03 1.217380448886142631e+03 3.495398096397899508e+02 3.338831433355783815e+02 1.571201379216741998e+02 3.484186605895005062e+00 1.213538462549390033e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.396163846593770188e+02 2.517269046594111659e-01 1.213861227808081367e+03 1.218241169753599024e+03 1.218295314177607906e+03 3.551304178996595056e+02 3.214171452409593144e+02 2.841021719908534919e+02 4.009115388737165553e+00 1.216638017211413171e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.815871747049603755e+02 1.535631339699030873e+00 1.211940112229104216e+03 1.213154815325862728e+03 1.216966780170715765e+03 2.155557631282598550e+02 1.560950659241567564e+02 1.946962490421451548e+02 2.011267305366323477e+00 1.214002950722611558e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.575976932021712287e+02 2.149272501551933612e+00 1.212584847724783458e+03 1.216040784259697830e+03 1.219904253305761131e+03 2.688543419948199471e+02 1.474791873464072012e+02 3.726962899915853313e+02 3.063031386362438102e+00 1.216688107116680158e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.814159132125665224e+02 6.871088015460703469e-01 1.213722970664450258e+03 1.215087767826659501e+03 1.216662688409065140e+03 3.451487600547588954e+02 2.918383857922743232e+02 2.115375883756023256e+01 3.627801404132856788e+00 1.214422648009674504e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.534823976859997003e+02 1.439903749147362744e+00 1.210146693074483892e+03 1.216450217804484282e+03 1.216539108369467613e+03 2.473111748312981319e+02 1.285651289533485340e+02 1.344256006814071611e+02 2.013165052581632253e+00 1.213418712482981846e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.136370483203257322e+02 1.779428988987702853e+00 1.212831054391340558e+03 1.213507232419929778e+03 1.215275133284722642e+03 2.817677794494416617e+02 2.163458213010466125e+02 3.038883195007028348e+02 3.754039510266382607e+00 1.213939549640702808e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.794278732410385828e+02 4.444037405779224237e-01 1.213517671840301773e+03 1.217163649109048038e+03 1.217748092190337047e+03 2.344217659235482643e+02 3.766940766410691595e+02 7.830390370330113115e+01 2.467254745460611076e+00 1.215990296794324877e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.670952122366790604e+02 1.871593923955149119e+00 1.212866882803030649e+03 1.214337392246327681e+03 1.216780187124372105e+03 2.073539672043368682e+02 3.375498534854752393e+02 2.363330824644012580e+02 2.924937877441029954e+00 1.214686066605382393e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.121676249138549792e+02 1.905588106142715343e+00 1.212063164825734475e+03 1.213724985406876613e+03 1.219737177025102028e+03 7.360084732592144974e+01 4.986925142156910340e+01 1.998820643311870242e+02 1.524041018086365051e+00 1.217063196781906981e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.903578195270756623e+02 2.962296229173581263e+00 1.212721487905772165e+03 1.215798490665936697e+03 1.218767276413781246e+03 5.959451627640923732e+01 2.450347583331279111e+02 2.730843480143705051e+02 1.989660976118593050e+00 1.216884420449662230e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.298001209301223469e+02 1.912334558369054749e+00 1.214333710416622580e+03 1.215317644757222979e+03 1.216828914885156109e+03 2.855560198952686619e+02 2.579401025918477330e+02 9.164455892452751584e+01 4.893221029844577075e+00 1.215093334310703995e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.835395589377223473e+02 1.338758820907031577e+00 1.210017822764662242e+03 1.217411678311304286e+03 1.218128233617113438e+03 2.544756529135038932e+02 4.429943762479142322e+01 2.460674767786459327e+01 1.140517532818722701e+00 1.211647829195799204e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.822721166680522629e+02 1.469137102693357511e-01 1.211935234590022674e+03 1.211994191056925956e+03 1.219271936084118806e+03 2.214819396900355173e+02 8.876043168121267968e+01 1.557248943679832394e+02 2.556437453282199179e+00 1.214398369129762386e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.300320848146268702e+02 1.372299855496924126e+00 1.214124748888710428e+03 1.214643139447636258e+03 1.216821334928822125e+03 3.175133482231084372e+02 2.386357642019797254e+02 1.855850860383843894e+02 5.704239838351321090e+00 1.214966226443259529e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.074760142183362319e+02 8.363642048980642896e-01 1.211610434263003299e+03 1.219384125027956998e+03 1.219524329961242074e+03 7.032020126737722876e+01 1.219094647438711263e+02 2.748201179701675301e+02 4.345618763202455881e+00 1.218296197401602058e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.147847172474590849e+02 2.284034038955859991e+00 1.215036540101541732e+03 1.215270203355309377e+03 1.215983748963110884e+03 3.424180143428990846e+02 1.911393397920795323e+01 4.349203057431112285e+01 3.528553178584267425e+00 1.215149279749445896e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.177215188799536065e+02 2.749970610721611530e-01 1.212405796721334355e+03 1.216814378879395690e+03 1.218540101722475356e+03 2.140641122565778858e+02 1.245119141523581590e+02 2.257094461597077384e+02 4.793392728342839249e+00 1.215832238977199950e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.152820431687258349e+02 1.431238487332756160e+00 1.216093762251235603e+03 1.216211844037296942e+03 1.219836615703301732e+03 3.293098287148876580e+01 1.805888935216013920e+02 2.108849998972507933e+02 3.681448251825182538e+00 1.218003815491033038e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.604516460961723396e+02 1.987166529829524908e+00 1.211071453145021906e+03 1.212575840306741611e+03 1.213282576213370930e+03 2.460552850957618176e+01 9.359169966790932449e+01 2.144459684234393819e+02 2.073167865174430524e+00 1.212920174493913009e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.017787814438162428e+02 1.710890291491846016e+00 1.210758244482277178e+03 1.211006922298680138e+03 1.216935365004344931e+03 1.838013963913575708e+02 1.171976239842697112e+02 3.746476375907634520e+02 6.638384232762308379e+00 1.214226607764024720e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.664287169183320430e+02 4.345657137974470174e-01 1.210275809240990839e+03 1.213123102238045931e+03 1.218438506823698162e+03 1.332558378690777943e+02 1.953851426466602277e+02 3.199174561458766561e+02 2.434266261397100894e+00 1.215160038656985535e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.367977373534548349e+02 2.848740930469637167e+00 1.213112399344136975e+03 1.214051564890427699e+03 1.218367650771397393e+03 1.467677832938922791e+02 3.071101476270741273e+02 3.752346914112392824e+02 3.501353651427147273e+00 1.215838663371822349e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.114873249989393003e+02 3.007854899075121935e-01 1.210545996776318134e+03 1.215490641317492646e+03 1.219001489219833047e+03 1.521195471493653883e+02 2.670894702599983361e+02 2.995809614252294750e+02 3.398737862130499998e+00 1.215907461404590549e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.560473447756935172e+02 5.870454255282921974e-01 1.213300235497949870e+03 1.215524452232622025e+03 1.218692037302743756e+03 1.704431297731077564e+02 2.702180205007201721e+02 9.360966576556140240e+01 3.423773834840727837e+00 1.215369875416195100e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.852680768908576283e+02 5.741434623702893481e-01 1.211090442836872171e+03 1.214694290125361022e+03 1.219216582776648693e+03 2.873008641533826903e+02 2.402188457424520607e+02 3.333879320869248772e+02 3.017889878761790712e+00 1.215242884808476447e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.448987809783766352e+02 2.069310875268975281e+00 1.210647060974965370e+03 1.211212404212583351e+03 1.215366598563407933e+03 3.198810799432636145e+02 6.191835039127218465e+01 2.714700313417852726e+02 4.508453813519722075e+00 1.212661877547523318e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.252629122445312078e+02 1.827516253822631720e+00 1.213738469187413330e+03 1.213875039321067106e+03 1.214016963380182005e+03 2.947715636862989186e+02 3.276678867866419864e+02 2.912107773707106730e+02 4.055928331654749641e+00 1.213876213538179400e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.318139728531751587e+02 1.849770460332700539e+00 1.212203355227507927e+03 1.212698383183648275e+03 1.219125086753186451e+03 2.433204436738874676e+02 1.535806084340968027e+02 5.544416602574462161e+01 3.431693987689656833e+00 1.213219827399996575e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.975166872755057170e+02 2.885343169521332740e+00 1.211828143476801188e+03 1.211924822633362055e+03 1.216124317296800882e+03 1.795711150506228080e+02 3.387674072045805929e+02 2.078208854703613611e+02 2.440735053806001531e+00 1.213102775995169168e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.275767497637233134e+02 3.437208381155922310e-01 1.211064421738682313e+03 1.216963573455990172e+03 1.217351276558548534e+03 2.698527652677689730e+02 1.415615519397510695e+02 4.351425709034040068e+01 3.565920711574831259e+00 1.213501421636661007e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.727150915919554564e+02 2.337941498606401491e-01 1.213741423270636233e+03 1.215434956153094845e+03 1.219187196972149877e+03 2.871928700023509009e+02 2.241815175696305005e+02 4.720204754518903911e+01 3.234091647514068857e+00 1.214881303868515715e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.739840198734231080e+02 1.997374013266597359e+00 1.212866209020273573e+03 1.213313604249487071e+03 1.216646141992046068e+03 1.128733123644064307e+02 3.079580711717758845e+02 1.587912016696080855e+02 2.115534276318626894e+00 1.214139449728097816e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.656999371416424083e+02 2.722398674608096147e+00 1.211266849233800713e+03 1.214895335516661362e+03 1.215204198278968533e+03 1.073451156106518738e+02 2.100325069822357023e+02 3.637784460663377786e+02 4.110780489174021390e+00 1.214488464497584800e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.945012942209542643e+02 2.272896531782088836e+00 1.211518095512763466e+03 1.216033314366993864e+03 1.219221046119051152e+03 6.670424664529815573e+01 2.068755703728554352e+02 3.207719386179423395e+02 3.055772754709333405e+00 1.217246990636897863e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.396864599997895198e+02 3.408811591164804256e-01 1.212260822688777580e+03 1.212851696487394975e+03 1.215618255193151299e+03 3.326256747559872906e+02 2.751667593485963152e+02 2.734972939923834474e+02 6.309056211305627215e+00 1.213487249706588955e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.375974138783727767e+02 9.350476351152215981e-01 1.213100202046892036e+03 1.216660881922878389e+03 1.219915076333433490e+03 1.330074196404555380e+02 9.352630075436047719e+01 1.814630199113176729e+02 1.717176688274010932e+00 1.216947450640460602e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.666096540027520234e+02 1.301312993820191277e+00 1.210613349546897325e+03 1.216280834954133979e+03 1.217124593276621681e+03 4.525794273874059570e+01 2.647348788174282959e+02 2.187559311518647576e+02 3.173578121105154359e+00 1.216144812708857671e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.186658722736267464e+02 7.446952364838528293e-01 1.211214890090482186e+03 1.213992101583588692e+03 1.219114850746609136e+03 2.484488309938624866e+02 2.542502550876971554e+02 3.749088237300388471e+01 2.470389927965525256e+00 1.213070317411971246e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.332976971485185231e+02 2.960846655100645819e+00 1.215414391103160824e+03 1.215453651480468125e+03 1.219926747686612543e+03 1.394402639686836380e+02 2.824211097071627705e+02 7.278699711302971664e+00 1.839452676268624076e+00 1.215516763383477610e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.496190036190687636e+02 1.939791286739617648e+00 1.215088625312538170e+03 1.215092429931631386e+03 1.219040041804421890e+03 2.314930291325032385e+02 3.206893338459693155e-01 3.558917740082276850e+02 2.354410056741694124e+00 1.217481452780121344e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.557983014668699866e+02 1.076960027136863118e+00 1.213227271726593017e+03 1.214309513473769130e+03 1.218884699923979269e+03 3.062817548357572832e+02 1.601055768532453385e+02 3.171005451982931618e+02 5.028860196231997648e+00 1.215738154872422001e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.530369557357902295e+02 2.473003095383679462e+00 1.215944854170168583e+03 1.218018612989538269e+03 1.219135941806683149e+03 3.485979297046317811e+02 3.844318034676010853e+01 1.969011851131594142e+02 3.815694662488550382e+00 1.217157389771000226e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.386728640001342683e+02 3.302699118002433432e-01 1.213527179157518049e+03 1.219280498301789521e+03 1.219473443388828173e+03 3.401262301277514553e+02 3.521819303141169257e+02 1.648098445013464470e+02 6.180863221678214892e+00 1.217034535096760010e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.407189772435365569e+02 2.732525472864849370e+00 1.212539598341848887e+03 1.212675661621960899e+03 1.217187957036131593e+03 2.699500003563903192e+02 3.532517541454988077e+02 1.339431290321909955e+02 5.380545668859720188e+00 1.213425400141921955e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.677146906622276674e+02 3.650441050835789847e-01 1.212995043698353356e+03 1.213704658919438771e+03 1.219271914402064795e+03 8.313403692854049609e+01 2.784364496470032009e+02 8.886150863978192760e+00 1.383774033928240499e+00 1.213678956300250775e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.073075347132286765e+02 2.677488802394562661e+00 1.212408409007860655e+03 1.215965753212203708e+03 1.218633578030286799e+03 8.710242809807144226e+01 3.723654742811997949e+02 1.342442502595545193e+02 2.863919796548233698e+00 1.216047083574962926e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.332745612554252546e+02 1.641057743754886777e-01 1.210722011950926344e+03 1.211625363527400168e+03 1.216127851370332792e+03 3.085091950163568413e+02 1.299704877450195681e+02 3.670956420563432516e+02 6.044479285689089210e+00 1.213331164779677238e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.507813954405509662e+02 1.881260146123643340e+00 1.214434964899423449e+03 1.217181170091583454e+03 1.218811778487312949e+03 3.736251178073976007e+02 3.516949436169939531e+02 9.714780573929937191e+01 3.279620745864543885e+00 1.216126245947530151e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.372217163042257653e+02 1.051211691302527340e+00 1.213017162360092470e+03 1.213260454710394697e+03 1.217784228593892294e+03 2.636948732858518269e+02 3.994006187153020164e+02 3.431970001728793136e+02 7.333332647895501211e+00 1.214739538269466948e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.583371228784097298e+02 7.411425473179791279e-01 1.212904917538585778e+03 1.213775615592197028e+03 1.217119683798421192e+03 3.275409779145157358e+02 3.020385634260699703e+02 2.521864563857547239e+02 3.413237663645255271e+00 1.214408594659581013e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.982946667701333467e+02 2.456177258169380817e+00 1.211965309787289470e+03 1.217507523557647119e+03 1.218012883627190377e+03 1.777904709277718212e+02 3.946288711882094731e+02 7.766531751524058791e+01 2.179337185844421487e+00 1.216052168732799373e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.635317391621856586e+02 2.384657717369891738e+00 1.212435725298105353e+03 1.217510254226198413e+03 1.218040116934210118e+03 3.494626230326214511e+01 1.268674216665521826e+01 2.506964804176162431e+02 1.824291030083522669e+00 1.217361086593638220e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.126356219792855171e+02 1.190930833012371126e+00 1.214904373659145222e+03 1.218275918656105887e+03 1.219734909004860583e+03 2.008245316761266963e+02 3.322123239459174897e+02 3.391596799516439660e+02 7.743523054669962491e+00 1.218066954004367517e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.204068617078067263e+02 2.623003290346588745e+00 1.213972323392825729e+03 1.217172472907910787e+03 1.218949304179963519e+03 2.400206913673361271e+02 1.079479751216883443e+02 6.170199769032436166e+01 3.402386362112013618e+00 1.215565162163890591e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.641575215808136647e+02 2.562521688707416700e+00 1.214371160150207970e+03 1.219435395535754651e+03 1.219606284938381123e+03 2.735190741601712148e+02 8.019934599234868244e+01 2.533061251916854815e+02 3.697817434733694064e+00 1.217224813357718631e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.871879209346275275e+02 8.658409457475897408e-01 1.210468060516742298e+03 1.214391364406408229e+03 1.218908309470803488e+03 2.748143508209556671e+02 1.259203335642031796e+01 3.906088222129870928e+02 2.360876474831612004e+00 1.215403404215581986e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.897861339667830123e+02 2.359309300342817828e+00 1.213133417890903957e+03 1.213283141252731184e+03 1.213826835820448196e+03 2.137773428587877902e+02 2.588981975589456965e+02 3.839633826399704617e+02 4.513706587266463899e+00 1.213489472459650187e+03
