weight logl C sigma mu1 mu2 mu3 a1 a2 a3 W lam0
5.304949252192573331e-107 -4.093598904622073178e+02 1.586839913401904028e+02 1.949181474834443151e+00 1.214917880046599294e+03 1.213640929118716031e+03 1.219851769933552760e+03 2.212251738131380989e+02 1.632132835720191508e+02 3.314315005513557821e+02 4.511292865086903525e+00 1.216911023017706611e+03
1.293778596564004089e-106 -4.084658784937884093e+02 1.365418279962310635e+02 1.757757679484814206e+00 1.215984175482571345e+03 1.219701364446405023e+03 1.216064889716270045e+03 1.976805593811936603e+02 1.089815723990502363e+02 2.292969547593246205e+02 3.925237375277870644e+00 1.216774557877076177e+03
8.551999513161179549e-106 -4.065747804584041774e+02 1.217531476632612453e+02 2.671574095191498355e+00 1.211115523082895606e+03 1.214470182651373079e+03 1.214941690463210989e+03 6.546862840356179269e+00 1.609375964602405134e+02 2.792689293462931133e+01 1.604979879252772301e+00 1.214425176320925857e+03
9.541721410660816943e-106 -4.064627716646483577e+02 2.663063675074616299e+02 8.953428265428141630e-01 1.218036201131074222e+03 1.212833362107001449e+03 1.214887381820835117e+03 2.338523410126952342e+02 3.131325204019630437e+00 3.293046934014392946e+01 1.013547434419855175e+00 1.217591675028450936e+03
8.369338990598384124e-105 -4.042887855744673402e+02 2.695212762845292787e+02 7.570703305699999497e-01 1.218446037772127056e+03 1.213880595689820439e+03 1.219735341245799191e+03 1.229301037133591308e+02 1.980955633680309518e+02 3.822527087862110307e+02 2.609361255491983833e+00 1.217860844070483154e+03
1.316370303925389405e-104 -4.038333972099288758e+02 1.217998843949307286e+02 9.001169529081739507e-01 1.218989808876641519e+03 1.214759360758433104e+03 1.211242112947436908e+03 1.208628330960178801e+02 3.794825401132043652e+01 1.328214846267686653e+02 2.394358362348697256e+00 1.214910708286293811e+03
3.044489364010410662e-104 -4.029924421986610241e+02 1.731015963426979738e+02 1.042460749093016892e+00 1.210756226686478158e+03 1.217921334966059931e+03 1.210125033317081034e+03 7.923444718218455307e+01 2.289820737008689377e+02 2.505324412975211601e+02 3.227867183121702954e+00 1.213409559465116899e+03
5.273949572747746793e-104 -4.024404958628078361e+02 1.784105296058369845e+02 1.385468133879001362e+00 1.218652167191571607e+03 1.219199872509124589e+03 1.210485928465646111e+03 2.430804719703641013e+02 2.032141015935131065e+02 1.885316828850921524e+02 3.558233125878238923e+00 1.216402270828139763e+03
1.705218745542116278e-103 -4.012644968972060724e+02 2.185992329236327691e+02 5.610978328342017818e-01 1.213647467661357723e+03 1.211584716031905828e+03 1.217217228615194927e+03 4.205757942752175182e+00 2.600290074414196511e+02 1.053108458386632549e+02 1.690516504931813380e+00 1.213213310933631419e+03
5.721817457334913347e-103 -4.000514038039976867e+02 2.770895348447420474e+02 1.220521908981529347e+00 1.215766916678225016e+03 1.218353611188273362e+03 1.217297801221245436e+03 2.866009783967048747e+02 8.600148937311180575e+00 3.624038690613623430e+02 2.373258148359322028e+00 1.216644410679459270e+03
9.638203171605757634e-103 -3.995274555979557363e+02 1.665558179435407737e+02 2.420755794978382003e+00 1.211651343907216187e+03 1.211581213219799338e+03 1.212102476338087854e+03 1.862356252392060583e+02 3.702759189705585641e+02 1.597387502014455549e+02 4.300361904223636067e+00 1.211715700775633650e+03
1.951798209653297400e-102 -3.988193540967788522e+02 2.662917904461413627e+02 6.139280355638896403e-01 1.216715347103035356e+03 1.217356992562747337e+03 1.219048190734008131e+03 2.968984776263230430e+01 1.076456298510664880e+02 2.365119246560171291e+02 1.403901343122059719e+00 1.218375959596169196e+03
3.529214606137457057e-102 -3.982245298482126827e+02 2.904223309843807783e+02 1.387113518334341489e+00 1.212427304013254343e+03 1.219652715173003344e+03 1.215233889740599579e+03 1.320388630234578216e+02 3.251486550117681986e+02 1.723188195546215695e+02 2.167554868994227224e+00 1.216927592717035850e+03
5.956717075018609040e-102 -3.976985857002463263e+02 2.759941244744637743e+02 2.821784147752092853e+00 1.218291022415907946e+03 1.218813376519285612e+03 1.214788409633914853e+03 1.506496132821670244e+02 9.783626685587980987e+00 2.303255866378724477e+02 1.415822990252759039e+00 1.216239550327110237e+03
7.448899042382663889e-102 -3.974725389612988238e+02 1.578270717103686422e+02 1.858657274251948710e+00 1.215689120785696787e+03 1.210849474378175046e+03 1.214225179953641145e+03 1.133181094134270666e+02 1.682021488342626867e+02 3.737635781807833837e+02 4.151910247888249472e+00 1.213611842798197131e+03
8.007627866387217581e-102 -3.973977106325220916e+02 2.936339448569245860e+02 2.435509523024768974e+00 1.218080970990102060e+03 1.210818847268699528e+03 1.210643092252715633e+03 6.410220356929264085e+01 3.679689705678063660e+02 8.084066799333560027e+01 1.746772984235030579e+00 1.211698745027279074e+03
1.051135835824293278e-101 -3.971231487823245061e+02 2.844289185498488450e+02 9.364131224365076500e-01 1.218426637782303033e+03 1.214063453025141143e+03 1.219330295541908527e+03 1.992283394447415219e+02 2.215238280270034821e+01 2.602863667767907145e+02 1.693453293989921393e+00 1.218714294670711979e+03
6.510499757062081834e-101 -3.952971038893579134e+02 1.643464996262255227e+02 2.886840032023345604e+00 1.211880598887267979e+03 1.214418460599446689e+03 1.218178640083238861e+03 1.282484818059134213e+01 3.260601040392382401e+02 3.157532157028269353e+02 3.983280260982162702e+00 1.216182398495291409e+03
6.572814151066583713e-101 -3.952850780359461851e+02 2.409654796848560068e+02 7.504712927311267823e-01 1.212803102523484768e+03 1.217565164195308853e+03 1.213034846165711770e+03 3.525729335338170927e+02 2.388821918935069846e+02 3.511082531018929558e+02 3.911611653926271970e+00 1.214096319365188492e+03
1.562784288460678209e-100 -3.944164659865423914e+02 2.892718015741539830e+02 2.696682217159391382e+00 1.219930316890116728e+03 1.213575039477206474e+03 1.211044224081253333e+03 3.200633687923130992e+02 1.774884585459072355e+02 2.204712295373590791e+02 2.482174387438577323e+00 1.215630850223355992e+03
3.369509336797513015e-100 -3.936456678808612537e+02 1.568060310549012968e+02 2.884509768147748066e+00 1.211233173034894207e+03 1.215617753931419657e+03 1.211253794809152623e+03 1.471374863832544975e+02 3.784997100620425385e+02 2.293055984652314692e+02 4.814501010144221382e+00 1.213437699387865905e+03
8.671646255360471286e-99 -3.903952912719630604e+02 2.907579758315018807e+02 1.601153350608463422e+00 1.213417326327793262e+03 1.217297980196885419e+03 1.211505439911167969e+03 6.086466001211974231e+01 2.646336188555096669e+02 6.692700455471887722e+01 1.349663005116544134e+00 1.215708194638187706e+03
1.812421471357770856e-98 -3.896556010505869949e+02 2.921306271980100746e+02 1.334175346746486079e+00 1.210867289479082956e+03 1.214264803561268309e+03 1.215605510241391130e+03 2.354268895972427913e+02 3.269301762145313717e+01 2.934058136048431038e+02 1.922173399651551540e+00 1.213540891862533044e+03
3.093776687438567901e-98 -3.891183722577072217e+02 1.358306252791342956e+02 2.395278279430611335e+00 1.214481880609981772e+03 1.211184273716465441e+03 1.212753272551342889e+03 3.616987561323208524e+02 2.767784590041068213e+02 3.346136573160212180e+01 4.946885722473737701e+00 1.213037480528665355e+03
8.270879520157261983e-98 -3.881325239771828137e+02 2.894427998694121129e+02 1.123447524616643545e+00 1.215130164708087477e+03 1.219800173804755332e+03 1.210100210244746449e+03 1.907930628408958285e+02 1.880517442447090559e+02 1.507208637974393071e+02 1.829603884159385796e+00 1.215356924638523196e+03
9.356153667548637707e-98 -3.880067305581684423e+02 2.933179550026410425e+02 1.190277445279948054e+00 1.211594095831505228e+03 1.213833549739512591e+03 1.217112022580900202e+03 1.102848476999138683e+02 7.942564470652979480e+01 3.851114570087618176e+02 1.959723022786074464e+00 1.215600357044919065e+03
1.482895483489235862e-97 -3.875436831539878426e+02 1.396000362769026424e+02 2.532201055903663178e+00 1.216121233142188885e+03 1.216174479858478435e+03 1.210939082360981047e+03 1.044932115263679719e+02 3.537390564290324164e+02 1.279769568502646671e+01 3.374139263876112071e+00 1.216020423959803338e+03
3.320149225980444332e-97 -3.867351700087508561e+02 2.584059738484677382e+02 1.171136181609553351e+00 1.216607019237527311e+03 1.219908909619308588e+03 1.217479591252453247e+03 2.607797181550066057e+02 3.723856871182836148e+00 3.323398809716832716e+02 2.309712299251520662e+00 1.217113494166133933e+03
1.905765741388497340e-96 -3.849852107534633205e+02 2.738145987620265487e+02 2.977655420787559404e+00 1.211962469556471660e+03 1.213973345970656055e+03 1.216651573713447760e+03 1.842557644118869007e+02 2.161701674233334813e+02 1.219713752544558183e+01 1.506943279234276289e+00 1.213154562718295665e+03
9.253629344098164319e-96 -3.834025788091647655e+02 1.673180341061413401e+02 2.080016754594245842e+00 1.213957670479216858e+03 1.210703373503175499e+03 1.214240813496695182e+03 2.076369432802998460e+02 2.188817525594215567e+02 3.467277609353297976e+02 4.621417296144705311e+00 1.213163444168046453e+03
1.067128324880830326e-95 -3.832575383201850627e+02 2.749331549959585459e+02 2.197758527610110146e+00 1.219689095561858494e+03 1.217763651912506020e+03 1.215081907528546253e+03 3.472602907850105680e+02 2.436000715254536999e+02 1.093590519015812390e+02 2.546871490353131762e+00 1.218299708312362327e+03
1.400999916117878075e-95 -3.829828233447836965e+02 2.623083473323807766e+02 6.322746794506105550e-01 1.210463996786294274e+03 1.218008773179809168e+03 1.218137137568897970e+03 3.924788362541656852e+02 1.961736149749083040e+02 2.426678724622777281e+02 3.169248451853323711e+00 1.214484241104718876e+03
3.608430543126021967e-95 -3.820342366270497223e+02 1.376220635756581032e+02 2.290322044651893929e+00 1.214801030281507565e+03 1.219820568908123505e+03 1.210759394054650329e+03 2.640257609979604467e+02 2.885866174984872714e+02 5.645817766106926427e+01 4.425675217569156494e+00 1.216804719747667150e+03
2.947826048483860534e-94 -3.799313564933054863e+02 2.469082203976157643e+02 4.937445153985485780e-01 1.210102563752516971e+03 1.218806507999750465e+03 1.217318810210401352e+03 1.764055060075307324e+02 2.348624619605548105e+02 5.857537700491931787e+01 1.902906854281234850e+00 1.215353088545297396e+03
1.012167191858978989e-93 -3.786952455997109155e+02 2.837591991402410940e+02 1.488287260711012916e+00 1.215056691525071983e+03 1.219902978708711544e+03 1.212166488333334883e+03 1.366235854189024508e+02 1.539142875372922674e+02 3.325398628961017948e+02 2.195797485121726567e+00 1.214711317390082513e+03
1.536211977115280436e-93 -3.782755197351394827e+02 1.728809996831223543e+02 2.132478392760524866e+00 1.211418288854343700e+03 1.214770213539931774e+03 1.213717432193130890e+03 1.602446697090449845e+02 3.922810662196483236e+02 2.158612770997958705e+02 4.444600704744209985e+00 1.213775424745745568e+03
2.477962575198517828e-93 -3.777949026860100048e+02 2.879443909552969671e+02 2.183053375317917766e+00 1.213242877807637797e+03 1.219284579851532953e+03 1.216976064236530419e+03 1.132287690661172803e+02 2.550255984354189138e+02 1.539871825194211965e+02 1.813688915030940318e+00 1.217293975502244393e+03
2.712180064958975884e-93 -3.777020866027695547e+02 2.793547782856120421e+02 2.897674710659628783e+00 1.219270966950325601e+03 1.216284878989615891e+03 1.213557171949164513e+03 9.592927675702954105e+01 1.692051711980910866e+01 2.404816201218605158e+02 1.264812494588703595e+00 1.215239089865688356e+03
1.170318650363622890e-92 -3.762374782108163345e+02 2.739114531352746553e+02 2.691558949399058598e+00 1.212658936280557327e+03 1.217312202218581206e+03 1.217427967248751656e+03 3.787018558080877710e+02 9.971388675305701099e+01 1.191323880013026155e+02 2.181537587138937972e+00 1.214386230246815103e+03
4.384179540703061008e-92 -3.749142517708487503e+02 1.627359124764086857e+02 1.006371975893589621e+00 1.216136480210113859e+03 1.211276489038699310e+03 1.219901586508064838e+03 1.021258181837168877e+02 3.366541907507433962e+01 2.603700353859892971e+02 2.434381364360560518e+00 1.218198032605405615e+03
4.766323072854259549e-92 -3.748281791099017255e+02 1.445520676157189257e+02 1.961891878226646790e+00 1.217661671293907602e+03 1.219057807652426845e+03 1.210778823972803139e+03 1.316786263694022239e+02 1.508455789656675279e+02 1.538531389939821565e+02 3.018824645864831790e+00 1.215717604583577668e+03
5.910511980888024552e-92 -3.746105218160256527e+02 1.740610689851530424e+02 1.508010981999400979e+00 1.218644813603822968e+03 1.215398808258038798e+03 1.216714276970792071e+03 3.624798227014367740e+02 2.814773477008459395e+02 3.665143492855329441e+02 5.805270101920414483e+00 1.217040368231941329e+03
8.922819820268124368e-92 -3.741961422532994561e+02 2.848478578746170342e+02 2.237515243727499659e+00 1.211565339106698730e+03 1.217468947693786731e+03 1.215672599764878896e+03 2.202397262045501236e+02 3.232630356599350421e+02 1.039216290565886140e+02 2.272877864526732239e+00 1.215172326554987421e+03
2.829938456131251492e-91 -3.730394142158207273e+02 2.882116625929917291e+02 2.429041543841748751e+00 1.215886038088857958e+03 1.211387598850717950e+03 1.218409375321439256e+03 1.363155918733038874e-01 1.815133233098548828e+02 2.284162440297211276e+02 1.422794203545254543e+00 1.215300387214859711e+03
4.261501937737007129e-91 -3.726275475146014742e+02 2.283545391573865686e+02 9.695310023781297248e-01 1.214186082213507461e+03 1.213038391552700887e+03 1.216593892108644013e+03 1.855708675604088000e+02 7.894973699060443550e+01 3.559259039885352536e+02 2.717031642239106759e+00 1.215421308824010794e+03
6.206724860605862426e-91 -3.722490358211150010e+02 2.683035030374402936e+02 5.840197920172535140e-01 1.216815586238799142e+03 1.211858422327178459e+03 1.217290415264508965e+03 7.659239410606406295e+01 9.648040059591659201e+01 6.092020640594053305e+01 8.721205592133799422e-01 1.214895261803318363e+03
1.430315088002168590e-90 -3.714116893260347751e+02 2.576298385071839903e+02 2.454921329843777755e+00 1.219526434011211904e+03 1.218760985524056196e+03 1.217895776097485850e+03 1.749050868973411070e+02 3.638713736819356370e+01 4.517500642693428148e+01 9.954872936246372817e-01 1.219130603866717138e+03
3.433828382669565005e-90 -3.705334083019949958e+02 2.604905407895457756e+02 8.844635227876767036e-01 1.210787176266571805e+03 1.213701991938247829e+03 1.213821714003541501e+03 3.461518766832926417e+02 7.771857962711985124e+01 3.470628754452276610e+01 1.760435302045866957e+00 1.211510834580231403e+03
3.883991225441386602e-90 -3.704077207960239093e+02 2.797306386435597574e+02 1.222868552797253816e+00 1.218233529530765054e+03 1.216393902729869524e+03 1.219636932745629792e+03 2.333945592266050255e+02 2.354445289554117835e+02 1.087168541033699256e+02 2.064686031841238112e+00 1.217747764494876492e+03
7.213515956638064659e-90 -3.697861276048419086e+02 2.668251373125558530e+02 1.862785278887246765e+00 1.210196516806171530e+03 1.210570209424869063e+03 1.215899268670752235e+03 3.370654707733893929e+02 1.080028689607769934e+02 3.420140180118103785e+02 2.949805875388710863e+00 1.212725834017091529e+03
9.119857583293586954e-90 -3.695491298991979079e+02 2.333128874595697368e+02 1.306362312815302351e+00 1.211729998120440086e+03 1.211305265114817757e+03 1.216325605140751350e+03 3.838934900048616896e+02 1.822435140742888393e+02 3.023409754445810336e+02 3.722374657397475417e+00 1.213240727816214758e+03
1.016309621322124442e-88 -3.671357358531805630e+02 2.563461436283531611e+02 2.982013133825522910e+00 1.213571862015377974e+03 1.211277261011515066e+03 1.215208998613292579e+03 3.030338481873728895e+00 3.230418119829834467e+01 2.850971577130163581e+01 2.490547918834079832e-01 1.213141895122875667e+03
4.349631147310840977e-88 -3.656793228535234448e+02 1.165540742545544219e+02 5.489312267517544308e-01 1.212361085855056899e+03 1.219211582299817564e+03 1.219708013279936495e+03 2.702915396499667722e+01 1.512235212748569424e+01 4.993060131596793738e+00 4.044866430075648722e-01 1.215336598859756350e+03
6.353158168685846714e-88 -3.652979618626404772e+02 2.123148333656403679e+02 8.276953298517861768e-01 1.210543858536323569e+03 1.219014572355968085e+03 1.215295322792113893e+03 1.069445677677065305e+02 1.462263844672994253e+02 2.859910541476343155e+02 2.539445774163675118e+00 1.215361553581991757e+03
6.593133133425084816e-88 -3.652583852282318730e+02 2.797676863250752604e+02 2.640482929147408342e+00 1.216907138089837645e+03 1.218520908608532181e+03 1.211319043757550617e+03 7.077882750040398463e+00 2.823361192255856622e+02 2.889970371972684404e+01 1.137778668711186381e+00 1.217831168157488719e+03
1.219239049425269580e-87 -3.646411018741477506e+02 2.708889384115029202e+02 1.512896347464660174e+00 1.210318013030542716e+03 1.218971508084515790e+03 1.217874208919156217e+03 1.614354136298812250e+02 1.752626137641122739e+02 3.513064367240629053e+02 2.539802725620786017e+00 1.216380727201327772e+03
2.388263495143853627e-87 -3.639662622775199452e+02 2.506217189863297961e+02 7.920984841533327270e-01 1.217823705179403305e+03 1.216027275186167799e+03 1.219549531905988260e+03 6.536663996040475411e+01 3.700578913002977970e+02 2.800134197767559954e+02 2.854652637174203811e+00 1.217569974647986783e+03
5.699473661550737367e-87 -3.630939549778150877e+02 2.625595385161723812e+02 1.107880715767460833e+00 1.211972081717894525e+03 1.218138929025910102e+03 1.210100359161499227e+03 1.674615850380938298e+02 2.557399337886039348e+01 1.726928276457936136e+02 1.392935134368469052e+00 1.211519499567137927e+03
1.135063053074978939e-86 -3.624025555125587630e+02 1.566229822110977636e+02 6.489793714434745064e-01 1.210416892225027368e+03 1.219110736917654322e+03 1.219619140675450808e+03 3.944867093280241761e+02 1.554774742626322279e+02 8.942254126758774646e+01 4.082330165291281787e+00 1.213817941029623398e+03
1.654595987307007624e-86 -3.620231868527221764e+02 2.168977224705496951e+02 1.711428463321243987e+00 1.217485797338251132e+03 1.216947087090619107e+03 1.219540396909393166e+03 3.771935211137861756e+02 3.788325418796639497e+02 3.199663651171375136e+02 4.960828614771118694e+00 1.217907103076339354e+03
2.609291991692496938e-86 -3.615651647983349903e+02 2.783051150805323459e+02 2.603451117045809227e+00 1.212107956219869266e+03 1.218550089254199975e+03 1.213001453434324276e+03 2.883042193622210334e+02 3.707101557014351556e+02 2.354173092197009964e+01 2.452546033112316337e+00 1.215637627392804234e+03
2.769034205262401486e-86 -3.615032451182768796e+02 2.498516920752319379e+02 1.369071886792241621e-01 1.218041126706725436e+03 1.211028175824395476e+03 1.216470123393213953e+03 1.235276343092761380e+02 7.816308372123714321e+00 3.583759753040662588e+01 6.691231058842180834e-01 1.217376481728442286e+03
3.023918120785253048e-86 -3.614126903338283228e+02 2.118430740522485962e+02 1.369485233203961760e+00 1.211158990984607271e+03 1.213886190247461400e+03 1.217893909004954367e+03 1.943640148402255647e+02 3.598338666270615249e+02 3.115012571070018339e+02 4.086511406838697624e+00 1.214715970480667920e+03
3.174648073423033581e-86 -3.613615469321343880e+02 1.353791742322671325e+02 1.711095389595437721e+00 1.219595179530065934e+03 1.211239541604752958e+03 1.215762773579116811e+03 1.123779458903615591e+02 1.651852283821856417e+02 4.525800500974482077e+01 2.384570456371928326e+00 1.214782375704265860e+03
3.969399704702736710e-86 -3.611356288399365440e+02 2.606985401087241598e+02 8.803871182817412100e-01 1.216915968186100827e+03 1.213650092813012179e+03 1.214885819508830082e+03 2.987713202969842996e+02 8.684590962440206852e+01 5.363894510492730916e+00 1.499744203664587605e+00 1.216162690336002015e+03
4.534235678453937768e-86 -3.610000871843346317e+02 1.567676637970934905e+02 1.383289117871314700e+00 1.213851273034339329e+03 1.216578918957626229e+03 1.215742057064145456e+03 1.045581745723771974e+02 2.551176660827931073e+02 1.959750326452418108e+02 3.544422745366662575e+00 1.215770494572643429e+03
1.277179825951276679e-85 -3.599620042361196397e+02 1.268506660745916577e+02 2.183762070993644056e+00 1.218887751736175915e+03 1.212108405824182682e+03 1.216916069780246062e+03 9.563519318665716185e+01 6.548727767854867210e-01 1.221398374348986238e+02 1.721945261760774004e+00 1.217764917733885113e+03
2.141466295982400246e-85 -3.594426678428849300e+02 2.057038274448148059e+02 1.095755107613576529e+00 1.213722656167075229e+03 1.218502196188715516e+03 1.215342689129315659e+03 2.455033668725363327e+02 1.181375233761381907e+02 3.626143161387029181e+02 3.530586744100391527e+00 1.215308999584135790e+03
4.050033120075028844e-85 -3.588029335634437302e+02 2.576040205151881537e+02 1.008191916720144965e+00 1.211989983692487385e+03 1.213793899912456254e+03 1.213014422063835809e+03 3.328342832406423213e+02 3.274205465582962233e+02 5.638744699292943352e+01 2.781952996535685951e+00 1.212894765227219523e+03
4.108966502251004161e-85 -3.587859870847444199e+02 2.772189914038027609e+02 1.040872775432521546e+00 1.216129620694884352e+03 1.219954459541724191e+03 1.210722013170846822e+03 2.283799901014492093e+02 1.878912347484297811e+02 3.790714329604468276e+02 2.869004947254186089e+00 1.214455856781550210e+03
5.698575920563554973e-85 -3.584564423171970020e+02 1.247874544273019950e+02 1.943925405080482172e+00 1.212767875221414897e+03 1.216541420928876050e+03 1.212360870829099440e+03 1.769237411494857781e+02 2.487304066161990335e+01 1.050387227804012724e+02 2.458865003695235529e+00 1.212934441128946901e+03
6.340024845358182378e-85 -3.583472759350573824e+02 2.761193385842461225e+02 1.424626552739239660e+00 1.218422467515254084e+03 1.216911429571065128e+03 1.217785143154383832e+03 6.347364746416474901e+01 1.138592240876785695e+02 1.879385094426980061e+02 1.322875039710752709e+00 1.217623545361781908e+03
7.024989054677104453e-85 -3.582421849651595380e+02 2.486537031337905432e+02 1.056256351159149842e+00 1.219652867281222825e+03 1.210759397857536214e+03 1.217787007991172914e+03 3.462091291257140711e+02 1.280187672444901352e+02 3.786640461223358898e+02 3.430039173933530083e+00 1.217489562965062760e+03
7.952106122344554123e-85 -3.581157218076945696e+02 2.807406811332962207e+02 1.965063336853908105e+00 1.219728649692991667e+03 1.214605865453870365e+03 1.217394621395226977e+03 1.639712861272993791e+02 9.181910100662882712e+01 2.387968891667539140e+02 1.761722862194849082e+00 1.217650698662978357e+03
1.221349285426252050e-84 -3.576841173100610831e+02 1.583028277784580951e+02 2.143840920407657613e+00 1.219331486244931057e+03 1.219326611924521785e+03 1.214404796709574384e+03 3.318955000540634046e+02 1.083915122601952277e+02 2.810754274609279264e+02 4.556851257165917879e+00 1.217411092798178061e+03
1.259788407307363019e-84 -3.576506297531780092e+02 1.504112824286989962e+02 9.714831261776297744e-01 1.210929644181746653e+03 1.213761419553826272e+03 1.212389800030239940e+03 1.479264213399685559e+02 6.255756338937968053e+01 1.865808734096831074e+02 2.639860865006959045e+00 1.212061917944216020e+03
2.531914625858892461e-84 -3.569500977436827611e+02 1.540688501878406100e+02 2.035241311700989986e+00 1.215222804967204411e+03 1.214851458684966246e+03 1.214090434008827970e+03 8.375812068578878211e+01 3.258999822800696506e+02 1.243744454461938744e+02 3.466194157748048177e+00 1.214732460778320501e+03
3.465853042017494717e-84 -3.566336147388160498e+02 2.801474364632515517e+02 2.849019243999563855e+00 1.212653277242263130e+03 1.212274460030849923e+03 1.216499330738232857e+03 1.169644649982230362e+02 9.939699144000574904e+01 3.245411796947853986e+02 1.930778460662328166e+00 1.214891294524422165e+03
8.061779808649007117e-84 -3.557869391772579775e+02 2.535647375760930231e+02 1.150161795648334984e+00 1.212794598043868973e+03 1.219144891608183343e+03 1.219696750321841137e+03 2.931579797172628332e+02 5.876857566227840124e+01 2.348784765888431991e+01 1.480546572157993124e+00 1.214220527376102609e+03
9.194052938812512157e-84 -3.556530166739896117e+02 2.755964424342554935e+02 1.932966748470924312e+00 1.217959723402180771e+03 1.218687369744648095e+03 1.219830998048441643e+03 4.710902933665650494e+00 2.939922034882202411e+02 1.501328567430415433e+02 1.628598537776839494e+00 1.219062269099470086e+03
9.820486185377205167e-84 -3.555846028984776694e+02 1.644326225779825563e+02 2.748067248635359228e+00 1.218864546616412326e+03 1.213980618529971935e+03 1.218930650875222682e+03 3.744473294869217739e+02 3.452315841113665442e+02 2.940518877123213315e+02 6.165022398945473547e+00 1.217220472917828829e+03
2.159484655812884926e-83 -3.547941188283787142e+02 2.646191727138080410e+02 2.335474341183243929e+00 1.210766648792476872e+03 1.219391305893970639e+03 1.217325562130287608e+03 2.953208095931075263e+02 2.273696091299256352e+02 9.739670172785938007e+01 2.343318944321285624e+00 1.214959287785167589e+03
2.166983405533783768e-83 -3.547881523716183665e+02 2.778466942598595892e+02 8.360622052124631054e-01 1.214396931545929192e+03 1.215900189638482971e+03 1.210986949674263997e+03 1.982487980591687631e+02 2.457312392770634517e+02 4.034268215041553418e+01 1.743129320925729253e+00 1.214875599281142968e+03
3.528881766803670148e-83 -3.542980073955194484e+02 2.698264142057043955e+02 2.658910070311747642e+00 1.215651326087946472e+03 1.212595728269398933e+03 1.214653193267325832e+03 2.463636618146427395e+02 1.977295071937400905e+02 1.239144575494533385e+01 1.691771415734425910e+00 1.214300677808450246e+03
3.580872429340285082e-83 -3.542808819702668188e+02 2.839869380672404304e+02 2.395550402826713388e+00 1.216999025225272817e+03 1.213705483637186035e+03 1.219656044451852267e+03 1.618035118550434674e+02 2.663611380480748494e+02 9.982451392315981309e+01 1.859202283808083056e+00 1.215839842660997647e+03
7.689645059451011993e-83 -3.535141138100028684e+02 1.663129608803614303e+02 4.971947174095966426e-01 1.210388773680220538e+03 1.217558276474009062e+03 1.214264801373494038e+03 1.772115176790589146e+02 1.505610243145211200e+02 1.021153882830958111e+02 2.584813161891328370e+00 1.213820481466023921e+03
1.410099316762053613e-82 -3.529052432040135727e+02 2.583735321653493884e+02 1.902613148762517525e+00 1.211524410068094767e+03 1.210295328190777127e+03 1.211299334667330186e+03 3.551180044617759677e+02 1.029806437592518904e+02 1.455807759152577319e+02 2.336460004540842128e+00 1.211260464854673273e+03
1.983462312845409925e-82 -3.525615593828812280e+02 2.835248057744169046e+02 2.761179152184752184e+00 1.212952646430370351e+03 1.214672044480010754e+03 1.214911975369554739e+03 2.926877427689919386e+02 1.721247486496625072e+02 2.092291642939974565e+02 2.377363962463816982e+00 1.213999910657533519e+03
1.984857437384611348e-82 -3.525583562517403493e+02 2.043638256569378200e+02 4.818552980045156531e-01 1.216467907301975856e+03 1.213441351973759765e+03 1.217393904293704054e+03 2.721517092757969749e+02 7.160721770560030564e+01 2.100555252810707998e+02 2.709943653101049676e+00 1.216427799244685730e+03
6.687864773931517754e-82 -3.513411086869737687e+02 1.326405295690200887e+02 2.291807226807375919e+00 1.214862036646254865e+03 1.210784239988605805e+03 1.218783725750677149e+03 3.616622041685745330e+02 1.844586712609271331e+02 2.805710242631374030e+01 4.328827544050472653e+00 1.213743648715994823e+03
9.026578512292938772e-82 -3.510387299500088147e+02 2.643364693805108914e+02 1.089356886310051342e+00 1.210556171096577827e+03 1.213418441948527516e+03 1.213540439126757519e+03 1.696002701484189004e+02 7.161832346874548705e+01 1.900421051640466601e+02 1.631483918174051473e+00 1.212346567533677899e+03
1.149700849984888319e-81 -3.507943164722614711e+02 1.328810550798083625e+02 1.279553999160019551e+00 1.218121667862091954e+03 1.214853168011549542e+03 1.216078210112652414e+03 2.676727587923583087e+02 5.890621670838047663e+00 2.113188507683540251e+02 3.648994440481603263e+00 1.217191391167665870e+03
2.891148194649718685e-81 -3.498696645279402446e+02 2.489205752903412758e+02 1.547546607234649096e+00 1.212369461656757039e+03 1.218992993933476328e+03 1.211083758704939783e+03 3.529610371729681901e+02 2.679388152461989492e+01 1.518964030311117064e+01 1.586628821422397140e+00 1.212769367846430214e+03
2.896136309450781789e-81 -3.498654407087525442e+02 2.920922037326936334e+02 1.198829055742040017e+00 1.219851997492025703e+03 1.215292226435285784e+03 1.217673720729551860e+03 8.939401843052210950e+01 2.026324213017656746e+02 2.799422051086594365e+02 1.958178402338943691e+00 1.217170471041464225e+03
3.795150789876219625e-81 -3.495925941064629114e+02 2.946447829911822964e+02 2.630347312384233582e+00 1.218833885293701996e+03 1.216834454042615107e+03 1.211145286986241672e+03 2.578367093153119640e+02 1.978783592934728404e+02 3.995473627496195377e+02 2.902689885345770548e+00 1.214779453314310103e+03
2.345616377036568215e-80 -3.477686849426445406e+02 2.558751408654660224e+02 7.686269323709274959e-01 1.212819264352178834e+03 1.217733286531055455e+03 1.212240164092136638e+03 1.371114187031598135e+02 2.791348411275533792e+01 1.648404976146037484e+02 1.289165486396177229e+00 1.212945704727347902e+03
