weight logl C sigma mu1 a1 W lam0
1.000000000000000000e+00 -9.999999999999999673e+98 1.020990937858970113e+02 1.940517367852748754e+00 1.215224097233366592e+03 6.825557910570192632e+01 6.685228690553773889e-01 1.215224097233366592e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.605326886168527381e+02 1.577297364176139638e+00 1.210863799010908224e+03 1.796266133173447201e+02 6.894590243971613353e-01 1.210863799010908224e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.704676130531773879e+02 2.286517799602143963e+00 1.210188362821128294e+03 6.111471397090362245e+00 2.259594532632181949e-02 1.210188362821128294e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.780423815320794461e+02 1.833446327914093787e+00 1.213121318000722340e+03 1.969603786095809426e+02 1.106255583163455292e+00 1.213121318000722340e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.312937906028483042e+02 5.279027753749947482e-01 1.218156563261639349e+03 1.941426346602770252e+02 8.393767690618073596e-01 1.218156563261639349e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.495295705892351066e+02 2.981044228818416020e+00 1.211389551411041111e+03 2.217359854629625033e+02 1.482890538568333527e+00 1.211389551411041111e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.612190076589378123e+02 2.199683394496323996e-01 1.216339956562139605e+03 7.632803957647351467e+01 2.921994086897829468e-01 1.216339956562139605e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.962720899590225372e+02 1.182001779277523923e+00 1.215178084225503198e+03 2.658921304672497854e+02 1.354711872293011377e+00 1.215178084225503198e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.385218903368757708e+02 2.797358198399677587e+00 1.211169404971962422e+03 1.627111942338273707e+02 6.821646181154384925e-01 1.211169404971962422e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.507945617655135777e+02 1.794361621229719539e+00 1.216007148240550350e+03 3.821303762865508702e+01 1.523678877231129380e-01 1.216007148240550350e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.626644299701633827e+02 1.212656179780326138e+00 1.214125346708793131e+03 1.454059898416539340e+02 8.939015731240378404e-01 1.214125346708793131e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.534824809011705611e+02 1.273339666467466491e-01 1.212145439854281676e+03 3.623219553325051834e+02 1.429376712916778258e+00 1.212145439854281676e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.409805870146805944e+02 3.846004106512128651e-01 1.218407966708131880e+03 3.745337017681649172e-01 1.554206944252103841e-03 1.218407966708131880e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.087010866091148671e+02 2.765659872534001362e+00 1.217592330449894462e+03 3.932746226070333364e+02 1.884391830424985148e+00 1.217592330449894462e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.003212529019136667e+02 2.992101598167339116e+00 1.219159286951947934e+03 9.035641094375988303e+01 9.006706787454435981e-01 1.219159286951947934e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.517637267590795034e+02 9.706736269019934360e-01 1.215591242854290158e+03 2.447036213194052721e+02 9.719574160640295224e-01 1.215591242854290158e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.807032995739854186e+02 1.045659140721918456e+00 1.215877478671439803e+03 2.597436191035359911e+02 9.253315493538577519e-01 1.215877478671439803e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.687133484239427048e+02 2.002004769767832038e+00 1.216795423972463368e+03 1.198840720947542735e+02 7.105784646838358976e-01 1.216795423972463368e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.137497321024307126e+02 2.229152549043857512e+00 1.218879336198514693e+03 2.285837294002992905e+02 2.009532024167419717e+00 1.218879336198514920e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.520052617467527796e+02 7.521040006864053717e-01 1.215467824260658972e+03 1.778744494824811966e+02 7.058362521860049865e-01 1.215467824260658972e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.874586293259831109e+02 2.452426925550032166e+00 1.216894308180009602e+03 2.951983049317832410e+02 1.574738415580992701e+00 1.216894308180009602e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.367024298356149359e+02 1.945326483891446578e+00 1.217473713863797684e+03 8.491600407238735215e+01 3.587458064176181072e-01 1.217473713863797684e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.219990282243497290e+02 2.275698220640711256e+00 1.213074617048911705e+03 1.325979553686096324e+00 5.972907018070711116e-03 1.213074617048911705e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.552492440953232062e+02 2.792136254166033726e+00 1.214072594364288989e+03 3.283660755735760404e+02 2.115089690046792814e+00 1.214072594364288989e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.354752001223161813e+02 2.388198958687511642e+00 1.217043474925472310e+03 2.091476412239154001e+02 1.543807582753764063e+00 1.217043474925472310e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.454855184852965806e+02 2.261759804189648282e+00 1.215016433901842220e+03 2.392301908028792070e+02 1.644357412982357269e+00 1.215016433901842220e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.977871337883265141e+02 2.122848065922223970e+00 1.211372121995217412e+03 1.027280933682073680e+02 3.449715642893715351e-01 1.211372121995217412e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.929592005357302469e+02 2.574197448797995058e+00 1.218461856990327306e+03 3.384519584533254601e+02 1.754007881011376391e+00 1.218461856990327306e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.739029881773027455e+02 3.143106545632055049e-01 1.210373632654064522e+03 2.491639488493085253e+02 1.432775546072120987e+00 1.210373632654064522e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.112258039820800661e+02 5.316279439671245388e-01 1.217106484992124024e+03 1.204976803366086813e+00 1.083360839145046210e-02 1.217106484992124024e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.647067197709524180e+02 1.797418882000866747e+00 1.215002981991551451e+03 6.876677792418881552e+01 4.175104574957146375e-01 1.215002981991551451e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.239838330203549219e+02 4.223061867842710093e-01 1.211259961819369664e+03 2.535151541139309188e+02 1.131845770720837141e+00 1.211259961819369664e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.587860137196664994e+02 2.081441024689868247e+00 1.215672337622401074e+03 2.686417591231461302e+02 1.691847744206411930e+00 1.215672337622401074e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.599287737291837743e+02 1.110683654315205882e+00 1.215720614530406692e+03 5.980302101293970907e+01 2.300746475849867190e-01 1.215720614530406692e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.125910682003641909e+02 7.261809276681971959e-01 1.210319125229025758e+03 1.601062121202254787e+02 7.531182446918586182e-01 1.210319125229025758e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.930537439850866122e+02 2.619488856677675948e+00 1.219148279215045704e+03 2.604849017633275707e+02 8.888639272139227110e-01 1.219148279215045704e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.510846345800216000e+02 1.727289685046556666e+00 1.218377489262185463e+03 3.649642779836257205e+02 1.453550825975813643e+00 1.218377489262185463e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.569666512427544376e+02 1.284804501878999528e+00 1.211689166198911380e+03 1.681642746292740469e+02 6.544206176793366803e-01 1.211689166198911380e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.965226689403259570e+02 1.594181255639227190e+00 1.211833311057063156e+03 3.127723470799605821e+02 1.054800795492990773e+00 1.211833311057063156e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.492881703718163635e+02 1.439707953668312446e-01 1.215759921087657631e+03 1.095366128717202514e+02 4.393975562833368764e-01 1.215759921087657631e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.270235349058192327e+02 9.818565840951904988e-01 1.213592959623938668e+03 3.804437469471425857e+02 2.995065026565510991e+00 1.213592959623938668e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.354262491361475327e+02 2.068283552885484156e+00 1.212856907989271349e+03 2.056165278889010608e+02 1.518291536540965714e+00 1.212856907989271349e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.692397500176138010e+02 1.817738279177318339e-01 1.219388492477000455e+03 3.589537489894759688e+02 1.333212309720214206e+00 1.219388492477000455e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.511071947878215553e+02 1.144615296528017634e+00 1.213773463057659228e+03 1.540662174658752122e+02 1.019582275233211766e+00 1.213773463057659228e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.440901986063999516e+02 1.008256831377979834e+00 1.215110530352655132e+03 3.929624599103008791e+02 2.727197711648146505e+00 1.215110530352655132e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.719246564094552241e+02 1.658300519526814121e+00 1.212286621588899607e+03 2.275062484724668082e+02 8.366517824330551578e-01 1.212286621588899607e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.780834625917450467e+02 2.108184921908720533e+00 1.211949842758758905e+03 2.789289673888530885e+01 1.566282255126044964e-01 1.211949842758758905e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.991298471269334982e+02 4.953772276920141993e-01 1.215382221338985801e+03 3.386452867079258340e+02 1.700625454164385042e+00 1.215382221338985801e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.185001776659175334e+02 1.273545925252530076e+00 1.211156459669382684e+03 2.279572451622234155e+02 1.043281738245382728e+00 1.211156459669382684e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.914421827043989879e+02 8.021732373659270499e-01 1.213474263345752433e+03 9.750343655320511971e+01 3.345549901130815962e-01 1.213474263345752433e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.787110648556563319e+02 2.924942654699538735e+00 1.216121512050349111e+03 4.724780541094419561e+01 1.695225320007072434e-01 1.216121512050349111e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.601011401287739773e+02 2.620622399885589537e+00 1.217717149271409198e+03 4.929632862956822947e+01 3.079074177105657339e-01 1.217717149271409198e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.181513748400980148e+02 1.397949997623190166e+00 1.212268640325454498e+03 9.468807930765548520e+01 4.340475936815000879e-01 1.212268640325454498e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.118089168372391526e+02 2.827782863636661759e+00 1.219138968612579447e+03 3.170937132699343692e+02 2.836032422454547230e+00 1.219138968612579447e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.319263783705209789e+02 8.224584573573928692e-01 1.210327366932485120e+03 1.841023340483061475e+02 1.395492973598098319e+00 1.210327366932485120e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.423275754703822429e+02 1.957298582387596020e-01 1.214501054887635291e+03 1.636637738699455156e+02 6.753823767363562602e-01 1.214501054887635291e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.628151944782580358e+02 9.115635435592146507e-01 1.214756892499348169e+03 2.169925357485456061e+02 1.332753594920296436e+00 1.214756892499348396e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.754768883823667238e+02 2.728989494299239871e-01 1.218355161913644679e+03 3.265418420979382574e+01 1.860882336746242927e-01 1.218355161913644679e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.269430576151034984e+02 1.577134827378216531e-01 1.214235801067832426e+03 1.989428145675344979e+02 8.766199621093607730e-01 1.214235801067832426e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.425455598090914293e+02 6.788619988938223715e-01 1.215733683277564296e+03 5.529006903187867294e+01 2.279574570459987071e-01 1.215733683277564069e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.811154989175435617e+02 1.546369573052462254e+00 1.211658410444882747e+03 1.021623720777940889e+02 5.640730511103609901e-01 1.211658410444882747e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.684588740106092928e+02 2.144534063750660913e+00 1.216775187749417228e+03 3.182223117727045860e+02 1.889020769263027422e+00 1.216775187749417228e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.726333385088901196e+02 2.111693927441362195e+00 1.211381208482328702e+03 8.331919796880167439e+01 4.826367762360743163e-01 1.211381208482328702e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.327045943796863980e+02 2.491363912853990836e+00 1.218329311093211800e+03 8.543285063100558574e+00 3.671300554195818661e-02 1.218329311093211800e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.479761985267855664e+02 1.890793042670438462e+00 1.219626725562822912e+03 1.660037751352945179e+02 1.121827542456064197e+00 1.219626725562822912e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.836336599695861196e+02 2.569381322580520877e+00 1.217765207604003990e+03 4.366327150920849931e+01 2.377737911254403091e-01 1.217765207604003990e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.659125961033634553e+02 2.365586486349501971e+00 1.215204422580141454e+03 2.026255549771183553e+02 1.221278912728740229e+00 1.215204422580141454e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.659424711443365368e+02 2.013187228638748660e+00 1.216405445392074398e+03 1.806004597721301934e+02 6.790959676166649084e-01 1.216405445392074398e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.455712938643040388e+02 1.500063493540928772e-01 1.219346522958789819e+03 6.820061420369651728e+01 2.777222578848417833e-01 1.219346522958789819e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.286230676262715349e+02 1.579315648901550295e+00 1.213040659554282684e+03 3.617462482206328787e+02 2.812452345420079602e+00 1.213040659554282684e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.942365179190678646e+02 2.640250962005858959e+00 1.219656379044154619e+03 1.373324220805491791e+02 7.070370883490157965e-01 1.219656379044154619e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.038487489656178013e+02 1.500066754147269865e+00 1.210846888461438539e+03 6.297023860349803925e+01 6.063649223578629899e-01 1.210846888461438539e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.108786292089324093e+02 9.760405209447370334e-01 1.217977976155619217e+03 1.510910863629587482e+02 7.164836329302107787e-01 1.217977976155619217e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.983580534397973452e+02 1.787234347785055855e+00 1.216557358237017070e+03 2.098311808940107426e+01 7.032864656235950085e-02 1.216557358237017070e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.286316063356215977e+02 2.865425186876216834e+00 1.210380756202928751e+03 7.483716219459077479e+01 3.273264068517848235e-01 1.210380756202928751e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.631595386470291089e+02 1.535976912199947364e+00 1.218103244710159288e+03 7.485054816818630741e+01 4.587568020164246030e-01 1.218103244710159288e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.447525947076626949e+02 5.643659943440791915e-01 1.210660233056116795e+03 3.811715747390902465e+01 2.633262467653109118e-01 1.210660233056116795e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.621124019098862163e+02 2.153780283131602857e+00 1.215156435605821343e+03 3.775027052857332706e+02 1.440232139093967856e+00 1.215156435605821343e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.387085787643350727e+02 2.824332571360177013e+00 1.216872564339899327e+03 2.130064088644637934e+02 1.535639761880627674e+00 1.216872564339899327e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.953135483586231373e+02 1.904356227462595808e+00 1.213444005223086151e+03 3.958591471823690426e+02 2.026787954594506669e+00 1.213444005223086151e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.263140566650193080e+02 5.434406745587109233e-01 1.215933294791023854e+03 9.143484519886060014e+01 4.040175256731784459e-01 1.215933294791023854e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.921606891654598712e+02 1.693588321062176050e-01 1.210012019069708913e+03 1.857738374605876857e+02 6.358618539381184487e-01 1.210012019069708913e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.072220474631991465e+02 6.690346544641320170e-01 1.213574041320379365e+03 2.452386798970929149e+01 2.287203851253297171e-01 1.213574041320379365e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.724017479558392552e+02 9.127390485282003141e-01 1.217560439025847927e+03 3.225599043191125048e+01 1.870978155057547998e-01 1.217560439025847927e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.706704315542494896e+02 1.879777569973222207e+00 1.210998155646342411e+03 1.541479148431224360e+02 9.031905142521703400e-01 1.210998155646342411e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.930613339381164337e+02 1.075463639948340822e+00 1.215582411818210858e+03 1.430322408114889186e+02 7.408642522760992000e-01 1.215582411818210858e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.606582306702114806e+02 1.748561447636027610e+00 1.213085751163651594e+03 1.007459683727699655e+02 6.270825214026822803e-01 1.213085751163651594e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.179139646455565753e+02 4.224327704334478462e-01 1.210395149208537987e+03 2.847258159266318103e+02 2.414691226628697063e+00 1.210395149208537987e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.431103933000588597e+02 1.735841676651201926e+00 1.213691438600431638e+03 3.368571421709007723e+02 2.353827240657595521e+00 1.213691438600431638e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.046502489707576586e+02 1.439809631795167411e+00 1.214610804227012750e+03 1.331311230608688163e+02 1.272152951093977302e+00 1.214610804227012750e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.153360832243180312e+02 2.741149855426477266e+00 1.211054259911626787e+03 2.799059956734882917e+02 2.426872734433828338e+00 1.211054259911626787e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.185475317944329845e+02 1.010940997859816504e+00 1.219337258049756656e+03 1.748649999112176374e+02 8.001234261281734428e-01 1.219337258049756656e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.946836979721769012e+02 1.752044237698527906e+00 1.217020445478545298e+03 1.153109282759625245e+02 5.922988389733695458e-01 1.217020445478545298e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.167034946143705554e+02 6.385380751142830658e-01 1.216103789773711469e+03 1.221802798233176759e+02 5.638131495790624781e-01 1.216103789773711469e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.258200700772055711e+02 1.142868648392874720e+00 1.210524792398430236e+03 2.902528228218023401e+02 1.285327839649362813e+00 1.210524792398430236e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.003182148737224679e+02 2.535476245237465065e+00 1.214215331621329824e+03 2.863300658624656307e+02 1.429376085659328055e+00 1.214215331621329824e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.114828695755262515e+02 1.098408184549141797e+00 1.212465595183762844e+03 1.946216587565100724e+02 1.745753939574185676e+00 1.212465595183762844e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.428752990248852939e+02 1.914755405590953474e+00 1.210432356418622703e+03 1.175832054663866586e+02 4.841299462665363262e-01 1.210432356418622703e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.713202999884038604e+02 2.320957400383842018e+00 1.210837129216963831e+03 3.136435411443416754e+01 1.830743590605265203e-01 1.210837129216963831e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.893506900352530238e+02 1.241064198700768451e+00 1.212892587885646435e+03 6.106986102673160133e+01 3.225225163708762000e-01 1.212892587885646435e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.244052894599338401e+02 1.979024858670547005e+00 1.211336911089419800e+03 6.619031196327993882e+01 5.320538399180951838e-01 1.211336911089419800e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.536290346643871203e+02 2.285629957970604920e-01 1.217702636500546078e+03 2.463429416738531472e+02 1.603492088666740312e+00 1.217702636500546078e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.001701180673001090e+02 5.060256922955038705e-01 1.219113161579430880e+03 3.347661876593855936e+02 1.672408403869913851e+00 1.219113161579430880e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.505280497545235505e+02 1.155226086804575170e+00 1.215885968786826652e+03 2.512420300895927312e+02 1.002849901780534125e+00 1.215885968786826652e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.262486603457566758e+02 1.388662417937351901e+00 1.211941163636995952e+03 2.282251282618342429e+02 1.807742970395052495e+00 1.211941163636995952e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.870799832305463042e+02 2.340961805263487960e+00 1.215178135116555495e+03 8.633402988360438712e+01 4.614819201539666627e-01 1.215178135116555495e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.471803468234680849e+02 2.600097621100444734e+00 1.215976853002423923e+03 3.239262767630982580e+02 1.310485566210653374e+00 1.215976853002423923e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.223079120398847124e+02 1.917142984190883359e+00 1.219028339561254370e+03 2.562313882219183370e+02 1.152596800854966075e+00 1.219028339561254370e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.702968407101070625e+02 1.600880228382288495e+00 1.212112254904619022e+03 8.238147373185174160e+01 4.837522140066479182e-01 1.212112254904619022e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.836165482815426344e+02 1.686541302617464155e-01 1.218811878624215751e+03 3.701647178234690045e+02 1.305159096203410085e+00 1.218811878624215751e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.031351859618311266e+02 3.133451486687728327e-01 1.219367859677071692e+03 3.698983400048879275e+02 1.820946667872652025e+00 1.219367859677071692e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.154075173731800419e+02 1.774423139929349746e+00 1.216924054374424713e+03 2.555665969147726457e+02 2.214470969758203012e+00 1.216924054374424713e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.390799401333296998e+02 7.046612577096693641e-01 1.217215468830297141e+03 9.424962025006351496e+01 6.776650907363824805e-01 1.217215468830297141e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.021492688221353546e+02 2.967322664830738699e+00 1.216908861957991121e+03 9.695945775525336785e+01 9.491938500713245075e-01 1.216908861957991121e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.281521305324591822e+02 1.215480896960598134e+00 1.213321239930131242e+03 3.287389516636984865e-01 1.440876098314272961e-03 1.213321239930131242e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.484273411594957111e+02 1.387564530150148800e-01 1.215979359715534429e+03 2.536638108529492968e+02 1.709010003624396479e+00 1.215979359715534429e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.515928298554219396e+02 2.472971933145253320e+00 1.219194187809265486e+03 1.849724287695760268e+02 7.352054860858737717e-01 1.219194187809265486e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.309107081296132833e+02 8.654628957580560167e-01 1.211029440281564803e+03 3.289962894483757054e+02 1.424777101561291337e+00 1.211029440281564803e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.696702394545768016e+02 1.623050737004272825e+00 1.213589209645580013e+03 1.894423187983746857e+02 7.024962012179483128e-01 1.213589209645580013e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.705282833646967902e+02 1.001819517131101067e+00 1.216918211560493774e+03 3.415381415522815018e+02 1.262485893542809157e+00 1.216918211560493774e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.599049576273491198e+02 1.019799969275215101e+00 1.213034909997569230e+03 2.661812116297694502e+02 1.664621382472031064e+00 1.213034909997569230e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.443370551217915079e+02 1.741359588474031828e+00 1.211424613971865483e+03 9.397678390459307707e+01 3.846194506099359089e-01 1.211424613971865483e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.037476322870030998e+02 2.336226673911048657e+00 1.210636012181916840e+03 3.972173316778696517e+02 3.828688163012957002e+00 1.210636012181916840e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.197191346472381497e+02 3.470555593992333820e-01 1.211563743961707360e+03 4.118943582938862846e+01 3.440505642707537004e-01 1.211563743961707360e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.182344384055751618e+02 7.967584384622274918e-01 1.218988001697096706e+03 1.378299746630773370e+01 1.165734590714461172e-01 1.218988001697096706e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.531286488116315638e+02 1.481809589382254044e+00 1.214467158061718465e+03 1.531347381230419558e+02 6.049680225528277777e-01 1.214467158061718465e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.981410825607734978e+02 7.534501700863339702e-01 1.214908497342665214e+03 3.685922128238534583e+02 1.860251332334370789e+00 1.214908497342665214e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.539991930987234241e+02 2.264455030770084143e+00 1.216888227822262706e+03 3.832750789686425463e+01 1.508961797448201692e-01 1.216888227822262706e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.768006012729387635e+02 1.203316402555330844e-01 1.219905030451120183e+03 1.626562064969102721e+02 5.876295273525197205e-01 1.219905030451120183e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.382958924570978922e+02 2.655573997012909082e+00 1.218734109386490672e+03 1.814096753087284242e+01 7.612790696398130663e-02 1.218734109386490672e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.914885956205938555e+02 1.604325871171775331e-01 1.212874817674398173e+03 3.131759199851291697e+01 1.074401965258235669e-01 1.212874817674398173e+03
