A lam0 gamma C W
4.417639790833573556e+02 1.215560941304543576e+03 8.002287708283586376e-01 2.068832785504442313e+02 2.135329554803252705e+00
3.536432044789185056e+02 1.215723958681389377e+03 6.404155004947026386e-01 2.021690337639085158e+02 1.749245163291923255e+00
3.740647542779755099e+02 1.215677689692402964e+03 7.360023067366258109e-01 2.057233214124148333e+02 1.818290467555137013e+00
3.192162312857125244e+02 1.215725269679503526e+03 6.102607876456936919e-01 2.038359075928561879e+02 1.566045134321074173e+00
3.980024996000769306e+02 1.215758332483058894e+03 7.658977482364336398e-01 2.134249109802339603e+02 1.864836198230568121e+00
3.710600353537366800e+02 1.215673496496007829e+03 7.025878411673852630e-01 2.107292349753643350e+02 1.760837955858929993e+00
4.488006125595780986e+02 1.215681247549703585e+03 8.115890084908056190e-01 2.150386373386076002e+02 2.087069645316252942e+00
4.416452403092354189e+02 1.215722951587124953e+03 8.306116252990360938e-01 2.067060142073405018e+02 2.136586310770012265e+00
4.651351579213182390e+02 1.215667871633394270e+03 9.225962451518359142e-01 2.105458126773046388e+02 2.209187406800688702e+00
4.786487572352550046e+02 1.215752305531346792e+03 8.804325014991638554e-01 2.111874283212649743e+02 2.266464254241116194e+00
3.640874494919040103e+02 1.215603903873299942e+03 7.287132636657375206e-01 2.010761267948456350e+02 1.810694562778086159e+00
4.182137410951231118e+02 1.215669178368089433e+03 8.039079441759960920e-01 2.051545719992068371e+02 2.038529958263567199e+00
4.311765028154858328e+02 1.215794273441831365e+03 8.273333761721982649e-01 2.096899394213298820e+02 2.056257462830026750e+00
3.297201262851299362e+02 1.215684756740739203e+03 6.288565108525745462e-01 2.055522746684920605e+02 1.604069460271805303e+00
5.157213010037914955e+02 1.215621054983592103e+03 9.475289743924745212e-01 2.184323516218711632e+02 2.361011531371314476e+00
4.574701762021625768e+02 1.215767190844270999e+03 9.825683942461095333e-01 2.083688314455769728e+02 2.195482755402635267e+00
3.494917179541470205e+02 1.215730086820207362e+03 6.352019450578598736e-01 2.121036888898286179e+02 1.647739932216270020e+00
5.764573820912612518e+02 1.215622926789018265e+03 1.259045249413009326e+00 2.230600760935394078e+02 2.584314468939417075e+00
3.529294644200253401e+02 1.215552323469237081e+03 7.814673879539745238e-01 1.933286540029488947e+02 1.825541414128099227e+00
4.034451798348001148e+02 1.215570614111148871e+03 7.501639765215890598e-01 2.145297290953839990e+02 1.880602663024949495e+00
4.225955496045547761e+02 1.215701712873291171e+03 8.094049962661683528e-01 2.062617343410106230e+02 2.048831553534216976e+00
2.850286968480673409e+02 1.215648487013303111e+03 6.092836370437120230e-01 2.010188291860344521e+02 1.417920390851969970e+00
3.936328190142488097e+02 1.215610337314102480e+03 7.761793097208536940e-01 2.073521383134778944e+02 1.898378392506129497e+00
3.966790129224160637e+02 1.215700228028965512e+03 7.421610224332726435e-01 2.161108174530900783e+02 1.835535201788410564e+00
4.743208515120769562e+02 1.215671939550847128e+03 9.020868231111456303e-01 2.102246573361192077e+02 2.256256984896427564e+00
3.987460439550167735e+02 1.215627064264033834e+03 8.106808859964262926e-01 2.094835742249249790e+02 1.903471646549616647e+00
3.839523832018164740e+02 1.215642988190984397e+03 7.789381330121356584e-01 2.158332520169149689e+02 1.778930631002705320e+00
4.446693510344485389e+02 1.215769006295251074e+03 8.625294979935171913e-01 2.226893966779551874e+02 1.996814206998423824e+00
4.102698262325978931e+02 1.215676675876487934e+03 8.842235108578929692e-01 2.093938742180021109e+02 1.959321053515929334e+00
5.215489089594847201e+02 1.215756883957573564e+03 1.092487328521874357e+00 2.106623913402226549e+02 2.475757090012217887e+00
3.824367710176979358e+02 1.215727516165459065e+03 7.252819812116926279e-01 2.090502491601861834e+02 1.829401172943128762e+00
4.988346098667867068e+02 1.215624275614538192e+03 8.907523520719294874e-01 2.194956368678826948e+02 2.272640208183462907e+00
3.637565319903648060e+02 1.215697824977269192e+03 6.957796962067314128e-01 2.089694160295979088e+02 1.740716602944630154e+00
4.632519169843648683e+02 1.215749277723404020e+03 9.785472735887328355e-01 2.112908964580399811e+02 2.192484033860690129e+00
3.680287600670737334e+02 1.215709772161203546e+03 7.102663068150836256e-01 2.083756089248235526e+02 1.766179650132894574e+00
4.210742829203298925e+02 1.215727121397420660e+03 8.705236983855518806e-01 2.098432893361793106e+02 2.006613050397566322e+00
4.251174876736051260e+02 1.215752897326097354e+03 7.515519955638416683e-01 2.217554898028638490e+02 1.917055077425708687e+00
3.825426332623007397e+02 1.215746097064894457e+03 6.950622668413347638e-01 2.074355884330510662e+02 1.844151411780359462e+00
3.657032393386019749e+02 1.215732069724565463e+03 7.935174972199451338e-01 2.004348541218392370e+02 1.824549133137794099e+00
3.785109654670018813e+02 1.215755784644432651e+03 8.702043395158487460e-01 2.009653785807725512e+02 1.883463550488472471e+00
3.687260256292120744e+02 1.215656880353610632e+03 6.728491800655854727e-01 2.172666753726950901e+02 1.697112661187945681e+00
2.985197093613389825e+02 1.215711927251853012e+03 5.387774020583744328e-01 2.082816010401813003e+02 1.433250502543184757e+00
3.825300956764806415e+02 1.215716819332713612e+03 7.212492436533111118e-01 2.097335237984963214e+02 1.823886276015657115e+00
3.405168298664062831e+02 1.215645973707272105e+03 6.711653684236723594e-01 1.982464113411273559e+02 1.717644357659876109e+00
4.406745042355165651e+02 1.215608055737875702e+03 8.841593447823312690e-01 2.121872982612148917e+02 2.076818489356609287e+00
4.032169555677580774e+02 1.215752018165455866e+03 7.563908125910201452e-01 2.095668094299974769e+02 1.924049694054470017e+00
3.460269192142746988e+02 1.215722542671977635e+03 7.171247208165971720e-01 2.050545784472299715e+02 1.687486920967840920e+00
4.534346417051210096e+02 1.215716684920673742e+03 8.983886202044183422e-01 2.153139128599003698e+02 2.105923559153189295e+00
3.359395835258894181e+02 1.215817794785394199e+03 6.890044265690792313e-01 2.016976745080810360e+02 1.665560023660213051e+00
2.736530296916809561e+02 1.215679331447682671e+03 5.780126831996137415e-01 1.935361852887656369e+02 1.413963126757805000e+00
3.989542723820989636e+02 1.215691402425065462e+03 7.423759309749075053e-01 2.143409590473290223e+02 1.861306743029012667e+00
3.241417172684484740e+02 1.215663134252678901e+03 6.398332547315825902e-01 1.946632076804862947e+02 1.665141148811663863e+00
4.077970595781608836e+02 1.215775744043204668e+03 8.084214175846959893e-01 2.017741743313874281e+02 2.021056762737178047e+00
3.639445149855715158e+02 1.215747660923861758e+03 7.650045449025711930e-01 2.004408463031617771e+02 1.815720307003266809e+00
2.880495704940650512e+02 1.215749252960794138e+03 6.456360198474556666e-01 1.958380314311958728e+02 1.470856137538668174e+00
4.371785843977355057e+02 1.215609123007637436e+03 8.322008456413433342e-01 2.174858827694928323e+02 2.010146952209715732e+00
4.364521097154033669e+02 1.215656576106451439e+03 8.077007730684848674e-01 2.154948103492581879e+02 2.025348587318802629e+00
4.521828852969614445e+02 1.215592908288776925e+03 9.207562816318892729e-01 2.183107339409059193e+02 2.071281045756375505e+00
3.726722610454104370e+02 1.215680075380744938e+03 6.482085242181674367e-01 2.136336591442978943e+02 1.744445433075181517e+00
4.592050166539715974e+02 1.215725916416571636e+03 8.742671437151399161e-01 2.114997500879745758e+02 2.171184677348141356e+00
3.167892374199840333e+02 1.215770205112751455e+03 7.482855516602906487e-01 1.994590103559274894e+02 1.588242300283576824e+00
4.985424674195208468e+02 1.215751605179376611e+03 9.765575480128506625e-01 2.150699188943547426e+02 2.318048335083120914e+00
3.741965190031967268e+02 1.215615522491629235e+03 7.258476532134766623e-01 2.037494524776632261e+02 1.836552267762385116e+00
4.754512301119511335e+02 1.215548503439198612e+03 8.654234084549939920e-01 2.199983651558683277e+02 2.161158014856587872e+00
3.544549975595574551e+02 1.215540975917104333e+03 6.638337719235761769e-01 2.015291042051386512e+02 1.758827832622894327e+00
3.184444453735350749e+02 1.215689889836789689e+03 6.384198976078950816e-01 2.024294268832881585e+02 1.573113406862215014e+00
4.019483800346657745e+02 1.215628285928105242e+03 7.577814642677118684e-01 2.103053170765275013e+02 1.911261139861726521e+00
3.447591009887361224e+02 1.215616511678854067e+03 7.019483994199292587e-01 2.075643295453472490e+02 1.660974704776600364e+00
4.314589122256249425e+02 1.215622170427258879e+03 8.816626630959825128e-01 2.108411875469383858e+02 2.046369199706635555e+00
4.535267357734332450e+02 1.215621579168276185e+03 8.697703758952092246e-01 2.150343354261163995e+02 2.109089857090568731e+00
3.443368118943408263e+02 1.215636091631271256e+03 7.235367608974384579e-01 1.998232332019622390e+02 1.723207088468627024e+00
3.559984822778835678e+02 1.215673196681833360e+03 7.253353482711278888e-01 2.039233436879937642e+02 1.745746592026106603e+00
4.326879926648533683e+02 1.215650389391221552e+03 9.614555908993079880e-01 2.069381477984566686e+02 2.090904926269376407e+00
3.229002970051752186e+02 1.215684240685626492e+03 6.224218714698569466e-01 1.989552309401681214e+02 1.622979679796813901e+00
2.888358701043594579e+02 1.215750106096718127e+03 5.997006531282299546e-01 1.971659590814946341e+02 1.464937819134259911e+00
3.420007560553020767e+02 1.215721210398325638e+03 7.383435246307512578e-01 2.004818579608293589e+02 1.705893787766686653e+00
3.336460788690484378e+02 1.215710850729137746e+03 6.325155004275420101e-01 2.050124897324395477e+02 1.627442695342550705e+00
3.911033262037253166e+02 1.215680002325677833e+03 7.490205398157100403e-01 2.088320822611792380e+02 1.872812462381070242e+00
4.849951063606239359e+02 1.215691663255431877e+03 9.974116461785419441e-01 2.168773162039765907e+02 2.236264791770469440e+00
3.626087857499093730e+02 1.215565111220639437e+03 7.583188465777830345e-01 2.059763202984270265e+02 1.760439186526619793e+00
4.069044647451834180e+02 1.215707742725965545e+03 7.684740400720034836e-01 2.185901475000540017e+02 1.861494991420337808e+00
3.233325354297861622e+02 1.215653415605597274e+03 6.746852282500186426e-01 1.976434588986974177e+02 1.635938458229022174e+00
4.167622688404603650e+02 1.215562442098695783e+03 8.271213687112231039e-01 2.171486413379020064e+02 1.919248797840472642e+00
4.562881587993468884e+02 1.215682188458231167e+03 8.685612164480137620e-01 2.188048467319414101e+02 2.085365866499050203e+00
4.151316358798312649e+02 1.215707247271939423e+03 9.007027286883808603e-01 2.065002138440885915e+02 2.010320610095170046e+00
4.598977991348974683e+02 1.215675276590001204e+03 9.150007781632261139e-01 2.074267005328901234e+02 2.217158147689741732e+00
3.833250694683839015e+02 1.215732894733754620e+03 7.803773127640225571e-01 2.055806059794932992e+02 1.864597429519303295e+00
3.601672951703933450e+02 1.215629663725458840e+03 8.570950749762626941e-01 2.012846689278711665e+02 1.789342909665199377e+00
4.126707052633157105e+02 1.215750853154556353e+03 7.521132875458990119e-01 2.104326522122605070e+02 1.961058328757176339e+00
3.558221467846683481e+02 1.215593837432115834e+03 6.709372008846907764e-01 2.050180581010877461e+02 1.735564906234864369e+00
4.167116935423446762e+02 1.215602661793153175e+03 8.790560952004676798e-01 2.079305557140244218e+02 2.004090702837661109e+00
3.679132892768004126e+02 1.215596263998219229e+03 7.833028124442629192e-01 2.016449050024256167e+02 1.824560304523314080e+00
3.475154281224403690e+02 1.215815027239036226e+03 7.444731285982362223e-01 2.095290189333914554e+02 1.658555124686162507e+00
3.918973179433487530e+02 1.215679465103282155e+03 7.470783275737574725e-01 2.089025493165436274e+02 1.875981500587236894e+00
4.549261199254859207e+02 1.215740835070611638e+03 8.764738989481811737e-01 2.152702084649189374e+02 2.113279506577065536e+00
6.089110911637924346e+02 1.215691977693207264e+03 1.036346835822513412e+00 2.245631603962588656e+02 2.711535988758451143e+00
4.082164527575100124e+02 1.215650322602526785e+03 7.754930433870330653e-01 2.111052381577540586e+02 1.933710675868967721e+00
4.017252678636381233e+02 1.215676518388525210e+03 8.383634713531995519e-01 2.119171177142702049e+02 1.895671629534372959e+00
3.990855451364010946e+02 1.215676170793838537e+03 7.187170523981214476e-01 2.113885840897344224e+02 1.887923829259338548e+00
2.967454768944007810e+02 1.215594593731977511e+03 5.778244050855096958e-01 2.005905418527702579e+02 1.479359266660770444e+00
4.279691563936155490e+02 1.215622479164798051e+03 7.933544317149692215e-01 2.158878329796702076e+02 1.982368114436151130e+00
4.427288071787690455e+02 1.215781326796135545e+03 9.168041532427484430e-01 2.079725673747593078e+02 2.128784641009827006e+00
3.864499075785275863e+02 1.215717138192041830e+03 7.510588978701441265e-01 2.083933430295998619e+02 1.854425395554198941e+00
3.560015277599146657e+02 1.215712641343088990e+03 6.698755165575033255e-01 2.081212866041682901e+02 1.710548370945851104e+00
4.015993244051884972e+02 1.215760334174651462e+03 8.295285976367570147e-01 2.022852161075779236e+02 1.985312283976366832e+00
3.264187595375406090e+02 1.215734436030183360e+03 6.480977790422381979e-01 2.002632922389086616e+02 1.629948034351357267e+00
4.250006446914327967e+02 1.215601871745251174e+03 7.927718004828857579e-01 2.120565425453193598e+02 2.004185485579179193e+00
4.202742794042207493e+02 1.215654835216826541e+03 8.014644907550488862e-01 2.128179812074230597e+02 1.974806250016066134e+00
3.942965785224666888e+02 1.215604990625173741e+03 7.906476432253756181e-01 2.093649727732014867e+02 1.883297732661307178e+00
4.652510215215783660e+02 1.215726825869707454e+03 8.775554237145537506e-01 2.157050322840311765e+02 2.156885338256530282e+00
4.578638441122387803e+02 1.215742913606003867e+03 8.256611682120179596e-01 2.144636013000595938e+02 2.134925653288988201e+00
3.807324151065651563e+02 1.215648623463778904e+03 7.161842438429281144e-01 2.034568567289637144e+02 1.871317689792879158e+00
3.345303502292534858e+02 1.215724193448883398e+03 6.940853710475510807e-01 2.031554368742490055e+02 1.646671904903653338e+00
5.050865264164071391e+02 1.215694440985367692e+03 9.540673584659444817e-01 2.285992328421478703e+02 2.209484783202133595e+00
4.410229780411162324e+02 1.215783686378278617e+03 9.658052455671999326e-01 2.081003113324958633e+02 2.119280721961362968e+00
4.850593630803332985e+02 1.215691052258344143e+03 9.458433615740461375e-01 2.221480496143040000e+02 2.183495934006618455e+00
4.232785592680274931e+02 1.215640129163791471e+03 7.467152242628237735e-01 2.207304506017788697e+02 1.917626490201240541e+00
4.246918409600031623e+02 1.215701940287586694e+03 8.273543339528742768e-01 2.089727356265092908e+02 2.032283492326205643e+00
5.047339610127962715e+02 1.215738916053380990e+03 9.504051727977507191e-01 2.133348661726585647e+02 2.365923442651419961e+00
3.577962117121718393e+02 1.215690761084454380e+03 7.163766770058980216e-01 2.030950835767781655e+02 1.761717740335700277e+00
3.738376256563586821e+02 1.215608017717566554e+03 6.894940333266224020e-01 2.118467472741668871e+02 1.764660682623307775e+00
4.421720677538099835e+02 1.215614144723291929e+03 7.822924871678038627e-01 2.192806038260227979e+02 2.016466846765112120e+00
4.430996333447579332e+02 1.215663662095773134e+03 9.319843327025574276e-01 2.071209972887658068e+02 2.139327442147226144e+00
3.866983190746906303e+02 1.215623345362589134e+03 8.233765427238353141e-01 2.124421565475274178e+02 1.820252276474037423e+00
4.706862092390610428e+02 1.215705682151288556e+03 8.748012169075060074e-01 2.174974374965292441e+02 2.164100021852313205e+00
3.028162394439387413e+02 1.215729680169393532e+03 6.460603144996838187e-01 1.994091193260648254e+02 1.518567658627423267e+00
4.430996333447579332e+02 1.215663662095773134e+03 9.319843327025574276e-01 2.071209972887658068e+02 2.139327442147226144e+00
3.712551559030395651e+02 1.215706018323949365e+03 6.967088959545350013e-01 2.091749112866047540e+02 1.774855089549232101e+00
3.602588026851944960e+02 1.215666112812383062e+03 6.668877883181808519e-01 2.127777631361221893e+02 1.693122426776913603e+00
4.529117570630414775e+02 1.215626808832417282e+03 8.744443625239567419e-01 2.147172149641705801e+02 2.109340683925217341e+00
3.987813463773133549e+02 1.215655849349952177e+03 7.636947697794181922e-01 2.053680941876650365e+02 1.941788221557471328e+00
4.143666103737477329e+02 1.215808633687420752e+03 8.422361438085911312e-01 2.045622843507115931e+02 2.025625650832767022e+00
4.489962471759081950e+02 1.215664594114071178e+03 7.710940056674010501e-01 2.133334135368295392e+02 2.104669117378531240e+00
4.182137410951231118e+02 1.215669178368089433e+03 8.039079441759960920e-01 2.051545719992068371e+02 2.038529958263567199e+00
4.018887511853981209e+02 1.215702654619417672e+03 8.711442985669227701e-01 2.030649174553417140e+02 1.979114640882179810e+00
4.132221812723477115e+02 1.215721055599922011e+03 7.222232287743610701e-01 2.157981495654462378e+02 1.914855072225851718e+00
5.092138971544237620e+02 1.215597006195407403e+03 9.974962603306014586e-01 2.157777377220968447e+02 2.359900064436895040e+00
2.945433142328324720e+02 1.215558110119227649e+03 6.581305895866526035e-01 2.008894536737334420e+02 1.466196004053070823e+00
3.145717087030288326e+02 1.215582190012034971e+03 6.925528788693305904e-01 1.957855237466339418e+02 1.606715872978004667e+00
3.802864140790106831e+02 1.215734664312715267e+03 7.656504522422961090e-01 2.119591971452304335e+02 1.794149153237477146e+00
2.638077158222409366e+02 1.215754575508270136e+03 5.936164620771344769e-01 1.973207753368406543e+02 1.336948506166683703e+00
3.341839416437557020e+02 1.215708757573105231e+03 6.317976740822093262e-01 2.042413222062812395e+02 1.636221005787624083e+00
4.258315455549685566e+02 1.215700368217624828e+03 7.710212791720290060e-01 2.207714982539404787e+02 1.928833879929371831e+00
4.959127347919545059e+02 1.215731915850018822e+03 9.249251686579027520e-01 2.202687939501709025e+02 2.251398057339613956e+00
4.849951063606239359e+02 1.215691663255431877e+03 9.974116461785419441e-01 2.168773162039765907e+02 2.236264791770469440e+00
4.345114193128771944e+02 1.215701227758245750e+03 7.940242221908140330e-01 2.120246532217131517e+02 2.049343850870543271e+00
4.348103848230438757e+02 1.215680583481401754e+03 8.883185176602528266e-01 2.096978741813884710e+02 2.073508787442133627e+00
3.157355786335921266e+02 1.215683364906250972e+03 7.159867827061914269e-01 2.012824746625875889e+02 1.568619320499033742e+00
3.868275933795353012e+02 1.215739017862190849e+03 7.440489328387487333e-01 2.086493585249356215e+02 1.853960137305217915e+00
3.804565370235429214e+02 1.215577617863350952e+03 7.144472078148506045e-01 2.077476468725674863e+02 1.831339814197342708e+00
4.185397326825465143e+02 1.215650416570564403e+03 8.621954568981899936e-01 2.078222111150302567e+02 2.013931669944958092e+00
3.978961343324108952e+02 1.215715481032644220e+03 8.087885452199436997e-01 2.045101793372228656e+02 1.945605522531512754e+00
4.339416127947502559e+02 1.215726397849047544e+03 7.933079424886233522e-01 2.070014669136468797e+02 2.096321438030070539e+00
3.455340827874708793e+02 1.215678883636996261e+03 6.608519384697474353e-01 2.018904512265506810e+02 1.711492944258819815e+00
4.213398643206523957e+02 1.215772860799591172e+03 7.379326880100051111e-01 2.097656704399576881e+02 2.008621636881496642e+00
4.213269424641575256e+02 1.215812955325856819e+03 8.206413193070949408e-01 2.103234093249823218e+02 2.003233704780536417e+00
3.452076410760669205e+02 1.215697378025826765e+03 6.769175160915595901e-01 2.080203236344246136e+02 1.659489972156449555e+00
4.922118122830261200e+02 1.215743607810883532e+03 1.067784904686758241e+00 2.121208185649523443e+02 2.320431420230017139e+00
3.723031155970369355e+02 1.215730271067036711e+03 8.122506444713786244e-01 2.081948420214842486e+02 1.788243704705315684e+00
3.505867135900311382e+02 1.215635592416403824e+03 7.170414421577560038e-01 1.973565434051100169e+02 1.776412920195853173e+00
5.330686722443799681e+02 1.215785728728202002e+03 9.460072328451503143e-01 2.240413640168108032e+02 2.379331489002992850e+00
4.110808273327966162e+02 1.215617037536808084e+03 8.867162074797327875e-01 2.078211922997941770e+02 1.978050567334771914e+00
4.115562742118699475e+02 1.215755297496861431e+03 7.881906389983981409e-01 2.152946526925640001e+02 1.911595430099061410e+00
4.052394471967098184e+02 1.215614057113283252e+03 8.166717373371286115e-01 2.030525317242475296e+02 1.995736983703503942e+00
3.671682002245705689e+02 1.215706307893280155e+03 7.369802769676295773e-01 2.043414648238769473e+02 1.796836489065177789e+00
5.084202654316759435e+02 1.215643643611371090e+03 9.707209256699285138e-01 2.178285102905533677e+02 2.334039124417244704e+00
4.213398643206523957e+02 1.215772860799591172e+03 7.379326880100051111e-01 2.097656704399576881e+02 2.008621636881496642e+00
4.172280994421395235e+02 1.215600717441282768e+03 9.353031666731577154e-01 1.974763447496439710e+02 2.112800396275775761e+00
3.792704491497470372e+02 1.215685649503310970e+03 8.685775585030484081e-01 1.973274854851061377e+02 1.922035585754086728e+00
3.990855451364010946e+02 1.215676170793838537e+03 7.187170523981214476e-01 2.113885840897344224e+02 1.887923829259338548e+00
3.735455753101549021e+02 1.215676387680108519e+03 7.074742989173692376e-01 2.086635744545113198e+02 1.790181042794260602e+00
3.695528849310153987e+02 1.215775095642019778e+03 7.143438126307822822e-01 2.107804977586943664e+02 1.753259380543292778e+00
4.533521196477874469e+02 1.215764423571969928e+03 8.604601597625696208e-01 2.116650527358347631e+02 2.141837368937735686e+00
2.937448885228025119e+02 1.215683350090331260e+03 5.768894746338750767e-01 1.929562626744894942e+02 1.522339230928927867e+00
3.270382157475856957e+02 1.215780083755568739e+03 6.714984981088184535e-01 2.088882919891611039e+02 1.565612953379671435e+00
5.325720405063816543e+02 1.215565911411353227e+03 1.070204924317697426e+00 2.194776052690947665e+02 2.426543882932435725e+00
3.264187595375406090e+02 1.215734436030183360e+03 6.480977790422381979e-01 2.002632922389086616e+02 1.629948034351357267e+00
3.884309003946621601e+02 1.215733292089247243e+03 7.739198603873920224e-01 2.140487480674434266e+02 1.814684289918264914e+00
4.167116935423446762e+02 1.215602661793153175e+03 8.790560952004676798e-01 2.079305557140244218e+02 2.004090702837661109e+00
3.742385801746549419e+02 1.215637524597526635e+03 7.038911400061769186e-01 2.015648767119101308e+02 1.856665636789198714e+00
4.263458186425564804e+02 1.215744086076676467e+03 7.780198879691359037e-01 2.204734300721322597e+02 1.933774144589980759e+00
4.293349185647665536e+02 1.215628040115377871e+03 8.307728449933738935e-01 2.083307679285690028e+02 2.060832986090532337e+00
4.699159532788168008e+02 1.215685264860616371e+03 8.609108459260733648e-01 2.258459362243265218e+02 2.080692533745934991e+00
5.432439000142694567e+02 1.215718124129463604e+03 1.002783925486316452e+00 2.202013898315521772e+02 2.467032112875561900e+00
3.586739081647161811e+02 1.215694718914733357e+03 7.315728826777305738e-01 1.991867651907251968e+02 1.800691465727047413e+00
3.899675042928619177e+02 1.215767347827714275e+03 7.304931654024735543e-01 2.035577343937271166e+02 1.915758718057726906e+00
3.667960777537454646e+02 1.215767375879409201e+03 7.803579476267522574e-01 2.055653559968018271e+02 1.784328278347894647e+00
4.320087472690859158e+02 1.215703020702537970e+03 8.082016570490566654e-01 2.091995161737622198e+02 2.065056149127310281e+00
4.587892796085846498e+02 1.215738303556836172e+03 8.141577634112189266e-01 2.153947818422934120e+02 2.129992545244194790e+00
3.296221199595994449e+02 1.215696634715158325e+03 6.284534140236694988e-01 2.015493998318415265e+02 1.635440840978006793e+00
3.797933237578110379e+02 1.215743245375173501e+03 6.994389265429297176e-01 2.143040257840170568e+02 1.772217401742045562e+00
3.668786624114180768e+02 1.215665648824220852e+03 8.079006524027481095e-01 1.985643460842960053e+02 1.847656286973432982e+00
4.687582909164692637e+02 1.215836901143956311e+03 9.133691462631181590e-01 2.103469392722258249e+02 2.228500650108408809e+00
3.305930510931733011e+02 1.215723215422648536e+03 6.411658834068711954e-01 2.038646017071226879e+02 1.621630475937711147e+00
3.984110776012336146e+02 1.215814048473797811e+03 8.432125995334602830e-01 2.084426937688928092e+02 1.911369836944080802e+00
3.532859057519993939e+02 1.215806463491827571e+03 7.970380167129705873e-01 2.037467481465515107e+02 1.733946229649206305e+00
4.854379445587002238e+02 1.215641003466603479e+03 8.342177322234960446e-01 2.190573941077177835e+02 2.216030855913470266e+00
3.940094207291958242e+02 1.215660735885131999e+03 7.903952155568427784e-01 2.069155045974534914e+02 1.904204431155251953e+00
4.213011023335488403e+02 1.215709430995164212e+03 8.151989915693792499e-01 2.141600006694435478e+02 1.967225910611702266e+00
3.556774049732083540e+02 1.215819645165260908e+03 7.382079163591207527e-01 2.091703137138839566e+02 1.700420096227067024e+00
4.622490229586765054e+02 1.215552949679320591e+03 1.007404535526515543e+00 2.144640055701534322e+02 2.155368784285202732e+00
4.887363423807539675e+02 1.215717692401072327e+03 8.706097074823141435e-01 2.198253894860876301e+02 2.223293421762299271e+00
4.375913641365173135e+02 1.215689685786078599e+03 8.734699664224417903e-01 2.141824972471453066e+02 2.043077141040055889e+00
4.467481392648369933e+02 1.215602531776838077e+03 8.200707997613075895e-01 2.148212945282405144e+02 2.079626883572788909e+00
5.336660853721284639e+02 1.215742196058506124e+03 1.001755865592574901e+00 2.249131678422543814e+02 2.372764967440331052e+00
3.947761572099608998e+02 1.215724603974260162e+03 8.287720952962509546e-01 2.063132532738519558e+02 1.913479386057427956e+00
3.794705759807420122e+02 1.215704341389663568e+03 8.036709892330469174e-01 2.024136745703279701e+02 1.874727963840685074e+00
3.024610855564266672e+02 1.215685278054389755e+03 6.394754838135260355e-01 2.015601772841928891e+02 1.500599422126757565e+00
5.025791125231879164e+02 1.215610562740555679e+03 9.581504297358666156e-01 2.136146297554736009e+02 2.352737324678999098e+00
4.155691502533975950e+02 1.215647057404994257e+03 8.720116326925401173e-01 2.082988989249286078e+02 1.995061675305204840e+00
4.000764309381138446e+02 1.215721722029835746e+03 8.114300433862985384e-01 2.131735103986133595e+02 1.876764285534401111e+00
4.213269424641575256e+02 1.215812955325856819e+03 8.206413193070949408e-01 2.103234093249823218e+02 2.003233704780536417e+00
2.851447295312837014e+02 1.215710458831772712e+03 6.497077264790912521e-01 1.967843502231212938e+02 1.449021373945520441e+00
3.983626710343881996e+02 1.215677230243607255e+03 7.927905990857101459e-01 2.138553712683438448e+02 1.862766731888750193e+00
3.193701038521177225e+02 1.215664769460726575e+03 6.705751333324113661e-01 2.011908086787272794e+02 1.587399076277414611e+00
4.092737581004280401e+02 1.215778965846832762e+03 8.627695760097812139e-01 2.096872784429446028e+02 1.951829224641257632e+00
3.698986912389214581e+02 1.215687570582549370e+03 6.948663491589437413e-01 2.063700594972526403e+02 1.792404829169736313e+00
2.850286968480673409e+02 1.215648487013303111e+03 6.092836370437120230e-01 2.010188291860344521e+02 1.417920390851969970e+00
3.396929250513946954e+02 1.215634003126324615e+03 6.430361943130894486e-01 2.033330638022467838e+02 1.670623157391489366e+00
3.453652325469261086e+02 1.215551269468144937e+03 7.587256644432522901e-01 2.008081066235769185e+02 1.719876942987802249e+00
3.644683643924048511e+02 1.215600187095315050e+03 7.203374053191520243e-01 2.044656703083242633e+02 1.782540628178824971e+00
2.734694190895255588e+02 1.215767359414688144e+03 5.790102622190419490e-01 1.976397926989494067e+02 1.383675905317721222e+00
3.359395835258894181e+02 1.215817794785394199e+03 6.890044265690792313e-01 2.016976745080810360e+02 1.665560023660213051e+00
3.353003586325786500e+02 1.215648355364330428e+03 6.614012278548412338e-01 2.054949906541814357e+02 1.631671689733989794e+00
3.511353091149077272e+02 1.215722417403888130e+03 6.802177196961272099e-01 2.004768289071033109e+02 1.751500714716593743e+00
3.784093455154150547e+02 1.215732097685696090e+03 7.705811088017685551e-01 2.078390355257279225e+02 1.820684668586102228e+00
4.296177192709920973e+02 1.215779613265434364e+03 8.087741747103394108e-01 2.085126665025809416e+02 2.060391469146908516e+00
4.534346417051210096e+02 1.215716684920673742e+03 8.983886202044183422e-01 2.153139128599003698e+02 2.105923559153189295e+00
4.112103581803646080e+02 1.215665090573144880e+03 7.860207854823011431e-01 2.070109477395392901e+02 1.986418412507093834e+00
3.306181867252439588e+02 1.215726091754298295e+03 6.731278204558863720e-01 2.033133180546669507e+02 1.626151153739703537e+00
4.646664075692016809e+02 1.215639260378038443e+03 8.287497775544254708e-01 2.226396913609564479e+02 2.087078026064352443e+00
4.220729597578625771e+02 1.215697057297739548e+03 8.477613065197435738e-01 2.082620890791753254e+02 2.026643262938760071e+00
4.484681496395074873e+02 1.215705209136485792e+03 8.029115274503353383e-01 2.159269600996454415e+02 2.076943747240036497e+00
