"C_mean","C_stdev","C_median","C_errlo","C_errup","sigma_mean","sigma_stdev","sigma_median","sigma_errlo","sigma_errup","mu1_mean","mu1_stdev","mu1_median","mu1_errlo","mu1_errup","mu2_mean","mu2_stdev","mu2_median","mu2_errlo","mu2_errup","a1_mean","a1_stdev","a1_median","a1_errlo","a1_errup","a2_mean","a2_stdev","a2_median","a2_errlo","a2_errup","W_mean","W_stdev","W_median","W_errlo","W_errup","lam0_mean","lam0_stdev","lam0_median","lam0_errlo","lam0_errup"
1.983216732902811827e+02,5.457058012628476007e+00,1.982938760433730181e+02,1.929109873267928492e+02,2.039892249264203485e+02,6.703265286990840455e-01,7.675729505715049583e-02,6.646941366755347858e-01,5.927386319336666043e-01,7.502050403014117741e-01,1.215699313890737130e+03,6.285040594366585187e-02,1.215700760444860634e+03,1.215636663260739169e+03,1.215760480181120329e+03,1.214740325622656428e+03,2.873443275072469660e+00,1.214715480859823401e+03,1.211319041297854938e+03,1.218160094194156500e+03,2.001931466335708762e+02,1.153188884696069749e+02,1.968700749104861245e+02,6.552247454101122059e+01,3.373314649284802726e+02,2.471874865502651062e+02,2.893793133586287425e+01,2.459403589695752714e+02,2.184124385264109662e+02,2.764362023449780850e+02,2.254697785869490989e+00,5.923514975004752214e-01,2.236354274684770882e+00,1.573920752935419110e+00,2.952218131168871107e+00,1.215129296992068021e+03,1.782738813124703947e+00,1.215121768733201407e+03,1.213296706044579651e+03,1.217051590224654774e+03
