logz logzerr logvol nlive logl logwt insert_order
-inf nan 0.000000000000000000e+00 4.000000000000000000e+02 -9.301537532156327870e+03 -9.307530246443018768e+03 1.780000000000000027e+00
-9.307530246443018768e+03 nan -2.500000000000000052e-03 4.000000000000000000e+02 -8.221548940094942736e+03 -8.227544154381634144e+03 1.294999999999999929e+00
-8.227544154381634144e+03 nan -5.000000000000000104e-03 4.000000000000000000e+02 -8.008811835895976401e+03 -8.014809550182667408e+03 3.699999999999999956e-01
-8.014809550182667408e+03 nan -7.499999999999999722e-03 4.000000000000000000e+02 -7.865029662786018889e+03 -7.871029877072710406e+03 8.050000000000000488e-01
-7.871029877072710406e+03 5.324906777137393021e+01 -1.000000000000000021e-02 4.000000000000000000e+02 -7.687085876899063805e+03 -7.693088591185754922e+03 9.749999999999999778e-01
-7.693088591185754922e+03 7.661578028409809349e+01 -1.250000000000000069e-02 4.000000000000000000e+02 -7.649567401701970084e+03 -7.655572615988661710e+03 2.800000000000000266e-01
-7.655572615988661710e+03 5.903324731720260132e+01 -1.500000000000000118e-02 4.000000000000000000e+02 -7.556660829284883221e+03 -7.562668543571574446e+03 4.000000000000000222e-01
-7.562668543571574446e+03 8.169954333715315897e+01 -1.750000000000000167e-02 4.000000000000000000e+02 -7.356750422973944296e+03 -7.362760637260636031e+03 5.799999999999999600e-01
-7.362760637260636031e+03 1.155108621303712368e+02 -2.000000000000000042e-02 4.000000000000000000e+02 -7.045729823395528911e+03 -7.051742537682220245e+03 1.655000000000000027e+00
-7.051742537682220245e+03 2.295096267322150254e+02 -2.249999999999999917e-02 4.000000000000000000e+02 -6.844523958667585248e+03 -6.850539172954276182e+03 4.050000000000000266e-01
-6.850539172954276182e+03 2.938146161674176255e+02 -2.499999999999999792e-02 4.000000000000000000e+02 -6.821652343882584319e+03 -6.827670058169275762e+03 1.179999999999999938e+00
-6.827670058169158438e+03 6.044825987192338346e+01 -2.749999999999999667e-02 4.000000000000000000e+02 -6.690522088108498792e+03 -6.696542302395189836e+03 1.020000000000000018e+00
-6.696542302395189836e+03 3.601769104981569569e+01 -2.999999999999999542e-02 4.000000000000000000e+02 -6.657318225738677029e+03 -6.663340940025368582e+03 9.899999999999999911e-01
-6.663340940025368582e+03 4.439384442768963623e+01 -3.249999999999999417e-02 4.000000000000000000e+02 -6.573400938114354176e+03 -6.579426152401045329e+03 1.129999999999999893e+00
-6.579426152401045329e+03 4.584291987105526545e+01 -3.499999999999999639e-02 4.000000000000000000e+02 -6.483910067047308075e+03 -6.489937781333999737e+03 1.669999999999999929e+00
-6.489937781333999737e+03 6.679046921262447256e+01 -3.749999999999999861e-02 4.000000000000000000e+02 -6.249997816545581372e+03 -6.256028030832272634e+03 1.689999999999999947e+00
-6.256028030832272634e+03 1.050897717094620987e+02 -4.000000000000000083e-02 4.000000000000000000e+02 -6.204752518761603824e+03 -6.210785233048294685e+03 4.849999999999999867e-01
-6.210785233048294685e+03 2.318618742897970719e+01 -4.250000000000000305e-02 4.000000000000000000e+02 -6.005463807251252547e+03 -6.011499021537943918e+03 2.200000000000000011e-01
-6.011499021537943918e+03 1.054515069586716862e+02 -4.500000000000000527e-02 4.000000000000000000e+02 -5.919059002976319789e+03 -5.925096717263010760e+03 6.800000000000000488e-01
-5.925096717263010760e+03 9.269364908593547625e+01 -4.750000000000000749e-02 4.000000000000000000e+02 -5.769747116642029141e+03 -5.775787330928720621e+03 1.000000000000000056e-01
