weight logl A lam0 gamma C W
4.474774519377230548e-103 -3.990887679026347996e+02 4.803867730104341263e+02 1.210118069916183231e+03 1.533948610156729009e+00 2.775471695468772850e+02 1.730829299375353791e+00
1.087516699288529858e-102 -3.981982419338363002e+02 3.274318810952815966e+02 1.213630783695674609e+03 1.205844496362209251e+00 2.853450981029184277e+02 1.147494326246260909e+00
1.642721362446844111e-102 -3.977832845394138417e+02 1.124644821715969272e+02 1.213287416308819729e+03 5.578264055943344957e-01 1.243120673230206705e+02 9.046948103546681441e-01
2.475004270262361777e-102 -3.973708966519890282e+02 5.076573639228963657e+02 1.211339181587920166e+03 1.662159122570631586e+00 1.621781892658865445e+02 3.130244370225434558e+00
5.423328037030310134e-102 -3.965839291173814445e+02 1.626438144838092228e+02 1.210861463085397418e+03 1.745652659298649434e+00 2.685717994830367843e+02 6.055878346009366808e-01
1.266828391709074666e-101 -3.957330372327934924e+02 4.212187831814066499e+02 1.217632461261769549e+03 6.570895974607968704e-01 2.615039849821462781e+02 1.610754739397812996e+00
1.673244623860180012e-101 -3.954522890503718031e+02 5.105175381868961040e+02 1.218224451138917630e+03 1.809853293642063932e+00 1.590458514015272726e+02 3.209876483342172460e+00
1.981305691406335393e-101 -3.952807976128971177e+02 7.454361073175994079e+02 1.219758641618422416e+03 1.379133303862314364e+00 2.457411748526758402e+02 3.033419644731882858e+00
3.723874922158198596e-101 -3.946472889084826647e+02 2.547386206769478463e+02 1.211773753874187378e+03 5.442517399443923543e-01 1.704797499560270637e+02 1.494245625903687813e+00
6.734943445834710533e-101 -3.940522442676005994e+02 7.017241142641440774e+02 1.211528117928651000e+03 1.547239518545763026e+00 2.022201124137041575e+02 3.470100505277878167e+00
8.807083396300307477e-101 -3.937814973512743109e+02 3.405838891889777074e+02 1.219929245277215387e+03 1.760078606780733468e+00 2.703375970957314394e+02 1.259846550564591938e+00
3.007853863286004448e-100 -3.925507417651554078e+02 2.232532602783772973e+02 1.216486411517052829e+03 1.413767883365156797e+00 2.812769579952209824e+02 7.937132919439866541e-01
3.386786276550648031e-100 -3.924295871166409597e+02 2.664509858646085831e+02 1.210282456187557500e+03 1.620045141766624397e+00 1.285745138579159175e+02 2.072346827296240868e+00
1.068984988029258053e-99 -3.912776739054438053e+02 4.180095799977361253e+02 1.217689698889651936e+03 7.896995221868104986e-01 1.979492215244107172e+02 2.111701055344579636e+00
2.087282921271324250e-99 -3.906060203118591971e+02 2.524493057418941362e+02 1.216086813412451875e+03 1.151700012750361157e+00 1.229304379038128587e+02 2.053594781297562566e+00
4.095230764102797173e-99 -3.899295604260170762e+02 3.682044743468609909e+02 1.219022460994243829e+03 1.703368880826408471e+00 1.451965884701707523e+02 2.535903069254998865e+00
7.647870980265996248e-99 -3.893024561885129060e+02 2.437790952423775082e+02 1.218839946407582374e+03 7.587982386883883601e-01 1.523710908298519655e+02 1.599903852592339915e+00
8.318449999978094323e-99 -3.892159075549866998e+02 4.606596650047230810e+02 1.217551119913591265e+03 1.642134493039875354e+00 2.898500766181059021e+02 1.589303236968498734e+00
1.805000524999846787e-98 -3.884387375187471321e+02 2.893339425616465519e+02 1.218852652309717541e+03 1.551959093547110147e+00 1.387076260209666714e+02 2.085926714064817222e+00
3.215442913543040594e-98 -3.878588332884795591e+02 3.917402387782876758e+02 1.211049574297988556e+03 1.796026732361952982e+00 2.763796342387360028e+02 1.417399078109726096e+00
3.358400169684103548e-98 -3.878128336807810683e+02 3.809002284892341663e+02 1.217825619713939204e+03 1.326701754182380677e+00 2.816309760568108800e+02 1.352479879245948480e+00
1.068291047589611458e-97 -3.866531530885147276e+02 3.110853552607876509e+02 1.214235288753881377e+03 5.069590160145148738e-01 2.714609716037577982e+02 1.145967147405882791e+00
6.848710767525667712e-97 -3.847926528829563040e+02 2.894347306991588766e+02 1.212184530908457873e+03 8.333614139395764120e-01 1.575308755804164207e+02 1.837320649890047175e+00
1.054940834004583229e-96 -3.843581435315593353e+02 6.366135618503274145e+02 1.210410458772149468e+03 1.668540705933156065e+00 1.750331616752908417e+02 3.637102568205492048e+00
4.039443240478983596e-96 -3.830130213446889798e+02 5.304220270990795143e+02 1.212384629165799652e+03 1.624891422139358443e+00 1.700047012182993740e+02 3.120043288791031877e+00
5.816455861010722876e-96 -3.826459370977389653e+02 2.165435159934383762e+02 1.212166901640930519e+03 1.054374415936013110e+00 1.371161279705542029e+02 1.579270937696995558e+00
8.280301071375295879e-96 -3.822902488863891222e+02 2.654998910562678702e+02 1.217059059522108555e+03 6.509056858608605056e-01 2.771185086480764994e+02 9.580734695474145690e-01
1.407490087757016042e-95 -3.817572350838476609e+02 2.291006313653751931e+02 1.210088691235074293e+03 1.412438414037827217e+00 2.647362312877601198e+02 8.653920555224262623e-01
2.291030724125256442e-95 -3.812675413082346267e+02 6.783035536803574814e+02 1.218948616441935428e+03 1.443158353275429295e+00 2.178419487641542389e+02 3.113741671558035051e+00
4.821333794430090791e-95 -3.805209925117899274e+02 1.133329804121124198e+02 1.211544421524746440e+03 1.355654951395043328e+00 2.623281887404676240e+02 4.320274574999545258e-01
9.189703435441120044e-95 -3.798734594569161231e+02 7.773429023395993909e+02 1.219623557648766109e+03 1.912277151053263458e+00 2.730384391778476356e+02 2.847009031696323245e+00
1.199871113678150296e-94 -3.796042438836569772e+02 4.800328734743720815e+02 1.212551609278485557e+03 1.977443891115976182e+00 2.845917089098708743e+02 1.686742299391429833e+00
2.266240919230429180e-94 -3.789658355532939140e+02 1.866666664905339417e+02 1.213851112210896417e+03 1.351769544062570327e+00 2.705644737808055424e+02 6.899156562652036806e-01
2.293637440559952400e-94 -3.789513190700331506e+02 3.681288909154608291e+02 1.217257433129682340e+03 1.470890581221949045e+00 2.836422307274305012e+02 1.297863473895813691e+00
5.558401928892769973e-94 -3.780636473853267603e+02 3.366121399578604496e+02 1.216957382036416220e+03 1.385804908524398193e+00 1.395993759887775809e+02 2.411272525923903398e+00
5.585118936684811570e-94 -3.780563523013840950e+02 1.344147419644731087e+02 1.210497205710812523e+03 1.329154138041171995e+00 1.220661510198969069e+02 1.101163105753726779e+00
1.127852710968979610e-93 -3.773510573672522810e+02 5.526597543019888690e+02 1.219212623114002781e+03 1.263032017516321659e+00 2.613331420981039628e+02 2.114771015512917351e+00
2.947622960749101891e-93 -3.763878738668978485e+02 1.459840376575737650e+02 1.218859728758710162e+03 1.788355126095218628e+00 2.616751743900361475e+02 5.578826420880850234e-01
8.058797824470009319e-93 -3.753796085443178185e+02 2.529228576083716007e+02 1.210644385661218166e+03 1.013375565278588297e+00 1.410632762727812235e+02 1.792974502586214047e+00
2.801232392739772302e-92 -3.741312283828142427e+02 4.275341371370578827e+02 1.218660108519612322e+03 1.206790702994060549e+00 1.750234663963325090e+02 2.442724658240551072e+00
2.991607386529880002e-92 -3.740629770130038878e+02 7.261571764530491464e+02 1.213657960114432171e+03 1.221965513306264350e+00 2.887600999553521888e+02 2.514742087169684837e+00
3.850228459831926387e-92 -3.738081553566710795e+02 2.874445058605117538e+02 1.215029361074653480e+03 1.189620602614512412e+00 2.848879413997502752e+02 1.008973930058956636e+00
4.130889413657250568e-92 -3.737352951052423577e+02 2.408267814619474620e+02 1.211234898555521568e+03 1.064263462388839176e+00 2.655915356952650086e+02 9.067562369091002328e-01
1.218574337123974109e-91 -3.726510211511324542e+02 5.175163928011913868e+02 1.213295755632573673e+03 1.811187338684973280e+00 1.618666098036792107e+02 3.197178179173974844e+00
1.351120236938794694e-91 -3.725452686969400133e+02 1.267872911612502804e+02 1.213798796131701465e+03 1.126289284170870486e+00 2.637115741949787662e+02 4.807801536519150098e-01
1.504311780906258586e-91 -3.724353672452540422e+02 1.152534604540146290e+02 1.211080213062225312e+03 1.652364074646556880e+00 2.592336122387293926e+02 4.445930427720815592e-01
2.666141378333555534e-91 -3.718605704999491763e+02 6.694188230028976250e+02 1.210705992637409281e+03 1.434601971792059727e+00 2.684712346378827306e+02 2.493447105816822162e+00
3.981047745710631502e-91 -3.714571577130897140e+02 5.081090520665210306e+02 1.212947789802433363e+03 1.756314837519058702e+00 2.853115237213111754e+02 1.780892147079329968e+00
6.428312346521736870e-91 -3.709754907121815677e+02 3.091824319641744978e+02 1.214476239817183341e+03 1.767732936065286919e+00 1.340765462250865596e+02 2.306014293097330192e+00
6.585747256107663601e-91 -3.709487949431471066e+02 2.926226659829500818e+02 1.218281287765064008e+03 1.815485051785953097e+00 2.692621332453079503e+02 1.086757586208231485e+00
1.054194158641027300e-90 -3.704758410130494894e+02 3.805445181898644478e+02 1.219094395234253625e+03 1.007065047955528758e+00 1.777530861806922076e+02 2.140860259399533838e+00
1.829558007377394138e-90 -3.699220432457802872e+02 3.220732446227648893e+02 1.218503456904395762e+03 8.699264347965569577e-01 2.624889776240402171e+02 1.226997215418570875e+00
2.215243494121601432e-90 -3.697282553303568875e+02 3.895008689944108937e+02 1.217564776964726434e+03 1.830653023573209470e+00 1.457564230563075967e+02 2.672272417414782719e+00
2.741009873874453249e-90 -3.695127912378349038e+02 5.398201102188816094e+02 1.219279443296425825e+03 1.177032723050724483e+00 2.118751980139529110e+02 2.547821147916199624e+00
3.472072292849735223e-90 -3.692738660391835310e+02 2.131245000524223769e+02 1.211259976696854665e+03 4.699744174433092558e-01 2.563268228830473845e+02 8.314560983329604138e-01
4.691627231177677225e-90 -3.689703381775486832e+02 3.568258419985032219e+02 1.218457332796008814e+03 1.549534250522503154e+00 2.699495005319398615e+02 1.321824420105879527e+00
8.294679912174044945e-90 -3.683980033225844295e+02 1.196949981221365249e+02 1.217892091838998340e+03 2.992762144439098382e-01 2.549009227275497835e+02 4.695745972252608480e-01
9.239505257623028067e-90 -3.682876293167653898e+02 2.462521340617703913e+02 1.218372714464057935e+03 9.027538428204103793e-01 2.630279081368315133e+02 9.362205547164444974e-01
1.170804709318086251e-89 -3.680483412663087393e+02 3.241930334245099630e+02 1.210292768672656166e+03 1.897880079664888919e+00 2.644478665114280602e+02 1.225924178180125557e+00
1.409970900649819655e-89 -3.678599634981040367e+02 1.505558576214985465e+02 1.213292133333976835e+03 6.533905442239953398e-01 1.352306250214185468e+02 1.113326641784379234e+00
2.360793219325705627e-89 -3.673420348919951266e+02 3.442602205501868298e+02 1.219728797955279560e+03 1.621114620262918304e+00 1.442113066785893807e+02 2.387192991167162770e+00
3.501229810236456807e-89 -3.669454182833130176e+02 4.388772365436908558e+02 1.218110769497972115e+03 1.834614926538828517e+00 1.548277828125423525e+02 2.834615522945653776e+00
4.181377799487564182e-89 -3.667653917551169798e+02 6.442411406041954933e+02 1.213296269913804281e+03 1.342618729828217283e+00 2.870445407693276820e+02 2.244394332940528258e+00
7.472967539772303953e-89 -3.661822403831729957e+02 4.347461357702273972e+02 1.217345249101507761e+03 1.576906111865975069e+00 2.830807589261380599e+02 1.535767169126680765e+00
8.696893388264926603e-89 -3.660280666843611357e+02 2.733126976689615049e+02 1.218554136013804509e+03 1.440053733582879580e+00 2.647551150760077121e+02 1.032322633655244015e+00
1.319691234622088675e-88 -3.656085496753788675e+02 2.261232427055955441e+02 1.216940686307343640e+03 1.810470678771690878e+00 2.699396214677554440e+02 8.376808171993609387e-01
1.470234989498254352e-88 -3.654980252266336720e+02 3.568238295917157643e+02 1.217488113617064300e+03 1.500770680229885468e+00 2.765006042869224530e+02 1.290499275804267487e+00
1.575098409830642543e-88 -3.654266297186923111e+02 5.657751761212721249e+02 1.210166031719772263e+03 1.963991650673812428e+00 2.698721241536131856e+02 2.096456526940992049e+00
1.799188374779053218e-88 -3.652911118111358064e+02 5.962458694049286123e+02 1.216928960517396945e+03 1.950152418156569256e+00 2.973372462829663618e+02 2.005284830133593488e+00
5.186617658015209682e-88 -3.642298656903814162e+02 5.481907923340685329e+02 1.218461077051311804e+03 1.685947522829598588e+00 1.763461619433439580e+02 3.108606313247633146e+00
1.723464554815956007e-87 -3.630265258375088706e+02 1.647708548981525496e+02 1.214948507614849404e+03 1.530332509102990457e+00 1.231777332541732761e+02 1.337667535723791934e+00
3.223402112524207248e-87 -3.623979250199784019e+02 1.599695832165641605e+02 1.217987908729289529e+03 3.931333328786122960e-01 1.560598635994122674e+02 1.025052691492719159e+00
6.126575730621216942e-87 -3.617532263929692817e+02 1.366978418332134311e+02 1.218176907742214553e+03 6.054859466261486300e-01 2.566428675659000191e+02 5.326383823938242168e-01
6.395961964937783536e-87 -3.617076955301972134e+02 2.976876133837033649e+02 1.219717462539621692e+03 1.831199052684202355e+00 2.596557521778452156e+02 1.146470320364052942e+00
7.463366979929208346e-87 -3.615508557282705624e+02 1.529479602733433978e+02 1.214984828637896271e+03 6.544631761102414069e-01 2.692486884563839453e+02 5.680546157910800753e-01
1.141695430413893364e-86 -3.611232629082102221e+02 3.811588030717154538e+02 1.217677176414880478e+03 1.572209578653161355e+00 2.748292999285664564e+02 1.386892893773648217e+00
1.552087587606125114e-86 -3.608136764299802053e+02 1.646007019750544487e+02 1.218657002432685658e+03 1.264016843242171007e+00 1.322962934514695235e+02 1.244182264527578852e+00
1.748812171297178396e-86 -3.606918404872467363e+02 7.784178584733859907e+02 1.219620953064036257e+03 1.851048982985146862e+00 2.607803790992695667e+02 2.984955621132335146e+00
1.782376765535659914e-86 -3.606703295502900346e+02 5.122912902431697830e+02 1.218444081397406308e+03 1.706508712050141208e+00 2.729695077927794955e+02 1.876734490916354137e+00
1.878661504394292300e-86 -3.606152177279358284e+02 5.945221090778770758e+02 1.211205590870675906e+03 1.437407660399215636e+00 2.681226949954844940e+02 2.217350937368019359e+00
2.493925420608239633e-86 -3.603294193421764362e+02 2.018821350052719481e+02 1.210822519025152587e+03 6.769428834047173105e-01 1.458379465828592174e+02 1.384290849779420629e+00
3.360717276668045201e-86 -3.600286228590706514e+02 6.543932376932085617e+02 1.213563761667448944e+03 1.745362975171480979e+00 2.939772216281110673e+02 2.225999803893082607e+00
3.520386882420882401e-86 -3.599797063921129734e+02 2.210252317853839656e+02 1.217224830302230885e+03 1.439763788747409734e+00 1.325868504583185086e+02 1.667022265189623376e+00
4.027680731644763744e-86 -3.598425865760001443e+02 1.604311325607437198e+02 1.217778089108298218e+03 1.026401489258975452e+00 1.324954814388004820e+02 1.210842293024511074e+00
1.594044520426715382e-85 -3.584644176824857595e+02 6.840767308166114162e+02 1.210857810770612559e+03 1.771885316698378121e+00 1.913487630728816953e+02 3.575025622486294630e+00
1.704884583298570629e-85 -3.583946947771037799e+02 4.021422493922602825e+02 1.219607521382243249e+03 1.979629510048512175e+00 2.620591148646855117e+02 1.534547842764052872e+00
6.721576979500036309e-85 -3.570203693958950453e+02 3.256371664497128222e+02 1.212906669186865429e+03 1.118567185602486802e+00 2.681423547705500710e+02 1.214418985498807890e+00
1.896274380560507497e-84 -3.559807159906258676e+02 3.507534323301309200e+02 1.215736724760861989e+03 1.977045337810048542e+00 2.808890589477822459e+02 1.248725862246334639e+00
3.059898114195343748e-84 -3.554997254800785527e+02 6.285367253814730475e+02 1.218994688779737317e+03 1.479078959404852123e+00 2.125587855579183554e+02 2.957001865303790833e+00
3.097568530562164717e-84 -3.554849896407222332e+02 5.489248628725680419e+02 1.212664914371382338e+03 1.880414168917979190e+00 2.802693700855041925e+02 1.958561731897791036e+00
3.606835369309129965e-84 -3.553302763405932865e+02 6.441684525000163148e+02 1.217214880444374103e+03 1.910497617681096383e+00 2.939276024660593976e+02 2.191588837167479653e+00
5.618919151497037658e-84 -3.548844677758622197e+02 4.993248448599002813e+02 1.214705642369548514e+03 1.670580015131063245e+00 1.526420302430542790e+02 3.271214645565297729e+00
7.544676424541130198e-84 -3.545872648942518026e+02 3.971789407788647850e+02 1.210417753668956038e+03 7.006837708129465270e-01 2.368711698264834524e+02 1.676771981452248816e+00
1.989710573491675157e-83 -3.536150328187774221e+02 6.748949634331460175e+02 1.210078369599231110e+03 1.805712818704298117e+00 1.761338928478964476e+02 3.831715478042397649e+00
2.309920928056305066e-83 -3.534633087128107150e+02 4.764052800051640020e+02 1.218446343835349808e+03 1.006309945222194635e+00 2.467585344066275752e+02 1.930653710319526262e+00
2.695493756243487816e-83 -3.533064406069360075e+02 1.539287567877994434e+02 1.217942582827002525e+03 1.626348342611207531e+00 2.571103097988723221e+02 5.986876096419940785e-01
2.879318988808073974e-83 -3.532379682025130592e+02 6.693461884347724435e+02 1.213305998247448542e+03 1.168664943233509446e+00 2.511326858468094372e+02 2.665308922961436622e+00
3.510022714606544009e-83 -3.530373994976251879e+02 1.636607784655332125e+02 1.215755095179876662e+03 1.719102292069547566e+00 2.638500568290581896e+02 6.202794891629108687e-01
1.840399682797224294e-82 -3.513779541465420380e+02 1.026346190256168285e+02 1.211331975550847119e+03 1.571192978832160358e+00 2.520340071509431823e+02 4.072252795796281188e-01
5.371563321730768688e-82 -3.503043179259675526e+02 3.731698942753894244e+02 1.211629115988288277e+03 8.281054078493684800e-01 2.523613243113185831e+02 1.478712696146096794e+00
6.177205234023768042e-82 -3.501620709718062017e+02 7.714772573301133889e+02 1.215669930669342421e+03 1.658340497568660643e+00 1.715887141124231334e+02 4.496083913914347363e+00
1.259486849205206136e-81 -3.494471474450178903e+02 2.182420154063407836e+02 1.216298955556373812e+03 1.761189601079807154e+00 1.285219530020426077e+02 1.698091340106481661e+00
1.449661704547435336e-81 -3.493040215984883616e+02 1.029703526223867414e+02 1.217248622129034402e+03 4.940076705715910066e-01 2.540822997844992415e+02 4.052637775623150196e-01
2.257181127794608145e-81 -3.488587350743058551e+02 6.785750184911763654e+02 1.210390774213922441e+03 1.731911208769097321e+00 1.884240207532814111e+02 3.601319066318453554e+00
9.816874583758529798e-81 -3.473862490192772157e+02 1.221672435472420375e+02 1.218492308755431395e+03 1.164620851679537328e+00 1.305777969608136857e+02 9.355897127281473935e-01
1.698517639090983893e-80 -3.468355108338339505e+02 4.992143512759577675e+02 1.213887563424983455e+03 9.818468672215613369e-01 2.714666575107881954e+02 1.838952731261734419e+00
1.708924096105334352e-80 -3.468269027385663321e+02 4.955952964065380684e+02 1.218257182781310348e+03 1.991786298679886658e+00 2.705799792062911138e+02 1.831603719758934989e+00
4.340832666083712737e-80 -3.458922005392432766e+02 6.567504099872602410e+02 1.214203671040584140e+03 1.304640669788647900e+00 2.931961150704188412e+02 2.239969686602171439e+00
1.125278378225434480e-79 -3.449371511821458398e+02 4.163661028920741387e+02 1.217921393143613841e+03 9.206168703953436783e-01 2.554319743644951757e+02 1.630046919255025983e+00
1.960976076901469132e-79 -3.443792392868022034e+02 5.783105577489295683e+02 1.213922455589833589e+03 1.136654963171233490e+00 2.783394124924667494e+02 2.077717102907880697e+00
2.118860181053940665e-79 -3.442993033408518500e+02 7.719441923442640245e+02 1.213891871893609050e+03 1.537354236051790224e+00 2.952844190449883968e+02 2.614239501159231871e+00
3.564362152961563943e-79 -3.437766965158707535e+02 2.717738912288032225e+02 1.214866848393820874e+03 1.935129332296797733e+00 2.690299205292811848e+02 1.010199500093237335e+00
6.078830291233795497e-79 -3.432403693433444687e+02 1.210791818490303058e+02 1.212302617897621985e+03 1.522505294985274926e-01 2.000949736864109241e+02 6.051085622909535555e-01
6.460675947163324679e-79 -3.431769476863993305e+02 3.630048056243667247e+02 1.214071624866573075e+03 1.533321996334803261e+00 2.736233129145992962e+02 1.326658908401070036e+00
7.213821492730831381e-79 -3.430641827968903499e+02 5.581610576838968427e+02 1.213916897013363723e+03 1.992606438910698330e+00 2.857737823898553415e+02 1.953156979678591254e+00
8.960978758320709823e-79 -3.428448021770630021e+02 3.828072290104259423e+02 1.213156699689161769e+03 7.333108377397808963e-01 2.126424924281465678e+02 1.800238628879781810e+00
1.297512519340785466e-78 -3.424721475566807385e+02 1.575299101159011457e+02 1.219306186569360534e+03 8.293057662876280878e-01 1.402975984357024117e+02 1.122826847161579877e+00
1.423208507589987573e-78 -3.423771827063685578e+02 5.123091063875106101e+02 1.217161610837571516e+03 1.548370516972971345e+00 1.667480392056551750e+02 3.072354606555013135e+00
1.557166938138029012e-78 -3.422847284365901714e+02 5.645763439735495695e+02 1.218543014273139988e+03 1.338750506826238640e+00 2.120844333795528200e+02 2.662035751408338147e+00
1.558940601633584119e-78 -3.422810900524590352e+02 6.496499327190261965e+02 1.213783763549506375e+03 1.520663566660191979e+00 2.875402109452142554e+02 2.259335939775065416e+00
6.128435826125966976e-78 -3.409096569911489496e+02 3.320854551422899021e+02 1.214347412677638431e+03 1.718831834002763959e+00 2.719505072242764641e+02 1.221124602898498779e+00
8.271605609098138050e-78 -3.406072679026971741e+02 2.987126621105315962e+02 1.214213116331833589e+03 1.645231894492239055e+00 1.413415923857615439e+02 2.113409485972533197e+00
1.048064219107961427e-77 -3.403680665867194080e+02 3.612044637892883543e+02 1.212741275130249733e+03 6.818565415510297045e-01 2.092978738018993283e+02 1.725791367241354735e+00
1.054822589035932171e-77 -3.403591388577796693e+02 2.440392468402981194e+02 1.219477039368785654e+03 5.940708344095187998e-01 2.393919024367123995e+02 1.019413122817779183e+00
1.233331775326698544e-77 -3.402002921807829807e+02 2.377075705761598954e+02 1.217688084204829465e+03 7.887663062165904959e-01 2.557484640892549237e+02 9.294584482556311755e-01
3.775050802045236513e-77 -3.390790976084097679e+02 4.431647835846156340e+02 1.215204327699559144e+03 1.678231443922066468e+00 1.453055311849255702e+02 3.049882409642165726e+00
3.887602591304920527e-77 -3.390472187813122105e+02 4.137524307401004080e+02 1.216823763485354903e+03 1.463816288538655197e+00 2.788498430523524689e+02 1.483782189765912030e+00
3.898487502788354742e-77 -3.390419227903994397e+02 3.729441061217418678e+02 1.217862083246814109e+03 9.873232596349151846e-01 2.582087389925087564e+02 1.444351215907382135e+00
4.276097688379855721e-77 -3.389469706098748247e+02 6.181203364174639319e+02 1.212274895993831706e+03 1.551310039922803030e+00 2.010478362524056024e+02 3.074493851510266662e+00
4.448258381836039288e-77 -3.389049988038128731e+02 4.661392526563989236e+02 1.211864949481593158e+03 1.745404841646013505e+00 1.686664500812457277e+02 2.763675007281306772e+00
5.432855526533196973e-77 -3.387025465731397844e+02 2.909725967495954819e+02 1.213175443347398868e+03 1.924158628234522439e+00 2.622698618147163074e+02 1.109439699766786580e+00
6.289425141618686451e-77 -3.385536417744092432e+02 2.343735134969784042e+02 1.217412635089385049e+03 1.081628635881711764e+00 2.596059039952046987e+02 9.028050205719035937e-01
6.362897071745555397e-77 -3.385395276604533592e+02 6.056508926057524604e+02 1.214803389730682511e+03 9.453703860614941501e-01 2.972774011629819597e+02 2.037325710721297423e+00
7.624887395045436415e-77 -3.383560938939940570e+02 5.264561019149846288e+02 1.210358478993235167e+03 1.979152616863522063e+00 2.597152730701709515e+02 2.027050992002093377e+00
7.692293221866513599e-77 -3.383447925011481630e+02 4.010418665937801279e+02 1.212579493337280383e+03 1.565915124024542138e+00 2.653113158593369008e+02 1.511589753700535832e+00
7.805520527370080362e-77 -3.383276802052447465e+02 4.200154430790964852e+02 1.210995621788026710e+03 8.567063708441181591e-01 2.276166557442653584e+02 1.845275521273791908e+00
1.101442070849360831e-76 -3.379808060607932703e+02 3.480047050055774776e+02 1.218189858772454500e+03 1.059347477525903303e+00 1.726856942595557882e+02 2.015249187245979456e+00
2.520550051708256724e-76 -3.371504492033292308e+02 3.238517807708269629e+02 1.210233855079772638e+03 1.931713517515526668e+00 1.421021959278266991e+02 2.279006166346017270e+00
2.887962118180656326e-76 -3.370118752515504639e+02 6.317587024199451662e+02 1.213801341528920602e+03 1.115948377847389095e+00 2.383489411503066151e+02 2.650562236068622290e+00
3.828032344282566168e-76 -3.367275754325719390e+02 1.795441259246232164e+02 1.219805436901714074e+03 9.650979708406106639e-01 2.450970866939799464e+02 7.325428806454807873e-01
5.271957182663707126e-76 -3.364050246800038622e+02 4.830470102241351924e+02 1.215169830507931010e+03 1.385787752881850299e+00 2.924106572900094534e+02 1.651947349323368952e+00
5.284266992032576510e-76 -3.364001924417442524e+02 2.521889817016830193e+02 1.218751288333274942e+03 1.600742619764740970e+00 2.526609491246715891e+02 9.981320127838366751e-01
7.494601986013978191e-76 -3.360482433293111626e+02 5.174201472185222883e+02 1.211368481143450026e+03 1.132190361738347528e+00 2.388463903896353884e+02 2.166330193956221617e+00
1.513578812741889173e-75 -3.353428643412342467e+02 3.626888846753146254e+02 1.218504686886944910e+03 1.899363103631358074e+00 2.585686010353962274e+02 1.402679533489315844e+00
2.869574699268749778e-75 -3.347006774321450848e+02 2.203223728147998486e+02 1.211985663697020073e+03 4.065717657745299141e-01 2.184876878922290473e+02 1.008397200502555435e+00
3.747369566119257886e-75 -3.344312871177105535e+02 3.825254223091315566e+02 1.214452833531564011e+03 9.489167049024305189e-01 2.745430682369345732e+02 1.393316628846759553e+00
6.560513132623925557e-75 -3.338687724411940962e+02 1.447526016013815422e+02 1.219043418497692301e+03 4.730197424524685834e-01 2.416503497199801132e+02 5.990167271395143711e-01
9.316804665278774866e-75 -3.335155215396886206e+02 3.914605131229918129e+02 1.210914564118513681e+03 1.071222024420363850e+00 2.500597950166065004e+02 1.565467623841709122e+00
1.568115973776256873e-74 -3.329923812874728810e+02 2.427230279770051027e+02 1.211482354394455115e+03 1.930457410845506816e+00 2.525598505582214841e+02 9.610515188400907682e-01
1.771994551412001021e-74 -3.328676503921792573e+02 1.800026935449004384e+02 1.219453555598366165e+03 3.554438476369098376e-01 1.842710431050574016e+02 9.768365691742273427e-01
2.303220591132186837e-74 -3.326029477690300382e+02 4.153915311648623856e+02 1.210243089220980210e+03 1.791287685748533809e+00 1.535428521453433746e+02 2.705378500925940344e+00
3.433550591837177598e-74 -3.322011612857921818e+02 3.333352842046664364e+02 1.214111354938004297e+03 5.971580151194664232e-01 2.103431315100782513e+02 1.584721506291234538e+00
3.462758828676297542e-74 -3.321901905488495572e+02 2.689379731870366186e+02 1.218770590774464154e+03 1.156722221189427025e+00 1.569205312242392552e+02 1.713848220426456237e+00
7.817264392129164158e-74 -3.313734214981566311e+02 1.128298686050329991e+02 1.216229533573547315e+03 2.791597357438686533e-01 1.305726721228905376e+02 8.641154904055373676e-01
7.957210401874928808e-74 -3.313531776831256366e+02 7.368601821373226812e+02 1.215390333835493493e+03 1.671110362766345503e+00 1.719253116661781462e+02 4.285931925882213278e+00
1.064027750167767524e-73 -3.310601096049753096e+02 1.350378372308621806e+02 1.210909188321175179e+03 1.288752781974440875e+00 1.333660656338780939e+02 1.012535209680500703e+00
1.547220482107057434e-73 -3.306832109927333931e+02 1.589947684248342910e+02 1.214703795003204732e+03 1.671765480843098617e+00 2.549332192424045616e+02 6.236722263866808502e-01
2.796165410257201258e-73 -3.300889220943121245e+02 1.193805922825139021e+02 1.218305735405173436e+03 7.875544917939344414e-01 1.373896007029277371e+02 8.689201487720018546e-01
4.399169052170776409e-73 -3.296332554052293062e+02 3.990664017093105258e+02 1.214822131558862566e+03 1.391758011479853563e+00 1.492989085289776199e+02 2.672935828140064363e+00
5.215800717971110016e-73 -3.294604784585553716e+02 1.624760404934074245e+02 1.215584492077984805e+03 1.451593080565066751e+00 1.276000454161554103e+02 1.273322748150341743e+00
6.240192808924243020e-73 -3.292786599957693738e+02 4.965605315602167593e+02 1.211145317619506159e+03 1.332583657557588452e+00 2.508645991226842398e+02 1.979396588027057646e+00
1.481343290759309469e-72 -3.284116366785239620e+02 1.393444429903904336e+02 1.217797477261590302e+03 6.199649790259726956e-01 1.430371463875421796e+02 9.741836055149841744e-01
1.506131904628861468e-72 -3.283925412719281667e+02 2.037822586153855013e+02 1.210553579512715260e+03 8.520734048890848955e-01 2.462807320649105804e+02 8.274389023729065151e-01
1.550318223821430648e-72 -3.283611257679953042e+02 5.417367625524370851e+02 1.219491067136234733e+03 1.541331294336832469e+00 1.945063771959801784e+02 2.785187665114936095e+00
