weight logl A w B x0 f sigma_v
0.000000000000000000e+00 -1.450529251836196636e+03 3.938688189930152106e+01 1.354172813312294288e+01 4.672409328202586920e+00 3.637475772440051713e+00 5.333664466917622349e+01 1.354172813312294181e+02
0.000000000000000000e+00 -1.435774382242974752e+03 7.100390394944820116e+01 1.480496923759698191e+01 9.980320333596786497e+01 9.233181762831765838e-01 1.051210613720871407e+02 1.480496923759698120e+02
0.000000000000000000e+00 -1.429613815884957148e+03 1.371395996391323635e+01 1.509391405042338707e+00 2.815272805848353244e+01 2.724866214458192104e+00 2.069973329862537792e+00 1.509391405042338619e+01
0.000000000000000000e+00 -1.426611631706538901e+03 7.381019274434333965e+01 1.644901257851676490e+01 9.346219976814413144e+01 -8.708452658173985839e+00 1.214104788874450378e+02 1.644901257851676633e+02
0.000000000000000000e+00 -1.401053094988257726e+03 7.757237861628634334e+01 1.640673574109458599e+01 9.002990113996136756e+01 -1.412153072547967625e+00 1.272709516765546596e+02 1.640673574109458741e+02
0.000000000000000000e+00 -1.386938873359189529e+03 8.913313586623051776e+01 3.244441377950418648e+00 2.037201544408737774e+01 3.182995870611932787e+00 2.891872341508748079e+01 3.244441377950418826e+01
0.000000000000000000e+00 -1.375706482433444762e+03 9.593696009745092113e+01 1.041759216665471044e+01 9.591369613364064151e+01 -2.254058659835025402e+00 9.994321240038702570e+01 1.041759216665471115e+02
0.000000000000000000e+00 -1.364084489053564539e+03 7.491366335330654636e+01 3.411198068481525070e+00 2.262762293972076932e+01 -5.206241809741443127e+00 2.555453437336744926e+01 3.411198068481525070e+01
0.000000000000000000e+00 -1.360458135025601223e+03 6.686374659464435410e+01 4.144941013551035169e+00 1.873788089858330252e+01 2.680517355543088343e-02 2.771462855798247205e+01 4.144941013551034814e+01
0.000000000000000000e+00 -1.358614276307340333e+03 8.736211704952562229e+01 3.699875930007978653e+00 1.865783898473844005e+01 6.545564857311028106e-01 3.232289940660795224e+01 3.699875930007978297e+01
0.000000000000000000e+00 -1.344442961734548589e+03 2.937534661263241365e+00 1.532115997527496276e+01 2.856609228947512946e+01 4.426813303183731563e+00 4.500643847812926701e+00 1.532115997527496347e+02
0.000000000000000000e+00 -1.340699023073828357e+03 9.177090105786405161e+01 1.276182792615535533e+01 8.619228480578358642e+01 -6.540725043246751191e+00 1.171164447928689469e+02 1.276182792615535533e+02
0.000000000000000000e+00 -1.333735261520747372e+03 4.927024959882519539e+00 9.432984890436655334e+00 2.838008966959018053e+01 9.044091537614516341e+00 4.647655200137608134e+00 9.432984890436655689e+01
0.000000000000000000e+00 -1.319046082310222118e+03 8.336368050956045295e+01 1.404077865048780183e+01 8.932249408509190403e+01 9.799396766682750837e-01 1.170490985524722447e+02 1.404077865048780041e+02
0.000000000000000000e+00 -1.312535638070907225e+03 2.213300069638226475e+01 7.338730179762350758e+00 2.195769416368843352e+01 2.793461385324766511e+00 1.624281201792416596e+01 7.338730179762350758e+01
0.000000000000000000e+00 -1.306926649852368428e+03 5.613965424305354190e+01 1.520110582247435360e+01 1.283991186538524509e+00 -6.516237539916815535e+00 8.533848249857781809e+01 1.520110582247435218e+02
0.000000000000000000e+00 -1.282659674338528930e+03 5.359096831644497883e+01 8.632834827625547547e+00 1.220363118199954044e+01 -1.616519849239912432e+00 4.626419777283835089e+01 8.632834827625546836e+01
0.000000000000000000e+00 -1.273727066344063132e+03 3.683365060931316037e+01 1.171325702049314366e+01 1.451908045009391302e+01 -6.454048779316615025e+00 4.314420165899289117e+01 1.171325702049314401e+02
0.000000000000000000e+00 -1.272068733541413167e+03 8.225587133211968194e+01 7.958445142426694652e+00 1.106929633452216066e+01 -3.540305089651343273e+00 6.546288396391830133e+01 7.958445142426694474e+01
0.000000000000000000e+00 -1.271580361214806544e+03 6.058779267054935502e+01 2.117315380700683924e+00 3.009696838009844200e+01 -9.854697625575886022e+00 1.282834653040583284e+01 2.117315380700684102e+01
0.000000000000000000e+00 -1.265028246008972928e+03 9.607530658030628956e+01 1.116098619267756042e+01 8.989484375194946608e+01 2.056748096144648486e+00 1.072295170200062131e+02 1.116098619267756078e+02
0.000000000000000000e+00 -1.259666995025419965e+03 5.911793270172057646e+01 4.319726563636937300e+00 2.532377904864492280e+01 -8.038981855574840907e+00 2.553733042789231433e+01 4.319726563636937300e+01
0.000000000000000000e+00 -1.254200951641698339e+03 4.364571736422126946e+01 1.462140274605963164e+01 9.978367798153019663e+00 -8.532306212784881438e+00 6.381616117229674501e+01 1.462140274605963270e+02
0.000000000000000000e+00 -1.253756037665951226e+03 6.831692764964401476e+01 1.193642067404512019e+01 9.863271899407847343e+01 -8.643889646473470023e+00 8.154595875844555053e+01 1.193642067404512090e+02
0.000000000000000000e+00 -1.243867718442386831e+03 8.427461355048664871e+01 1.526152582686831849e+00 2.968099698440397205e+01 7.078517623689318583e+00 1.286159191250098743e+01 1.526152582686831849e+01
0.000000000000000000e+00 -1.223334472159720463e+03 3.350809756111805626e+01 1.435826879139588286e+01 9.760219537098524967e+00 1.926054093227795860e+00 4.811182714708498764e+01 1.435826879139588357e+02
0.000000000000000000e+00 -1.223241980854509166e+03 7.940955986193452532e+01 1.996147515664233296e+01 7.516174266580185304e+01 -5.518295445699676449e+00 1.585131956383908118e+02 1.996147515664233367e+02
0.000000000000000000e+00 -1.221163578380308536e+03 9.751934085012726428e+01 6.331783445696671286e+00 9.951650672985367407e+01 -9.995974053096343681e+00 6.174713480300869151e+01 6.331783445696671464e+01
0.000000000000000000e+00 -1.208829693822121044e+03 2.049061468682080545e+01 5.025858621803750204e+00 2.853729514058684913e+01 -7.964936578154746982e+00 1.029829324898168963e+01 5.025858621803750026e+01
0.000000000000000000e+00 -1.180772246951739362e+03 1.038734155391352054e+01 1.274155352031918653e+01 2.648423527883510076e+01 7.762088488642767459e+00 1.323508683430245902e+01 1.274155352031918653e+02
0.000000000000000000e+00 -1.173683634077056922e+03 9.317520860623629630e+01 1.571812607696130826e+01 6.978877803450237138e+01 -9.095969279572829080e+00 1.464539676119992464e+02 1.571812607696130897e+02
0.000000000000000000e+00 -1.170800051537107720e+03 7.427533158850691564e+01 1.995746830419373907e+01 7.730518100980636120e+01 -8.537451640887589122e+00 1.482347575961106827e+02 1.995746830419373907e+02
0.000000000000000000e+00 -1.163305462151858592e+03 1.424427281568227954e+01 1.440797733761590216e+01 2.542966533808497331e+01 -9.157717720818649099e+00 2.052311599191685332e+01 1.440797733761590109e+02
0.000000000000000000e+00 -1.141020534412200504e+03 2.740223151265960411e+01 5.932636641651597209e+00 2.530050969869957100e+01 5.566213465041835562e+00 1.625674827350244556e+01 5.932636641651597387e+01
0.000000000000000000e+00 -1.140363459506306754e+03 4.142127726428318368e+01 2.442745645111306985e+00 2.823553221428719695e+01 2.374895411326400918e+00 1.011816446522757396e+01 2.442745645111306985e+01
0.000000000000000000e+00 -1.139277787584929683e+03 7.343910596896789400e+01 3.014949793395654609e+00 2.639648076999132797e+01 -4.553900005795574302e+00 2.214152173683013558e+01 3.014949793395654609e+01
0.000000000000000000e+00 -1.136644324115855852e+03 1.295923648612467005e+01 1.384492575125941016e+01 2.479718681193093843e+01 2.450973941383105981e+00 1.794196669434079539e+01 1.384492575125941016e+02
0.000000000000000000e+00 -1.134785850944501362e+03 6.747925222422163927e+01 1.808676323300954181e+01 8.674062607922441259e+01 7.544757935713079178e+00 1.220481258120029224e+02 1.808676323300954323e+02
0.000000000000000000e+00 -1.107796508601943060e+03 6.921794777405507659e+01 4.217919673538240488e+00 2.261684756505004756e+01 3.454365069211768002e+00 2.919557436781293447e+01 4.217919673538240488e+01
0.000000000000000000e+00 -1.094194147374868407e+03 8.235260796955262208e+01 7.063787809376780302e+00 2.213398538758181289e+01 -8.779123406055768797e+00 5.817213482457109563e+01 7.063787809376779592e+01
0.000000000000000000e+00 -1.093685063953718782e+03 3.347699451677353721e+01 5.732685605887740898e+00 2.537364745458978632e+01 6.347407836842020146e+00 1.919130845946904884e+01 5.732685605887741076e+01
0.000000000000000000e+00 -1.091715652400260296e+03 2.891019006581833040e+01 1.717053359555958636e+01 1.337107103147809894e+01 7.658007194198784617e+00 4.964033897791466643e+01 1.717053359555958707e+02
0.000000000000000000e+00 -1.082141748861118685e+03 5.842780253640680144e+01 3.915379124927506727e+00 2.669042475157784722e+01 6.415434504427096840e+00 2.287669983664336115e+01 3.915379124927506638e+01
0.000000000000000000e+00 -1.080421129031079545e+03 7.167942814823405229e+01 8.705844699968348976e+00 1.029647561379030130e+01 1.242801700163507661e+00 6.240299696410654917e+01 8.705844699968349687e+01
0.000000000000000000e+00 -1.078966607073802152e+03 8.416540475422551992e+01 1.155082076141423109e+01 8.783378344484981426e+01 5.097400937696694001e+00 9.721795046279402186e+01 1.155082076141423073e+02
