weight logl A w B x0 f sigma_v
1.750634435380063614e-18 -2.463979309355163423e+02 6.192114844083784764e-01 8.076605844258569755e-01 2.207393058165707522e-01 5.921135730079439830e-01 4.154068037356637433e-01 8.407455085887681756e-01
1.791710509978852160e-18 -2.463722384365228208e+02 6.054477317303954553e-01 6.235536532739740512e-01 3.228639792811789366e-01 8.468779698267483447e-01 1.980367073952896684e-01 9.978224735269124457e-01
1.875649422608843230e-18 -2.463239542340761545e+02 4.725138807052446932e-01 5.660552840975535682e-01 4.251857578956641515e-01 9.001556462128275093e-01 7.051900346491041249e-01 6.624076683142179345e-01
2.088528928248324554e-18 -2.462139492361875455e+02 4.653879783369451184e-01 6.504080215277436849e-01 5.023396642482577112e-01 9.350868755826614587e-01 7.595963152998510548e-01 9.452804819093254540e-01
2.134345620695137264e-18 -2.461897490934006782e+02 7.719781065360467043e-01 9.983575282834009634e-01 2.207602184526383793e-01 8.395679790822619948e-01 2.088130204617677510e-02 2.761797136043859791e-01
2.137334945776369595e-18 -2.461858494917578355e+02 8.144905269195980013e-01 6.349554070856117116e-01 2.376725242620378875e-01 6.556805646951160416e-01 7.154282360579310440e-01 9.569578596139604043e-01
2.189995648131410791e-18 -2.461590096355830610e+02 3.009138221905629518e-01 6.654620145822567334e-01 4.828448276072920820e-01 7.581560814700994966e-01 1.769576630687548224e-01 6.342061799293275959e-01
2.385336318769580303e-18 -2.460710690636969957e+02 6.129606190038497937e-01 7.925717089113571978e-01 2.583939632117290275e-01 5.278880760280159068e-01 4.275869991512609714e-01 6.443026624865777485e-02
2.554143106784570078e-18 -2.460001924038006109e+02 5.582193521294449567e-01 6.670057815240799659e-01 4.153307490869849739e-01 9.618697586583844217e-01 9.702100320674283962e-01 5.372774806589903918e-01
2.600430340953661630e-18 -2.459797322451722721e+02 4.495217489721115012e-01 7.900090065378670978e-01 4.781947413407817704e-01 9.675960950376183423e-01 4.624573921824405298e-01 9.443753407380223175e-01
2.606701667942548505e-18 -2.459748234988564946e+02 4.648389465872034831e-01 4.303800371338117881e-01 5.785801906088540170e-01 4.502138539605879952e-01 3.007427037336892761e-01 4.176882486172955877e-01
3.064791587822229016e-18 -2.458104296226265433e+02 6.164141495760725453e-01 5.509099464671718405e-02 6.730792850463442889e-01 4.306748918395342240e-01 8.519990292876702398e-01 9.544038617990608930e-01
3.069307002901261662e-18 -2.458064573880910757e+02 7.356930505170568013e-01 9.122609747316905437e-01 2.236237481534855132e-01 5.610036014571425644e-01 9.208159186455140421e-01 5.060451229096991632e-01
3.243013771564629334e-18 -2.457489061183878221e+02 3.622606065175169032e-01 4.171763262824124130e-01 5.490098962841154506e-01 3.857244994179048758e-01 9.821395626370992282e-01 5.120351075586573319e-01
3.456436961784298277e-18 -2.456826709136039426e+02 2.309706577096904967e-01 2.826894798750714255e-01 6.940580429591168832e-01 4.801124515356937072e-01 7.215540213375918333e-01 7.219981351615600840e-02
3.526008527385938075e-18 -2.456602426898516569e+02 4.812052985827188767e-01 8.412096674815906505e-01 3.607272310986999742e-01 9.994471525230762543e-01 6.180749698751797361e-02 7.178914250594572444e-01
4.083374933203844615e-18 -2.455109853562607896e+02 6.866613917900589170e-01 5.966745261496938513e-01 3.826783819604882009e-01 5.648604835567168081e-01 2.968910309812189396e-02 1.545355925697231569e-01
4.086441152562284098e-18 -2.455077347348342300e+02 3.330456857872374776e-01 7.324242272315540925e-01 5.296815750598558026e-01 9.575919192328081753e-01 2.149070655171620992e-01 5.750495308275148654e-01
4.379993451829304188e-18 -2.454358619628837914e+02 5.282728098601449096e-01 8.940459770199048473e-01 2.817040594489120808e-01 5.720927158201519758e-01 3.314461499514123055e-01 4.446819474665431038e-02
4.397570055873845808e-18 -2.454293570639110840e+02 3.319637033495569378e-01 5.514958125207616302e-01 5.925247465835513649e-01 5.574736115050300533e-01 8.551429153490777146e-01 2.936095819438095944e-01
4.630600950682208216e-18 -2.453752225376156275e+02 7.634347169321933357e-01 1.326904398421387965e-01 6.278029660936427225e-01 6.421065325015972158e-01 1.065298741084594880e-01 1.826776467266794102e-01
4.630264784468334123e-18 -2.453727951369219227e+02 5.493567561184014014e-01 9.562267019235084486e-01 2.527421300149009786e-01 5.874090640413655029e-01 2.693373171742527994e-01 6.755328768392540040e-01
4.683699427618726522e-18 -2.453588209186000313e+02 7.978820810288114185e-01 7.294551935534883125e-01 2.677562450901428415e-01 6.380206050268630857e-01 7.374751124440942496e-01 8.047870166188882957e-01
4.809439909977458893e-18 -2.453298285577493516e+02 4.697052355153553682e-01 6.836488177240718223e-02 6.214329912005540635e-01 4.899137202785446288e-01 6.451478444963412162e-01 9.046550476213165437e-01
4.847860809568802605e-18 -2.453193716547975782e+02 5.505379087695538853e-01 7.819290707865014234e-01 4.332853337652311509e-01 8.369952035215572073e-01 4.214425013042999435e-01 6.194929577258885267e-01
4.990604430930975647e-18 -2.452878521613838529e+02 3.207245951958389574e-01 8.514215859252393104e-01 4.706087829592817684e-01 7.534162979526894954e-01 4.725901544047544922e-01 7.178295016916281801e-01
5.187572330551983820e-18 -2.452466433635563590e+02 6.761020676613647140e-01 4.511985056586151899e-01 3.753971138933452911e-01 6.688563831890081968e-01 5.127158277127604746e-01 4.140314962017028755e-01
5.180954022755680940e-18 -2.452454199786643585e+02 6.444601732326952215e-01 5.166703310643832037e-01 4.244317201257975514e-01 8.377085715800803856e-01 9.313428753933187254e-01 9.117930770626742065e-01
5.330880127024447958e-18 -2.452143928406876512e+02 7.850357987810478999e-01 6.740904296957609398e-01 2.058315000526514948e-01 6.363209599876028522e-01 5.939401345224473161e-01 7.304288981132625036e-01
5.486431844473893266e-18 -2.451831310852885508e+02 3.292735547390808204e-01 8.282005178107005872e-01 4.546115941056216858e-01 7.353874658230626915e-01 6.469789916946896424e-01 8.349835689846535347e-01
5.658101719318728304e-18 -2.451498207415734214e+02 5.569094136675946105e-01 3.799077443640500595e-01 4.820778407875812022e-01 4.192230940096572933e-01 1.262588520756683375e-01 4.802301254083102267e-01
6.062115525292486489e-18 -2.450783503565107821e+02 9.734880098543317040e-01 8.294230334945194016e-01 5.844299245399409148e-02 6.968285291710522023e-01 3.474712253419964814e-01 3.434425109468799420e-01
6.152531246571512631e-18 -2.450610456103058823e+02 8.608098988313982458e-01 9.633871207518851509e-01 1.572595118810687920e-01 8.228423317436548423e-01 5.281357841266096642e-01 6.904403746761704763e-01
6.382677760943902408e-18 -2.450218214712058398e+02 5.697730650372619943e-01 4.424979208500223749e-01 3.936852529691574620e-01 6.270491327999750952e-01 2.876710960400697958e-01 4.495675616851179113e-01
6.428584640859556055e-18 -2.450121547962971817e+02 3.839137882488741216e-01 8.872738771172210548e-01 3.944818509078954483e-01 8.281584516892348535e-01 2.548913454991187377e-01 5.827557731939759789e-01
6.877744466005049097e-18 -2.449421184333041310e+02 6.871426348004168183e-01 4.791087461653187329e-01 4.615363686878476424e-01 6.129157425812036264e-01 7.556825388953248845e-01 8.696707774891899723e-01
7.505271062903517385e-18 -2.448523036101796606e+02 3.360988767419449408e-01 2.014206333488691714e-01 7.191168798992678690e-01 4.473205711519281369e-01 7.159492022198291616e-01 2.265745540491184151e-01
7.887992456109714153e-18 -2.448000675313305692e+02 5.402457135744455075e-01 3.020096667635202570e-01 6.089653080474892732e-01 7.210598588892788152e-01 9.369106235554933715e-01 7.613761714966249539e-02
7.881673276566886032e-18 -2.447983689661850804e+02 4.637398331830115961e-01 3.515182644520081778e-01 5.882617298599227551e-01 3.769630635625270676e-01 5.760627681995882376e-01 7.571729487493366051e-01
7.883373367710397986e-18 -2.447956532876414713e+02 4.722636898748711065e-01 1.885714908940786527e-01 5.409435122389244510e-01 6.435727122079318852e-01 2.354884375626502546e-01 1.287615651900333447e-01
7.880524644118766156e-18 -2.447935147113985295e+02 6.708076000497563696e-01 5.690754726100705208e-01 3.121655066160912151e-01 7.625933523215204790e-01 2.598355811505448365e-02 8.290574167568152131e-01
7.935926126505289935e-18 -2.447840091309717536e+02 5.762387083915736508e-01 9.261379585896400979e-01 3.492107394529089248e-01 6.344627689484708677e-01 2.079821213385854017e-01 7.654190304908814468e-02
8.322404338782259245e-18 -2.447339579961426352e+02 5.843191591348518843e-01 8.148003280719804398e-01 4.001766562798442228e-01 8.714907525821709022e-01 2.314847401684212436e-01 1.164697586877969648e-01
8.317187950360325506e-18 -2.447320849812876986e+02 7.602834809338068212e-01 6.700393879446013834e-01 3.245342779459383653e-01 6.633009457379679397e-01 3.161368333666124686e-01 1.951369143705029563e-01
9.869502665857650255e-18 -2.445584597285433119e+02 4.774057851407522701e-01 3.313724742795491895e-01 5.096506346376907803e-01 7.572165650496188727e-01 7.738843755614122077e-02 7.951845429147909039e-01
1.015749346684274111e-17 -2.445271974865609081e+02 6.785118019764373454e-01 5.110577051162751294e-01 3.424257872253886337e-01 7.228262313240203518e-01 7.034897249885000425e-01 6.862226095451550156e-01
1.013300705352118137e-17 -2.445271110716948897e+02 4.880920914366584373e-01 6.431326398560484048e-01 5.088267940165523973e-01 6.757501401229328852e-01 5.723035917688468199e-01 3.510877654475083043e-01
1.045559337112720757e-17 -2.444932721062141354e+02 8.572631535098811373e-01 9.886015630970534929e-01 1.410031513551843751e-01 6.708883220567469774e-01 8.666945713145464136e-01 5.074727642855478837e-01
1.074648420876908408e-17 -2.444633305415209179e+02 8.113661775108893526e-01 6.315908463601861422e-01 2.844825210229638968e-01 7.016290574928546464e-01 3.130517098305221069e-01 4.156660152006720343e-01
1.110331186356079374e-17 -2.444281657623523643e+02 5.253216100227043883e-01 6.302491632994665638e-01 4.974865497827569705e-01 7.314292014397917319e-01 3.917178271565264769e-01 8.832712266521464128e-01
1.112726870588808643e-17 -2.444235104563740606e+02 2.807375775804838991e-01 5.586950519814433136e-01 5.155873316559540509e-01 7.132850548419176206e-01 5.006904389352276885e-01 4.064755860110744745e-01
1.139671669561242506e-17 -2.443970838874938636e+02 4.426991241650352071e-01 7.724855741304722523e-01 4.581699526801694677e-01 5.701474399746251365e-01 3.600778076439719033e-01 4.639316883015365267e-02
1.206320970961670200e-17 -2.443377488912901754e+02 8.409443328475498802e-01 8.348427806954941133e-01 1.926614254265063275e-01 8.340788001671093355e-01 6.461190022853610104e-01 2.108432445357838469e-01
1.211622908766741894e-17 -2.443308633914057282e+02 6.143051042600722322e-01 6.023646576327007507e-01 3.667897139183735611e-01 5.065446994418489890e-01 9.143647490463036043e-01 8.046115948658557615e-01
1.226829121922541411e-17 -2.443158912081671588e+02 4.646198238914447387e-01 4.410304799920613528e-01 5.781028086422860257e-01 4.753187660967849171e-01 4.755742374813473061e-01 9.007919552219784132e-01
1.250789717747882569e-17 -2.442940489732336573e+02 7.005406109886107568e-01 9.269202947244615798e-01 2.679678562697881405e-01 6.392644151188723312e-01 5.507729356185457892e-01 6.585462101214990538e-01
1.271333665646144077e-17 -2.442752576193615823e+02 9.107290670783260156e-01 8.730069437329789350e-01 1.377525474215252066e-01 7.067281034153611863e-01 5.489488244367199954e-01 6.569119483874631404e-01
1.427675457896349678e-17 -2.441567765315539873e+02 5.746613512694459525e-01 2.826381961400622478e-01 6.517831060445726798e-01 5.377756675898115457e-01 6.794041626713304138e-01 5.385871485314781548e-01
1.644464306790465225e-17 -2.440129094174462807e+02 6.007592498193988773e-01 8.034061331819020157e-01 2.313572513284378740e-01 7.672236734922728285e-01 1.050423626866309190e-01 3.660215995611169060e-01
1.670662999333913675e-17 -2.439946035460288840e+02 6.940809155339057179e-01 9.988934783830007991e-01 2.435316861425356194e-01 6.234372808870390914e-01 6.478602878343142635e-01 4.818271901436533833e-01
1.727599057339594718e-17 -2.439585914828039677e+02 5.721661174471632805e-01 5.470414079660477213e-01 3.436986855264339003e-01 7.062677302574071891e-01 1.920217494773819311e-01 1.249971200591515341e-01
1.858145494933089831e-17 -2.438832451546513767e+02 7.018266439102240906e-01 1.894616768813561780e-01 6.764701799162958773e-01 5.158425803626556227e-01 2.392960034790069246e-01 1.002667858355466013e-01
1.887492470910962094e-17 -2.438650748860491149e+02 6.763170561459077579e-01 5.860164939003293938e-01 3.724058470827343870e-01 8.476631430338322781e-01 9.110350610482941258e-01 7.869755607056169167e-01
1.969155422410023012e-17 -2.438202193680263008e+02 3.112397470049882431e-01 1.642607870572838635e-01 5.898788539560931854e-01 5.852975558559722069e-01 5.295873535179635994e-01 1.223687748862490876e-01
1.972997570705260625e-17 -2.438157701034906495e+02 3.617324833063035872e-01 6.841962491044488726e-01 4.623599183960094283e-01 9.206953961245525342e-01 7.120807109951271530e-01 4.778669066839126289e-01
1.995319243078487355e-17 -2.438020200401278998e+02 6.046268256621739612e-01 5.473394806861054951e-01 4.855266885198502580e-01 6.850130736539697951e-01 6.328935587957011943e-01 7.874850037216984955e-02
2.050053937093488447e-17 -2.437724579956793605e+02 5.646384621314367580e-01 1.793413002938792911e-01 5.788953052726528714e-01 3.481293635150445320e-01 1.883523143989053183e-01 4.771858408798975715e-01
2.071236552729158743e-17 -2.437596783018689166e+02 4.197354420724137558e-01 2.747678008354511592e-01 5.105706471087050335e-01 6.429638906276841093e-01 9.331188146407034534e-01 2.400399095429822660e-01
2.079291825330593007e-17 -2.437532967321112665e+02 5.428181529374384029e-01 6.687431394815951391e-01 4.569668912722362197e-01 8.994119594030749454e-01 7.762032281869553074e-01 5.340260160708488746e-01
2.198242696651589460e-17 -2.436951658323359879e+02 5.524794944540273312e-01 9.285348070154988420e-01 2.794287703397390077e-01 9.602263085953465227e-01 9.447948226917035619e-01 1.169297388339156640e-01
2.319202311758962247e-17 -2.436391008038444852e+02 4.870494574287460576e-01 2.054434363448818246e-01 5.786838589647639308e-01 3.396250972957622905e-01 4.733538265346217688e-01 2.150475021190600966e-02
2.428899201812128901e-17 -2.435903859479149105e+02 4.549369960212940045e-01 4.274292021945712561e-01 5.939365712587274526e-01 4.896035543062869921e-01 1.883060338364880293e-01 9.964215457486228500e-01
2.484325304625731896e-17 -2.435653229837698746e+02 2.848656784200075398e-01 5.492659808499342766e-01 6.044905461284807435e-01 6.148750767396284900e-01 3.208822848225072466e-01 5.954807366639859323e-01
2.519585516070958063e-17 -2.435487296890150901e+02 8.416897859825642758e-01 8.655370498081976782e-01 1.977689607411693418e-01 7.299337515312814828e-01 6.689245886398478280e-01 3.748386797641443113e-01
2.614065463673591362e-17 -2.435094174408859544e+02 7.039355897943510021e-01 8.932514552726761314e-01 1.966906020729443094e-01 5.263451008014181642e-01 3.411486279402530242e-01 6.900412038411358751e-01
2.757661894381480572e-17 -2.434534409182742820e+02 7.825017553546557147e-01 3.011582470440821169e-01 4.914212274653371182e-01 6.037345618935505698e-01 1.779902626238084595e-01 9.482609745387441391e-01
2.842217544421422357e-17 -2.434207395262728824e+02 7.293979231956240206e-01 4.510623038181740263e-01 4.097333657083863656e-01 6.044647237202774859e-01 1.670551945065039678e-01 2.129651517782599202e-01
3.434308600904268266e-17 -2.432290084745145577e+02 6.285381910961761465e-01 7.170140482880895672e-01 3.845304199505494847e-01 8.985605566331265059e-01 8.605099563572211618e-01 9.221929353365184712e-01
3.673991100183830370e-17 -2.431590455348487012e+02 3.668710803407312371e-01 9.129255745006910061e-01 4.334665778664372748e-01 7.146842312572235789e-01 9.186661131421081095e-03 4.020605127468233064e-01
4.042799821152454562e-17 -2.430608866222810320e+02 6.916459972813969737e-01 3.076033098273779354e-01 5.707233018475246222e-01 6.307854856392899334e-01 9.198496579624593217e-02 9.273184047397552421e-01
4.171825561778269579e-17 -2.430269703746507730e+02 6.938133325656277162e-01 9.417915405580775667e-01 1.365881001993877186e-01 6.022120558942178903e-01 8.303912248781801786e-01 3.012492447581327504e-01
4.276556371286248113e-17 -2.429996759996683977e+02 3.050563640943696475e-01 6.404015567539439457e-01 4.913643362829149819e-01 7.745821441756554071e-01 4.353920600482591441e-01 1.453191262259515559e-01
4.422926242806267385e-17 -2.429635225763431663e+02 9.182895222697885496e-01 9.150127952338323878e-01 1.133998220945493518e-01 6.799558478676722695e-01 7.476644625972760361e-01 4.274007974240164875e-01
4.554001674686286992e-17 -2.429318177638797351e+02 4.307230624314856149e-01 8.111311254621321742e-01 3.564306384499388303e-01 7.639736467715003698e-01 1.603176692442929152e-01 6.859289987674671574e-01
4.584714027171874361e-17 -2.429225963668886834e+02 7.997011056083661584e-01 8.758474188938039084e-01 1.515531344008812509e-01 5.458856491100814168e-01 3.684166416613080530e-01 9.119421908325622272e-01
4.587680790757270366e-17 -2.429194494772273174e+02 7.276442067339049524e-01 5.667796294688579595e-01 3.023180337196744727e-01 7.213114547178982594e-01 6.082558320516107120e-02 6.203609243315284516e-01
4.577337660227853127e-17 -2.429192065670467855e+02 7.391765307631011916e-01 8.216077619030768275e-01 1.956465603660701991e-01 8.770737842217981584e-01 9.302859444000166622e-01 9.937921798901363513e-01
4.772561542177979961e-17 -2.428749409275606013e+02 4.702327082995479968e-01 9.677718378898862994e-01 3.097623249017152913e-01 7.191296747655105959e-01 4.788962926299443756e-01 2.347870564405868388e-01
4.775726097474641758e-17 -2.428717780745901109e+02 3.292935998165752443e-01 1.320477214727651116e-01 6.255450231751261692e-01 4.003573722659452550e-01 3.184028133349793288e-01 8.083548278788257324e-01
5.169332199814783841e-17 -2.427900805873978243e+02 4.949378271691300402e-01 6.123102698513647191e-01 3.924398502646585518e-01 8.828465606308228963e-01 4.883964274405262485e-01 7.691404082821058363e-01
5.203089029335692007e-17 -2.427810716059448168e+02 4.655647650144663086e-01 8.385905126332204862e-02 6.039453176494299358e-01 4.933446961196817915e-01 1.405278102142725194e-01 4.792959626026334075e-01
5.203045451056436870e-17 -2.427785799814428174e+02 6.506801724797371955e-01 6.117397170092284675e-01 3.175018344477812393e-01 8.258401275629169147e-01 9.806229234729108013e-01 3.659224663820638268e-01
5.272669974843024667e-17 -2.427627872284119803e+02 3.746496407066212120e-01 8.398049642221582234e-01 4.256632947768735908e-01 9.058052992030172224e-01 2.434305064991034717e-01 3.230237498279897590e-01
5.602584361176201589e-17 -2.426995961149077630e+02 3.934280107352655653e-01 5.860594332746534851e-01 5.340677227762975487e-01 5.095700792682678060e-01 5.321518682567505376e-02 2.027835847184857876e-01
5.685686546299406240e-17 -2.426823722148292291e+02 8.309727924091889761e-01 6.729074076182297581e-01 2.217262182585525432e-01 7.051711850146503702e-01 7.178958486336501910e-01 4.564843769706931065e-01
5.987104942602428311e-17 -2.426282161190592888e+02 6.541944958711936042e-01 5.408952146227820057e-01 3.638253956371430009e-01 8.124033559848082842e-01 6.615410328780324534e-01 1.313681555053716199e-01
6.300494358805545772e-17 -2.425746959992902703e+02 4.772126992027468928e-01 8.292312639288121900e-01 3.371186315315405357e-01 8.953402883979239002e-01 4.677717160417309561e-01 7.043955098890783972e-01
6.572426646162916412e-17 -2.425299409824219765e+02 6.717131540537601975e-01 8.388450036555548106e-01 3.267244555415947938e-01 8.838496663027014533e-01 2.905497125814042736e-01 3.305290847576146662e-01
6.603315498499141251e-17 -2.425227522281056736e+02 4.751700729879904106e-01 5.560189562359822979e-01 5.327154587418423404e-01 5.688510306609826372e-01 1.715553530592152098e-01 3.679855448968715192e-01
6.754740171951252779e-17 -2.424975795931404718e+02 4.093538687952842370e-01 9.768893168831528362e-01 3.970343080680275305e-01 9.531013008352720028e-01 3.247158633936293448e-01 2.138349375256652918e-01
7.093631731751292746e-17 -2.424461266568941937e+02 2.930809678465434720e-01 2.361411018320981325e-01 6.516524742511149437e-01 3.567023608980984806e-01 7.095480475637465645e-01 5.010633619189759358e-01
7.168543622045079460e-17 -2.424331215863348916e+02 2.656101778742072650e-01 3.111484272696016795e-01 5.930226455212443959e-01 4.107078077305572616e-01 5.144438803018884787e-01 7.799076784048415423e-01
7.234906939975964656e-17 -2.424214066017375444e+02 6.306539897119857185e-01 7.938581135308341308e-01 3.441386213799081384e-01 9.510146002211288252e-01 8.251025571033445694e-01 7.059675222834506103e-01
7.265938246487366975e-17 -2.424146266644675052e+02 7.556207736577178480e-01 7.722609386105947493e-01 1.549196645016083229e-01 6.471021416261787396e-01 8.995929289618005420e-01 1.078633360877182534e-01
7.611857483674396860e-17 -2.423656168725883617e+02 7.259304192512709974e-01 6.061437295462156483e-01 2.776606884033342437e-01 7.402823734534942357e-01 4.565746433849402486e-01 7.805959597129727978e-01
7.697613462867762644e-17 -2.423519137583298289e+02 7.142938538750914779e-01 9.478356957170929187e-01 2.544392044230664451e-01 9.513194659303914058e-01 8.493500906426690866e-01 5.479263002749447109e-01
8.430512180646417032e-17 -2.422584665721951751e+02 7.308589734264548943e-01 6.849652336199059111e-01 3.410334082832690017e-01 7.542446801545346080e-01 4.431735481179134295e-01 2.780353379279509873e-01
8.562879010473422151e-17 -2.422403876326552563e+02 6.815888710589267374e-01 7.565702386928400136e-01 2.011103798401824294e-01 6.333892565043722778e-01 3.111470011335261132e-01 3.536406604527597697e-01
8.966240131089336698e-17 -2.421918576714761002e+02 3.882737383046124258e-01 2.099930149381702416e-01 6.674716310001571618e-01 6.949210998783282855e-01 2.010314595710628316e-01 1.875870364888013730e-01
8.953821762749215896e-17 -2.421907436455203424e+02 5.351235649967933661e-01 9.381123423333314060e-01 3.345652511835826015e-01 5.718383291988420325e-01 2.145382003616772559e-01 5.716677085130993374e-01
9.281939001529844998e-17 -2.421522536301581567e+02 4.247866021455640739e-01 7.685177372814002705e-01 4.413890671240525698e-01 9.986643880648180538e-01 1.985156650115664778e-01 5.051681830402627860e-01
9.590077043511756823e-17 -2.421170951766634971e+02 2.702675580017158685e-01 3.469384313733431258e-01 5.845671322339460740e-01 7.164474700685503628e-01 2.849565570367065259e-01 3.799806260192577501e-01
9.695926795483158268e-17 -2.421036182199331961e+02 8.197497950970227265e-01 8.503061847933722772e-01 8.323528969874371963e-02 6.434816277954652497e-01 2.448302587571952182e-01 5.461843590712721630e-01
9.740539766628859227e-17 -2.420965275656235463e+02 3.416023851723754001e-01 2.724034824148482414e-01 6.934715130833754015e-01 4.562677979405318496e-01 9.264758426393077118e-01 9.140758426633398548e-01
1.002235331398007902e-16 -2.420655061695051700e+02 5.833605540632449404e-01 8.615651333476084250e-01 2.351119414749116565e-01 6.196346651138778805e-01 4.333604168811565627e-01 9.289258035620790999e-01
1.004562302657951304e-16 -2.420606870793653798e+02 5.218370625638084626e-01 3.789398712410959602e-01 5.251665824866997845e-01 8.001032933523892776e-01 1.634653342930640907e-01 1.037768992388813372e-01
1.070778649346295584e-16 -2.419943529127758666e+02 3.272149881497237178e-01 3.625148514259882715e-01 5.647052909912018137e-01 7.741488706360301064e-01 7.801223989729074715e-01 4.185579678816540028e-01
1.071369938810377840e-16 -2.419913008600542526e+02 4.331506569943193163e-01 9.116680088556232686e-01 4.468437209701674462e-01 7.789934323521272574e-01 3.490364390184218513e-01 4.834013338279743444e-01
1.087617460066718206e-16 -2.419737495188619505e+02 6.634816623715362738e-01 2.627526019962722614e-01 5.022678043238828494e-01 4.124348031551383631e-01 4.704414902413489585e-02 2.369867283595161744e-02
1.088211198956052113e-16 -2.419707037599837349e+02 4.070695838701904878e-01 6.234787689798509946e-01 5.204053978497537036e-01 9.287265699558406862e-01 4.231666560053742865e-01 6.243254682616612428e-01
1.114963278549926660e-16 -2.419439175359329965e+02 7.506053805135266543e-01 6.554626412136530522e-01 2.297855900502667748e-01 6.824369498233643361e-01 6.682932309827291917e-01 2.030957712762772038e-01
1.115166497632802686e-16 -2.419412352872714109e+02 4.598827879320747103e-01 9.065661509252869177e-01 3.762589674990297617e-01 5.858161864171037569e-01 8.751798628983946671e-01 6.796456678498438153e-01
1.113002994311145599e-16 -2.419406772436705069e+02 3.231166649947050384e-01 2.375955443183073168e-01 5.537658401940457331e-01 5.867034919303422136e-01 5.017930812530174700e-01 3.099998620461156262e-01
1.112731248643295184e-16 -2.419384214288602379e+02 5.985901206472222791e-01 6.171556027961587754e-01 4.370711968676342929e-01 5.838718407048623105e-01 6.563871132579524037e-01 3.467756557215235791e-01
1.152311799472920470e-16 -2.419009688213500340e+02 3.352324150846215378e-01 6.691863540005644762e-01 5.563930091187651028e-01 8.128454761612488033e-01 6.781819030527989067e-01 5.931419807165390079e-01
1.184928057348459882e-16 -2.418705569446210575e+02 3.835211566621400392e-01 4.641061534398571720e-01 5.523971384349953828e-01 4.257835024865307405e-01 8.369062059672600640e-01 1.069940596030890534e-01
1.184295830346454839e-16 -2.418685906443024578e+02 6.157000921237661961e-01 5.247622481178876308e-01 4.285459438671351817e-01 5.127733634482193326e-01 6.980837065601183111e-01 7.261034870559647247e-01
1.237164652995564069e-16 -2.418224168150081823e+02 5.254440432328645327e-01 6.927693813337325590e-01 4.153531892628234967e-01 9.650103315700743201e-01 4.752659240583899658e-01 3.217523603947113342e-01
1.235094951248974150e-16 -2.418215911555398634e+02 7.379819425165649038e-01 2.828925000479663998e-01 4.610592370878738855e-01 5.544470470656588379e-01 8.384202050410102247e-01 8.757753518884301425e-01
1.291991778162025277e-16 -2.417740539645783429e+02 4.079893108665567647e-01 7.462199407551406427e-01 5.094301739704432119e-01 8.454993195321077737e-01 9.067311939318838387e-01 5.995156925014633043e-02
1.306083063547068150e-16 -2.417607063759442099e+02 4.360925580091478682e-01 6.072066536547262583e-01 5.010516723283945373e-01 9.367744744258565959e-01 4.348208066280211392e-01 5.688471184305404771e-02
1.309500819284871586e-16 -2.417555929956542968e+02 3.148488571459829855e-01 3.117626702577241948e-01 6.866986571915341120e-01 5.204680983592506749e-01 2.478116777044713226e-01 9.636939127931840599e-01
1.363865875799285767e-16 -2.417124157832058700e+02 9.057400917406871477e-01 1.468247937361895072e-01 6.067000906728230447e-01 4.452810918322198663e-01 8.962159779045811847e-01 6.711161097872383463e-01
1.392029216113621336e-16 -2.416894764559874602e+02 6.028148588345849657e-01 9.867510129202046176e-01 2.421167594337206852e-01 9.743872776018782655e-01 3.032802898368359701e-01 6.702368433567333916e-01
1.410598346251606354e-16 -2.416737250328478694e+02 4.106654851393376493e-01 9.823490786683072296e-01 3.867151261817274310e-01 8.975886004128251772e-01 5.100394812483309837e-01 2.428907722704957139e-01
1.441678216953907256e-16 -2.416494311428232322e+02 5.627527887860864775e-01 3.776847419635560588e-01 4.709756070373589676e-01 4.441148199963728116e-01 5.363170675489098427e-01 7.228210203379309418e-01
1.509233938741719577e-16 -2.416011368095096259e+02 9.211607225233768848e-01 1.905348931757636644e-01 5.332185045392540124e-01 5.432183359215334573e-01 3.836295521458056301e-01 8.001459446805914144e-02
1.519639726255329966e-16 -2.415917657217032684e+02 7.286704344576619974e-01 7.231673762822692364e-01 2.959223391069362163e-01 8.607975804040869372e-01 1.963348601652896708e-01 9.010637963838677988e-01
1.614092552278968420e-16 -2.415289660946436925e+02 5.442754782573210326e-01 9.553033533054748894e-01 2.528494790298876360e-01 8.387269447299895431e-01 1.475928656884026857e-01 2.636047254790594430e-01
1.651074353800044084e-16 -2.415038128067280923e+02 3.872698449438066737e-01 1.338809280797359502e-01 6.715528589387758096e-01 3.680115671805421762e-01 9.092962010135257067e-01 6.097837782098275428e-01
1.723151914916382377e-16 -2.414585838837647316e+02 8.203202053225511214e-01 8.146386934982097205e-01 1.580413924245790414e-01 8.273183215150370362e-01 9.491707521893799626e-01 8.211866645204002335e-02
1.762467019130758572e-16 -2.414335244632875401e+02 5.033082542199440734e-01 6.119848249218171610e-01 5.091653521149395178e-01 6.938090544306380059e-01 5.996276395231822098e-01 3.116316267452697852e-01
1.765928433218934518e-16 -2.414290624296972965e+02 7.000723366214367527e-01 7.078779373135113406e-02 6.930846889505277719e-01 4.807758304644007552e-01 6.861775816943895823e-01 6.429625432805438079e-01
1.808360642666175025e-16 -2.414028182936872327e+02 3.491142275600280787e-01 2.413101166037182610e-01 6.037803942017899717e-01 3.457841799957366291e-01 7.602920423106465098e-01 3.553091451731493766e-01
