weight logl C sigma mu1 mu2 a1 a2 W lam0
1.000000000000000000e+00 -9.999999999999999673e+98 2.549436781056552377e+02 8.284106012302373534e-01 1.219256858039770123e+03 1.216431568131168888e+03 1.653667170078021798e+02 1.882010060235374169e+02 1.386846403325255217e+00 1.217752980936543054e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.267305320760572727e+02 1.112835140908625953e-01 1.213095682584720407e+03 1.216149659176205205e+03 3.088467842762874227e+01 6.436365165990887149e+00 2.944913351363617759e-01 1.213622369586435298e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.680744650984270550e+02 3.529878277825420074e-01 1.219146087310332859e+03 1.212811942413561610e+03 3.268349654432640818e+02 3.396122606730413054e+02 3.965190225213707453e+00 1.215918294945798834e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.407536771466103573e+02 1.554086851392679769e+00 1.218245026681170202e+03 1.217486024237617812e+03 1.216795521210309374e+02 3.782562711548355310e+02 2.076544911799720783e+00 1.217670758103626895e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.594508388141993009e+02 2.826096328969508464e-01 1.217322831746019119e+03 1.216154818914897760e+03 2.864845653257063418e+02 2.889100985150793690e+02 2.217740618880185810e+00 1.216736363495073647e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.016045235533551931e+02 1.968524548745173020e+00 1.212388453108254680e+03 1.212937461480149750e+03 7.124739813252789489e+00 3.388056317800800343e+01 4.035775333342105919e-01 1.212842070359497029e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.786495260654353956e+02 1.085604681891382484e+00 1.210357364055554399e+03 1.215720789318605966e+03 3.698668723197309873e+02 2.239253521470827479e+02 2.130964415591265926e+00 1.212379968665814658e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.583110005157598152e+02 7.371143482415106751e-01 1.211933217072206844e+03 1.214692261713913240e+03 8.467011810327034027e+01 7.466421513757398998e+01 6.168313889950776119e-01 1.213226107929516047e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.604321903138796301e+02 1.714844491310036911e+00 1.217675638439265640e+03 1.216084281250397680e+03 2.355546720972121477e+01 3.955886648801525212e+02 2.612593714951056523e+00 1.216173713880396463e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.808546751365990986e+02 8.210727583235410965e-01 1.217080509186330119e+03 1.212797475676638442e+03 3.463142335509587610e+02 2.471517143537762706e+01 2.051533391139038986e+00 1.216795205902997850e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.700506576726835419e+02 1.875575384656170241e+00 1.216514944763631320e+03 1.211314121698688950e+03 1.116947526443366883e+02 3.978983584537489833e+02 2.996713556256626276e+00 1.212454059882966931e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.006133414290185044e+02 4.560188602151629134e-01 1.219262251323131295e+03 1.212647547780531113e+03 3.620986006129290899e+02 1.391085131735704863e+02 2.498373788185158428e+00 1.217426360431752073e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.829437736958477672e+02 5.035619426606919857e-01 1.212162184083646707e+03 1.214711240646612623e+03 1.953982952677432934e+02 8.592487734575189506e+01 9.942723564431757977e-01 1.212940745517052392e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.397247719206175987e+02 2.676188264198235078e+00 1.218229775640784737e+03 1.212622884644707028e+03 2.171786144997520651e+01 1.513575137356586993e+02 7.219753461396389849e-01 1.213326449098560261e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.350609028151275197e+02 6.510721119452967942e-01 1.215282981158078883e+03 1.210941892121187720e+03 7.147563974309628065e+01 5.262967488160330731e+01 9.188840888660130268e-01 1.213442043843391275e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.110113655921366842e+02 6.703704612878026436e-01 1.217660844991878776e+03 1.214351949279944165e+03 1.289911162163957385e+02 2.472423718289751093e+01 7.284695446045746925e-01 1.217128628003880067e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.421402640515183577e+02 2.757061190707901677e+00 1.219991532505410305e+03 1.215622208469494808e+03 2.267796172594297275e+02 3.756458347753131193e+02 4.238246326997081148e+00 1.217267015522716974e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.385199126920000481e+02 3.185039432484952360e-01 1.213642813819638604e+03 1.211753157374427701e+03 1.475667368976423255e+01 2.800280740852380177e+02 1.235891563299609253e+00 1.211847751968477041e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.041081550156413300e+02 1.241232045081557489e+00 1.212494921819574984e+03 1.212743774395077935e+03 2.997797142840216793e+02 2.884867471197770783e+02 2.882131100340985519e+00 1.212616959492516571e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.631732684169139702e+02 4.220639009974215261e-01 1.219394653606153497e+03 1.216106989354489542e+03 3.483065575714961142e+02 2.009476806459704790e+01 1.399843258596001894e+00 1.219215325123832372e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.196961044289254232e+02 7.722190377764250879e-01 1.212896122846265826e+03 1.212302745506068504e+03 1.768534479706587490e+02 2.536553195859951870e+02 1.959564866549234452e+00 1.212546505532506671e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.226988612970672534e+02 1.674824751487431262e+00 1.212897941667955820e+03 1.210387677580512900e+03 3.475643024121843609e+02 1.773485163456772398e+02 2.357052100314327880e+00 1.212049816806769513e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.822375591557409393e+02 2.771440162466333845e+00 1.211261294577476974e+03 1.211701741592706185e+03 1.816276502660064409e+02 2.900194208011835713e+02 2.588089267943490146e+00 1.211532128843364262e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.782154984006875793e+02 1.587423589910435195e+00 1.215156475778346930e+03 1.218261004459036712e+03 3.355237626622113112e+02 1.965402518320184697e+02 1.912416876675749000e+00 1.216303264194967142e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.636338749883429387e+02 2.956551891042968894e+00 1.215227316516327164e+03 1.210864036489571163e+03 2.010415114824187413e+02 2.829332156555674374e+02 1.835783535630184149e+00 1.212676528676482349e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.685281286331683077e+02 2.697866851424103984e+00 1.217092020111956117e+03 1.212746938259743729e+03 4.906998877330903497e+01 1.191975240103461289e+02 9.984535765534996443e-01 1.214014046296107836e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.617683247809355862e+02 1.440703587090305327e+00 1.219030453833335059e+03 1.217357049721601243e+03 5.857062229688590094e+01 4.619838309152530798e+01 4.002356109207964585e-01 1.218292558461185308e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.722175474821132468e+02 1.671440223413047876e+00 1.212506506240683393e+03 1.217804069190150813e+03 4.416533692150301960e+01 1.554340459576391424e+02 1.158995618027093499e+00 1.216631877928077756e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.891766518232335557e+02 8.833592761545913108e-01 1.212650011493892634e+03 1.214791527521527314e+03 3.082337175768525839e+01 1.385298253324352800e+02 5.856392486127888208e-01 1.214401757822584386e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.132471678010273735e+02 3.264351907702838229e-01 1.217259063313617162e+03 1.211525907780416219e+03 3.336000713397326649e+02 2.707289926937565383e+02 5.336372430039762804e+00 1.214690708563142834e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.368254375928755451e+02 2.321632604399679056e-01 1.218023030692017073e+03 1.218353123021646979e+03 3.184697258547343495e+02 1.761072312246863589e+02 2.088360786351183496e+00 1.218140568813006212e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.060570296103681187e+02 2.863248125664084487e+00 1.213668349201762339e+03 1.211676716942588428e+03 2.991992496312452658e+02 1.612096858220861861e+01 2.973119456313984887e+00 1.213566525597620057e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.773052036913522898e+02 4.456218251730752478e-01 1.218990710470719932e+03 1.213191810585660050e+03 9.772098194143192984e+01 6.195848547683544894e+01 5.758257158275136289e-01 1.216740633738130555e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.092694221834594828e+02 1.917137773529609568e+00 1.211877930250520649e+03 1.218263242988881530e+03 1.792575691264731859e+02 1.348507318089770308e+02 2.874622146423301050e+00 1.214619227099514774e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.819374247291362963e+02 1.781754955591833944e+00 1.210297251983451133e+03 1.211506788121934278e+03 5.900901046792679239e+01 9.034742341166497681e+01 8.209219961310859626e-01 1.211028914294854076e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.001249355393611467e+02 1.223590461944189300e+00 1.218158498371751421e+03 1.211680411789141999e+03 2.018956977364136094e+02 2.802814898236518388e+02 4.815755285760077165e+00 1.214392895590399803e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.757459551041630164e+02 1.841496006917833439e+00 1.210814360793516016e+03 1.211618368274860131e+03 2.424872442411787858e+02 3.604036193772329284e+02 3.430467934588217194e+00 1.211294990412853394e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.608724026913830016e+02 2.072185749424760193e+00 1.210749432173854075e+03 1.212520465379986490e+03 2.476352668019053738e+02 3.422372000802235448e+02 3.666710119408970403e+00 1.211776965208103775e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.068888060847127406e+02 2.550800856789163351e+00 1.214337649646432965e+03 1.215665142576100379e+03 5.583049650231703964e+01 3.942665980003840218e+02 2.175550736748919078e+00 1.215500479017344105e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.167884346510719524e+02 1.072915321049244142e+00 1.215469213902530100e+03 1.219516723606385995e+03 3.832716427821874277e+02 1.346185661387007713e+02 4.434430604949757715e+00 1.216521309391844170e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.738902429557419964e+02 6.895273602229089471e-01 1.218519636486866148e+03 1.218730933026760795e+03 3.269159415869542045e+02 1.338325919422212849e+02 1.682237850304247440e+00 1.218581011318351784e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.131916501811232649e+02 7.107289213882191925e-01 1.213179917515621810e+03 1.212443886103275645e+03 1.706405416641167960e+01 7.921244195844737135e+01 4.515959984505233393e-01 1.212574340371907965e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.905615266604600038e+02 4.646043659812030269e-01 1.217565523485774747e+03 1.213335389477060289e+03 3.650328851028209556e+02 2.662970421446215710e+02 3.312997845427308352e+00 1.215781239031990935e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.930490287188470120e+02 1.196611941848846117e+00 1.213734762265546351e+03 1.218599020412024856e+03 1.829237175476060315e+02 2.661928999765199819e+02 1.532564770774282881e+00 1.216617824106775060e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.538311362308013770e+02 1.636687609259558807e+00 1.216189289771127278e+03 1.217721456179766847e+03 1.814941451721799126e+02 9.709447840582524236e+01 1.811002833392735045e+00 1.216723284649910056e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.621297740440707003e+02 1.261091330888969742e+00 1.213504575479670166e+03 1.211129492898187891e+03 9.891667672535140809e+01 3.083438366563821091e+02 1.553659880366213608e+00 1.211706360205940655e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.600783650150196422e+02 6.674711446749100885e-01 1.211968007167301039e+03 1.219564466263089344e+03 1.380448091174972802e+01 1.986288415946451664e+02 1.327058297268734366e+00 1.219070828196577850e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.068185117689756680e+02 2.516151998295957704e+00 1.213536009883684301e+03 1.218602451022648893e+03 2.747208213585187195e+02 1.597456792619665293e+02 2.100713794448928695e+00 1.215398851046417803e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.205254933722125656e+02 1.475177811670427941e+00 1.215417898136610802e+03 1.215499778054844683e+03 3.229807974029176307e+02 3.298389600392499688e+02 5.416445427243335331e+00 1.215459268188252963e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.306659585964856092e+02 4.414800669955503132e-01 1.211966937268231959e+03 1.210283775070274714e+03 6.495345696847260797e+01 7.233675194548814602e+01 1.050696067963131419e+00 1.211080096994910264e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.295332122219096505e+02 2.853936240342519248e+00 1.215407861727401723e+03 1.216953012971707494e+03 2.756133705014474344e+02 3.854791540170005533e+02 5.103652670837022676e+00 1.216308830309548739e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.029386139269794853e+02 2.422469594234499812e+00 1.215816160936136612e+03 1.216527254389850896e+03 2.719942282844259012e+02 3.661167074474003016e+02 3.144354459627030973e+00 1.216224151427104516e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.411159038040344171e+02 2.093921154554819086e+00 1.217821865515157469e+03 1.213898772526379616e+03 1.385692338822224201e+02 2.833874347792344679e+02 2.990142551525743819e+00 1.215187103841602493e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.378710476292918656e+02 2.573582865567495048e+00 1.217127347176857938e+03 1.214288757592326874e+03 1.824691893101148139e+02 4.684630677470615723e+01 9.640328168150829047e-01 1.216547458592114253e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.936701497304522945e+02 5.724837872409368478e-01 1.210541547991209882e+03 1.212162063595609425e+03 2.162889239344903274e+02 3.609192329622850082e+01 8.594024536111987134e-01 1.210773291110927858e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.176621839041005728e+02 1.337766966266841662e+00 1.213244306310414913e+03 1.214394480709724348e+03 1.487002290647563427e+02 1.935532836113345070e+02 2.908780895610787454e+00 1.213894759917074225e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.217636310539440387e+02 9.533992028519236994e-01 1.210818308074944525e+03 1.213707206276512125e+03 3.847762557924932025e+02 2.692640786500684840e+02 2.949267791721295939e+00 1.212007648351980833e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.667476522854818768e+02 2.520272692737663078e+00 1.215683491110725299e+03 1.214260493464429373e+03 4.311950364854561712e+01 1.780025947438164167e+02 8.289561182555792440e-01 1.214537982474562114e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.612360650894177070e+02 1.180446278279450922e+00 1.219307337226119216e+03 1.217731031166527373e+03 1.527166764524920950e+01 3.573000487626546828e+02 1.426187905105588793e+00 1.217795643753015156e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.458098399778678811e+02 1.946459141439249363e+00 1.210708990453855904e+03 1.219737611275664449e+03 2.162564022618950048e+02 2.198818575181250878e+02 1.774291296960646358e+00 1.215260826649394630e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.722523851382355815e+02 1.365202754881645886e+00 1.215165370727479967e+03 1.215162860797856638e+03 1.815161853986617757e+02 3.592130996579307975e+02 1.986132407185481119e+00 1.215163703350430524e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.621563657620106369e+02 7.120566377636148303e-01 1.216019755668446578e+03 1.217795666783050592e+03 2.812154494739159531e+02 4.780153789096894457e+01 1.255040999704624127e+00 1.216277770560369390e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.922578408935842162e+02 2.384128483146446875e+00 1.219915973394375214e+03 1.213957989520150704e+03 1.572226323463992514e+02 3.188001040760353817e+02 1.628776613715428478e+00 1.215925815500949511e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.372372571078824421e+02 1.680568618849500373e+00 1.217594275832544554e+03 1.219013842884267206e+03 5.865138437156591777e+00 2.702756512314842894e+02 1.163985762755077147e+00 1.218983691752704317e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.192275797859681177e+02 9.770267130715732939e-01 1.214759120204419332e+03 1.213439759221990926e+03 2.765387459344190688e+02 1.477465717045105542e+01 1.328817311167141524e+00 1.214692205651255335e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.466698228731139295e+02 2.193221624311626261e+00 1.210292574528788464e+03 1.213658362367403470e+03 3.912225374596043821e+02 1.598067795901421562e+02 3.756937223047235097e+00 1.211268703563360759e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.987223440084133017e+02 2.310031192576196823e-01 1.217462299678355066e+03 1.214089386213634270e+03 1.156053893817932163e+02 3.320409644032338292e+02 1.498536559998402407e+00 1.214960446529759338e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.076067311786879941e+02 1.675394984038808821e-01 1.218429483744979507e+03 1.219911093440827926e+03 1.308158743670728370e+02 3.015368743215203153e+02 2.082556505918227163e+00 1.219462806553740847e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.505514006580714295e+02 2.450761166048393669e+00 1.214462224675020025e+03 1.214490933234924341e+03 2.478154187297465398e+02 1.782525075209098304e+02 2.830049567046746706e+00 1.214474235372082603e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.140680298323452462e+02 1.908275411460656157e+00 1.210994595323759313e+03 1.213812794154528092e+03 2.286661126425696295e+02 2.284041394145789639e+02 2.135163538502778291e+00 1.212402887103291960e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.358380640775417021e+02 2.491260051540857390e+00 1.217122616918993344e+03 1.215061109487380463e+03 3.243903385612197212e+02 3.914304658247033331e+02 3.035221677152874165e+00 1.215995328064976775e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.579640941748445471e+02 2.435950812831729984e+00 1.210530535021655851e+03 1.216861607330352399e+03 1.834794525766993161e+02 1.988266799953025554e+02 2.420209064401948940e+00 1.213823147880047145e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.456066427450325023e+02 1.017681950467778762e+00 1.218036905181403654e+03 1.212314105636463182e+03 3.062619940089324473e+02 1.739163653268140024e+02 3.297777836802216811e+00 1.215964157676233299e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.719318882663130807e+02 1.299850812885910534e+00 1.219999608454747204e+03 1.217612568811392066e+03 3.314991184841038034e+02 1.225714205037708098e+02 1.669795116279950031e+00 1.219355252975228495e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.208659273645636034e+02 2.251628281373359020e+00 1.218757832007207753e+03 1.218958052812643245e+03 9.756076496175482760e+01 1.685399889452333753e+02 2.201619262841197244e+00 1.218884645673983414e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.173732160202158070e+02 9.939218470217182633e-01 1.212079877362431944e+03 1.210002231263965996e+03 1.604098016497426897e+02 9.684265669730778825e+01 2.191747547436567967e+00 1.211297747741027706e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.136170036392468319e+02 3.750358346820420463e-01 1.217259089147447185e+03 1.212794020146871844e+03 1.140632518103189312e+02 2.148762711942767112e+02 1.539856459929115573e+00 1.214342329955042715e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.849224712161397974e+02 2.615357470335688550e-01 1.214010218259588555e+03 1.215810805562085079e+03 1.979283006650357777e+02 1.678075513129689682e+02 1.977779388155201046e+00 1.214836366816048212e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.619298095445774379e+02 3.702970228811809372e-01 1.217273028359921909e+03 1.214862664447629868e+03 3.140898777184948472e+02 5.428327117264317536e+01 1.406381158111158713e+00 1.216917838416600489e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.151660105340000371e+02 2.967430233943782802e+00 1.210514500725639664e+03 1.215380851419332885e+03 3.000800788626032158e+02 1.613463267229904829e+02 2.144513459353656337e+00 1.212216110775408879e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.071586269015029416e+02 1.683140038911566050e+00 1.211912537336619607e+03 1.216275012056926244e+03 1.755710311262336347e+02 3.910058696187329588e+02 2.734990616704343847e+00 1.214923166996001100e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.488427760324797759e+02 1.843074051408615022e+00 1.211236435234510964e+03 1.213414335693386420e+03 4.863623894740634057e+01 1.993114616910898178e+02 1.665836308941121668e+00 1.212987129121804173e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.094076744796343803e+02 1.271863148343880034e+00 1.211129195922217377e+03 1.210348126193737244e+03 2.878958362570416512e+02 2.206272823321918395e+02 4.647965702660942888e+00 1.210790321866727936e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.621549354977423150e+02 1.309732409874264203e+00 1.210075335039333140e+03 1.216309560045707258e+03 3.878862882900651243e+02 3.988987981436195582e+02 4.852057595524985167e+00 1.213236077286840327e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.090852130997604377e+02 7.093408770578512046e-01 1.213412570700529386e+03 1.210161975806018518e+03 1.990635007093733861e+02 3.526866406851118541e+02 2.638876911545292803e+00 1.211334743605323411e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.616404995431623774e+02 2.387425902187814586e+00 1.212335624980315060e+03 1.218242025856274722e+03 2.915432208434731720e+00 3.936097334002321873e+02 1.515534354585853505e+00 1.218198599327914962e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.709744569896867574e+02 2.549823513103837702e-01 1.211114160632235325e+03 1.213789309480790962e+03 2.539078755841262307e+02 1.276129441551324533e+02 1.407958609743719558e+00 1.212008957463639717e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.682877504870426151e+02 2.756894496746252532e+00 1.217839140103300451e+03 1.211157029200443048e+03 3.738918335257991998e+02 2.168165473702390784e+02 2.201771716463690964e+00 1.215386504823426776e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.284033964939671364e+02 7.328764558107853100e-01 1.218326464942779467e+03 1.217628747955012614e+03 1.659924997267312392e+02 2.397504861556282378e+02 1.776431489682669396e+00 1.217914189209528331e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.322879964374665462e+02 1.916028454294511185e+00 1.213709462936244336e+03 1.217105886289137288e+03 1.710588838469850543e+02 1.457563583269707692e+02 2.394890320405726136e+00 1.215272046528679311e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.942315235061425369e+02 1.706110199077552014e+00 1.212642936825909828e+03 1.214626087883002583e+03 3.114668294069114154e+02 3.695709757150696078e+02 2.314632358241394794e+00 1.213719110667726000e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.841432717735822280e+02 2.867715145702563806e+00 1.210936981021102611e+03 1.210237809010312503e+03 1.057970350075011652e+02 1.124065570691040108e+02 7.679351008898049891e-01 1.210576805838906694e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.773271761679447991e+02 1.075483942646974000e+00 1.214443337561456929e+03 1.215343904713771735e+03 9.050640535140664156e+01 3.808407298995603014e+02 1.699606730807827093e+00 1.215170981002905819e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.962509205554811729e+02 2.354498405917560433e+00 1.212935350123915214e+03 1.212785495530334401e+03 8.376956582721524569e+01 3.711626477938859239e+02 2.318115055630984411e+00 1.212813089211031638e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.558542714459380250e+02 4.846666866588345002e-01 1.215861825167705319e+03 1.216423312282712459e+03 9.034618650030110132e+01 7.620844765158510370e+01 6.509746083605220113e-01 1.216118738231871703e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.247757316094826763e+02 2.095014362929202623e+00 1.214771605378602771e+03 1.213215386937570884e+03 2.468952236952830503e+01 3.276359782090727322e+02 1.567453470424995610e+00 1.213324440326975491e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.100960259934466166e+02 2.802561907086477344e+00 1.212962205763215024e+03 1.218425102338628676e+03 2.429552418832057299e+02 3.993689399582591903e+01 2.569503606750261682e+00 1.213733422399423489e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.459525607221501389e+02 1.053998866990338845e+00 1.210383941092779651e+03 1.219072826671810390e+03 6.027419778090666114e+01 3.292762750604175608e+02 2.669021159436259616e+00 1.217728416526274714e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.206658588853521223e+02 2.994011522154203853e+00 1.212562250715722030e+03 1.212212933441523319e+03 9.536706178585068017e+01 2.932197367012330460e+02 3.220354142229166161e+00 1.212298662967593373e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.650389088563595124e+02 2.102253008873558482e+00 1.210387948479499755e+03 1.214644636669339434e+03 2.145890374305867283e+02 2.142389804932649895e+02 1.617981374033875541e+00 1.212514555184173787e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.617915587061542624e+02 5.664727368836026677e-01 1.213334561304321596e+03 1.212247780368168833e+03 1.831469669995557581e+02 3.711080866161824474e+02 3.425735298232560844e+00 1.212606894156939688e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.967751041528202904e+02 1.769797633555037608e+00 1.216685587547730847e+03 1.213260583734073862e+03 2.085033800694748720e+02 3.881926936763494496e+02 2.010600166240911868e+00 1.214457382076344174e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.662641032405125543e+02 2.611783144142494795e+00 1.211483873801531900e+03 1.218160412688133192e+03 1.934161146951822730e+02 4.124211237883144321e+01 8.812987714759669133e-01 1.212657301942093000e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.640841715619159800e+02 6.625836350728310231e-01 1.217712661276452991e+03 1.216249794088234012e+03 9.935630384903717527e+01 2.679360944158909774e+02 2.238438935143314268e+00 1.216645514439458566e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.019756059561288737e+02 2.426463752241189820e+00 1.214003000197028086e+03 1.216831290573963997e+03 2.265224122864459275e+02 1.205518348133104212e+02 1.718396860139359328e+00 1.214985370964014010e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.570355927666942080e+02 1.043763306959230919e+00 1.215985424453107044e+03 1.219525551652393688e+03 1.660676690915352651e+02 2.542462477827354235e+02 2.676551917110446155e+00 1.218126833578423884e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.815901555253912534e+02 2.434839242022528882e+00 1.217024026615178627e+03 1.216180825767256692e+03 1.939873488446722263e+02 2.823246189397667649e+02 1.691507882779976990e+00 1.216524235776022124e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.004420844657470866e+02 1.397817641875115924e-01 1.213083728404468729e+03 1.217462281731342728e+03 2.193607818540282892e+02 2.586109163274402931e+02 2.384587545352272020e+00 1.215452784338867332e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.273385235777803359e+02 2.931396108955556024e+00 1.214262787513614967e+03 1.219033109904019739e+03 1.739781879785828949e+02 5.529185959259552874e+01 1.008496245875975639e+00 1.215413221242817372e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.667509752596207022e+02 3.161664918895361609e-01 1.219313097416218625e+03 1.211299150492948911e+03 1.552845186578419856e+01 1.134056080162842761e+02 7.732132281764848569e-01 1.212264327492468965e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.191223710841605055e+02 2.656259135842637953e+00 1.214363862028147423e+03 1.219722448989735085e+03 3.870174404745370680e+02 5.437833434890717399e+01 3.705397825834041647e+00 1.215024020212832056e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.818934543700780750e+02 7.254226728260532164e-01 1.210878694307042679e+03 1.215948715989746916e+03 3.166661129578070586e+02 3.727699288618324545e+02 3.790329037442556004e+00 1.213619995178116142e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.687192538072870036e+02 1.420785847578797334e+00 1.215262647075943732e+03 1.211451991349907303e+03 2.833220008847119971e+02 1.577064336848349342e+02 2.613978100408708816e+00 1.213900002680599073e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.661298641603343924e+02 1.504436575799837694e+00 1.211299917897442128e+03 1.212115913709043980e+03 7.047713139819013861e+01 3.550951251316480466e+02 2.561684250335099833e+00 1.211980780266597549e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.367660164922669708e+02 9.669473925578013773e-01 1.212471757882699649e+03 1.218948996024073040e+03 1.622058880258830698e+02 2.291420377946702729e+02 1.652888922229829971e+00 1.216264310363675804e+03
