logz logzerr logvol nlive logl logwt insert_order
-inf nan 0.000000000000000000e+00 4.000000000000000000e+02 -6.198913855326187331e+04 -6.199513126754856785e+04 6.400000000000000133e-01
-6.199513126754856785e+04 nan -2.500000000000000052e-03 4.000000000000000000e+02 -4.915155368857514986e+04 -4.915754890286183945e+04 1.455000000000000071e+00
-4.915754890286183945e+04 6.051433522989093035e+03 -5.000000000000000104e-03 4.000000000000000000e+02 -4.270777787921082927e+04 -4.271377559349752119e+04 1.449999999999999900e-01
-4.271377559349752119e+04 6.668568364855183063e+03 -7.499999999999999722e-03 4.000000000000000000e+02 -4.199110281142020540e+04 -4.199710302570689964e+04 2.049999999999999878e-01
-4.199710302570689964e+04 1.980440771139433593e+02 -1.000000000000000021e-02 4.000000000000000000e+02 -4.104961009041552461e+04 -4.105561280470221391e+04 8.850000000000000089e-01
-4.105561280470221391e+04 2.603138983568927642e+02 -1.250000000000000069e-02 4.000000000000000000e+02 -3.951147329635822098e+04 -3.951747851064491260e+04 5.949999999999999734e-01
-3.951747851064491260e+04 7.580733147572824464e+02 -1.500000000000000118e-02 4.000000000000000000e+02 -3.932993346992797888e+04 -3.933594118421467283e+04 1.080000000000000071e+00
-3.933594118421467283e+04 7.861498285627800442e+01 -1.750000000000000167e-02 4.000000000000000000e+02 -3.848381902531345258e+04 -3.848982923960014159e+04 3.350000000000000200e-01
-3.848982923960014159e+04 4.223921244961341017e+02 -2.000000000000000042e-02 4.000000000000000000e+02 -3.827177654444381915e+04 -3.827778925873051048e+04 8.499999999999999778e-01
-3.827778925873051048e+04 5.835089074317986757e+01 -2.249999999999999917e-02 4.000000000000000000e+02 -3.750940734441530367e+04 -3.751542255870199733e+04 8.449999999999999734e-01
-3.751542255870199733e+04 3.814196419241286549e+02 -2.499999999999999792e-02 4.000000000000000000e+02 -3.596018817070340447e+04 -3.596620588499009318e+04 1.094999999999999973e+00
-3.596620588499009318e+04 9.365319243156465063e+02 -2.749999999999999667e-02 4.000000000000000000e+02 -3.491270049208229466e+04 -3.491872070636898570e+04 5.649999999999999467e-01
-3.491872070636898570e+04 1.208466822671425462e+03 -2.999999999999999542e-02 4.000000000000000000e+02 -3.471658805876350380e+04 -3.472261077305019717e+04 1.625000000000000000e+00
-3.472261077305019717e+04 1.019629756341652978e+03 -3.249999999999999417e-02 4.000000000000000000e+02 -3.458717478677269537e+04 -3.459320000105938379e+04 7.750000000000000222e-01
-3.459320000105938379e+04 9.420958026700668597e+01 -3.499999999999999639e-02 4.000000000000000000e+02 -3.402932184362442058e+04 -3.403534955791111133e+04 1.530000000000000027e+00
-3.403534955791111133e+04 2.749596665917090377e+02 -3.749999999999999861e-02 4.000000000000000000e+02 -3.352961730545731552e+04 -3.353564751974400860e+04 6.750000000000000444e-01
-3.353564751974400860e+04 3.249595942044803678e+02 -4.000000000000000083e-02 4.000000000000000000e+02 -3.351208159972506837e+04 -3.351811431401175651e+04 1.014999999999999902e+00
-3.351811431398746936e+04 3.162565781199290882e+02 -4.250000000000000305e-02 4.000000000000000000e+02 -3.326486186140521750e+04 -3.327089707569190796e+04 7.900000000000000355e-01
-3.327089707569190796e+04 1.095545815265101197e+02 -4.500000000000000527e-02 4.000000000000000000e+02 -3.313285527545981313e+04 -3.313889298974650592e+04 1.749999999999999889e-01
-3.313889298974650592e+04 1.081673459450600632e+02 -4.750000000000000749e-02 4.000000000000000000e+02 -3.296849158597357746e+04 -3.297453180026026530e+04 1.824999999999999956e+00
-3.297453180026026530e+04 1.623257384479259713e+02 -5.000000000000000971e-02 4.000000000000000000e+02 -3.207481111971402061e+04 -3.208085383400071078e+04 9.250000000000000444e-01
-3.208085383400071078e+04 5.373415001076849649e+02 -5.250000000000001193e-02 4.000000000000000000e+02 -3.203511709103275280e+04 -3.204116230531944530e+04 5.500000000000000444e-01
-3.204116230531944530e+04 1.764103876693085127e+01 -5.500000000000001416e-02 4.000000000000000000e+02 -3.124985059422030463e+04 -3.125589830850699582e+04 1.849999999999999978e-01
-3.125589830850699582e+04 3.926141728794597157e+02 -5.750000000000001638e-02 4.000000000000000000e+02 -3.107928224804306956e+04 -3.108533246232975944e+04 1.084999999999999964e+00
-3.108533246232975944e+04 3.482757703371649427e+02 -6.000000000000001860e-02 4.000000000000000000e+02 -3.084289216449934247e+04 -3.084894487878603468e+04 1.700000000000000122e-01
-3.084894487878603468e+04 1.382877428581478796e+02 -6.250000000000001388e-02 4.000000000000000000e+02 -3.069837186066048525e+04 -3.070442707494717615e+04 3.649999999999999911e-01
-3.070442707494717615e+04 1.374101937603221870e+02 -6.500000000000001610e-02 4.000000000000000000e+02 -3.068451866296432854e+04 -3.069057637725101813e+04 4.000000000000000222e-01
-3.069057637628559314e+04 5.806624618145984584e+01 -6.750000000000001832e-02 4.000000000000000000e+02 -3.058290697616209218e+04 -3.058896719044878409e+04 4.749999999999999778e-01
-3.058896719044878409e+04 7.780914419955651340e+01 -7.000000000000002054e-02 4.000000000000000000e+02 -3.034738882087175443e+04 -3.035345153515844504e+04 1.639999999999999902e+00
-3.035345153515844504e+04 1.712759960325429063e+02 -7.250000000000002276e-02 4.000000000000000000e+02 -2.962755647125514224e+04 -2.963362168554183518e+04 2.999999999999999889e-02
-2.963362168554183518e+04 4.953906949104397768e+02 -7.500000000000002498e-02 4.000000000000000000e+02 -2.951961022081810734e+04 -2.952567793510479896e+04 1.100000000000000089e+00
-2.952567793510479896e+04 4.607927274656576060e+02 -7.750000000000002720e-02 4.000000000000000000e+02 -2.949441143930920225e+04 -2.950048165359589257e+04 9.449999999999999512e-01
-2.950048165359588165e+04 3.727013844224082106e+01 -8.000000000000002942e-02 4.000000000000000000e+02 -2.807602397038854906e+04 -2.808209668467524170e+04 1.949999999999999956e+00
-2.808209668467524170e+04 6.702399103638629185e+02 -8.250000000000003164e-02 4.000000000000000000e+02 -2.802016867714124965e+04 -2.802624389142794098e+04 1.689999999999999947e+00
-2.802624389142794098e+04 7.319494303364410825e+02 -8.500000000000003386e-02 4.000000000000000000e+02 -2.786153093372762305e+04 -2.786760864801431308e+04 8.050000000000000488e-01
-2.786760864801431308e+04 7.132527853981353871e+01 -8.750000000000003608e-02 4.000000000000000000e+02 -2.784222636855133896e+04 -2.784830658283803132e+04 6.500000000000000222e-01
-2.784830658283388766e+04 6.402904148403389684e+01 -9.000000000000003830e-02 4.000000000000000000e+02 -2.759445052782123093e+04 -2.760053324210792198e+04 1.560000000000000053e+00
-2.760053324210792198e+04 1.441969793828659476e+02 -9.250000000000004052e-02 4.000000000000000000e+02 -2.722069946265059843e+04 -2.722678467693728817e+04 9.150000000000000355e-01
-2.722678467693728817e+04 1.387574267361804914e+02 -9.500000000000004274e-02 4.000000000000000000e+02 -2.696643477436123794e+04 -2.697252248864793000e+04 6.300000000000000044e-01
-2.697252248864793000e+04 1.103024520337919796e+02 -9.750000000000004496e-02 4.000000000000000000e+02 -2.639204116454207542e+04 -2.639813137882876617e+04 5.649999999999999467e-01
-2.639813137882876617e+04 1.584934850302956306e+02 -1.000000000000000472e-01 4.000000000000000000e+02 -2.634235121953035559e+04 -2.634844393381704867e+04 1.159999999999999920e+00
-2.634844393381704867e+04 2.138233568113295391e+01 -1.025000000000000494e-01 4.000000000000000000e+02 -2.619418222126168257e+04 -2.620027743554837434e+04 1.165000000000000036e+00
-2.620027743554837434e+04 6.543088345603229072e+01 -1.050000000000000516e-01 4.000000000000000000e+02 -2.612346129126777305e+04 -2.612955900555446351e+04 2.449999999999999956e-01
-2.612955900555446351e+04 3.354096565795700968e+01 -1.075000000000000538e-01 4.000000000000000000e+02 -2.558768263574044249e+04 -2.559378285002713528e+04 7.550000000000000044e-01
-2.559378285002713528e+04 2.665859897208187590e+02 -1.100000000000000561e-01 4.000000000000000000e+02 -2.552689019068049674e+04 -2.553299290496718822e+04 1.104999999999999982e+00
-2.553299290496718822e+04 2.556460756555088381e+02 -1.125000000000000583e-01 4.000000000000000000e+02 -2.528316654333090992e+04 -2.528927175761760009e+04 1.849999999999999978e-01
-2.528927175761760009e+04 2.896484645412616601e+02 -1.150000000000000605e-01 4.000000000000000000e+02 -2.519979931824994128e+04 -2.520590703253663378e+04 8.000000000000000444e-01
-2.520590703253663378e+04 2.621648139065578107e+02 -1.175000000000000627e-01 4.000000000000000000e+02 -2.506764440253527209e+04 -2.507375461682196328e+04 1.060000000000000053e+00
-2.507375461682196328e+04 1.295393177557807007e+02 -1.200000000000000649e-01 4.000000000000000000e+02 -2.417638362639725528e+04 -2.418249634068394516e+04 1.419999999999999929e+00
-2.418249634068394516e+04 3.864881675449472596e+02 -1.225000000000000672e-01 4.000000000000000000e+02 -2.402727090460988984e+04 -2.403338611889658205e+04 1.840000000000000080e+00
-2.403338611889658205e+04 7.026268717295297961e+01 -1.250000000000000555e-01 4.000000000000000000e+02 -2.380793984002994330e+04 -2.381405755431663420e+04 1.679999999999999938e+00
-2.381405755431663420e+04 1.426795015255808039e+02 -1.275000000000000577e-01 4.000000000000000000e+02 -2.379736635346621915e+04 -2.380348656775290874e+04 1.939999999999999947e+00
-2.380348654210373934e+04 4.343688719345051297e+00 -1.300000000000000600e-01 4.000000000000000000e+02 -2.355790146894830832e+04 -2.356402418323500024e+04 1.485000000000000098e+00
-2.356402418323500024e+04 1.207099454750190830e+02 -1.325000000000000622e-01 4.000000000000000000e+02 -2.333341643022139033e+04 -2.333954164450808094e+04 6.300000000000000044e-01
-2.333954164450808094e+04 2.077148862917946133e+02 -1.350000000000000644e-01 4.000000000000000000e+02 -2.327689739366010326e+04 -2.328302510794679620e+04 1.784999999999999920e+00
-2.328302510794679620e+04 2.403272231881207333e+01 -1.375000000000000666e-01 4.000000000000000000e+02 -2.292412574319401756e+04 -2.293025595748070918e+04 2.600000000000000089e-01
-2.293025595748070918e+04 1.862023092231894736e+02 -1.400000000000000688e-01 4.000000000000000000e+02 -2.276490242000943181e+04 -2.277103513429612212e+04 5.849999999999999645e-01
-2.277103513429612212e+04 7.790022407539859728e+01 -1.425000000000000711e-01 4.000000000000000000e+02 -2.238216759785368413e+04 -2.238830281214037677e+04 5.600000000000000533e-01
-2.238830281214037677e+04 2.242393320243485277e+02 -1.450000000000000733e-01 4.000000000000000000e+02 -2.221586039940639967e+04 -2.222199811369309100e+04 1.350000000000000089e+00
-2.222199811369309100e+04 2.680282839193578184e+02 -1.475000000000000755e-01 4.000000000000000000e+02 -2.205753898571872924e+04 -2.206367920000541926e+04 6.199999999999999956e-01
-2.206367920000541926e+04 2.925252136124233289e+02 -1.500000000000000777e-01 4.000000000000000000e+02 -2.205144602666322680e+04 -2.205758874094991916e+04 1.679999999999999938e+00
-2.205758647914053290e+04 4.538439016624823097e+01 -1.525000000000000799e-01 4.000000000000000000e+02 -2.163873453861329472e+04 -2.164487975289998576e+04 3.599999999999999867e-01
-2.164487975289998576e+04 2.046524650676932993e+02 -1.550000000000000822e-01 4.000000000000000000e+02 -2.153649537124814742e+04 -2.154264308553483716e+04 1.584999999999999964e+00
