weight logl A w B x0 k b f sigma_v
0.000000000000000000e+00 -1.726697351268376224e+03 7.520450690801967486e-01 9.904326262982101614e-01 9.585527721766607945e-01 4.948540528687208617e-01 6.333164866502993817e-02 3.207539721699581570e-02 6.084135589693590029e-01 2.805962840339257802e-01
0.000000000000000000e+00 -1.690082442022596297e+03 6.869454730487090099e-02 5.567904686675088088e-01 1.677837472492048621e-01 2.141908503828330312e-01 6.115250911645946363e-01 2.571246013396659702e-01 9.643365925757857449e-01 6.930312360076239520e-01
0.000000000000000000e+00 -1.684223242097754337e+03 9.593743588392196209e-01 6.910041351014336586e-01 8.801758811012347916e-01 7.594779608945896321e-01 8.584464665145896678e-01 4.283387802533816791e-01 7.739605466439514192e-02 3.180526238656156135e-01
0.000000000000000000e+00 -1.656284030099492156e+03 8.993706107349500600e-01 5.984069380886604117e-01 9.400627805480464838e-01 6.106171869442911238e-02 2.829981614260466127e-01 2.415471602782304217e-01 2.448482695472778969e-01 6.055332857113459033e-01
0.000000000000000000e+00 -1.651838588658021763e+03 8.681826558133143301e-02 2.018507629923910196e-01 2.617230829296741668e-01 6.094636507938751002e-01 1.336981851979822666e-01 1.537294772521115016e-01 4.194087767320417992e-01 7.772885760897464413e-01
0.000000000000000000e+00 -1.651342090788795758e+03 1.664885794276882436e-01 3.477050134659421810e-01 1.524335859373503466e-01 9.563504813974432750e-02 2.513477795655892910e-01 5.111441127810227858e-01 1.513565060498894832e-01 9.070355474609018698e-01
0.000000000000000000e+00 -1.647579358315864738e+03 5.998924300565608991e-01 6.521967496148265431e-01 9.844357765985287667e-01 6.626554425427753081e-01 5.293044426238092681e-01 9.911187287304867866e-01 2.814386729407157839e-01 2.230718138253762195e-01
0.000000000000000000e+00 -1.625260588520159217e+03 2.783586230213456192e-01 2.846539982533738966e-01 7.878384209766364776e-02 9.542421478270105561e-01 4.751443628779146167e-01 5.649929407172741280e-01 4.249779783587119830e-01 4.152641476783827112e-01
0.000000000000000000e+00 -1.625253284368349341e+03 3.926847793817832555e-01 5.439954695717481581e-01 1.268577891318556361e-01 5.970941932721740564e-03 2.175286906839344336e-01 4.090402712108162087e-01 4.148175741346280532e-01 8.962629256295111535e-01
0.000000000000000000e+00 -1.611704119802496280e+03 4.262140859133567439e-02 4.074366654312873148e-01 1.801766762148255818e-01 9.005422446298532169e-01 7.898092432224546044e-01 3.949722165978827304e-01 8.185962003083667726e-01 2.617833712452449779e-01
0.000000000000000000e+00 -1.607875457065994851e+03 8.418071763106381722e-01 4.395191415007677627e-01 1.133896159145347804e-01 3.625057626064448479e-01 2.633257030466329418e-02 5.853368663249558512e-01 9.014339989083798299e-01 2.311646047560167450e-01
0.000000000000000000e+00 -1.579557908841270546e+03 8.020877972279480961e-01 4.723128892146652991e-01 9.930210583196207308e-01 5.148811966835752374e-01 8.672228201684931692e-01 7.926118314655816732e-01 8.317827022316828245e-01 5.824642103856687569e-01
0.000000000000000000e+00 -1.565154910207138528e+03 4.555188846838665873e-01 3.127391542444296624e-01 1.790984132179804789e-01 2.868128464845181025e-01 3.370212305815212250e-01 1.814154199294970571e-02 8.975266794111270707e-01 5.161035423444659820e-01
0.000000000000000000e+00 -1.554940098082906843e+03 6.106333504513997701e-01 7.038079136319788098e-01 9.396416653210325487e-01 1.837227490087985915e-01 4.780487366141219496e-01 8.271660606954743811e-01 4.372749757546162686e-01 9.336850913416079312e-01
0.000000000000000000e+00 -1.554187445838615531e+03 5.171378135320665592e-01 9.470251206460892357e-01 9.880522482714668708e-01 8.283873654729908553e-01 2.799566515555717006e-01 6.631255008705179144e-01 7.137388506916619857e-01 3.361928365114019712e-02
0.000000000000000000e+00 -1.551882728049244179e+03 6.969168322121619408e-01 5.215860586920469943e-01 9.685890669050440938e-01 7.085120958088306775e-01 1.485354692691790435e-01 8.929486438456051278e-01 1.465069171093249523e-01 4.627167390079315323e-01
0.000000000000000000e+00 -1.544491781690967400e+03 9.864229837295868109e-01 3.475520984871194319e-02 1.007654165192828355e-01 7.540420137365158038e-01 5.698309458426245033e-01 6.815172616402884742e-01 4.502272509972184977e-01 3.803082701488559314e-01
0.000000000000000000e+00 -1.528138757465107119e+03 4.680647834170525989e-02 7.679780699543220512e-01 1.905689149560617635e-01 2.812962155034830491e-01 8.793628133724721296e-01 3.391072163724603294e-01 8.138532873091741671e-01 6.074188483189577603e-01
0.000000000000000000e+00 -1.524035441326994260e+03 9.801623412335612739e-01 4.724095984946925508e-01 2.085378555426863345e-01 5.410759173547097234e-02 8.995563508328130453e-02 2.834379569782392583e-01 3.171212795727533784e-01 7.670302179613017746e-01
0.000000000000000000e+00 -1.491219838180666557e+03 9.664708131592555374e-01 4.650485536782151819e-01 8.151248700789732737e-01 2.306743416187384543e-01 5.375194832253737953e-01 9.832002752849707816e-01 7.896477258847165448e-01 6.879908643292959036e-01
0.000000000000000000e+00 -1.490648023123683743e+03 8.582370700643207062e-01 9.225461758539730273e-01 7.454188928497741395e-01 6.814342140385527546e-01 5.761321468567754955e-01 5.325994545814958236e-01 7.919876382309543050e-02 6.855966213873223580e-01
0.000000000000000000e+00 -1.490065858452497196e+03 7.241795353867571672e-01 7.501375255359844507e-01 8.059881533557383682e-01 2.824721113196766442e-01 4.103177030107494350e-01 8.924415237537112189e-01 2.693956314622708570e-01 1.479314319380360399e-01
0.000000000000000000e+00 -1.488595853939783410e+03 4.354275752992935455e-01 9.191492830279324178e-02 1.925802760793396962e-01 5.558883208074735238e-01 2.255712479096816381e-02 6.122009066250621023e-01 8.100081313899287760e-02 3.205109818593696591e-01
0.000000000000000000e+00 -1.482219666866780244e+03 1.939162365518295461e-01 6.690279157128684595e-01 6.662566769901512309e-03 7.091674607127584906e-02 7.613087820944292039e-01 7.826935613942929137e-01 5.207751347708970968e-01 5.832442581121555225e-01
0.000000000000000000e+00 -1.479938832540379735e+03 9.209368853192714255e-01 5.005734104336631018e-01 8.786388366546916684e-01 3.660121853745279541e-01 6.649569825777779108e-02 5.086873053173009973e-01 5.354023787168973314e-01 4.905540424112407871e-01
