weight logl A w B x0 k b f sigma_v
3.734767799853403009e-137 -4.930559172116627451e+02 3.211516084129417692e+01 3.177473436139202079e+00 5.407969755960279201e+01 8.052880134316882987e+00 -7.196388818958132649e-01 1.449052433319344413e+00 1.020450704705501543e+01 3.177473436139202079e+01
2.282129072986986360e-136 -4.912434089554226375e+02 3.300788435525114917e+00 8.263172756469206348e+00 7.940456612198319419e+01 -4.707259481848085514e+00 -8.964242958972816755e-01 8.141950778390807386e+00 2.727498507529974248e+00 8.263172756469205638e+01
3.846218308104383289e-136 -4.907189273586736817e+02 9.547552718974183961e+01 1.321815179681832397e+01 2.241784941272024767e+01 -5.109743487214391422e+00 4.466767619710305670e-01 1.769376325209113787e+01 1.262010011275262684e+02 1.321815179681832433e+02
4.174661096046691992e-136 -4.906344845861985959e+02 9.858696032136727183e+01 1.158138844911250409e+01 1.430986394278148666e+01 -7.685330387340463254e+00 4.413299325241450966e-01 1.753006046103358173e+01 1.141773883498995730e+02 1.158138844911250374e+02
5.330300533214074966e-136 -4.903876101448004192e+02 1.984820704944476688e+01 1.112093812145978511e+01 2.612215975916041089e+01 -8.645855694596058072e+00 -4.480318770753588531e-02 1.736763589465452640e+01 2.207306824187971728e+01 1.112093812145978546e+02
6.709832595340711830e-136 -4.901549437644680438e+02 7.330109061277488536e+01 1.099582452233471308e+01 5.495662087933887108e+01 3.543829418535441533e+00 4.546434068004481244e-01 1.076406584959031676e+01 8.060059296738289447e+01 1.099582452233471344e+02
8.617968016827159859e-136 -4.899021684386261768e+02 6.380285396946449339e+01 1.961301659714321488e+01 4.230323029478422114e+01 5.161835435846732878e+00 6.451722597396496450e-01 1.192859216977154446e+01 1.251366433848211983e+02 1.961301659714321488e+02
3.342947362328686153e-135 -4.885440798119379906e+02 2.357578323494735617e+00 3.565934142106926608e+00 9.390531540953375611e+01 1.134185213667038283e-01 7.317767198688920338e-01 5.565761095927779678e+00 8.406969036441086507e-01 3.565934142106926430e+01
3.728496694506549001e-135 -4.884324275521594245e+02 6.849000274212659178e+01 1.802289412135024804e+01 2.199760538890599548e+01 -7.678274350132456405e+00 -3.333399559243479526e-01 7.469232561140071169e+00 1.234388067792335733e+02 1.802289412135024804e+02
4.529686722339373436e-135 -4.882352798927258846e+02 7.764261868448136283e+01 1.755510595959739462e+01 2.757740964598560751e+01 2.659224567030733510e-01 -9.278390642809473121e-01 6.879576995026508435e+00 1.363024397986686722e+02 1.755510595959739533e+02
4.565140856509446853e-135 -4.882249833042897080e+02 4.091730709137391386e+01 1.586888071031299807e+00 6.647481191165638847e+01 -8.108835430131868804e+00 -7.735940911687546606e-01 1.680366707428020590e+01 6.493118652202566565e+00 1.586888071031299852e+01
7.324196079806715602e-135 -4.877497492749298544e+02 8.415821305246561224e+01 4.447825037526173197e+00 6.012033932348089849e+01 -5.923776077856706124e+00 -8.244775612035137868e-02 1.593440870090663530e+01 3.743210071282184970e+01 4.447825037526173020e+01
7.748116879230530538e-135 -4.876909828430980269e+02 5.730163942116946174e+01 7.194722782204354239e+00 7.318477504684376811e+01 -2.854075657179560466e+00 9.291052524409137980e-01 1.190330680963415055e+01 4.122694106011470438e+01 7.194722782204354417e+01
7.915107640957493784e-135 -4.876671593807568570e+02 3.036377478123499785e+01 6.384633501876063377e+00 9.383966107409334256e+01 -3.088355356612582092e+00 7.461866663091043517e-01 3.074361353308829869e-01 1.938615737116925075e+01 6.384633501876063377e+01
7.240156906884880864e-134 -4.854512047022344632e+02 2.648034422731948556e+00 1.463385774407537454e+01 8.357881952227336342e+01 1.970989227789283760e+00 -9.525034715247209238e-01 1.951740769471259629e+00 3.875095904367408473e+00 1.463385774407537383e+02
1.023763010898504647e-133 -4.851022774224620662e+02 2.902194827331530291e+01 8.100688314040464633e+00 4.812911904536469621e+01 -9.490675414365931317e+00 -6.503283431762971745e-01 1.393955106470114202e+01 2.350977572283321138e+01 8.100688314040465343e+01
1.099797726160311288e-132 -4.827255511170442333e+02 3.463602091606501432e+01 6.347910722852018850e+00 3.943758101296924679e+01 3.603175060285447984e+00 -6.645863473510591479e-01 5.051978850753164885e+00 2.198663685700159220e+01 6.347910722852019205e+01
1.485374842312309223e-132 -4.824225102351629175e+02 1.573602786124722641e+01 1.851148123323257622e+01 6.490174258742513302e+01 -3.163597545687442114e+00 -3.320064350989870849e-01 1.884029394338350727e+01 2.912971844391029919e+01 1.851148123323257551e+02
4.467326514182576884e-132 -4.813188872601967887e+02 5.734532755645648194e+01 1.081515088997858598e+01 4.815928606357788055e+01 -7.320604830313810041e+00 -1.380974654413771319e-01 1.388311184189105596e+01 6.201983703583238139e+01 1.081515088997858527e+02
6.192673760588524202e-132 -4.809898104527983378e+02 6.777897716440813269e+01 9.571485213996087538e+00 4.342792574354662349e+01 -8.320701252669593373e-02 -9.462662477040824083e-01 1.773179063538405931e+00 6.487454777489109858e+01 9.571485213996086827e+01
7.907336349799707809e-132 -4.807428864142148086e+02 4.582246483262014891e+01 1.802259621748261864e+01 1.387093174492809489e+01 -2.621338016073373467e+00 -6.146200566711326196e-01 1.400345807495656025e+01 8.258397813681102662e+01 1.802259621748261793e+02
9.786606803733687617e-132 -4.805271625963559927e+02 3.110324072001325746e+01 1.656124526471296576e+01 4.372922660381837545e+01 -9.894934191699949366e+00 -6.164209937290618946e-01 1.855356044572052809e+01 5.151083980915471017e+01 1.656124526471296576e+02
1.103731529255633345e-131 -4.804043955633769656e+02 1.794348454296742545e+01 9.980498236976902859e+00 6.688832259802985902e+01 -6.352111561283322771e+00 -8.626673304709031598e-01 1.032402246777828658e+01 1.790849158463086965e+01 9.980498236976902149e+01
1.546039338999874261e-131 -4.800648959061290952e+02 4.197960222143542808e+01 1.472800024634386951e+01 4.724417047724109864e+01 9.059911338251520618e-01 -9.277830636970947342e-01 1.752140827028910763e+01 6.182755918587186272e+01 1.472800024634387057e+02
2.781106105503285335e-131 -4.794752435733898892e+02 5.419738041728044209e+01 1.143573472544755454e+01 5.669025161998993667e+01 -5.808600748868624208e-01 -8.799683504253510424e-01 4.930581622678891662e+00 6.197868652661852451e+01 1.143573472544755418e+02
3.098539026253416171e-131 -4.793646615830875817e+02 6.454785677477686079e+01 1.315133230189605840e+01 1.964032749496297114e+01 9.976450145061871666e+00 5.420605546467145430e-01 6.878272338817645881e+00 8.488903138202832110e+01 1.315133230189605911e+02
3.355787588642632569e-131 -4.792824058080495888e+02 3.147927321083376917e+00 7.297438939487114418e+00 7.528787468531670868e+01 -2.985502309338556870e-01 -8.711662945462597119e-01 1.220631973728831809e+01 2.297180741154918771e+00 7.297438939487113885e+01
9.971069887115063488e-131 -4.781909044127769448e+02 1.953956538722978564e+01 1.356063631119154955e+01 8.732706439013226429e+01 6.306867613969686204e+00 8.328372441680345073e-01 1.398610672688682666e+00 2.649689398949698216e+01 1.356063631119154991e+02
1.059196186731191597e-130 -4.781279969025890750e+02 2.935246873338659412e+01 5.766334631465868554e+00 8.127273443691538546e+01 2.328858610829762199e+00 -7.610720981706995403e-01 6.447647499019688588e+00 1.692561569763461904e+01 5.766334631465868199e+01
1.270935498380863589e-129 -4.756406688734459749e+02 9.490968199727694810e+01 3.128566746907195384e+00 8.610363909530779836e+01 -1.261507215546782135e-01 -2.445456795832043895e-01 9.062138452007739708e-01 2.969312750562171388e+01 3.128566746907195295e+01
3.534923141759932506e-129 -4.746152305586128932e+02 8.707366752518892383e+01 1.363743048201523678e+01 2.542122608439782994e+01 -3.013872526977118937e+00 -2.837101521508280655e-01 1.097751681418363390e+01 1.187461087688871686e+02 1.363743048201523607e+02
7.526205691662714305e-129 -4.738570310930426785e+02 9.475151393116783538e+01 1.261326050029595791e+01 1.474142850115805992e+01 -8.637873160842863385e+00 5.424929250822854154e-01 1.691131898592625404e+01 1.195125528011241443e+02 1.261326050029595791e+02
8.896187898977578362e-129 -4.736872992566259200e+02 1.892654883477658956e+01 1.797595523306098997e+01 7.406148620604459154e+01 -2.726019534464228400e+00 -3.722683780778859308e-01 6.686908267930720129e+00 3.402227945702865952e+01 1.797595523306098926e+02
3.119401514120958831e-128 -4.724301958616306365e+02 4.871686467490358297e+01 1.964949845021255914e+00 8.636524030999673585e+01 -8.873018535054288947e-01 -2.115646552902108457e-01 7.947440721189802382e+00 9.572619569287329711e+00 1.964949845021255825e+01
3.147327768758983562e-127 -4.701161981642344472e+02 1.762006390945601808e+01 4.453704447192137650e+00 8.959514287004165567e+01 -1.679113705504686749e-01 8.087881012195174968e-02 6.207755538075097057e+00 7.847455699335395884e+00 4.453704447192137650e+01
3.786461996241932011e-127 -4.699288198567846848e+02 3.712970781662543374e+01 1.458791210130370164e+00 8.057417599561969723e+01 -8.736546039336943181e+00 -3.613596344540594973e-01 8.082818074265009756e+00 5.416449139760207920e+00 1.458791210130370075e+01
5.565420764931121449e-127 -4.695411793386392674e+02 4.804899807062869144e+01 7.470157802570789762e+00 7.547718756804920304e+01 4.099979740981211762e+00 6.230466171259423369e-01 9.631770798445236537e+00 3.589335978430157326e+01 7.470157802570790295e+01
6.510960385657958281e-127 -4.693817649596421688e+02 4.182736035867498003e+01 1.400340785397195376e+01 2.254683019565660729e+01 3.379441879493681355e+00 8.982563349453385193e-01 5.378517030767087093e+00 5.857255865575844211e+01 1.400340785397195305e+02
6.660935104816012986e-126 -4.670539069558417395e+02 3.390946547800557198e+01 1.756531582797845914e+01 5.452296393151590337e+01 -8.807919881970855513e+00 2.071329676961342070e-01 1.827694506469092417e+01 5.956304706791004122e+01 1.756531582797845772e+02
2.095680658134895794e-125 -4.659052033465814020e+02 1.957627731651281522e+01 1.746950492818879397e+01 3.316205404978765614e+01 -8.748174114175544247e-01 -5.061058594635063912e-01 9.643392410800839087e+00 3.419878730564111180e+01 1.746950492818879468e+02
2.940245871295639694e-125 -4.655640885361262917e+02 3.789791804910199602e+01 2.993892639236643838e+00 3.695123140328999511e+01 -6.965077644796235923e+00 -3.692104546966752388e-01 1.722133140699560627e+01 1.134622978896000056e+01 2.993892639236644015e+01
1.363973199304761027e-123 -4.617245096470596764e+02 6.124712458177432950e+01 1.047879874654445587e+01 3.088807400868504160e+01 -4.368365582750199927e+00 -4.840359528633184638e-01 1.130106100345441611e+01 6.417962922969489625e+01 1.047879874654445587e+02
2.535351658799960810e-123 -4.611020792088420421e+02 2.927302668235712702e+01 1.408266866531705297e+00 8.253887771838108733e+01 -6.093088298963495575e+00 4.025715177077058282e-01 1.276151114093486960e+01 4.122423355986207127e+00 1.408266866531705297e+01
7.333315868855813669e-123 -4.600374837745166587e+02 1.925582275075010585e+01 1.460632258324259602e+01 7.256341928882699222e+01 3.828996312320150253e+00 -3.710471377859492215e-02 1.272085050897358371e+01 2.812567587031978178e+01 1.460632258324259567e+02
8.549309781903873854e-123 -4.598815610052570264e+02 8.340895900387202744e+00 1.973950211967101076e+00 8.638296128636920912e+01 -6.982357074549208065e+00 -4.498866508319654400e-03 7.923003689536840533e+00 1.646451323056484339e+00 1.973950211967100898e+01
1.578196876617337955e-122 -4.592660434866666037e+02 6.847341117701444091e+01 3.347505769708495116e+00 7.100320635420607118e+01 3.095534239729591519e+00 -3.372268704674392659e-01 1.635675387541935066e+01 2.292151389866780065e+01 3.347505769708494938e+01
1.606141181199117914e-122 -4.592459919444372645e+02 9.140074581447086643e+01 1.128141967667465195e+01 7.753729468652559298e+00 8.717217928339145772e+00 7.497765869804884353e-02 1.171379369907139711e+01 1.031130172294109997e+02 1.128141967667465195e+02
2.827941137498104142e-122 -4.586777775310529250e+02 6.017050215179997963e+01 6.172386233774058262e+00 6.760253847390389126e+01 7.113447044306646205e+00 -8.431468808468645104e-01 6.269462301111790481e+00 3.713955791610425194e+01 6.172386233774058439e+01
5.416283245176487058e-122 -4.580254166325939877e+02 9.500982762082885813e+01 6.258340568626843847e+00 5.542742689191349115e+01 -7.925015079325829603e+00 9.336704577923697901e-01 6.550026735362726171e+00 5.946038586176764795e+01 6.258340568626843492e+01
5.635641076052916937e-122 -4.579832155568456074e+02 5.200806533971410772e+01 1.016267331993092071e+01 7.034329167308504793e+01 -3.554051700021815918e+00 1.736268630347257425e-01 3.611294541556064885e+00 5.285409780491365694e+01 1.016267331993092000e+02
7.405986050015792162e-122 -4.577075378658064437e+02 7.564761861998417203e+01 3.903829173943566655e+00 2.355807830055984908e+01 -9.770482657449868213e-01 3.665078974091389163e-01 1.227872860883109496e+01 2.953153805080507865e+01 3.903829173943566389e+01
8.201251684374408316e-122 -4.576030396776332054e+02 5.264302702976210924e+01 1.718685369063580382e+01 1.323407596703385281e+01 5.694858589056337905e+00 4.991866325362559476e-01 2.347125177078359659e+00 9.047680033927073850e+01 1.718685369063580310e+02
1.347442125818519626e-121 -4.571040332981174288e+02 6.133481698564121842e+01 8.372785626044830565e+00 4.346747963243488755e+01 -7.175304989648245702e+00 -1.907048582651538204e-01 2.304050798809402778e+00 5.135432740334671564e+01 8.372785626044830565e+01
2.292904539335698536e-121 -4.565699220000278729e+02 4.047683403964008164e+00 1.821144521606051114e+01 4.592521091252253029e+01 9.048457961107949643e-01 -2.466237337729482171e-01 6.466992471120671659e+00 7.371416456324785926e+00 1.821144521606051114e+02
2.865361417833570423e-121 -4.563445468801546667e+02 2.382832451226527581e+01 7.164451540480154534e+00 3.940638172150097063e+01 -8.125425059759683322e+00 9.653504618904973356e-02 6.221812706032732621e+00 1.707168762589599709e+01 7.164451540480155245e+01
8.446920385045609692e-121 -4.552609394482296921e+02 4.159255898336061819e+01 2.533870458471830567e+00 3.029213693892066672e+01 3.351230490934202777e-01 -1.623541788863405166e-01 1.561374944403040033e+01 1.053901565001846308e+01 2.533870458471830744e+01
4.929955119635129397e-120 -4.534943263942113845e+02 4.742591107934507022e+01 1.710396409452458144e+01 4.621699057297566071e+01 4.013463877201985497e+00 -8.867303270872843868e-01 1.360780224363452540e+01 8.111710802512337182e+01 1.710396409452458215e+02
1.329500930357915223e-119 -4.524997675542272191e+02 5.535221380681731418e+00 1.015393325858132911e+00 8.263167096236328746e+01 5.124167466580002994e+00 -6.567773316406406714e-01 5.534590243424119649e+00 5.620426847091469780e-01 1.015393325858132911e+01
9.795252806476253425e-119 -4.505001733248973323e+02 4.866716552349375746e+01 1.033656491221752738e+00 7.365819687060108834e+01 -4.398380484646331468e-01 -7.568229002981290421e-01 1.405317280085613874e+01 5.030513155272281267e+00 1.033656491221752738e+01
1.500327061431896332e-118 -4.500713029674188874e+02 8.526405222933314576e+01 6.139815113077046860e+00 5.430485731707342012e+01 1.781348986512638177e+00 -3.290951688840071387e-01 1.940550931192747797e+01 5.235055164798503569e+01 6.139815113077047215e+01
3.600880406933202942e-118 -4.491933077196699742e+02 2.744057168424908255e+01 2.140248458770626971e+00 9.270120613130970355e+01 4.105277601211611227e+00 6.611698239546988098e-01 2.723718628501727856e+00 5.872964125499900767e+00 2.140248458770626883e+01
5.835468812206568578e-118 -4.487080314853519667e+02 7.012422986696181226e+01 1.635383742861795753e+01 4.374716599353239843e+01 9.429836928851681677e+00 9.266760223612398040e-01 3.446747448479070552e+00 1.146800255051329316e+02 1.635383742861795895e+02
1.312251168831970346e-117 -4.478951568878619582e+02 1.727364351267197762e+01 3.610560338480664822e+00 8.240097344688179248e+01 9.998008350952822809e+00 -2.585990373793742858e-01 6.637880726244638652e+00 6.236753216790727805e+00 3.610560338480664910e+01
2.782245395391225063e-117 -4.471411427018447284e+02 4.402450738000969466e+01 3.534460829366099510e+00 2.910136518976144160e+01 4.094749010415359436e+00 2.493479971882168744e-01 1.421683317256444568e+01 1.556028968667830270e+01 3.534460829366099688e+01
6.700194470213760502e-117 -4.462597644483394106e+02 5.454707786770517686e+01 1.023890373885083704e+01 4.677796388771843539e+01 4.014009494694796842e-01 -9.679363167282795111e-01 1.289059126886444062e+01 5.585022795230342751e+01 1.023890373885083704e+02
8.186636481960363077e-117 -4.460568978721730673e+02 1.304756608751695879e+01 1.505843763895606457e+01 3.146114025295351269e+01 -9.846569112179587080e+00 3.148574880975463230e-02 1.527529012548674103e+01 1.964759602690320861e+01 1.505843763895606457e+02
1.350074228070755438e-116 -4.455541563320311980e+02 3.351993842539145163e+01 1.483689734127072946e+01 7.181843893104573340e+01 8.060060586139201178e+00 -4.445549253340568274e-01 3.761424086953439883e+00 4.973318853032490239e+01 1.483689734127073052e+02
4.225127153651785530e-116 -4.444107665508308855e+02 4.984147799234149545e+01 1.242532356073213684e+01 2.869656561311672149e+01 -3.119482697835971763e+00 -4.447409800214412456e-01 6.062824227956353340e+00 6.192964907999530766e+01 1.242532356073213720e+02
5.119754762513005019e-116 -4.442162093667684530e+02 1.766048369123246431e+01 5.202317529621929282e+00 8.099498513942067746e+01 -6.581816893378413802e+00 -6.995542131641689920e-01 6.135321219987011077e-01 9.187544388850083621e+00 5.202317529621929282e+01
6.704484177145640084e-115 -4.416414542310321849e+02 5.360653640954618027e+01 1.515379918205931986e+01 4.529593627505987996e+01 7.550796592146475916e+00 2.212236384856141047e-01 1.961820595849467708e+01 8.123426875960140592e+01 1.515379918205931915e+02
7.616214089409753784e-115 -4.415114514061588125e+02 8.187083062708114767e+01 8.070607928750673565e+00 5.936446468690412814e+01 8.218564792774788685e+00 9.901533845947674273e-02 3.143292647716031674e+00 6.607473747923245355e+01 8.070607928750673921e+01
9.976871530692642492e-115 -4.412389612464303354e+02 4.463248727747841826e+01 1.506359850270360035e+01 5.224908200714001083e+01 -4.422315444247965743e+00 9.489464073259274990e-01 1.792519056249700782e+01 6.723258685249614075e+01 1.506359850270360141e+02
1.103008346846048335e-114 -4.411361044130917435e+02 5.205716141484807480e+01 2.170742436393485075e+00 4.375104223308717621e+01 3.967832349484154975e+00 -6.313287036455828005e-01 1.085924299791743586e+01 1.130026894013962391e+01 2.170742436393485164e+01
1.116468816806869703e-114 -4.411214748582460743e+02 1.365825054639047131e+00 4.200437945696332775e+00 4.486916882397150630e+01 1.426702734821143181e+00 -5.809432184303928715e-01 1.654319404735649712e+01 5.737063386688621147e-01 4.200437945696332775e+01
1.752279733520107343e-114 -4.406682280757177068e+02 4.287072660664904333e+01 1.874838239658956951e+01 4.563385988350388445e+00 4.256138436471715636e+00 -6.483180139193334135e-02 1.372630341600132198e+01 8.037567760411029383e+01 1.874838239658956809e+02
4.825563793498309210e-114 -4.396527181443798327e+02 1.158780672963548497e+01 2.536084543688728044e+00 6.800211110837938122e+01 7.831591329029691906e+00 -7.762022052082178103e-01 1.500134765100895429e+01 2.938765754228078286e+00 2.536084543688728132e+01
7.646114660562456355e-114 -4.391899480894262524e+02 2.837002155417057736e+01 5.128204415625684298e+00 6.348815303210771077e+01 -9.856229414646811904e+00 -4.573960640784981990e-01 7.924332133033340497e-02 1.454872698054933799e+01 5.128204415625684476e+01
2.896262596979433657e-113 -4.378556394815786916e+02 6.106782107832275841e+01 1.141852169732051259e+01 5.941123121890854719e+01 2.468584053051124272e+00 -7.315158156687684432e-02 7.183133877658316457e+00 6.973042399909152778e+01 1.141852169732051294e+02
7.743222123847199416e-113 -4.368697427316983521e+02 7.316601113783914911e+01 6.598467757026986291e+00 5.529679372207520061e+01 8.565018823524660263e+00 2.844175307466474401e-01 1.319809908931598486e+01 4.827835654033090407e+01 6.598467757026986646e+01
2.182303219176882071e-112 -4.358310946931178478e+02 2.208750047122797255e+01 1.307737991504657415e+01 7.976063213838887123e+01 3.633647066717903940e+00 3.426906870330221899e-01 4.822095426922130557e+00 2.888466350360184265e+01 1.307737991504657487e+02
2.412555950447898116e-112 -4.357282887888923142e+02 4.238010835111715124e+01 1.523942182728334593e+01 1.633463372096195343e+01 7.462680616278166923e+00 -4.040152363451732231e-01 7.452257618443464793e+00 6.458483482486478522e+01 1.523942182728334558e+02
3.529950071725765102e-112 -4.353451918078917515e+02 3.321919003573464835e+01 1.924665556833634383e+01 5.917716525854244480e+01 1.775239282711044808e+00 4.178238333259387538e-02 1.189847094415608808e+01 6.393583088768954070e+01 1.924665556833634241e+02
4.088887844863072619e-112 -4.351957025222436641e+02 9.369814331312475986e+01 1.095440611252367447e+01 8.235823781605144944e-01 4.398795616864649816e+00 -7.626074372984072980e-01 1.669272021871730516e+01 1.026407513841413248e+02 1.095440611252367376e+02
7.540404211554851324e-112 -4.345811997452074138e+02 3.814835018129525412e+00 1.861297408590079883e+01 7.298419979254823886e+01 6.328846764098685185e+00 -7.688767341047333392e-01 8.773844304599926147e+00 7.100542533443176652e+00 1.861297408590079954e+02
1.106611759209848718e-110 -4.318925024709042191e+02 1.397646893460521333e+01 1.904767189187731447e+01 5.663991877612030379e+01 -3.087370422677047088e-01 -9.202390732469305501e-01 9.693271095597335574e+00 2.662191944733762128e+01 1.904767189187731447e+02
1.737980733022719899e-110 -4.314385814076977113e+02 7.883416815465947991e+01 1.353597489845740043e+01 2.704686173000756355e+01 -1.934914926112467626e+00 -3.686900535020742886e-02 1.897068137899639595e+01 1.067097321282240472e+02 1.353597489845739972e+02
2.747495589456506229e-110 -4.309781155467608187e+02 2.072550439419321577e+01 1.269766768018486092e+00 6.479397175922242980e+01 6.799575767986219432e+00 -6.630527486000039605e-01 1.957206253162495102e+01 2.631655673016765284e+00 1.269766768018486047e+01
2.813886470553870953e-110 -4.309517387353917002e+02 2.326669368055299714e+01 1.561600504909607334e+00 8.277307753414686431e+01 6.386708791162973853e+00 5.758125355802177214e-01 1.066929453706863207e+01 3.633328059912872554e+00 1.561600504909607423e+01
3.341923222441059866e-110 -4.307772588923889998e+02 9.115818805822763693e+01 7.076859579614642293e+00 4.216910100395305960e+01 -7.354100594250594369e+00 3.978554557961786475e-01 6.989303356372040810e+00 6.451136964201813839e+01 7.076859579614642826e+01
6.797277933815897858e-110 -4.300647831205733382e+02 3.326837632183053017e+01 1.222764252654907402e+01 7.017319667250227155e+01 1.451446469513825832e+00 9.319907299252265798e-01 9.884884587568858905e+00 4.067938131020532921e+01 1.222764252654907438e+02
1.717825856558291245e-109 -4.291351608013956138e+02 3.946779272751186340e+01 1.319089517807271861e+01 2.049925124268580134e+01 -6.439020315618105172e+00 7.165268061492491292e-01 6.938039648705083273e+00 5.206155167785097859e+01 1.319089517807271932e+02
3.023218004254630329e-109 -4.285673984273689712e+02 1.618592315273447113e+01 5.724732194766100513e+00 6.470766105728186801e+01 8.302906591666403102e+00 -8.541082304852316565e-01 1.506980819565255025e+01 9.266007537446904863e+00 5.724732194766100690e+01
4.137120005297627972e-109 -4.282512203609021526e+02 7.166776725130395675e+01 2.994654523384425282e+00 2.910330021629788888e+01 -3.707485297833219562e-01 -3.961688953317663575e-01 1.662468672343162979e+01 2.146202033799795927e+01 2.994654523384425460e+01
1.405278606525900920e-108 -4.270258995831864013e+02 6.466462066874041170e+01 3.513803592353483385e+00 4.509431839211497106e+01 -6.191039182100992022e+00 -3.454221172517877303e-01 1.126435704683458816e+01 2.272187764039953706e+01 3.513803592353483651e+01
1.467176273094473456e-108 -4.269802955119394028e+02 7.572950951977165346e+01 4.410207934113218542e+00 6.982843691203410685e+01 -1.733114993787175706e+00 -7.781289902922841062e-01 3.513231704491315277e+00 3.339828837305994114e+01 4.410207934113218187e+01
1.780699223287375168e-108 -4.267841290535325243e+02 8.934259979885273140e+01 1.091686030385437789e+01 9.338205004078437454e+00 -3.228721923972934782e+00 2.759114817816659126e-01 8.819938593471315258e+00 9.753406811872434901e+01 1.091686030385437789e+02
2.646164742343163098e-108 -4.263855238381183881e+02 4.741653250341132519e+01 1.311165750599982971e+01 1.776122497361086872e+01 -8.874106638941384517e+00 5.262914735765182872e-01 1.011186262401059643e+01 6.217093343068379596e+01 1.311165750599982971e+02
3.798514077625205060e-108 -4.260215252047182730e+02 5.707577851896032683e+01 4.907600977431074263e+00 7.131443138892171874e+01 -2.276181877620635063e+00 9.142304178838711604e-01 1.669594973323491516e+01 2.801051464472892150e+01 4.907600977431074085e+01
1.048402244221025617e-107 -4.250037827366995771e+02 7.065015000845262705e+01 6.823138215738507206e+00 3.078664325908992794e+01 -9.979815355442159586e+00 7.081970230958805068e-01 1.392129355622568276e+01 4.820557384703313630e+01 6.823138215738507029e+01
1.552607627927086799e-107 -4.246086142118001590e+02 1.660922484407804234e+01 9.982261933545327537e+00 7.387309458274911833e+01 6.054535306885199475e+00 6.381680601397476948e-01 1.492382643908780615e+01 1.657976329067355792e+01 9.982261933545328247e+01
1.640386267283806824e-107 -4.245511183268445166e+02 1.543624841705700845e+01 9.598074748963322023e+00 7.177853334702184895e+01 5.783301849936755445e+00 -1.505780446508329096e-01 1.545307706574475404e+01 1.481582661504799248e+01 9.598074748963321667e+01
3.750339173660054942e-107 -4.237217037875780079e+02 1.588024705904935630e+01 7.432724380412637721e+00 4.541351678962693939e+01 -2.668774500449662135e+00 -7.302847434456849474e-01 1.347883705550817623e+01 1.180334994827722461e+01 7.432724380412638254e+01
5.080613353025112718e-107 -4.234156180766931357e+02 6.980636563191202981e+01 1.378408346335468160e+01 3.331214288121924483e+01 -5.512495658592126979e+00 3.316561459647160426e-01 1.736923599344741476e+01 9.622167701437291498e+01 1.378408346335468195e+02
6.756526242785823246e-107 -4.231280411812113016e+02 9.894925538457788150e+01 1.447819480063575703e+01 5.191572496639517809e+00 -3.257700180899116837e+00 5.800604965886346776e-02 2.647718165081944797e+00 1.432606594835775127e+02 1.447819480063575668e+02
9.382447648247772405e-107 -4.227972093974913150e+02 6.255303664159094978e+01 6.376821918971280923e+00 4.341415422413662384e+01 9.856213570609014596e+00 -9.632509857694087074e-01 1.435779436240083484e+01 3.988895751543108759e+01 6.376821918971280923e+01
1.169118238853148891e-106 -4.225747151541127096e+02 1.896013810473522554e+01 8.882184068490127871e+00 6.593293952968065241e+01 -8.285636524688911209e+00 -5.302740492837465514e-01 9.037003019946229898e+00 1.684074366102518283e+01 8.882184068490127515e+01
2.383706904183966582e-106 -4.218598081780164648e+02 1.249752726820499937e+01 1.149694849959019471e+01 7.485681046998850263e+01 -7.216248150496548774e+00 -4.894594230323900952e-02 1.036021395385281707e+01 1.436834273747770041e+01 1.149694849959019507e+02
1.091097527783741366e-105 -4.203361957879169495e+02 8.096758690608669440e+01 1.589137681714918138e+01 3.698258915299901162e+01 -5.367203163045921599e+00 5.111470403606572788e-01 2.743953951098005994e+00 1.286686433499897646e+02 1.589137681714918244e+02
1.473953071317818770e-105 -4.200329319281718199e+02 8.990581168287080516e+01 1.614302050568828761e+01 2.782214548309421787e+01 4.287254336285982959e+00 5.108143531739601784e-01 8.150996612274406417e+00 1.451351361577133048e+02 1.614302050568828690e+02
4.823396501970748244e-105 -4.188449015354326548e+02 5.925729488731244032e+01 1.222482563117023524e+01 5.123724890750121119e+01 6.875879239928405440e+00 6.969298336984299791e-01 1.219401613828713593e+01 7.244100973722301262e+01 1.222482563117023489e+02
5.507490435527074802e-105 -4.187097708207256801e+02 7.346695061175542207e+01 8.316372056632443943e+00 6.086357026689020699e+01 2.808776260955941240e+00 8.483622132731376553e-01 8.534002486872671156e+00 6.109784951535986153e+01 8.316372056632444298e+01
7.136428591797816344e-105 -4.184481674298076541e+02 4.322971846402307960e+01 1.784040870780677679e+01 6.070516273241798189e+01 8.769924246254038991e+00 6.475785566998697451e-01 5.519894745750231202e+00 7.712358457215927388e+01 1.784040870780677608e+02
7.488525318110480254e-105 -4.183975079924148304e+02 5.826511849490352546e+01 1.382538345243749944e+01 1.324558943375858711e+01 -4.511303347819333176e+00 -1.934871281678922639e-01 1.544725764991559380e+01 8.055376050937493915e+01 1.382538345243750086e+02
1.438872555419302305e-104 -4.177419349314986903e+02 3.058319788273644591e+00 1.472230437046297347e+01 7.787061737235339365e+01 -8.924133680562828630e+00 -6.481029831951135023e-02 1.106640959368521315e+01 4.502551478517447414e+00 1.472230437046297311e+02
