logz logzerr logvol nlive logl logwt insert_order
-inf nan 0.000000000000000000e+00 4.000000000000000000e+02 -7.408422959380158318e+03 -7.414415673666849216e+03 1.129999999999999893e+00
-7.414415673666849216e+03 nan -2.500000000000000052e-03 4.000000000000000000e+02 -6.820249296522279110e+03 -6.826244510808970517e+03 1.250000000000000000e-01
-6.826244510808970517e+03 nan -5.000000000000000104e-03 4.000000000000000000e+02 -6.655225986309302243e+03 -6.661223700595993250e+03 1.094999999999999973e+00
-6.661223700595993250e+03 nan -7.499999999999999722e-03 4.000000000000000000e+02 -6.535208549609178590e+03 -6.541208763895870106e+03 1.774999999999999911e+00
-6.541208763895870106e+03 8.682524156298381968e+01 -1.000000000000000021e-02 4.000000000000000000e+02 -5.229798301105526662e+03 -5.235801015392217778e+03 5.450000000000000400e-01
-5.235801015392217778e+03 6.102167059325265654e+02 -1.250000000000000069e-02 4.000000000000000000e+02 -4.769826658447801492e+03 -4.775831872734493118e+03 1.419999999999999929e+00
-4.775831872734493118e+03 2.296128410623495597e+02 -1.500000000000000118e-02 4.000000000000000000e+02 -4.486621293167745534e+03 -4.492629007454436760e+03 1.054999999999999938e+00
-4.492629007454436760e+03 2.174341060299786648e+02 -1.750000000000000167e-02 4.000000000000000000e+02 -4.477703592012691843e+03 -4.483713806299383577e+03 1.794999999999999929e+00
-4.483713671977069680e+03 1.081927833714745617e+02 -2.000000000000000042e-02 4.000000000000000000e+02 -4.215649649640519783e+03 -4.221662363927211118e+03 9.549999999999999600e-01
-4.221662363927211118e+03 1.305987200664731063e+02 -2.249999999999999917e-02 4.000000000000000000e+02 -4.064694020835457650e+03 -4.070709235122149039e+03 1.560000000000000053e+00
-4.070709235122149039e+03 1.781927906425835317e+02 -2.499999999999999792e-02 4.000000000000000000e+02 -4.016775430317435166e+03 -4.022793144604126610e+03 8.149999999999999467e-01
-4.022793144604126610e+03 1.290761933913499604e+02 -2.749999999999999667e-02 4.000000000000000000e+02 -3.842876639275698381e+03 -3.848896853562389879e+03 1.729999999999999982e+00
-3.848896853562389879e+03 1.139279918874701991e+02 -2.999999999999999542e-02 4.000000000000000000e+02 -3.679084852641386533e+03 -3.685107566928077631e+03 5.999999999999999778e-02
-3.685107566928077631e+03 1.246472062240363670e+02 -3.249999999999999417e-02 4.000000000000000000e+02 -3.659531216951825172e+03 -3.665556431238516325e+03 9.949999999999999956e-01
-3.665556431235287619e+03 1.119160348339849094e+02 -3.499999999999999639e-02 4.000000000000000000e+02 -3.639229909643003793e+03 -3.645257623929695001e+03 5.300000000000000266e-01
-3.645257623928166140e+03 5.599949627665608176e+01 -3.749999999999999861e-02 4.000000000000000000e+02 -3.612664153877198714e+03 -3.618694368163889976e+03 1.030000000000000027e+00
-3.618694368163887248e+03 1.273835849297690714e+01 -4.000000000000000083e-02 4.000000000000000000e+02 -3.298650436035209168e+03 -3.304683150321900484e+03 1.044999999999999929e+00
-3.304683150321900484e+03 1.232102561912856231e+02 -4.250000000000000305e-02 4.000000000000000000e+02 -3.242802791614377838e+03 -3.248838005901069209e+03 1.939999999999999947e+00
-3.248838005901069209e+03 2.431079847911968983e+01 -4.500000000000000527e-02 4.000000000000000000e+02 -3.213032724067519666e+03 -3.219070438354211092e+03 1.499999999999999944e-02
-3.219070438354211092e+03 2.532750952238809461e+01 -4.750000000000000749e-02 4.000000000000000000e+02 -3.107601545486862506e+03 -3.113641759773553986e+03 1.159999999999999920e+00
-3.113641759773553986e+03 3.945425185628709386e+01 -5.000000000000000971e-02 4.000000000000000000e+02 -3.038621010314497198e+03 -3.044663724601188733e+03 1.419999999999999929e+00
-3.044663724601188733e+03 6.094336502191951865e+01 -5.250000000000001193e-02 4.000000000000000000e+02 -2.915609218648596197e+03 -2.921654432935287332e+03 6.500000000000000222e-01
-2.921654432935287332e+03 6.085607953784698765e+01 -5.500000000000001416e-02 4.000000000000000000e+02 -2.774025564983454842e+03 -2.780073279270146031e+03 1.965000000000000080e+00
-2.780073279270146031e+03 8.853444481541654909e+01 -5.750000000000001638e-02 4.000000000000000000e+02 -2.739349635162027880e+03 -2.745399849448719124e+03 2.200000000000000011e-01
-2.745399849448719124e+03 9.658499276776429099e+01 -6.000000000000001860e-02 4.000000000000000000e+02 -2.730801437159329453e+03 -2.736854151446020751e+03 8.050000000000000488e-01
-2.736853957085386355e+03 8.522961145818484852e+01 -6.250000000000001388e-02 4.000000000000000000e+02 -2.632896995553575380e+03 -2.638952209840266732e+03 2.349999999999999867e-01
-2.638952209840266732e+03 1.118444393326053898e+02 -6.500000000000001610e-02 4.000000000000000000e+02 -2.478884629499159928e+03 -2.484942343785851335e+03 8.100000000000000533e-01
-2.484942343785851335e+03 1.001591838305921982e+02 -6.750000000000001832e-02 4.000000000000000000e+02 -2.460946127273781713e+03 -2.467006341560473174e+03 2.300000000000000100e-01
-2.467006341544236420e+03 1.069408903738285090e+02 -7.000000000000002054e-02 4.000000000000000000e+02 -2.416435987422663857e+03 -2.422498701709355373e+03 4.650000000000000244e-01
-2.422498701709355373e+03 9.713414492974145276e+01 -7.250000000000002276e-02 4.000000000000000000e+02 -2.382993920736485961e+03 -2.389059135023177078e+03 2.500000000000000139e-02
-2.389059135023177078e+03 6.889329044811465508e+01 -7.500000000000002498e-02 4.000000000000000000e+02 -2.357318057940175549e+03 -2.363385772226866720e+03 1.810000000000000053e+00
-2.363385772226859444e+03 7.857880301718454064e+01 -7.750000000000002720e-02 4.000000000000000000e+02 -2.297235902063584035e+03 -2.303306116350275261e+03 1.054999999999999938e+00
-2.303306116350275261e+03 3.803724065770698815e+01 -8.000000000000002942e-02 4.000000000000000000e+02 -2.273803953784958139e+03 -2.279876668071649419e+03 1.900000000000000022e-01
-2.279876668071582571e+03 2.380118718636747843e+01 -8.250000000000003164e-02 4.000000000000000000e+02 -2.209994302455200796e+03 -2.216069516741892130e+03 3.800000000000000044e-01
-2.216069516741892130e+03 3.683642420541330154e+01 -8.500000000000003386e-02 4.000000000000000000e+02 -2.159774773945525794e+03 -2.165852488232217183e+03 1.739999999999999991e+00
-2.165852488232217183e+03 3.514443054493346352e+01 -8.750000000000003608e-02 4.000000000000000000e+02 -2.119183520463893274e+03 -2.125263734750584717e+03 1.784999999999999920e+00
-2.125263734750584717e+03 2.786952989288366567e+01 -9.000000000000003830e-02 4.000000000000000000e+02 -2.102534563299657748e+03 -2.108617277586349246e+03 1.774999999999999911e+00
-2.108617277527392162e+03 3.136536330037186460e+01 -9.250000000000004052e-02 4.000000000000000000e+02 -2.095246763050088248e+03 -2.101331977336779346e+03 4.500000000000000111e-01
-2.101331292029244196e+03 3.153006862939621158e+01 -9.500000000000004274e-02 4.000000000000000000e+02 -2.075066493366361556e+03 -2.081154207653052708e+03 1.409999999999999920e+00
