"C_mean","C_stdev","C_median","C_errlo","C_errup","sigma_mean","sigma_stdev","sigma_median","sigma_errlo","sigma_errup","mu1_mean","mu1_stdev","mu1_median","mu1_errlo","mu1_errup","mu2_mean","mu2_stdev","mu2_median","mu2_errlo","mu2_errup","mu3_mean","mu3_stdev","mu3_median","mu3_errlo","mu3_errup","a1_mean","a1_stdev","a1_median","a1_errlo","a1_errup","a2_mean","a2_stdev","a2_median","a2_errlo","a2_errup","a3_mean","a3_stdev","a3_median","a3_errlo","a3_errup","W_mean","W_stdev","W_median","W_errlo","W_errup","lam0_mean","lam0_stdev","lam0_median","lam0_errlo","lam0_errup"
2.008617509108475190e+02,5.765371667174520809e+01,2.040823934685227243e+02,1.329906104776052302e+02,2.667813086354354368e+02,1.596615845125692434e+00,8.447824550378427721e-01,1.623915731645358296e+00,5.928155547603565223e-01,2.581625678837856430e+00,1.214737846873433682e+03,2.860912151929004832e+00,1.214654090417666794e+03,1.211444412229562204e+03,1.218199519400683130e+03,1.215042940704427565e+03,2.790808403767734980e+00,1.214994352087522202e+03,1.211956239499251751e+03,1.218304701187112869e+03,1.215104326417755146e+03,3.017813789112123057e+00,1.215007153300660775e+03,1.211500294084412872e+03,1.218748486944634806e+03,2.039896397765611198e+02,1.129337826492559174e+02,2.058166078724956947e+02,7.405592323676070521e+01,3.391659109703239778e+02,1.951696134814525294e+02,1.138289101971829638e+02,1.960742639904286193e+02,5.790833711769764136e+01,3.191630586395577325e+02,1.962914754581886143e+02,1.151743553130747699e+02,1.910527573463490398e+02,5.686515858798062339e+01,3.329325989169944933e+02,3.256763429631734041e+00,1.535429279946839864e+00,2.968991241075676690e+00,1.854257985369195394e+00,4.763246618999056992e+00,1.214916505004258170e+03,1.891081195876318066e+00,1.214826927436033657e+03,1.212907921533379294e+03,1.216951824225358678e+03
