weight logl A T phi m0
0.000000000000000000e+00 -7.634889066245488038e+02 5.921279173817867170e-01 2.337610952267867503e+02 2.725485110487365858e+00 1.675144239959213621e+01
0.000000000000000000e+00 -7.627626704756265781e+02 1.144933446449997838e+00 1.463582833741535296e+02 1.146004877972597980e+00 1.643780291524999271e+01
1.655119913568175923e-321 -7.524763443627814468e+02 1.495725919921087499e+00 8.377704953063567928e+01 4.022367815690190973e+00 1.649238919126775471e+01
1.104730784101027273e-320 -7.505745237362415310e+02 2.259678677737006591e+00 1.975999405332358094e+02 3.800944973850673758e+00 1.551030065228225396e+01
4.214379959025833022e-320 -7.492330406978416022e+02 1.024956012060637356e+00 2.452463763579879412e+02 3.574667685860354993e+00 1.374532690182583572e+01
4.878404187036468377e-320 -7.490841379237090223e+02 2.192809580318099139e-01 5.654055837285738306e+01 5.274997907788510965e+00 1.339316502585930913e+01
1.721966995450496580e-319 -7.478204465251453712e+02 5.610807976450580270e-01 2.560957335484148985e+02 1.375324393274601320e+00 1.344589988204679898e+01
5.060022718447710607e-319 -7.467400345124636942e+02 8.880890179989339162e-01 2.390735357602584941e+02 1.065835668866250474e+00 1.355880374670159405e+01
2.376549628969105714e-318 -7.451906711065336140e+02 1.648120933016252287e+00 2.392003327750797723e+02 4.798316210128346526e+00 1.344402948936082076e+01
7.038889027766280153e-318 -7.441023709810186801e+02 1.780197551119866883e+00 2.876239064886948995e+02 2.465468159955180205e+00 1.378960802572231614e+01
1.365710586138103094e-317 -7.434370610972115401e+02 2.586042315740933351e+00 2.211527089883000201e+02 4.860567620141571510e+00 1.411836224503342052e+01
1.553914666762457051e-316 -7.410028735787899450e+02 2.294438583305808521e+00 1.710693723142816793e+02 1.288703464118399422e+00 1.520894705553601511e+01
5.672430772086325501e-316 -7.397055331930972670e+02 5.373782642816912203e-01 8.341703592708634574e+01 3.353226048315740560e-01 1.676503671970465348e+01
7.522754787162263330e-316 -7.394207185292984832e+02 8.388897882234178649e-01 2.998554764064562619e+02 6.122736365922106572e+00 1.646488075672057860e+01
1.238187578966780619e-315 -7.389199171509866346e+02 1.007944890247403080e+00 1.520347182051299342e+02 2.183494022086852393e+00 1.667876175874747346e+01
2.282969198462525632e-315 -7.383055889570725867e+02 1.283893943303325180e+00 1.463753874348500688e+02 5.401867165298384954e+00 1.624504736795002913e+01
3.278636369687249627e-315 -7.379411382374835284e+02 2.130433457554482324e+00 2.917644787718926978e+02 4.688002037193055860e-01 1.438595195403868843e+01
3.712618321788507798e-315 -7.378143284574285872e+02 2.368273260117396362e+00 1.361671619450386856e+02 5.536804653487458872e+00 1.387189439583599793e+01
1.332234113473975563e-314 -7.365341234217620467e+02 2.860302766111722406e+00 1.835264604144289819e+02 4.572045049586404453e+00 1.581525167869521553e+01
1.750595780334635545e-313 -7.339559394705885325e+02 1.002147090553904274e+00 9.116978342753581899e+01 2.197464603258094673e+00 1.629750896087333700e+01
2.610400613316276541e-313 -7.335538919452404798e+02 7.925165124029123209e-01 5.005348465708038930e+01 4.270849603048937126e+00 1.657784180932653584e+01
4.808461788724795639e-313 -7.329405184079579385e+02 2.358258573183989348e+00 2.467424912349965780e+02 5.708109718434559277e+00 1.461173463836702879e+01
5.683263382613991039e-313 -7.327708700395457981e+02 2.301327613834017960e+00 6.906287428722124844e+01 4.875254074515463998e+00 1.551637651651616778e+01
2.603742430346574767e-312 -7.312463607471167961e+02 1.344316129994711506e+00 7.174804962511180406e+01 3.761531873259602587e+00 1.652520000926166688e+01
6.336957936409855764e-312 -7.303544117209510205e+02 2.122726400477962017e+00 1.940330767589623520e+02 5.707398320290004712e+00 1.448466902381630561e+01
9.450625445625461741e-312 -7.299522296294559283e+02 1.914358297561882694e+00 2.211155248812891614e+02 4.483987599691017678e+00 1.347636885685328778e+01
2.214225997440511690e-307 -7.198879821829151524e+02 1.094477921957500932e+00 2.251784827506542683e+02 2.432066517509855696e+00 1.655118706640767101e+01
3.175597035645306336e-307 -7.195248894311338290e+02 2.746186726337039863e-01 3.052519515478804024e+01 6.078013998078962921e+00 1.357664558996810733e+01
3.218589797861223506e-307 -7.195089417758705395e+02 1.881323674536857560e+00 5.306073392614473505e+01 2.611558072679204812e-01 1.531709856823262683e+01
1.489082311904068398e-305 -7.156720548703722216e+02 8.623562291746836861e-01 2.771276107508342648e+02 5.447470635321625565e+00 1.351333837915577618e+01
1.961096048572051003e-305 -7.153942113771366849e+02 2.519989925962181854e+00 2.405877684741121811e+02 1.545913986393805173e+00 1.626742076920725921e+01
2.726717841915480432e-304 -7.127595311793423889e+02 9.115556588342530464e-01 1.600174894675429016e+02 1.332961473408591724e+00 1.637503490669599060e+01
2.101801932022265921e-302 -7.084121645838816903e+02 2.268544300678222658e+00 1.214478448520570026e+02 1.887312937776712385e+00 1.444415260414476876e+01
2.328399032954884516e-300 -7.037021085164759597e+02 6.817819014429238322e-03 2.337784617875884123e+02 2.875451155471272724e+00 1.667161193117459561e+01
7.769141672147478661e-300 -7.024946297461926861e+02 2.578769158295972197e+00 9.767480552081870826e+01 2.494701430535046782e-01 1.657659526607836398e+01
2.576061574475787792e-298 -6.989908575404857629e+02 2.875409636301227145e+00 1.894845707527390459e+02 4.691875709847709075e+00 1.448419008677602093e+01
4.959933700634188803e-298 -6.983332268777372747e+02 1.687463118813545160e+00 3.219429948342328629e+01 3.858491864790607018e+00 1.414284051870218839e+01
5.479672125387488722e-298 -6.982310739835409095e+02 1.607874654340231579e+00 2.417581979031561161e+02 4.933912519369987315e+00 1.589983991305282274e+01
9.535989130447100731e-297 -6.953719611881048195e+02 1.239338219163681254e+00 2.032844955038753554e+01 3.837515617908711096e+00 1.618991640227948992e+01
8.481197876659430975e-296 -6.931840973667214030e+02 2.113328342138152571e+00 2.179080325657445769e+02 4.034885365769180332e+00 1.542880164526223297e+01
8.581691520724724471e-294 -6.885646478385943965e+02 7.334751249367322812e-01 2.480721533781593848e+02 2.082930869167600729e+00 1.673976526651162544e+01
2.015955714270614396e-293 -6.877081004037668208e+02 1.127425157899891506e+00 9.485353413868148209e+01 3.164040811123479457e+00 1.567707721636146267e+01
4.595836040878589389e-293 -6.868815431015651711e+02 1.646551131233545018e+00 1.285285542641459813e+02 7.518141515239189498e-01 1.589492261587766997e+01
5.039990016592920043e-293 -6.867867896853604179e+02 6.849241453704368876e-02 1.000493186118689977e+02 5.894861179157703246e-01 1.347491890061607478e+01
7.732097892573520274e-293 -6.863563135646356841e+02 1.674079444219002344e+00 2.212724284053792303e+02 2.731390413094519909e-01 1.395164204467106828e+01
1.547190769222044093e-292 -6.856601678140319791e+02 1.481899502064220719e+00 1.743216126312649976e+02 3.781800643275635143e-01 1.607384293918578777e+01
4.890738012703573029e-292 -6.845067654786705589e+02 1.641400499037416472e+00 1.507415589712863095e+02 2.901326677285306577e+00 1.668772602881741562e+01
6.869755903876511664e-292 -6.841644801187411531e+02 2.304167039607030176e+00 2.162690277411230966e+02 7.666972021600427789e-01 1.539320165621749936e+01
9.835814875822913816e-291 -6.815004932975255088e+02 6.445068022860434009e-02 1.515979503044900945e+01 5.075928384861421172e-01 1.351337028714993949e+01
1.120591609200971483e-290 -6.813675817392773979e+02 6.854814905659036839e-01 7.527784864828525713e+01 5.317433019462460386e+00 1.661765505996130443e+01
1.225067666560961446e-290 -6.812759424271447415e+02 2.002833212224391701e+00 2.141586521983310831e+01 1.171841687807868126e+00 1.396661394444091009e+01
1.664651559177839935e-290 -6.809668226798602291e+02 2.393880084662656227e+00 1.543847856936450746e+01 2.522444153727005922e+00 1.442665676656546481e+01
3.446876725280163875e-290 -6.802364699836306272e+02 6.756453547671308346e-01 2.337887159042034284e+02 1.263014439459284599e-01 1.349080317288658648e+01
5.323042567530772502e-290 -6.797993934565600966e+02 1.779842616412505407e+00 2.969891193468576418e+01 4.808819577756666241e+00 1.607687335195389267e+01
1.285637669324674609e-289 -6.789150985786507135e+02 1.963942314762648245e+00 1.470289323766314737e+02 5.072448202569134423e+00 1.421518303377091286e+01
2.242555086840527757e-289 -6.783562375350583125e+02 6.503978763347090242e-01 2.888536869685725605e+02 1.684655687391255263e+00 1.350899359070483285e+01
1.458140662351004319e-288 -6.764816062164685491e+02 9.506165514223269275e-01 2.323606748240879938e+02 5.910608010918259048e+00 1.344994627497785444e+01
2.470872035788772983e-288 -6.759516971823779841e+02 1.674679076571063963e+00 1.148028056574345612e+02 4.460118752542025611e+00 1.550887583245369328e+01
1.996552265666297626e-287 -6.738597614028184353e+02 2.146807935469929429e+00 2.048724094876102697e+01 2.617743956112160486e+00 1.386331142930497506e+01
3.699873296260070441e-287 -6.732403846538328480e+02 8.403816979018740030e-01 2.934673116846077505e+02 5.814061761436423836e+00 1.631715366445803284e+01
7.532137887113025640e-287 -6.725270043111761424e+02 1.942494319032061156e+00 2.444826312049332273e+02 4.116747574027389334e+00 1.547095227353667113e+01
1.267177793521550861e-285 -6.697017208247818871e+02 1.681197495442877443e+00 2.057624064573095950e+02 4.750122867103965807e-01 1.630957709943237788e+01
1.277369107657320832e-285 -6.696912104645676891e+02 7.847813439064648122e-01 1.509549754229236385e+02 4.075088822305161784e+00 1.666214889621285167e+01
1.853049160899861159e-285 -6.693166805652662106e+02 2.698988771096334283e+00 3.001488550796427646e+01 1.493632980309962166e+00 1.490101713640579639e+01
1.849345476400721224e-285 -6.693161812627052996e+02 5.982026443341883493e-01 6.265315245283696299e+01 1.687165914839404701e-01 1.350175505246479446e+01
3.109937651562539661e-285 -6.687939103643934686e+02 1.648462054450801073e+00 1.947099933378265177e+02 6.250599131334026559e+00 1.622940659895433768e+01
1.679822005072111246e-284 -6.671047401112202806e+02 2.179499187545076433e-01 1.373093617696646049e+02 5.506961802330706313e+00 1.348638431700307905e+01
9.077242512808922416e-284 -6.654151574911865055e+02 1.654599940137442049e+00 2.997182740032910715e+02 1.805578832241784282e+00 1.655422205662546276e+01
1.049704558768472817e-283 -6.652673341046912583e+02 1.647463552480559645e+00 1.833593046240993374e+02 3.540237351789290887e+00 1.354012901299092242e+01
1.099425737372849771e-283 -6.652185548701150992e+02 6.164542567382392813e-01 7.179971713691878676e+01 5.749260693685370072e+00 1.651788615408928962e+01
1.745803567392560667e-283 -6.647536279099352896e+02 1.897512057032894273e+00 7.975678948595620454e+01 3.313442998406353479e-01 1.457994903682590149e+01
3.199492165152213095e-282 -6.618427656648506172e+02 2.141690750870736126e-01 9.570927035949462436e+01 3.592755947101500258e-01 1.346622381050122996e+01
9.924303618316338816e-282 -6.607082711039622609e+02 6.609380925351630021e-01 2.341831673755796999e+02 2.302404552950102268e+00 1.661426745520930126e+01
1.377916607084696061e-281 -6.603776000172732665e+02 2.110999372568956645e+00 1.645831482220623911e+02 4.522304136315264400e-01 1.488694425002083577e+01
1.643571444245667477e-281 -6.601988010867097501e+02 2.523793118166285154e+00 1.776434075943695916e+02 4.623279589242858201e+00 1.588923692700209678e+01
3.678353594030200652e-280 -6.570881223185401723e+02 7.482993570538918338e-01 5.172969160249039788e+01 1.764184954555198637e+00 1.365354785696309747e+01
1.314959833487036146e-279 -6.558116963644038151e+02 4.905005548508954982e-01 2.778794490628025073e+02 4.402895380933364855e+00 1.367748173277640866e+01
1.650674674434915738e-279 -6.555818183867551170e+02 2.015954585685153067e+00 2.575212275879152912e+02 1.626767852198366615e+00 1.659143814322528598e+01
3.113260384641122088e-279 -6.549448319524495901e+02 1.754607276990650666e-01 2.125601836881744759e+02 5.342606116632798496e+00 1.352602737958568824e+01
7.027381617073054215e-279 -6.541281883067009630e+02 1.265183648617538292e+00 2.702587771434837123e+02 2.801244636459030879e+00 1.653521947913259993e+01
8.709356918552689394e-279 -6.539111045290943593e+02 2.683933911279487994e+00 2.585920071226184973e+02 1.749577326403401134e+00 1.474905784865819136e+01
1.006918213989992439e-278 -6.537635229987457706e+02 4.330875827659882438e-01 1.193281473500038743e+02 3.078684430310297815e-01 1.382526226748161591e+01
1.679365199430438829e-277 -6.509469164341750229e+02 7.739144340963005630e-01 1.784491857841617559e+02 5.900157313658219715e-01 1.642474415866333359e+01
7.548674040250703464e-277 -6.494414603746728289e+02 1.036998398362376950e+00 1.658440059371580162e+02 5.936104511072095136e+00 1.399849582206906362e+01
1.005991994689078579e-275 -6.468491879986337381e+02 7.974968500485554168e-01 2.499007814561722682e+02 2.890612321473869706e+00 1.652085717490878380e+01
1.334347640072039752e-275 -6.465642195994167878e+02 2.383922334335776494e+00 1.349489759618788867e+02 4.444979072197416947e+00 1.391523839426573872e+01
1.341877781528903355e-275 -6.465560921501979692e+02 6.371006541141286394e-01 4.477879241913301911e+01 5.841822258146309288e+00 1.646207325376101593e+01
6.963182331043492065e-275 -6.449070255113945223e+02 2.146311550463455564e+00 2.065470355695117917e+02 5.344651698662689299e+00 1.581027594931564018e+01
8.775530117638649430e-275 -6.446731949329204099e+02 1.974263728966933584e+00 4.648430560121516919e+01 5.453314327032951603e+00 1.497518573296845190e+01
3.153508053237924001e-274 -6.433915615188558377e+02 2.237250597837479482e+00 2.029073388636397794e+02 5.366922545801513955e+00 1.580749760445117147e+01
7.062638523640263138e-274 -6.425827583094730926e+02 2.418189478510731627e-01 2.428633931515226152e+01 1.480209798133021337e+00 1.655918302672013809e+01
1.206144790285360995e-273 -6.420450627773477663e+02 1.927322054210738322e+00 1.536206172295367196e+02 3.898879802731610500e+00 1.475181707313278601e+01
1.162069614511633397e-271 -6.374746191748844240e+02 1.648221770836698408e+00 2.710367108508187926e+02 6.056586847260168938e+00 1.564349956981943635e+01
2.116867865536077861e-271 -6.368723841664349266e+02 1.829092596301298723e+00 2.139746633353185530e+02 3.042223143047347644e+00 1.448206531910465067e+01
4.721063404653333466e-271 -6.360677876689201184e+02 1.632094049832180094e+00 1.087630866289620002e+02 3.568188309263736535e+00 1.591286741704218244e+01
1.837965555427766276e-270 -6.347060773642321010e+02 2.014386171193854214e+00 1.249267708399653429e+02 1.637440272178003919e+00 1.561368098515432656e+01
9.379806414689756414e-270 -6.330736775230315061e+02 6.952899843786367606e-01 1.013870857129489167e+02 5.328097963140746351e+00 1.623577030464919346e+01
5.181536828086363941e-269 -6.313620498575220381e+02 1.818900191412863965e+00 2.223365821027001061e+02 9.275194342337326203e-01 1.632883301253180264e+01
2.153007845963551961e-268 -6.299352005991797796e+02 1.146108383517825624e+00 5.376654631637689619e+01 5.009032285609841928e+00 1.638493823894589951e+01
2.775470761922070545e-268 -6.296787460850094931e+02 1.773835719733124483e+00 2.521012850319917931e+01 1.052115864828991665e+00 1.599051745048784667e+01
4.020465465328786763e-268 -6.293056687784325050e+02 4.642496555950879067e-01 7.735088541645822602e+01 5.055806789273750823e+00 1.369845624473148149e+01
1.986829372992709950e-267 -6.277054412805488255e+02 2.826350521728515197e+00 2.976742608211562242e+02 2.793694369387303755e+00 1.525796723372876684e+01
2.150183017192142440e-267 -6.276239284059696502e+02 1.094534545140073201e+00 1.747680597059878096e+02 1.413480416095957315e+00 1.614583168111439448e+01
1.131102866118768366e-266 -6.259612031312940417e+02 1.875968466957182557e+00 1.140808263911108611e+02 1.582811030664299068e+00 1.645006450951012411e+01
2.522579263556878885e-266 -6.251566143803966042e+02 1.910346241246706489e-01 2.266213374468671020e+02 7.692007300494048128e-01 1.364374585170603282e+01
2.800564572744567336e-265 -6.227469901527946377e+02 8.648396647343746801e-01 1.336595150823335416e+02 1.310663465043706122e+00 1.647553457679840960e+01
1.603888343691639252e-264 -6.209992951939231034e+02 4.235842464360812798e-01 9.161501827324907765e+01 1.535337090343906974e+00 1.654329367599985545e+01
4.017010830986460032e-264 -6.200786880381186847e+02 2.376471835827943524e-01 2.167924025434737985e+02 5.055662532633168338e-01 1.366879441142327423e+01
5.062174963506143660e-264 -6.198449298641477299e+02 1.955485340293273921e+00 2.092653916036508122e+02 7.140987553396321852e-01 1.541169933651932134e+01
1.872087856154286704e-262 -6.162320015951310097e+02 4.436116016226060443e-01 1.205611765685806915e+02 4.796439751792712869e+00 1.363665109958626509e+01
2.374167538592842799e-262 -6.159919090378141391e+02 1.246065232784548282e+00 2.609925127646887404e+02 8.122772828087074792e-01 1.371756263050501801e+01
2.554187667529835463e-262 -6.159163216690334366e+02 2.031612688378296561e+00 5.350130435180467714e+01 4.929456974548558357e+00 1.483744629171651930e+01
6.786166101250913634e-262 -6.149366697606806156e+02 1.600642872609325584e+00 1.917725910275254364e+02 6.266852814927466930e+00 1.479265563323695609e+01
7.227742301728182760e-262 -6.148711291844740572e+02 1.322405902843547532e-01 9.717319493511341477e+01 2.942117147848366088e+00 1.370788071259328333e+01
3.242248560108231804e-261 -6.133677037216665440e+02 7.191757798600237894e-01 2.514259438173146179e+02 3.369738955823986082e+00 1.638903895603950644e+01
3.438339491986978248e-260 -6.110038970687758138e+02 1.245394627425823408e+00 5.215286743396731595e+01 1.001582326125743050e+00 1.613500842022242310e+01
6.534942725572235440e-260 -6.103592221350239697e+02 1.400981051570153735e-01 2.971206003873420514e+02 6.022718395010843828e+00 1.647106888889179288e+01
7.809953267958650186e-260 -6.101784867375857857e+02 1.727458824767302836e+00 1.270579734073149751e+02 5.495154748596095651e+00 1.442710428437520420e+01
1.115423987444402302e-259 -6.098195660343793634e+02 1.236065672808488003e+00 7.282262649739055860e+01 6.086441221255377343e+00 1.383207746152904249e+01
2.062356571106140140e-259 -6.092024513292826668e+02 1.655896013006362910e+00 1.668831594380750403e+02 4.995988774289758183e+00 1.483953272870919626e+01
5.059579666076398097e-259 -6.083025172149059472e+02 1.738939434685979890e+00 2.213525267925587059e+02 4.505732590133198379e+00 1.370206127488181735e+01
6.903489231917025896e-259 -6.079892736552370707e+02 5.838663147432973100e-01 5.294164365432277464e+01 4.055392870202772393e+00 1.652193471099420563e+01
1.161006959419776053e-258 -6.074669278347853378e+02 1.478114082398940710e+00 2.444112487779208607e+02 4.979868131036315759e+00 1.578050746629402923e+01
1.169078650182410817e-258 -6.074574995717063075e+02 8.605513177391672652e-01 1.899515917194539441e+02 6.033324097279624709e+00 1.646568601795748421e+01
1.955165234360992617e-258 -6.069407408230948704e+02 1.389630337358005896e+00 9.252195382356879350e+01 1.566730941746528716e+00 1.628229835518702373e+01
2.642757613660119658e-258 -6.066368926091917047e+02 4.800836200551595878e-01 1.450499954280235499e+02 1.168247614100603293e+00 1.367206240054104427e+01
3.598568326798679302e-258 -6.063256794524521638e+02 1.038426184030795785e+00 1.607430359513820690e+02 6.189984364072832479e-01 1.607489726320940804e+01
4.245271741062676103e-255 -5.992501544207341340e+02 6.941772480242783816e-01 2.215997807710486143e+02 5.444304298706810208e+00 1.355202188542852326e+01
7.994285207372530661e-255 -5.986147333155006436e+02 7.910588343677564804e-01 1.597659688197048240e+02 2.778362726571214303e+00 1.371145250926769954e+01
9.225641884069246632e-255 -5.984689734843983615e+02 4.654317358932810178e-01 1.793521023657917510e+02 6.230838364192758938e-01 1.381781558853746894e+01
5.818938743520665827e-254 -5.966247572611970327e+02 2.087834289326015558e+00 1.778908244238139105e+02 4.338805628863295460e+00 1.616510688479279878e+01
1.056726307597813245e-253 -5.960256143266952904e+02 2.017383139473389875e+00 2.205432936491824876e+02 5.076816365535167463e+00 1.532437044553745409e+01
3.894621687785430263e-253 -5.947186935198941455e+02 1.636353417378862307e+00 1.425567709847551043e+02 5.030455537029909774e-01 1.410433338228575373e+01
7.320459267448479738e-253 -5.940851169993853773e+02 7.543342310408374107e-01 4.037188971454333597e+01 5.521885512738553103e+00 1.385079381775591756e+01
7.612435462343783430e-253 -5.940435069116980458e+02 2.076331662751082607e+00 2.848850279307128517e+02 2.865181903335070945e+00 1.475348354446415655e+01
8.102453814058005850e-253 -5.939786231110366543e+02 8.983771164988186841e-01 6.753850852755826395e+01 1.979250677993027008e+00 1.377302565689210567e+01
2.593548532465387857e-252 -5.928126779461011893e+02 6.003177883498119760e-01 1.541494659614884313e+02 1.956706204293808149e+00 1.368375917677952636e+01
2.654529327292823512e-252 -5.927869376127285932e+02 1.424692490667505584e+00 8.446116868929046007e+01 3.183756600786876056e+00 1.574952077525143324e+01
2.594914755984080168e-251 -5.905045662141104685e+02 2.263370299531475283e-02 1.991362314390366350e+02 3.124880762263550604e+00 1.368070439559800811e+01
5.306978306966781105e-251 -5.897865972646460477e+02 5.741979627564791633e-01 2.899623897303047215e+02 1.161656382810499100e+00 1.647309022713897519e+01
1.940711822158689291e-250 -5.884874799634474130e+02 1.729219366353902609e+00 6.013719839271458056e+01 4.300276038382210508e+00 1.589378875036970484e+01
1.973204364337273836e-250 -5.884683759856811776e+02 1.841932949728653401e+00 1.363078216967477374e+02 2.006462136247602057e+00 1.602653548539712602e+01
1.291996487683596858e-249 -5.865867610080233590e+02 1.771726385008329796e+00 2.572350888026144275e+02 2.330059610906149103e+00 1.465784075134695996e+01
1.305174669409209575e-249 -5.865741128167603620e+02 1.912216653708274983e+00 1.458198477975155640e+02 5.666218483397594818e-01 1.460334932816289921e+01
7.244595405364135352e-249 -5.848576939653258933e+02 1.519762610200700692e+00 2.795238729389831747e+02 4.372071279119284171e+00 1.524096270685217114e+01
9.698998273351499027e-249 -5.845634270854809529e+02 1.720783347010191644e+00 1.525331974442237595e+02 1.199906589453355377e+00 1.414318967639621327e+01
1.031007729292741223e-247 -5.821972428069849457e+02 4.830041485177813954e-01 1.869776047676905932e+02 6.276013666565018134e+00 1.389820974455781410e+01
1.064514503133410025e-247 -5.821627606792602592e+02 2.190964901373921414e+00 1.521411634234094379e+02 2.281173242783703259e+00 1.510240096836551515e+01
1.920927750044274875e-247 -5.815699712363981462e+02 1.414971523711873846e+00 1.884984297297852152e+01 5.587838921871566278e+00 1.437669952149826536e+01
3.467931944773371220e-247 -5.809767210739229313e+02 1.823503934801645965e+00 3.576474929767520905e+01 4.943408036709496578e+00 1.539099132278245818e+01
7.006334197714456916e-247 -5.802709648835997314e+02 1.833067707483779341e+00 2.204398159183280086e+02 1.341751812385937770e+00 1.524412877268609812e+01
1.614879204471787226e-246 -5.794334342580023076e+02 1.279696733335484726e+00 2.400053081018205887e+02 3.456255642714907150e+00 1.434781069429591582e+01
2.832744342820346731e-246 -5.788689484416730693e+02 1.482896773288505887e+00 5.307826063623725332e+01 4.135558294087788411e+00 1.420022897383046967e+01
2.350921036675142397e-245 -5.767503021410212796e+02 2.052833755976621877e+00 4.035244354026775682e+01 5.879330598432578547e+00 1.549485290916497071e+01
2.522844612713924386e-245 -5.766772222434325386e+02 7.792472368093994461e-01 1.625070123579322114e+02 3.283081552675344295e+00 1.650975553635803550e+01
8.991800751613058188e-245 -5.754037961883929029e+02 9.485926982732362234e-02 2.400746451914972397e+02 2.608037317076536077e+00 1.374391321284487510e+01
4.109771151503770708e-244 -5.738816568838401508e+02 1.500919445208833691e+00 2.453838290616993163e+02 2.789578414380611715e+00 1.578036885516871735e+01
4.990456923912097548e-244 -5.736849967564090775e+02 2.572311868911128396e+00 1.203885256838560593e+02 3.073511323080702962e+00 1.354261623076373944e+01
4.992327732814562125e-244 -5.736821219493810986e+02 7.357963324618830292e-01 1.438566339681948136e+02 8.467703718316833827e-02 1.613611073027552578e+01
1.225226514072703062e-243 -5.727818134005544835e+02 9.744727836347580885e-01 1.840494388892406974e+01 3.666625064431619840e+00 1.359961916054547437e+01
2.239088193438320287e-243 -5.721763704104084809e+02 1.527041639125373385e+00 1.583997129665755210e+02 3.460655166372933467e-01 1.400998612502004548e+01
2.537757071243607477e-243 -5.720486584888036532e+02 2.451026641617623181e+00 1.689481434604703338e+02 3.212985071263779080e+00 1.513175457815549940e+01
3.783428432358624980e-243 -5.716468085456550625e+02 1.350424731279087132e+00 2.727047151914676419e+02 7.662079787433865308e-01 1.611349294151733957e+01
6.410146357607423343e-243 -5.711170570335326602e+02 7.406262064861411920e-01 1.084901913260399198e+02 8.934319574294107280e-01 1.358071784531853865e+01
1.119430399788560301e-241 -5.682544489665933725e+02 3.205055186985421578e-01 8.060550837598296425e+01 1.348363494093623327e+00 1.632912844984572587e+01
1.419542463767778198e-241 -5.680144343398379760e+02 1.192041737916466948e+00 3.123335984980072766e+01 2.748211183649129641e+00 1.629020112770245632e+01
4.663838141099836823e-241 -5.668224302063514415e+02 1.158357606022749842e+00 2.124115094854994084e+02 2.244987436423182992e+00 1.435568973084671285e+01
5.114540230633721238e-241 -5.667276814420371238e+02 6.541683097720860651e-01 1.253264120808494511e+02 3.822869228654378837e+00 1.349349649252624772e+01
6.658226300103049701e-241 -5.664614158231399870e+02 1.301622381952438623e+00 1.371388698695199260e+01 5.515951076902110728e+00 1.571883397509800773e+01
1.473221067679153135e-239 -5.633621475588180374e+02 9.016324504813116869e-01 5.110643418531100224e+01 3.016289801342908028e+00 1.634844729233451233e+01
9.853741400718234824e-239 -5.614592475442282193e+02 2.034408559453741105e+00 1.465024548224232888e+02 2.346941897897226958e+00 1.504158803610910411e+01
1.220465358183730836e-238 -5.612427814447852370e+02 7.926217935794017677e-01 1.450536587198666609e+02 5.750371517145669742e+00 1.609855408870184590e+01
1.262817252380866909e-238 -5.612061685323203619e+02 1.718821477284443455e+00 3.018228990996708916e+01 5.838196245022111874e+00 1.544377900120820080e+01
2.033979729043131294e-238 -5.607270193404132215e+02 5.858919967424703890e-01 1.269784815173569292e+01 6.941994056178438788e-01 1.653821483289536687e+01
1.302011096573325042e-237 -5.588680185124766240e+02 5.057973441325699371e-01 2.186703536967942512e+02 4.275417807731193953e+00 1.365123036806037859e+01
2.950265293458617254e-236 -5.557449483896521087e+02 2.002316268739523508e-02 1.420179499839180437e+02 3.901086930410651910e+00 1.375510294564949376e+01
1.028407470030223534e-235 -5.544937469328291400e+02 1.496086771280681127e+00 8.387171156749866441e+01 5.287211623710994512e-01 1.464135406393811678e+01
3.534043480945753786e-235 -5.532568157155238850e+02 1.711490490112726803e+00 6.241459427605189347e+01 5.365288164875079424e+00 1.591953681947420662e+01
4.721396976370977453e-235 -5.529646536675751349e+02 8.877043520527243547e-01 1.908998362228475116e+02 2.288533893115133555e+00 1.387327297337279575e+01
6.297241154061585227e-235 -5.526741467675200283e+02 1.348296078989604352e+00 2.510275430536185866e+02 4.918952110477930795e+00 1.390535466660371355e+01
1.429442107548464958e-234 -5.518518890663901857e+02 3.047311569500610329e-01 1.304472269086065239e+02 1.300402367554120753e+00 1.640200946801993354e+01
3.654521165248602103e-234 -5.509107082234787640e+02 1.656787485072868105e-01 1.509041140204455473e+02 3.601923694002689746e+00 1.642888513416598784e+01
3.819320506157962345e-233 -5.485615156781369706e+02 5.070075709970440769e-01 2.040305561910662959e+02 1.274870480130665618e+00 1.637128538553265145e+01
7.992193356417129309e-233 -5.478206229721647560e+02 9.094125873528311477e-01 7.385044418757090057e+01 2.621911440503427393e+00 1.617564802417080116e+01
5.863172865222812139e-232 -5.458253122123321646e+02 1.256713301949685224e+00 2.930319377305703483e+02 5.062734855329636297e+00 1.560689903342288076e+01
7.577406509787948690e-231 -5.432637470289727162e+02 2.175503899186368884e+00 1.997602006586363927e+02 4.282599555134470215e+00 1.510529778736726669e+01
1.986751748203773816e-230 -5.422973319102128471e+02 1.417930867532645411e+00 2.506408996680881103e+02 3.506213388102909612e+00 1.495255070100895445e+01
4.134146040818281648e-229 -5.392594670475942848e+02 1.348987402422983095e+00 2.505123836894555893e+02 4.267401833710150250e+00 1.424428356927068151e+01
8.165244891145955598e-229 -5.385763611162234383e+02 4.242850553410818515e-01 1.241220797301223513e+02 2.264230706753363354e+00 1.380262578188337663e+01
8.475553118205586315e-228 -5.362339768261721247e+02 5.315129453836557882e-01 8.802218695074395782e+01 5.397529566183666638e+00 1.651219488348770525e+01
1.365942323928229876e-227 -5.357542331113428418e+02 1.158979788954862755e+00 4.919921108164358259e+01 4.207014845250736101e-01 1.426741952413863856e+01
