weight logl C sigma mu1 a1 W lam0
1.000000000000000000e+00 -9.999999999999999673e+98 1.653519591218819187e+02 6.237208705460979274e-01 1.215704263693899520e+03 1.702085747783871170e+02 1.029371382608931462e+00 1.215704263693899520e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.439893975985349641e+02 7.030223792130103622e-01 1.214360826680808259e+03 1.432253713962976462e+02 5.870147342712143113e-01 1.214360826680808259e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.431831854972473081e+02 1.947701687085568123e+00 1.219057993278402364e+03 1.119626651559186428e+02 4.604046325282880048e-01 1.219057993278402364e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.358900513025579926e+02 1.266764211318144595e-01 1.219292317439379076e+03 3.770726122943432870e+02 1.598510027074865114e+00 1.219292317439379076e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.200437334993588365e+02 1.171464647481742061e+00 1.211919032938953251e+03 8.720983412025557868e+01 7.264838536592280738e-01 1.211919032938953251e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.814086772038690469e+02 1.762949323388631084e+00 1.212523214735366992e+03 2.169490915883658317e+02 7.709395948412604005e-01 1.212523214735366764e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.424888239681923494e+02 2.933332130855180964e+00 1.216890995634322508e+03 4.349186190463964863e+01 1.793561500811457765e-01 1.216890995634322508e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.061127278375788165e+02 1.929832870927612909e+00 1.219508150102831905e+03 3.674861598334330210e+02 3.463167589056091344e+00 1.219508150102831905e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.724058678832540181e+02 8.013794857389733295e-01 1.216257550379392796e+03 1.170337162944196336e+02 4.296299386053504810e-01 1.216257550379392796e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.932261762987343445e+02 1.686661830777701709e+00 1.219096472278667306e+03 1.600718146543447062e+01 8.284168207462126732e-02 1.219096472278667306e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.226561927696628231e+02 2.306285116631622945e+00 1.217477390796880400e+03 2.573735872727651781e+02 1.155923776793477353e+00 1.217477390796880400e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.182539936332101433e+02 4.382628181921719435e-01 1.214073645502644467e+03 1.912907004793596855e+02 1.617625710575901543e+00 1.214073645502644467e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.349497381290889848e+02 1.383956979681454369e+00 1.214451685935007617e+03 1.495814640798025152e+02 6.366530359681338291e-01 1.214451685935007617e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.922620578197525560e+02 3.667128636864056546e-01 1.211950301120359427e+03 3.871831372682239589e+02 1.324780712749967337e+00 1.211950301120359427e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.997215974426453613e+02 2.868164889564288167e+00 1.216194697975307463e+03 5.560945217448964684e+01 1.855370205182863275e-01 1.216194697975307463e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.005410338799568990e+02 2.773432032275624959e+00 1.218265270304293153e+03 2.403459531034951056e+02 2.390525975597797004e+00 1.218265270304293153e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.909546587143115630e+02 1.275561223256854282e+00 1.215852502165721944e+03 2.860195289690408345e+02 1.497840015503137945e+00 1.215852502165721944e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.123036754709480647e+02 2.455464437641746711e-01 1.210023748265958147e+03 1.921868023094543219e+02 1.711313556778213396e+00 1.210023748265958147e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.570748850354123078e+02 7.263505393471449967e-01 1.219488753982856906e+03 2.457953407757980528e+02 9.561235075217071611e-01 1.219488753982856906e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.178291964115354347e+02 7.125483878905081170e-01 1.210739799307982139e+03 3.368576010754010213e+02 2.858863603710555257e+00 1.210739799307982139e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.708439235241592655e+02 2.681336594191454648e+00 1.219584951926954318e+03 1.576970305321985677e+02 9.230473480076593074e-01 1.219584951926954318e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.572973286957841026e+02 1.485652273556421266e+00 1.218944464048073314e+03 1.115193718513738332e+02 7.089718101128997807e-01 1.218944464048073087e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.766401628366808154e+02 1.955380954778522584e+00 1.210446244564564267e+03 2.387569556715194778e+02 8.630596267125307808e-01 1.210446244564564267e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.133446759557068049e+02 2.370510925262836466e+00 1.214066288536989077e+03 1.880961239107166705e+02 8.816537045891312818e-01 1.214066288536989077e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.269474084201708877e+02 2.116271058713569353e+00 1.217380062926138862e+03 3.332786593292083808e+02 1.468528156585844791e+00 1.217380062926138862e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.092377054020773528e+02 1.814241158848978852e+00 1.212722863973132007e+03 2.365330698102445695e+02 2.165306099570876608e+00 1.212722863973132007e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.394469053014399265e+02 1.585472683030189511e+00 1.212512413340464036e+03 1.776727919745193560e+02 1.274125026944464611e+00 1.212512413340464036e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.639884918354967454e+02 5.735887355549040834e-01 1.217992507705602748e+03 9.723774720750296297e+01 5.929547013887166429e-01 1.217992507705602748e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.619138483690310295e+02 1.352503103259834916e+00 1.212895818017986812e+03 2.862109794820897335e+01 1.092767645790246878e-01 1.212895818017986812e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.381074518303742877e+02 7.599030235217933971e-01 1.214707269768201286e+03 2.091655018073213910e+02 8.784500451347868610e-01 1.214707269768201286e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.368303749796880311e+02 9.177871795022876089e-01 1.214107805192490332e+03 3.512804312603265657e+02 2.567269375038056189e+00 1.214107805192490332e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.300680372202118633e+02 2.450578487287746299e+00 1.219559723783087065e+03 3.278835497798522738e+02 2.520861825759149522e+00 1.219559723783087065e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.919118745159566402e+02 2.571712943145621821e+00 1.216886668851043851e+03 2.784552698866035598e+02 1.450953832788763664e+00 1.216886668851043851e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.178751149424363831e+02 2.012976698335660508e+00 1.219221100280716655e+03 9.035635807381746076e+01 7.665431174166188466e-01 1.219221100280716655e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.171220255513036079e+02 1.005584669462748604e+00 1.217926891217027332e+03 2.284451675797531038e+02 1.950488531123345304e+00 1.217926891217027105e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.701377631143396059e+02 6.313111734945198172e-01 1.219927999343226702e+03 2.267437483719474400e+01 1.332706767865322606e-01 1.219927999343226702e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.832784000667786017e+02 6.692129185937583102e-01 1.211372613387036381e+03 1.539039437955196377e+02 8.397276697059981032e-01 1.211372613387036381e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.959016334311849050e+02 2.730268346168611249e+00 1.213282091842833779e+03 2.563238547184411118e+02 8.662468393505911024e-01 1.213282091842833779e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.806316959433236207e+02 2.501781658350445525e+00 1.218129004784326071e+03 4.696405531087530960e+01 1.673512150971006862e-01 1.218129004784326071e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.744554624916151511e+02 1.916039736245166214e+00 1.216594306561406256e+03 3.303240351987546433e+02 1.203561525793447551e+00 1.216594306561406256e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.690111399813352477e+02 2.133195899731412215e+00 1.210576730056081487e+03 1.367051636006958688e+02 8.088529762937100021e-01 1.210576730056081487e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.992530989438255347e+02 2.425410663702695757e+00 1.215620697044452754e+03 2.629459232366041306e+02 8.786740192988383713e-01 1.215620697044452754e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.827001978237350386e+02 2.392766666775659079e+00 1.210788261600975829e+03 1.862240079913848376e+02 1.019287391090016648e+00 1.210788261600975829e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.198922748179862339e+02 2.115475071000052498e+00 1.211112570594664703e+03 7.225676275891417788e+01 6.026807220783021446e-01 1.211112570594664703e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.576447627005729828e+02 1.918837838312137611e+00 1.210765637232835388e+03 1.356361647952630847e+02 5.264464271408278995e-01 1.210765637232835388e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.903680548574427576e+02 2.339630477988628776e+00 1.219004854500317379e+03 1.962202992813298295e+02 6.757640725239727475e-01 1.219004854500317379e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.111230696995711327e+02 2.330843535275182621e+00 1.217745760066674166e+03 1.456068090374147346e+02 1.310320255110597243e+00 1.217745760066674166e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.628751782235729024e+02 2.002999036272729683e+00 1.219184041334703807e+03 5.744520130249206602e+01 2.185265329754164099e-01 1.219184041334703807e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.105563039634218256e+02 2.993416842017371238e+00 1.212603888775279074e+03 3.341592628020211464e+02 3.022525634653810744e+00 1.212603888775279074e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.490618919380255250e+02 2.570844767378998585e-01 1.210354819885064899e+03 3.205368124996101642e+02 2.150360553808599473e+00 1.210354819885064899e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.260082618240305408e+02 2.761238048729165229e+00 1.212929003202017384e+03 1.029885865925574961e+02 8.173161434158989769e-01 1.212929003202017384e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.336995002915954842e+02 2.438637048110658956e+00 1.210720353399230135e+03 3.344133371901536478e+00 1.430954438383025273e-02 1.210720353399230135e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.036696599071786267e+02 1.591267518455434571e+00 1.214426668345183771e+03 9.832821010488839875e+01 9.484762484310961250e-01 1.214426668345183771e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.723908593153653896e+02 2.496928097745385156e+00 1.216500747054597014e+03 2.701722299122889126e+02 9.918549785089968429e-01 1.216500747054597014e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.912397978194259167e+02 1.330692394343478968e+00 1.214190536839949573e+03 4.628881590738114227e+01 2.420459362286523919e-01 1.214190536839949573e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.190097291926641105e+02 1.145783591121342315e+00 1.218422547181187383e+03 1.811175698088496233e+02 8.269841274928907415e-01 1.218422547181187383e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.492653174371628211e+02 2.474308745682482602e+00 1.213440663464809177e+03 4.170089282803694886e+01 2.793742950072246045e-01 1.213440663464809177e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.730792767237593921e+02 4.124741799125088981e-01 1.215168438474406685e+03 3.962101065329084122e+02 1.450897744004592704e+00 1.215168438474406685e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.980979821569478929e+02 1.728246979871779443e+00 1.219703184913739733e+03 3.131198116707480494e+02 1.580631000181876411e+00 1.219703184913739733e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.902306703657283720e+02 6.532789676332603213e-01 1.212890423012909650e+03 3.752639870676208034e+02 1.292985288545622780e+00 1.212890423012909650e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.114590367917276126e+02 2.247023624474506764e+00 1.215449995476698632e+03 4.964385990457120812e+01 2.347682116487977144e-01 1.215449995476698632e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.898167081781700745e+02 1.637681671266412398e+00 1.211552607392280152e+03 1.079841099185929778e+02 3.725944946286802173e-01 1.211552607392280152e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.520940769992431569e+02 1.878680653674634993e+00 1.218721700583311076e+03 1.434931749094416773e+02 9.434501181144333559e-01 1.218721700583311076e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.826816358551741359e+02 2.226974407532213984e-01 1.217656544010550988e+03 2.061835453253661115e+02 7.293842937536976212e-01 1.217656544010550988e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.126237248887770335e+02 2.297601905853702942e+00 1.214553062062895378e+03 3.587285382558431479e+01 3.185195114174300124e-01 1.214553062062895378e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.599647514817850151e+02 6.012546519272994328e-01 1.215810475420631519e+03 1.649385319559215191e+02 6.344649842556762120e-01 1.215810475420631519e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.643177573034867578e+02 1.199524157499005927e-01 1.219605513486649897e+03 3.415756331263812058e+02 1.292291659141870719e+00 1.219605513486649897e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.397533586032725452e+02 2.526474148437369838e-01 1.214313084197210628e+03 1.252269674456822912e+02 8.960569441566887949e-01 1.214313084197210628e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.786345315333703070e+02 1.877327711219532125e+00 1.216747997850761294e+03 5.587579074066528761e+00 2.005343359029187339e-02 1.216747997850761294e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.341887271807463264e+02 1.259482370094676673e+00 1.216737577568211691e+03 2.750205047555089664e+02 2.049505279121311307e+00 1.216737577568211691e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.872830283064697596e+02 1.938789849374912500e+00 1.219543198126444167e+03 9.458939909640675126e+01 5.050612431448980866e-01 1.219543198126444167e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.989625182512655783e+02 2.255116448261663464e+00 1.214544400059156260e+03 2.489965748145169471e+02 8.328688702215362172e-01 1.214544400059156260e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.527822566224643595e+02 2.160300626660637491e+00 1.214348220631394497e+03 2.338052331445060474e+02 1.530316663159748458e+00 1.214348220631394497e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.781940015855966521e+02 1.549779338818491947e+00 1.212527608033566821e+03 2.628278694428245643e+01 1.474953517537870018e-01 1.212527608033566821e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.219890260266458029e+02 9.452656179087939314e-01 1.211862561421361534e+03 1.445507756067119089e+02 1.184949009881741233e+00 1.211862561421361534e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.683559193468007038e+02 2.986665004802577350e+00 1.218424520202567692e+03 2.028897039879541637e+02 1.205123673555049901e+00 1.218424520202567692e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.650225106076655948e+02 4.995019800609568073e-01 1.215525356729194982e+03 3.981773908508745308e+02 1.502428567059833409e+00 1.215525356729194982e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.737878939796509030e+02 6.136737478872371643e-01 1.213665083413231059e+03 2.135388181590037959e+02 7.799425133635562446e-01 1.213665083413231059e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.760725541617864565e+02 1.035461612570053092e+00 1.211271614215655973e+03 9.492502483506019928e+01 5.391244835798608692e-01 1.211271614215655973e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.860625206981189308e+02 2.877206197018402190e+00 1.211015832635566312e+03 1.836593501840191891e+02 6.420252109077737579e-01 1.211015832635566312e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.751375730556850669e+02 1.316231977444977108e+00 1.215496576309972170e+03 1.636548704649930812e+02 9.344360984890371924e-01 1.215496576309972170e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.516304036147891168e+02 2.273759731006413709e+00 1.214725801978637492e+03 3.094043507980460959e+02 2.040516568062928027e+00 1.214725801978637492e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.034525089176190420e+02 1.528816212802955210e+00 1.211663712006578862e+03 3.128088740312358027e+02 3.023695387420045400e+00 1.211663712006578862e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.834904085789508201e+02 1.595137616783885770e+00 1.217964175120714572e+03 4.126014765488599068e+01 2.248626943197027939e-01 1.217964175120714572e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.305865238751417223e+02 2.238823301341072547e+00 1.214381465351771340e+03 2.998674658989998534e+02 2.296312490756806213e+00 1.214381465351771340e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.734518522040513062e+02 1.316990249358404919e+00 1.214638260562625192e+03 8.259540524324795285e+01 3.020473424389709116e-01 1.214638260562625192e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.022970389554100166e+02 2.545523763224049496e+00 1.219061431549407416e+03 3.231382346585504024e+02 1.597345350812455544e+00 1.219061431549407416e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.204455703156504001e+02 3.000933383976087665e-01 1.212821461270998043e+03 3.395712518766899990e+01 2.819292158165545570e-01 1.212821461270998043e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.555823361922449806e+02 5.963538141762770861e-01 1.212607751241064534e+03 2.498518130500308700e+02 9.775785634187813544e-01 1.212607751241064534e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.608503255922499875e+02 2.487852831272135745e+00 1.218847172655151326e+03 3.600413572018798050e+02 1.380260332757571318e+00 1.218847172655151326e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.043047650601423300e+02 2.463610421204668111e+00 1.215298777987700305e+03 3.645029531907680109e+01 1.784113811948865869e-01 1.215298777987700305e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.212148167093505293e+02 6.685991125561461246e-01 1.217437544888595085e+03 5.739956377303032298e+01 4.735358707068235140e-01 1.217437544888595085e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.410131456184581396e+02 1.784348818685798310e+00 1.210226990514015370e+03 4.394259298363776622e+01 1.823244656256309826e-01 1.210226990514015370e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.195052544692236438e+02 9.908904503725418644e-01 1.210849475086568873e+03 2.891410891042476123e+02 1.317239943997730034e+00 1.210849475086568873e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.561189755066719727e+02 2.266724529322853510e+00 1.210999087736579440e+03 3.332928087024651518e+02 1.301320247916510908e+00 1.210999087736579440e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.355215141399833669e+02 4.147860274077498355e-01 1.216603822669991814e+03 3.568932796527431037e+02 1.515331968529303186e+00 1.216603822669991814e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.009300779519479647e+02 2.991007152920403644e+00 1.211327971117905463e+03 8.669670439825200958e+01 8.589778801075299564e-01 1.211327971117905463e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.653525856582544975e+02 2.482348002835260914e+00 1.210836829447253194e+03 1.879438303267855304e+02 7.082796267485288455e-01 1.210836829447253194e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.415644090392401608e+02 6.694415322875874041e-01 1.212205717341203353e+03 8.963832864818699875e+01 3.710742364932823611e-01 1.212205717341203353e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.850633182017028560e+02 1.653588832039094569e+00 1.214273412975659312e+03 9.766267046023617127e+01 5.277257071214533912e-01 1.214273412975659312e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.767403184228391524e+02 6.370574006260022459e-01 1.215387098701679406e+03 1.714969973559960579e+02 9.703331921452195141e-01 1.215387098701679406e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.029338542418684881e+02 8.264840544779753495e-01 1.212117547616422144e+03 1.888774949844787443e+02 1.834940471000575446e+00 1.212117547616422144e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.742332622318423887e+02 2.702137630885061537e+00 1.210316934178544670e+03 2.267495564750323069e+02 1.301413711540965412e+00 1.210316934178544670e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.504444720666644457e+02 1.915022508245277422e+00 1.210536307295544702e+03 1.739571366697787766e+02 6.945936368021493612e-01 1.210536307295544702e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.231389304566985743e+02 8.823010449154312651e-01 1.218182460038929548e+03 2.802745886881569959e+02 2.276084319139954459e+00 1.218182460038929548e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.263977580982339646e+02 1.429386419644829154e+00 1.213733617212949866e+03 2.151206980646613687e+01 9.501891709162620103e-02 1.213733617212949866e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.438292379288321001e+02 6.613227084075119500e-01 1.218211684750916675e+03 3.338277712271108157e+02 2.321000764756131041e+00 1.218211684750916675e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.596023976401834830e+02 5.369096034865593614e-01 1.211343374296018510e+03 1.591053450205893967e+02 6.128808765515103563e-01 1.211343374296018510e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.458799606732784468e+02 2.505802742592961430e+00 1.219087432583057307e+03 3.526149546744271106e+02 1.434093911959651413e+00 1.219087432583057307e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.630228842121737216e+02 2.063943438076622172e+00 1.210300053190852623e+03 3.922905526606260196e+02 1.491469283502250054e+00 1.210300053190852623e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.909615564093841158e+02 1.732527561686978412e-01 1.212945619118529066e+03 3.582254767042704202e+02 1.231178033019062035e+00 1.212945619118529066e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.924515941797557161e+02 1.088281963759313076e+00 1.218830476155410679e+03 1.800760617519567859e+02 6.157465554496954763e-01 1.218830476155410679e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.198037927489186529e+02 1.540236600187025573e+00 1.216812832025247644e+03 2.514282690147943811e+02 1.143875935307450797e+00 1.216812832025247644e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.518036672614110785e+02 7.472914388436590061e-01 1.219125879482213804e+03 2.223812027513223200e+01 1.464926419520381773e-01 1.219125879482213804e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.834155735280248791e+02 1.194272462074173147e+00 1.212477541766653758e+03 1.546335282113636822e+02 8.430774183291286361e-01 1.212477541766653758e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.714235516971773450e+02 3.225662067365827612e-01 1.212545066223691492e+03 1.795839422809588086e+02 6.616372866615405357e-01 1.212545066223691492e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.049773164919117221e+02 2.996953257020979144e+00 1.211108081879242036e+03 3.099459881294261976e+01 1.512098965066002720e-01 1.211108081879242036e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.804601848656915024e+02 5.178090547914060426e-01 1.219771703364969198e+03 2.506658498740285665e+02 1.389036867387607010e+00 1.219771703364969198e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.724230916572963679e+02 1.553419360212560107e-01 1.212750416099614995e+03 1.977937006774666031e+02 1.147141596733436408e+00 1.212750416099614995e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.092213640077980727e+02 2.013571616416499399e+00 1.217839841781472614e+03 3.264133973897208989e+02 2.988548992726514530e+00 1.217839841781472614e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.489639162883027268e+02 2.649311244218630179e+00 1.217017527962438635e+03 2.022924627937075286e+02 8.125372777292385607e-01 1.217017527962438635e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.221500956537229285e+02 1.297971062590648650e+00 1.212696275032135190e+03 2.108639791560216565e+02 1.726269455848722378e+00 1.212696275032135190e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.681639516122730811e+02 6.072828948290881490e-01 1.215312656229273898e+03 3.065838915118000614e+02 1.143270337674158199e+00 1.215312656229273898e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.005660269040839836e+02 9.116563449682667519e-01 1.214747733659827418e+03 2.801652620802991578e+02 2.785883769153076006e+00 1.214747733659827418e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.160900999589807725e+02 1.059868165268540885e+00 1.210962422028089122e+03 3.153231197634591467e+02 2.716193024856342397e+00 1.210962422028089122e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.886627955081879406e+02 2.806461336459200151e+00 1.217453038065611509e+03 1.294963170427240016e+02 6.863903224475642606e-01 1.217453038065611509e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.600271475436682067e+02 1.780235249942831999e+00 1.217673308790563169e+03 2.743666597367335953e+02 1.714500720334744654e+00 1.217673308790563169e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.377362879886103144e+02 1.738165309101397993e+00 1.219727997357190361e+03 1.762929606497624206e+02 7.415483859923329701e-01 1.219727997357190361e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.747782558862506335e+02 1.511534269340373493e+00 1.219700681685831114e+03 3.367451261094049642e+02 1.225515916546200845e+00 1.219700681685831114e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.521767729370927498e+02 5.344247036857637800e-01 1.217521724688757558e+03 1.691297251634910310e+02 1.111403020968294131e+00 1.217521724688757558e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.943497321704829801e+02 1.216246479870105368e+00 1.216147102294763727e+03 1.297580395284362851e+02 4.408294805353597523e-01 1.216147102294763727e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.921429196547504716e+02 1.412558460952122230e+00 1.215730187511908525e+03 1.546377845186855211e+02 5.293223765321227736e-01 1.215730187511908525e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.549887872310390549e+02 2.557549600888911367e+00 1.215546826940212441e+03 7.851581886618532735e+01 3.079187117159158937e-01 1.215546826940212441e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.637056800787331667e+02 2.218817411112346427e+00 1.211270204188406296e+03 2.428833011327934059e+02 9.210393233102793786e-01 1.211270204188406296e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.137796817831840315e+02 1.734054087100442565e-01 1.213731196691336208e+03 5.443559700861029427e+01 4.784298580860995020e-01 1.213731196691336208e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.461978657974496230e+02 1.520465490046968515e+00 1.217184319463278371e+03 2.595255422930958389e+02 1.775166421735981270e+00 1.217184319463278371e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.287478525367207567e+02 1.201509202674232002e+00 1.211273913267472381e+03 3.112928431291368838e+02 2.417848818413119716e+00 1.211273913267472381e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.268434899486994283e+02 2.649051975706921969e+00 1.214803047720566610e+03 6.291827909358036663e+01 4.960308102451850831e-01 1.214803047720566610e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.003448123758099939e+02 2.729691689268026078e+00 1.217491355901745237e+03 1.886694312196013357e+02 1.880211111591889805e+00 1.217491355901745237e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.439217933436197825e+02 9.302342608361121590e-01 1.217911751483715307e+03 3.222256782782682194e+01 1.321020454389409404e-01 1.217911751483715307e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.886926226689218993e+02 2.055306837206031023e+00 1.213247565982510650e+03 2.553234868433353881e+02 8.844129250096741668e-01 1.213247565982510650e+03
1.000000000000000000e+00 -9.999999999999999673e+98 1.215134213313709211e+02 8.419934027192818027e-01 1.219733021023585707e+03 3.220158508757631211e+01 2.650043487769270789e-01 1.219733021023585707e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.640400124612211243e+02 6.307881281483778135e-01 1.213763948863851283e+03 1.455654081812149947e+01 5.513005654875653000e-02 1.213763948863851283e+03
1.000000000000000000e+00 -9.999999999999999673e+98 2.103213495076009849e+02 9.999115444595823021e-01 1.212088513950620609e+03 1.432372972977398717e+02 6.810402159984395576e-01 1.212088513950620609e+03
