C sigma mu1 mu2 mu3 a1 a2 a3 W lam0
2.152579391755172935e+02 2.211711281112798577e+00 1.210953482742745109e+03 1.215944503037992035e+03 1.216644679407099602e+03 2.144118982567933926e+02 1.322474655749954877e+02 3.081715786493419955e+02 3.042075683662445851e+00 1.214639800368468968e+03
2.551443417686402313e+02 1.582780518050493246e+00 1.211830363152394966e+03 1.214671294585771875e+03 1.217435234194225131e+03 3.396304988791985124e+01 3.992023063653719532e+02 5.856203636066745588e+01 1.927251802667243830e+00 1.214804244746432005e+03
1.089670351821370105e+02 1.338421456424177425e+00 1.215590078763820429e+03 1.216150895761215224e+03 1.218670184463160012e+03 2.930421953391801893e+01 3.604505627619160464e+02 1.676682411482025259e+02 5.115519776346222791e+00 1.216879194349747650e+03
2.911561893024623942e+02 1.034533404143655799e+00 1.210507581257963921e+03 1.211900247122660858e+03 1.219969359077661466e+03 1.643002281065969612e+02 1.439432684849275574e+02 6.971314193434477602e+01 1.298123318042316399e+00 1.212783173346839931e+03
2.113128632189015548e+02 1.159066112560160455e+00 1.212601960867338221e+03 1.212701666369315490e+03 1.214311032951908146e+03 3.393910244035014401e+00 2.282405370928688058e+02 7.609247973195851955e+01 1.456262162091307655e+00 1.213098519201486852e+03
1.062595367755834843e+02 1.254814022490829073e+00 1.210113698303949832e+03 1.217389523705975989e+03 1.218693716408635282e+03 3.969693999645791109e+02 3.207687182560559336e+02 1.702088392213046859e+02 8.356397782132754415e+00 1.214386759975887799e+03
1.103095812543986085e+02 1.125415962063057718e+00 1.212393169900321027e+03 1.215924944750157010e+03 1.218852159279387706e+03 3.523208381647973511e+02 2.225159178682850438e+02 3.955865416024641945e+02 8.797271158137505154e+00 1.215835961722475076e+03
1.799769813034215531e+02 1.009317002776124683e+00 1.211701568985738959e+03 1.213868175131448652e+03 1.217123920060063710e+03 2.824564657982602967e+02 3.196473534134740362e+02 1.658569370781344219e+02 4.266994316318545089e+00 1.213774441132234870e+03
2.423996231592836637e+02 2.298139581741256432e+00 1.214047141101512580e+03 1.214421863007979937e+03 1.215829496603391817e+03 8.519695995145451661e+01 2.033975875290269073e+02 2.115505308691897426e+02 2.063307986337173272e+00 1.214953429704582732e+03
2.949555503680851416e+02 2.102772478982003257e+00 1.213539862817506446e+03 1.213824357051475999e+03 1.219436109509560083e+03 1.295893616140591007e+02 1.655955570580401570e+02 3.875448812343628902e+01 1.132168580583756246e+00 1.214365213159350787e+03
2.749331549959585459e+02 2.197758527610110146e+00 1.215081907528546253e+03 1.217763651912506020e+03 1.219689095561858494e+03 1.093590519015812390e+02 2.436000715254536999e+02 3.472602907850105680e+02 2.546871490353131318e+00 1.218299708312362554e+03
2.633572733891749067e+02 1.324626177805289906e+00 1.210669948540645692e+03 1.217213531005187633e+03 1.218190723438338637e+03 3.251728503085592479e+02 2.500054580627642906e+02 2.358264317070079983e+02 3.079484874829613084e+00 1.214874028579542482e+03
2.664287237471926915e+02 9.913399091590220369e-01 1.214713817100868937e+03 1.215098175573724802e+03 1.218454686551845043e+03 2.637760847648214053e+02 2.928821720870520835e+02 2.333202911583931325e+02 2.965065241088107317e+00 1.215961183243100550e+03
2.057033629475135967e+02 2.349462968617302749e+00 1.214089186606106750e+03 1.219055525589328909e+03 1.219087809752212252e+03 3.575476611384290777e+02 8.203249767096552603e+01 2.791673758572654833e+02 3.494097152169810538e+00 1.216597513397805869e+03
1.356871909274321411e+02 7.976158390517156249e-01 1.216243362225044166e+03 1.217881257531084884e+03 1.219241890766363213e+03 3.464022865832010893e+02 1.695476919073704778e+02 2.933446402145787602e+02 5.964414276495523914e+00 1.217673377473018263e+03
1.317820294840108488e+02 1.585234117702676082e+00 1.210393052701582974e+03 1.214096502282088522e+03 1.218895433628426645e+03 3.175070781719783213e+02 3.106696321457748127e+02 2.661278926121660788e+02 6.786240934606530217e+00 1.214209727720262663e+03
2.133216053835216144e+02 2.687051777034579647e+00 1.214790096188430198e+03 1.215005336603104524e+03 1.218126467111343345e+03 1.672889212743648812e+01 1.391377392879773467e+01 5.700768795160242775e+01 4.108836226422256099e-01 1.216994235591188044e+03
1.075151246036833044e+02 1.894122590334656353e+00 1.213783517210848458e+03 1.218277011659943355e+03 1.219142370023197145e+03 2.485876255919992843e+02 1.035523448467343677e+01 2.202140455083410586e+02 4.456646516955239612e+00 1.216343484168372470e+03
1.845295543253268420e+02 5.949145848387019653e-01 1.211320890042420160e+03 1.218144022542245239e+03 1.219337103399999705e+03 7.197980409786582356e+01 1.367965143651005064e+02 3.008910152528048343e+02 2.761982141989159256e+00 1.217884754542588780e+03
1.286117086262906923e+02 4.813655034202717342e-01 1.210692742461937996e+03 1.217567375881798171e+03 1.219521941012130810e+03 3.768998408126606705e+02 2.957006312919196489e+02 2.555259762314076681e+02 7.216500412360288053e+00 1.215313797091640254e+03
2.847855798182538933e+02 1.610928585803825808e+00 1.211164301299358613e+03 1.212443899345028740e+03 1.217505858335877292e+03 1.387402853535350289e+02 4.072658670177422380e+01 2.085110076731246807e+02 1.362350860517712592e+00 1.214706766425498245e+03
1.655459160787962105e+02 3.459899484983570694e-01 1.217817254488600838e+03 1.217922672120880407e+03 1.218446887646461619e+03 2.520763118489176691e+02 3.512765308877322923e+02 2.162179311147253031e+02 4.950715748622138257e+00 1.218028546453175977e+03
1.532967216045390728e+02 1.336236795096414243e+00 1.212521295491207184e+03 1.212986600852949778e+03 1.214985942211881138e+03 2.347948076550614758e+02 4.418008436504550218e+00 1.843843695675056722e+02 2.763250128413242468e+00 1.213598965670015332e+03
1.877002422065939413e+02 1.781453865046921603e+00 1.213712699528550502e+03 1.214274332108212320e+03 1.214777607292984385e+03 3.208614722153130288e+02 1.667400023721120021e+02 4.507589545194497305e+01 2.837915198069238532e+00 1.213978617130250086e+03
2.457288620835250299e+02 1.747349810606029230e-01 1.214950322359529309e+03 1.216699104181815528e+03 1.219921355649673160e+03 1.806283709958046302e+02 1.263271114668239363e+02 3.529642765316485225e+02 2.685560635404585117e+00 1.217943891953620778e+03
1.479899795603925270e+02 7.235692282422382382e-01 1.215248385807948807e+03 1.216184641067886332e+03 1.219845741156484792e+03 1.211219682545813470e+02 2.942562883656683539e+02 2.118607122254535398e+02 4.238388103768446769e+00 1.217240446311692267e+03
1.238667981228886958e+02 7.549093856182022000e-01 1.210525623468757885e+03 1.217795221107259522e+03 1.218848987998405619e+03 1.268917829518056948e+02 4.604897727431422894e+00 1.076071582920318406e+02 1.930330343519925274e+00 1.214411505695101368e+03
2.604905407895457756e+02 8.844635227876767036e-01 1.210787176266571805e+03 1.213701991938247829e+03 1.213821714003541501e+03 3.461518766832926417e+02 7.771857962711985124e+01 3.470628754452276610e+01 1.760435302045866957e+00 1.211510834580231403e+03
2.142852274438945699e+02 1.963519815892484033e+00 1.213333088717729424e+03 1.215831675702050461e+03 1.219060194007660584e+03 3.494309812739024892e+02 8.334717816178734040e+01 3.013526194477818194e+02 3.425951418306173668e+00 1.215967671562015767e+03
2.944694041039680314e+02 9.228558791477804446e-01 1.210816708452483681e+03 1.211466702279620904e+03 1.218605493064422944e+03 3.343693978585739615e+02 2.229880089269576331e+02 2.046905873954994775e+02 2.587868157304300087e+00 1.213099021036367731e+03
1.617912776690121177e+02 1.428719824652166626e+00 1.213181798758285368e+03 1.218400815794994060e+03 1.218524915883399444e+03 1.512498930018161616e+02 3.439532398571031422e+02 3.483112396827224870e+02 5.213596089322434679e+00 1.217516242470545194e+03
1.785548955305735035e+02 1.643100992867934984e+00 1.216122735984209612e+03 1.217921967535107569e+03 1.219161826427590313e+03 3.336442881211702343e+02 1.374391766189639874e+01 3.783340407644255379e+02 4.064420885190619614e+00 1.217741151105932204e+03
2.181214665358616003e+02 2.480500670223346305e+00 1.211430893398892749e+03 1.212709025766979948e+03 1.219779702370010455e+03 2.209979544469878192e+02 5.347048767688620075e+01 1.508225096011719870e+02 1.949789530023737560e+00 1.214552358073505047e+03
1.347645908747107626e+02 2.020912526265014275e+00 1.217328967898650035e+03 1.217956346104406521e+03 1.219824802010628900e+03 3.102913387304923276e+02 3.668675617895726759e+02 3.583022562131432096e+02 7.683480875891691042e+00 1.218414887634808110e+03
1.614847049808874999e+02 1.512017908781201125e+00 1.213232628350450568e+03 1.214884139797829675e+03 1.217949931483477712e+03 1.646619202387387020e+02 3.592738585277937204e+02 3.163456725490268582e+02 5.203473922901928006e+00 1.215714705420071141e+03
1.204532565995051243e+02 1.693505666163318990e+00 1.210579225914783592e+03 1.211770347833714141e+03 1.219585838786203340e+03 7.198014312637251066e+01 2.931865323007691586e+02 9.993419677903263221e+01 3.861256103291483388e+00 1.213265287375038042e+03
1.219378723739859822e+02 1.064555552624574686e+00 1.216693535153407083e+03 1.219645107629191443e+03 1.219930090963370048e+03 1.967190134676993978e+02 3.117253963422093648e+02 1.757954745332295232e+01 4.313868587520580000e+00 1.218550821827908067e+03
2.486537031337905432e+02 1.056256351159149842e+00 1.210759397857536214e+03 1.217787007991172914e+03 1.219652867281222825e+03 1.280187672444901352e+02 3.786640461223358898e+02 3.462091291257140711e+02 3.430039173933530083e+00 1.217489562965062760e+03
1.762586951454663335e+02 1.725289877957844720e+00 1.214601701256845445e+03 1.216950189214817556e+03 1.217326360324722145e+03 2.343212309908024054e+02 3.403312279620328127e+02 2.437174970291222280e+02 4.643004734073156392e+00 1.216389781168840273e+03
2.294057986702181893e+02 9.046006885345525550e-01 1.212460667394456323e+03 1.213266885394163182e+03 1.215866924149597935e+03 3.570314509624408572e+01 3.722674198202919911e+02 2.684926344284464221e+02 2.948762425650062635e+00 1.214256306160123813e+03
2.907908014621538086e+02 8.749692543725299254e-01 1.210364634719220248e+03 1.211251726776180021e+03 1.219044888306217445e+03 5.145241717414697291e+01 2.828316698889485679e+02 2.555733299273238117e+02 2.028459683127868285e+00 1.214550966823437648e+03
1.358306252791342956e+02 2.395278279430611335e+00 1.211184273716465441e+03 1.212753272551342889e+03 1.214481880609981772e+03 2.767784590041068213e+02 3.346136573160212180e+01 3.616987561323208524e+02 4.946885722473737701e+00 1.213037480528665355e+03
1.445520676157189257e+02 1.961891878226646790e+00 1.210778823972803139e+03 1.217661671293907602e+03 1.219057807652426845e+03 1.538531389939821565e+02 1.316786263694022239e+02 1.508455789656675279e+02 3.018824645864831790e+00 1.215717604583577668e+03
1.865182159051480255e+02 8.983917322959754648e-01 1.213595746837467686e+03 1.214536768586279777e+03 1.216289338780290336e+03 7.466270738919780570e+01 3.920925173732749727e+02 2.355434415007970017e+02 3.765308727917581422e+00 1.215024520023019932e+03
2.933179550026410425e+02 1.190277445279948054e+00 1.211594095831505228e+03 1.213833549739512591e+03 1.217112022580900202e+03 1.102848476999138683e+02 7.942564470652979480e+01 3.851114570087618176e+02 1.959723022786074464e+00 1.215600357044919065e+03
2.366064781597939941e+02 1.693139119712240015e-01 1.210291718521270923e+03 1.212122488079776076e+03 1.216630102836098104e+03 1.611406598121838840e+02 3.824116123024894023e+02 3.781280036299848462e+02 3.895414372898929223e+00 1.213651699446679459e+03
2.130291754813195269e+02 1.661229932304878254e+00 1.217161288017561674e+03 1.218445039815087284e+03 1.219798787576956556e+03 1.069662716733015202e+02 3.600489348367831894e+02 5.936356331350247473e+01 2.470923377674834942e+00 1.218336838542870055e+03
2.034077093277486483e+02 1.716798150446251281e+00 1.212809290126124552e+03 1.216936361926064819e+03 1.218245092791066099e+03 1.277199317752994574e+02 3.932767754307291170e+02 1.656494363634854494e+02 3.375713466509415284e+00 1.216484427838198599e+03
1.285581648568090145e+02 1.115589275056369845e+00 1.217473415935472985e+03 1.218237984683341892e+03 1.219413718133270095e+03 3.421959809990094072e+02 3.732160264174909798e+02 1.373037965026552172e+02 6.632918297090890647e+00 1.218120478140238902e+03
2.008102048484299758e+02 2.201385718319087026e+00 1.214008073690547462e+03 1.214470737414938412e+03 1.216636088003241866e+03 7.384270452236370375e+01 1.908737351703232150e+02 3.611041558098123687e+02 3.116478049384312499e+00 1.215665573060971838e+03
1.124920216338068997e+02 2.552077549997308736e+00 1.211515892642139761e+03 1.212300844173436190e+03 1.216995991358643096e+03 2.140812296717538459e+02 2.660553651652876965e+02 2.597093434366705083e+02 6.576874764346562152e+00 1.213721856507718940e+03
2.330959893233137450e+02 2.356121192128205255e+00 1.215044679682800961e+03 1.215908051126563805e+03 1.216282474850217113e+03 8.920279224160294973e+01 3.646089082747286056e+02 1.086805154734101535e+02 2.413135539666200646e+00 1.215843476756997916e+03
1.399607797045480879e+02 9.658881032885068274e-01 1.216234417086755229e+03 1.218719856930697915e+03 1.219847650881782783e+03 1.332843933170454989e+02 3.048458686707573406e+02 1.142355179364265005e+01 3.211998495081526350e+00 1.218011628195110006e+03
2.288050734269149586e+02 8.844964967768907949e-01 1.211395715742474977e+03 1.212603489263982055e+03 1.217839233119091432e+03 4.764314137967780027e+01 6.502681347981922499e+01 2.731526863636788107e+02 1.686250376552141939e+00 1.216161122300093894e+03
1.740610689851530424e+02 1.508010981999400979e+00 1.215398808258038798e+03 1.216714276970792071e+03 1.218644813603822968e+03 2.814773477008459395e+02 3.665143492855329441e+02 3.624798227014367740e+02 5.805270101920414483e+00 1.217040368231941329e+03
1.499572722620769412e+02 1.563951811775312395e+00 1.210695055212254829e+03 1.215249734077489620e+03 1.215856094229662176e+03 2.963348854296252171e+02 2.930841010685712149e+02 3.086170456268283715e+02 5.988612746673249276e+00 1.213955156667051142e+03
1.049926972657001301e+02 1.599999348413389644e+00 1.212292477884819391e+03 1.212937758449469356e+03 1.213495407161016828e+03 3.754290795961031222e+02 3.147248199692759272e+02 2.686477365413756502e+02 9.132079288146680796e+00 1.212841340148911740e+03
2.561549408191305588e+02 2.037147963276844109e+00 1.212892884376822167e+03 1.216988463267206953e+03 1.218155366679933195e+03 8.414285265379461975e+01 2.933950273984174828e+02 1.029476031478699980e+02 1.875761137628612074e+00 1.216521261261091468e+03
2.029372228425711455e+02 9.279896918113880178e-01 1.212398538354074390e+03 1.213737923796610175e+03 1.215565157177013589e+03 3.089184372675204600e+02 2.276559693897307000e+02 4.805895751708550989e+01 2.880858208195087755e+00 1.213180401858284085e+03
1.914145268332417231e+02 1.549981197250915654e+00 1.216359581510038879e+03 1.217880836453659185e+03 1.218780120296230962e+03 1.734974579444448750e+02 4.416791791026422231e+01 2.597481959124203286e+02 2.494134482191348923e+00 1.217817272048127279e+03
1.143671106215143283e+02 1.274178326230591685e+00 1.213604354900862745e+03 1.215975258009237905e+03 1.217123684625016040e+03 1.138874428260576224e+02 2.259768914060612701e+02 3.467001651219740097e+02 6.003163808397717460e+00 1.216161902680263211e+03
2.423682217365745259e+02 1.855606729278499234e+00 1.212365373594475386e+03 1.215255420893119208e+03 1.219015984713863645e+03 1.002008597514789159e+02 1.181291479198037990e+02 8.800884268440624680e+01 1.263939835679625201e+00 1.215390492385389734e+03
2.754244594542875575e+02 1.945724826076461911e+00 1.210329354778775496e+03 1.213536391472420064e+03 1.214040009939170432e+03 6.663062892037649476e+01 1.956480028732401166e+01 3.299710446409366682e+02 1.511000419763767200e+00 1.213422236769243682e+03
2.573505840571980912e+02 2.870901712332636357e+00 1.212796829463150971e+03 1.217317262808203850e+03 1.218400979879783563e+03 8.204262139589415881e+01 1.595400408884697363e+01 9.541159661703110828e+01 7.515359749826168168e-01 1.215934338015832509e+03
1.030759404573926332e+02 4.213915756459440942e-01 1.212127543829796195e+03 1.215395240228297780e+03 1.216345772599818702e+03 1.642142151087550133e+02 1.141042653330233634e+02 1.421443573223163526e+02 4.079155968874199623e+00 1.214440365385220503e+03
1.333815041356618281e+02 1.697873875593512105e+00 1.211500552341477942e+03 1.212387469151477944e+03 1.213732662282053980e+03 2.666603326705825907e+02 2.846182344616505588e+02 6.434080843406081840e+01 4.615477832219898602e+00 1.212143885658111685e+03
1.904528695144484800e+02 8.045069011356329458e-01 1.213433411464636720e+03 1.213728541918963174e+03 1.218137845821166138e+03 1.592500630042791840e+02 3.743579761710025267e+00 1.894335097265441448e+02 1.850469112862575649e+00 1.215965232153027955e+03
1.390244986111615617e+02 1.173455143966614767e+00 1.211072801758079777e+03 1.216776968310027314e+03 1.217323101728213942e+03 2.329599411059057701e+01 1.302280344571591399e+02 3.055001529699041640e+01 1.324040336081901081e+00 1.216145701436759737e+03
1.335206745575029856e+02 3.788835528796872243e-01 1.212055428428300502e+03 1.216555275239234788e+03 1.219460154621065840e+03 3.906035754786802272e+02 1.819399787702078868e+02 3.143470632593713390e+02 6.642346741038255509e+00 1.215603054149075206e+03
1.498548687217272004e+02 2.268475779781572221e+00 1.211479808896311397e+03 1.211684671675424852e+03 1.219463430546280051e+03 2.834983755261611122e+02 2.089911162096418025e+02 3.843986704750690819e+02 5.851582732618506810e+00 1.215028389186020377e+03
1.693658210673048927e+02 6.880199771080054427e-01 1.210247648255112608e+03 1.210866660524547115e+03 1.212066507805550373e+03 3.894969671683372212e+02 5.741179511984824302e+01 2.373362174549835117e+02 4.040041700451795670e+00 1.210930473654208072e+03
1.955650020613489062e+02 2.972379778734982825e+00 1.214247685876352762e+03 1.214521846807424936e+03 1.217291077357323729e+03 1.568956250647035588e+01 8.039037034955454075e+00 3.254425437294143535e+02 1.785448007518773084e+00 1.217090569872181959e+03
2.974128575915568717e+02 2.453337712994808850e+00 1.212723022389289099e+03 1.217317954665688148e+03 1.219341414149665979e+03 2.036369246595581046e+02 1.534328263341798504e+02 1.949627485162786797e+02 1.856115112104985254e+00 1.216337580039633622e+03
2.288185874037011445e+02 2.403899810254542579e+00 1.214783732137646894e+03 1.217117487934151541e+03 1.218643954118730107e+03 6.475791947777808844e+01 3.846210050628797603e+02 1.839674850897590659e+02 2.767897559445262612e+00 1.217322258930131966e+03
2.635184990844554704e+02 6.490307913023120046e-01 1.210018775895332283e+03 1.216799166000689183e+03 1.219202439965501071e+03 3.052419195022389431e+02 2.272352173547881193e+02 7.326987925069299479e+01 2.298688775976912346e+00 1.213673155228581436e+03
2.892718015741539830e+02 2.696682217159391382e+00 1.211044224081253333e+03 1.213575039477206474e+03 1.219930316890116728e+03 2.204712295373590791e+02 1.774884585459072355e+02 3.200633687923130992e+02 2.482174387438577323e+00 1.215630850223355992e+03
2.212510412682765093e+02 1.955129713149287018e-01 1.211780423272564576e+03 1.213411983862617717e+03 1.214389515634317831e+03 1.456546621888869595e+02 4.143544721734642167e+01 1.693137861325086817e+02 1.610857483407668322e+00 1.213209587642608767e+03
2.482205743100280984e+02 2.958489152307857140e+00 1.210317662566077843e+03 1.216154111030734157e+03 1.216645725545647110e+03 2.572577061116704726e+02 2.387562909386070942e+02 3.484626975709628027e+02 3.402122072147359066e+00 1.214578979316268942e+03
1.035404528085493325e+02 6.982804229893453396e-01 1.213407270906401664e+03 1.214738115102223446e+03 1.217011901490771606e+03 1.892995125844441588e+02 3.345127722944134803e+02 6.552098854460220423e+01 5.691816651730913001e+00 1.214563430538631792e+03
1.038755536961253370e+02 7.528837306221142223e-01 1.213306868968733170e+03 1.213859890102567306e+03 1.219737524112866140e+03 2.246306878584143760e+02 2.582457958487412952e+02 2.748262041833585272e+02 7.294331158099783607e+00 1.215827815452135837e+03
1.748020347031215636e+02 1.243284141415109012e+00 1.210085907860975340e+03 1.217111194734643959e+03 1.219444933529382979e+03 4.410550712472347357e+01 1.885132462972731275e+02 6.266952399474376989e+01 1.689272541468118227e+00 1.216557161427610254e+03
1.243709520179845356e+02 1.370790155709843638e+00 1.214236232473542714e+03 1.216226680609337791e+03 1.216889168169865570e+03 3.449596848760504031e+02 1.899875533050092145e+02 8.205482401835739381e+01 4.960982063642932260e+00 1.215201944874680976e+03
1.239141942864454080e+02 1.306399745446149563e+00 1.212064962695146050e+03 1.215192594755998243e+03 1.218737259888288236e+03 2.778454845009422343e+02 1.241355415670652178e+02 3.220573311706145887e+02 5.843062301360759214e+00 1.215569076118326166e+03
2.808762275457985993e+02 1.583918847613791092e+00 1.212679663776644020e+03 1.216253600182885521e+03 1.218903452046313532e+03 7.365210617805514914e+01 4.240351130138111557e+01 3.584965534437652650e+02 1.689541956148007840e+00 1.217700722034996033e+03
1.368396643287446182e+02 2.170379903043084369e+00 1.213717959576105386e+03 1.215974242506401879e+03 1.217281911429415231e+03 3.683019603751782824e+02 8.320402001649588897e+01 6.494069645762845511e+00 3.346983144719898551e+00 1.214178388263018178e+03
1.791350874575983880e+02 5.564535308910630862e-01 1.212341783605565752e+03 1.213251650210422440e+03 1.218070711970785851e+03 3.225536616624693238e+02 5.888379111535439847e+01 6.715928545615849998e+01 2.504237135229947508e+00 1.213318890867349410e+03
1.324102585843556028e+02 1.413226202708528778e-01 1.211028087853563193e+03 1.212026963704182890e+03 1.218570233133387774e+03 2.707903217941318985e+02 2.056047524190432227e+02 3.472159705454129153e+02 6.220145278501091113e+00 1.214457044924094816e+03
1.037361942770819212e+02 2.203068656711842710e+00 1.210339435174814071e+03 1.212873376185939151e+03 1.215399939034476802e+03 3.653590802999332823e+02 8.518018488936363042e+01 1.052848898734373648e+02 5.358054234938619764e+00 1.211686329059464697e+03
1.990539877517085472e+02 1.682709806432385768e+00 1.215595004286725043e+03 1.216458672601355829e+03 1.217782674390163038e+03 4.080445593412740379e+01 1.961735848917565193e+02 3.058078874594925196e+02 2.726827703459146601e+00 1.217139693709455287e+03
1.904446235140548822e+02 1.856450904048606798e+00 1.210101655183476851e+03 1.216238118011243841e+03 1.219085870911328811e+03 1.606833161614533196e+02 3.409886347145729815e+02 2.345004845686005268e+01 2.757347462183053821e+00 1.214487577652365644e+03
1.145766013570367079e+02 1.735476484260350505e+00 1.211647120529145241e+03 1.214527886530273918e+03 1.217648811684164457e+03 3.491929637480391193e+02 1.162881781511262425e+01 1.038385867410369201e+02 4.055456025059095637e+00 1.213060425978424746e+03
1.911031596895202824e+02 2.257086760960004823e-01 1.216111347146140133e+03 1.216408867140189159e+03 1.218720598643557196e+03 1.572195459422962571e+01 3.099007475019049593e+02 2.015126594975862417e+02 2.758381192912467750e+00 1.217283719409740115e+03
2.784016144269667166e+02 5.633362873802754134e-01 1.212999327163511907e+03 1.219839726292654859e+03 1.219845442469367072e+03 2.261739230420689637e+02 9.578441832867241601e+01 1.639109528812853114e+02 1.745210045753829986e+00 1.216657424013972332e+03
2.426587663860539692e+02 1.688480422725378460e+00 1.210815801830190594e+03 1.214284300627812854e+03 1.219654115918020807e+03 3.127002624266939961e+02 2.435423050729493752e+02 1.649305098815373185e+02 2.971963832676220996e+00 1.214008424951502320e+03
1.467708656118536510e+02 2.737677302810081592e+00 1.210123608676907679e+03 1.217105029820605296e+03 1.219208820578441191e+03 9.715813996966464572e+01 1.871437236862444706e+02 1.522168550423384943e+02 2.974151013407889010e+00 1.216284745455917573e+03
1.928754879498453079e+02 1.275856272189921814e+00 1.219057106688236445e+03 1.219605424654056606e+03 1.219801147838644738e+03 8.367829101335564701e+01 1.939307478968496810e+02 3.909415396761803549e+02 3.466228838577110061e+00 1.219651246187688685e+03
2.151365304163273322e+02 4.952632938401534402e-01 1.212088887082669316e+03 1.213405861869279533e+03 1.214197371735097931e+03 3.378178535469614872e+02 9.607508121524207922e+01 2.630011005951776610e+02 3.239310562500788304e+00 1.213066169437237932e+03
1.106815822886775038e+02 1.885963640786714746e-01 1.210392986358254120e+03 1.212916715321575793e+03 1.213716315959712347e+03 2.993265462535275105e+02 3.961155277139747568e+02 2.769053393515073367e+02 8.785087755458286907e+00 1.212367523354890409e+03
2.794652806180314997e+02 9.149445140697457513e-01 1.211840224381659255e+03 1.214516891104975912e+03 1.215036954093306576e+03 2.964184749921325306e+02 2.723404557124318899e+02 3.078890555808399654e+02 3.136876195664506373e+00 1.213794489667026482e+03
1.671153549648922763e+02 1.635035584694969346e-01 1.211114915530167309e+03 1.213045670085566144e+03 1.215718382737158208e+03 4.026789999566009470e+01 3.448666609204598785e+02 2.470038188153143892e+02 3.782646901981176590e+00 1.213967023413983952e+03
2.201759088027287987e+02 1.785455829391792815e+00 1.212937626369178361e+03 1.214449040393437599e+03 1.215701271059939927e+03 3.972802074317128245e+02 2.444969079789617581e+02 1.493423584560666484e+02 3.593124598275469150e+00 1.213926434377957094e+03
2.668251373125558530e+02 1.862785278887246765e+00 1.210196516806171530e+03 1.210570209424869063e+03 1.215899268670752235e+03 3.370654707733893929e+02 1.080028689607769934e+02 3.420140180118103785e+02 2.949805875388710863e+00 1.212725834017091529e+03
1.108015238953643973e+02 1.502261742397851929e+00 1.211234296038157481e+03 1.212027311416690736e+03 1.215787304246159692e+03 3.009940168765034940e+01 2.177497211103731729e+02 1.285156678789990110e+02 3.396747422286748197e+00 1.213247799391801891e+03
1.627359124764086857e+02 1.006371975893589621e+00 1.211276489038699310e+03 1.216136480210113859e+03 1.219901586508064838e+03 3.366541907507433962e+01 1.021258181837168877e+02 2.603700353859892971e+02 2.434381364360560518e+00 1.218198032605405615e+03
2.393226563445080330e+02 1.296045067617901392e+00 1.211471618993936772e+03 1.212348631358966713e+03 1.219969051243368540e+03 1.859892239200618747e+02 9.305082614653414907e+01 2.761943521022647019e+02 2.320024399903006351e+00 1.215845536586731896e+03
1.396000362769026424e+02 2.532201055903663178e+00 1.210939082360981047e+03 1.216121233142188885e+03 1.216174479858478435e+03 1.279769568502646671e+01 1.044932115263679719e+02 3.537390564290324164e+02 3.374139263876112071e+00 1.216020423959803338e+03
1.866525691506128055e+02 2.077772275093626941e+00 1.210011336029947188e+03 1.214749961265238198e+03 1.215966124051198221e+03 5.160548724367344420e+01 1.956103385885090802e+02 2.997413590920374560e+01 1.485058378798512546e+00 1.213999264399481945e+03
2.101738775614256554e+02 1.739223668974955728e-01 1.214201297050968378e+03 1.216414697938682821e+03 1.218152210725010946e+03 3.869302541721433499e+02 3.819237670578280017e+02 2.867333790639237918e+02 5.022448139328770544e+00 1.216075333471488648e+03
1.166728722454892164e+02 2.639532419671371422e+00 1.210162639534622031e+03 1.213220587014994180e+03 1.215081252955316131e+03 3.252024039367724839e+01 2.729225473795301014e+02 1.684682410521529619e+02 4.061878478728225161e+00 1.213672186403827254e+03
1.191659910045553801e+02 1.648145585875895547e+00 1.210480559760360165e+03 1.215117826478994402e+03 1.217538110183880008e+03 1.656694191123652899e+02 1.063699582689097554e+02 1.995647831674122017e+02 3.957539870000821747e+00 1.214512976236697568e+03
1.268977082230424855e+02 1.399976098914302414e+00 1.213415904335939786e+03 1.213622965157185490e+03 1.216435909193582347e+03 2.413973274410485885e+02 2.467487045430900139e+02 2.039288546981673278e+02 5.453801304794855476e+00 1.214379612359507973e+03
2.488507658877677784e+02 1.254244544330757938e+00 1.210050604805818693e+03 1.210931940546287024e+03 1.219925317813077299e+03 8.933482691418461741e+01 2.881730942873558092e+02 6.194888734904671423e+01 1.765945171930003443e+00 1.212020547503903117e+03
1.999698378733041295e+02 1.756734238370959433e+00 1.210261676407736104e+03 1.210301512840202122e+03 1.211036897076539390e+03 3.328571508794888700e+02 3.731223475688318558e+02 7.758219361727025642e+00 3.569226866414994426e+00 1.210290928322945092e+03
2.281357835589169838e+02 1.105583127740644489e+00 1.211231996439502154e+03 1.216590990548517084e+03 1.218835199067119447e+03 3.004601062579873201e+02 2.707675873210982331e+02 1.043043264589172310e+02 2.961096280029844152e+00 1.214553954196950826e+03
2.708889384115029202e+02 1.512896347464660174e+00 1.210318013030542716e+03 1.217874208919156217e+03 1.218971508084515790e+03 1.614354136298812250e+02 3.513064367240629053e+02 1.752626137641122739e+02 2.539802725620786017e+00 1.216380727201327772e+03
1.852731168533533435e+02 1.193938190040497282e+00 1.214164872748890957e+03 1.215310096615868133e+03 1.215876915842769677e+03 3.035878980017354820e+02 2.290851613491970795e+01 2.313160795679395108e+02 3.010757864812692919e+00 1.214921862742352459e+03
