weight logl A w B x0 f sigma_v
0.000000000000000000e+00 -1.314037564756032225e+03 6.820270500690192250e+01 9.266153333230718658e+00 9.853925170791946186e+01 -7.205884166605615704e+00 6.319767223350557117e+01 9.266153333230718658e+01
0.000000000000000000e+00 -1.309193833293969874e+03 9.492264020429878713e+01 8.072712786673573504e+00 3.341896092771923232e+00 -1.368681313290176504e+00 7.662832113220578378e+01 8.072712786673574215e+01
0.000000000000000000e+00 -1.307177280737616456e+03 8.912318407819145705e+01 1.479517356832922204e+01 7.053427808074600591e+01 -1.734777898956140874e+00 1.318592977398998016e+02 1.479517356832922133e+02
0.000000000000000000e+00 -1.281842098865241496e+03 2.158127900788398001e+00 8.403788007569140461e+00 2.424087754922502569e+01 -7.608112490764565194e+00 1.813644937144590186e+00 8.403788007569140461e+01
0.000000000000000000e+00 -1.277775537155279380e+03 8.627812216936938228e+01 1.695471098770762808e+01 6.663814532488848386e+01 -5.003236524467244983e+00 1.462820625943788286e+02 1.695471098770762808e+02
0.000000000000000000e+00 -1.250189542253909167e+03 1.092227352804536800e+01 1.762885497297957116e+01 1.781076528529568037e+01 8.700036133458660004e+00 1.925471760011257061e+01 1.762885497297957045e+02
0.000000000000000000e+00 -1.244099090027430066e+03 7.861859171859639162e+01 1.852793595559298012e+01 6.737587940910120210e+01 2.720207221843377710e+00 1.456640232281066574e+02 1.852793595559298012e+02
0.000000000000000000e+00 -1.244076852127191160e+03 8.926407034973364318e+01 1.584908646336409177e+01 6.518854261108671722e+01 1.957175700131362106e+00 1.414753969044743371e+02 1.584908646336409106e+02
0.000000000000000000e+00 -1.243514723385236721e+03 9.318667060839794658e+01 1.410547655344964468e+01 6.861949004082389081e+01 -9.973858564817588146e+00 1.314442397360792540e+02 1.410547655344964539e+02
0.000000000000000000e+00 -1.214666252637987782e+03 5.467367996691533705e+01 1.640578308880790104e+01 8.720716894523982887e+01 7.021511810670457265e+00 8.969645342041150116e+01 1.640578308880790246e+02
0.000000000000000000e+00 -1.213681238975361339e+03 7.671521350077820500e+01 1.150120176756875168e+01 8.295958809485827601e+01 9.418377863188769794e+00 8.823171491145645007e+01 1.150120176756875168e+02
0.000000000000000000e+00 -1.211203763909492409e+03 9.240743951784044441e+01 8.837311178971230419e+00 8.646239795013009655e+01 2.507184818673183102e+00 8.166332982711192301e+01 8.837311178971231129e+01
0.000000000000000000e+00 -1.203734860101312734e+03 6.703230461671741125e+01 1.404020375389458941e+01 8.312568067821307238e+01 -7.358850744654457543e+00 9.411472149118414166e+01 1.404020375389459048e+02
0.000000000000000000e+00 -1.193157368062320529e+03 7.898058247024117406e+01 1.905390041959621428e+01 6.419050984720412600e+01 -1.125353065694824295e+00 1.504888153469681811e+02 1.905390041959621499e+02
0.000000000000000000e+00 -1.189799600694745095e+03 4.993803619975228969e+01 1.999927537007003409e+01 8.597184706360150130e+01 -7.966632199907454748e+00 9.987245373993717124e+01 1.999927537007003480e+02
0.000000000000000000e+00 -1.165899104838366839e+03 9.061082538130824560e+01 1.657794284129922957e+01 5.974598127211427823e+01 -3.450963169980463263e+00 1.502141083974273670e+02 1.657794284129923028e+02
0.000000000000000000e+00 -1.162880155366161489e+03 8.417915125171648860e-01 1.365372537159790234e+00 2.690386046130478448e+01 7.059045854908813311e+00 1.149359013205138724e-01 1.365372537159790234e+01
0.000000000000000000e+00 -1.152811151629728556e+03 8.375683967711493949e+01 1.554427233734955038e+01 6.611984461422984793e+01 2.143551718810279283e+00 1.301939126056799125e+02 1.554427233734955109e+02
0.000000000000000000e+00 -1.152540971697604618e+03 2.136892878619713798e+01 1.267095046608874576e+01 1.530075741689840285e+01 -9.290868745796920791e+00 2.707646381632818589e+01 1.267095046608874611e+02
0.000000000000000000e+00 -1.131755430910239738e+03 7.366990080873763702e+01 1.556628690926613423e+01 7.232039654966200715e+01 5.997477950599277463e+00 1.146766812565987266e+02 1.556628690926613388e+02
0.000000000000000000e+00 -1.129956292944061715e+03 6.026790663657538261e+01 8.402711438411586187e+00 9.796824443736105081e+01 3.435892187003235065e+00 5.064138284642735499e+01 8.402711438411586187e+01
0.000000000000000000e+00 -1.121421163382894520e+03 1.037787020690561501e+00 1.840835607704591981e+00 2.745390977635543450e+01 5.309008533639998362e+00 1.910395300900847859e-01 1.840835607704591936e+01
0.000000000000000000e+00 -1.114057790236813162e+03 1.415994009832125577e+01 1.179743104910030427e+00 2.712270021289559097e+01 7.483686847891544147e+00 1.670509169693356055e+00 1.179743104910030382e+01
0.000000000000000000e+00 -1.112171781225843006e+03 2.478504016956151190e+00 1.718530107461851841e+01 2.574037366639847590e+01 -3.033401634338219743e+00 4.259383774604286188e+00 1.718530107461851912e+02
0.000000000000000000e+00 -1.111325690705420129e+03 5.361514344196606174e+01 9.343867835983074244e+00 9.654394189849037389e+01 -8.226464019650004289e+00 5.009728143290055158e+01 9.343867835983074599e+01
0.000000000000000000e+00 -1.103942286604380570e+03 8.910728367488700030e+01 1.502606327513679396e+01 6.188496518157632664e+01 2.960640209231208075e+00 1.338931682774415890e+02 1.502606327513679503e+02
0.000000000000000000e+00 -1.100978203670978473e+03 8.961582603587339690e+01 1.453101811982386060e+01 6.279966955594228040e+01 1.414304416860600710e+00 1.302209191950259424e+02 1.453101811982386096e+02
0.000000000000000000e+00 -1.081384576666099747e+03 8.530846182067412542e+01 1.950664366234929048e+01 5.559491585426138727e+01 7.956872533222341559e+00 1.664081766119019505e+02 1.950664366234929048e+02
0.000000000000000000e+00 -1.081260768696965897e+03 2.419677992428167457e+01 1.241011015877436385e+01 1.493965299874449038e+01 -8.645471572215065237e+00 3.002847043479555822e+01 1.241011015877436421e+02
