weight logl m0 c1 c2 c3 c4 c5 m_100 m_200 m_300 m_400
9.487348807173988668e-42 -2.293050584335214239e+02 1.682425939961100170e+01 2.561246587736363267e+00 -6.501875673630534536e+00 3.736379978237135191e+00 -2.762550569329155437e+00 -4.276455907039018456e-01 1.376346604452182731e+01 1.523023231209407058e+01 1.521707737478297240e+01 1.515533612039729228e+01
1.186746293576628297e-41 -2.290787171918461524e+02 1.740131509819369171e+01 -6.147357259614184777e+00 2.100728544609360426e+00 -3.337995241776225086e+00 4.152116125568996452e+00 -6.407040179860165274e+00 1.423963855723459027e+01 1.615680892596510176e+01 1.585878018262613942e+01 1.308218689719898897e+01
1.380208697356278589e-41 -2.289251978294160779e+02 1.859569554671067237e+01 8.273920619545407362e-01 -3.864465923858764640e+00 -3.021926900040982744e+00 4.292072014106231848e+00 -6.740503585146870869e+00 1.390616551045258120e+01 1.503287222788371302e+01 1.645274706342554794e+01 1.400683911942150672e+01
1.483704097971674274e-41 -2.288503908171538228e+02 1.922290561174476409e+01 -4.637971136603269429e+00 5.315354879050886439e-01 -6.790183294540565129e+00 6.086597608680680338e+00 -8.390860375242910507e+00 1.355343242568696738e+01 1.468356234744457112e+01 1.612214708877032621e+01 1.360915088001459061e+01
1.491611069536272904e-41 -2.288425757565745755e+02 1.441477391055387436e+01 -2.388278759624511416e+00 1.945978969304395179e+00 -9.213465919392334058e-01 3.922311634039330031e+00 -4.174905481515056138e+00 1.483781177736598877e+01 1.616449509143746255e+01 1.548288064692937382e+01 1.251499668541667276e+01
1.605766033159831520e-41 -2.287663316251716310e+02 1.545023971800598517e+01 -9.847433606609358847e+00 9.498772821850792525e+00 -7.528582476505095045e+00 4.081648202010391913e+00 -1.585954741725336348e+00 1.494469869154369057e+01 1.461125811380266803e+01 1.517976565246674525e+01 1.542326529957260206e+01
1.717593297363478547e-41 -2.286965084818714047e+02 1.371480298958045552e+01 -7.755994172966903299e+00 9.181830737180160185e+00 -4.671249499984760689e+00 4.011424155533996228e+00 -4.748667016270928798e-01 1.589674135512247410e+01 1.593174119568620917e+01 1.576141424142173975e+01 1.514020223293406886e+01
1.924800365546753135e-41 -2.285801102909670135e+02 1.576275996195412077e+01 -2.162449099348772386e+00 -9.402456642670298237e-01 2.722285026939816888e+00 -4.383977648310832365e+00 3.602681598871782853e+00 1.460878727285285095e+01 1.545065458390822499e+01 1.506379744101282014e+01 1.706367531411517291e+01
3.079733875886343995e-41 -2.281075893577999523e+02 1.456659439252856814e+01 -4.949419271228703288e+00 8.496088688088146768e+00 -7.766291857804906940e+00 7.800879162500311992e+00 -5.494246636123072847e+00 1.634491304489931451e+01 1.527151671285664847e+01 1.541938788161737328e+01 1.284548950753037211e+01
3.353000687725720274e-41 -2.280200768745277458e+02 1.403763515843705534e+01 -3.560880603983044068e+00 7.435142668067367566e+00 -6.960561496692205807e+00 7.695797169499321910e+00 -3.486201081923073986e+00 1.609398530196860122e+01 1.530073378754268809e+01 1.636382985785238020e+01 1.435856388090016011e+01
3.746974704473439247e-41 -2.279064837782050859e+02 1.693506144932070967e+01 -9.429003970733107920e+00 6.990183533360230683e+00 -4.555882098261911040e+00 6.495422071106595752e-01 -7.466477596911218484e-01 1.552259428044313516e+01 1.563578253539610330e+01 1.520972841943444465e+01 1.604030020508198007e+01
4.211724830972947840e-41 -2.277870602847602584e+02 1.141717562315328749e+01 3.525288974743112647e-01 4.521017738104864847e+00 -3.129603235568368724e+00 8.816614896005063429e+00 -3.553751607225200893e+00 1.540753309073948429e+01 1.594401712602874888e+01 1.679590035567098738e+01 1.283776775560270167e+01
4.287722009054101842e-41 -2.277666769554305120e+02 1.859635628145709063e+01 -1.555266559922721115e-01 -2.115647072824309305e-01 -6.357782878435551233e+00 7.257972993386712091e+00 -9.864480767304389275e+00 1.530694499343370119e+01 1.515637552673211985e+01 1.598466908909492545e+01 1.227122387041651486e+01
4.371557691604236064e-41 -2.277448131503575155e+02 1.076701092144675620e+01 -3.690261702269188149e+00 9.290617699303560073e+00 -5.843449166094877079e+00 9.665388727252182122e+00 -4.906874896065485103e+00 1.552869834301261420e+01 1.525746492220817885e+01 1.512835177645483498e+01 1.103363727349979229e+01
4.608230359643017697e-41 -2.276895886337333650e+02 1.169702846286649489e+01 -3.218193763246157246e+00 8.956601000838926296e+00 -6.753756258320093409e+00 9.356406132447464330e+00 -2.422241397182424372e+00 1.584467924121890547e+01 1.528732261240640611e+01 1.666430391371100939e+01 1.413413199938178444e+01
5.532673240928486574e-41 -2.275042614413492004e+02 1.081676733406966839e+01 7.157051289118570025e+00 -3.265981699632894752e+00 2.958826606902206890e+00 3.008788002294625841e+00 1.420376144438755261e+00 1.410934985844373912e+01 1.478042664921333582e+01 1.611918116977993520e+01 1.442861843120707199e+01
5.628391401249785306e-41 -2.274846088649318858e+02 1.683350315820717213e+01 -7.276234164312000985e-01 2.866838899256975992e-01 -3.282812629740504917e+00 5.593383071810123397e+00 -6.836519887504415749e+00 1.536876983382340711e+01 1.609343594544230172e+01 1.631991608190941889e+01 1.294820189809192001e+01
5.626672585963326457e-41 -2.274824142946125676e+02 1.508332801463848227e+01 -2.840221835197347389e+00 1.408152438382337834e+00 -2.597314578871044333e+00 5.741178168581786423e+00 -6.299425856817386205e+00 1.390045157810502552e+01 1.558538483623144266e+01 1.558738103202385616e+01 1.192928480803532487e+01
6.311434811201303425e-41 -2.273650695095365961e+02 1.573122668997284102e+01 -6.912488939686459943e+00 7.722187816082549006e+00 -5.979578383291257460e+00 2.665715141186009163e+00 -7.025624818877602706e-01 1.598694095707137741e+01 1.502164479938438113e+01 1.531231218350331069e+01 1.591972111314780136e+01
6.449376612081310950e-41 -2.273409490702722735e+02 1.261139372404378989e+01 4.936125193262872912e+00 -3.175355583385943703e-01 -2.289634496005138686e+00 8.778996019513520821e+00 -5.748086305883238545e+00 1.502328835619665881e+01 1.534400743653385035e+01 1.652712727596083653e+01 1.187629771657613098e+01
6.646399258055625644e-41 -2.273083573040507588e+02 1.573120738626409043e+01 -3.211095337279838091e+00 4.333498425591207237e+00 -8.298515528134819519e+00 9.774182288540671948e+00 -8.985833547703528268e+00 1.430674207527092712e+01 1.433875792342082889e+01 1.557270521698007570e+01 1.159769673726520089e+01
6.867225747608515748e-41 -2.272731723437517246e+02 1.929713312337069908e+01 -1.765698459869005532e+00 -2.031653394989600514e+00 -2.445944616170975472e+00 2.123122067996822793e+00 -5.272744884836432000e+00 1.493974749674199387e+01 1.595411733818127153e+01 1.644406383047671483e+01 1.495794230329898511e+01
7.498461764582019520e-41 -2.271827346456683472e+02 1.028003960455891175e+01 -3.931606371274454226e+00 9.463878102088713717e+00 -4.236609273342022419e+00 6.115131590280466156e+00 -3.405887368125490866e-01 1.561345394974489054e+01 1.491439862260405214e+01 1.485608068799970560e+01 1.317891823152740116e+01
7.788201521873992869e-41 -2.271423225839973838e+02 1.844357304566116795e+01 -4.762776303132305600e+00 2.049909824857561347e+00 -5.585497947409635344e+00 6.507826154191619139e+00 -8.562876215823271409e+00 1.500255079604344921e+01 1.624517338930523636e+01 1.659449194605864975e+01 1.309315268139795840e+01
8.419169265023262204e-41 -2.270619213858438457e+02 1.213802995440580013e+01 -2.738568306195458213e+00 3.864945548931601138e+00 1.188447876669407322e+00 9.266705313504886021e-01 1.506963381773516630e+00 1.520493200640165554e+01 1.606606029205611463e+01 1.519219080926201393e+01 1.440990333429947867e+01
9.069261784385975533e-41 -2.269850416772214317e+02 1.581790359531337486e+01 -4.073925092357776556e+00 3.983055057405049837e+00 -6.654702497867787336e+00 9.716504528408243857e+00 -8.227612337752265859e+00 1.451730245805162234e+01 1.580757195845172092e+01 1.700161855301475100e+01 1.262591420710000101e+01
9.632423107217594025e-41 -2.269222977322733641e+02 1.589421511133248899e+01 3.377685067396578589e+00 -6.754721622477187992e+00 6.753479563389742424e+00 -5.863893158733109345e+00 3.197719606183211383e+00 1.452628727055240532e+01 1.588400218070943026e+01 1.518939987761083188e+01 1.637538270899698389e+01
1.239059982633946126e-40 -2.266679944405162530e+02 1.273358241657137846e+01 -4.689723337317874829e+00 6.516697737558075687e+00 -3.083822189865522923e+00 6.224807851022479355e+00 -3.812679439877215692e+00 1.533546754813331070e+01 1.622719892903636563e+01 1.560529159815698108e+01 1.234991058533483610e+01
1.248700027330304781e-40 -2.266577444220993982e+02 1.770313480853708654e+01 -4.466592945555500904e+00 1.006395826886524958e+00 -2.115050180974346716e+00 -1.255100347148225381e+00 -3.340357270135818624e-01 1.454399212518962514e+01 1.478754326969895594e+01 1.504917026863394902e+01 1.633128299741002110e+01
1.291537171577480890e-40 -2.266215143392765583e+02 1.098805393825817411e+01 -1.395196640364744667e+00 3.754402058076131254e+00 -2.094247202743845904e+00 7.921674610818556062e+00 -2.727957952135819042e+00 1.366777852186013043e+01 1.541769692574990458e+01 1.647751710648378065e+01 1.282264857863505014e+01
1.323975947388730804e-40 -2.265942081634003671e+02 1.066775787726937175e+01 3.983945839762181862e+00 -1.008101187992878067e+00 3.190972893538885913e+00 2.046824196077309921e+00 7.620681492651275590e-01 1.429693822671388759e+01 1.513105126961033520e+01 1.502004864564399611e+01 1.309327634917770666e+01
1.438037937253516964e-40 -2.265090678132179391e+02 1.758745452218603234e+01 -5.234012686618775057e+00 3.895361055282393181e+00 -4.691473021994157833e+00 3.235206644411173116e+00 -5.205336052150652648e+00 1.584271573002173561e+01 1.580807721284547185e+01 1.528897819271492509e+01 1.375096639697628476e+01
1.495557910132227208e-40 -2.264673481328636058e+02 1.624116420961375695e+01 2.313437784917498519e+00 -3.141704021007207359e+00 -1.003902065287810785e+00 4.716285893794188055e+00 -7.064381535568326598e+00 1.445353544978882887e+01 1.554932400826344185e+01 1.566430529704752317e+01 1.186736619107952606e+01
1.709349209862386942e-40 -2.263312347350772029e+02 1.549671403306147610e+01 6.262221341561780008e-01 7.601902774135957941e-01 -3.089158977337253198e+00 5.536528545165520399e+00 -6.184749848396778660e+00 1.544363889630173681e+01 1.547444315462277764e+01 1.551816980606771956e+01 1.226062131580387238e+01
1.729486415220824913e-40 -2.263170229595047829e+02 1.907192294753561868e+01 -3.071629602631789524e+00 -1.414269465234346157e+00 -4.043726575768165077e-01 -3.566484104125024146e+00 6.221852683693640529e-01 1.507359225585616613e+01 1.531507429891948746e+01 1.541202558865554728e+01 1.745945883969723766e+01
1.752828782909518548e-40 -2.263011165238579565e+02 1.372955530095572207e+01 6.066320447323562348e+00 -4.796356201348997317e+00 3.508726557775496246e+00 6.705781162566140097e-01 -9.333292100327774676e-01 1.482114320472149949e+01 1.543054577790200810e+01 1.538046537739682940e+01 1.362655910002328952e+01
1.955830717332444389e-40 -2.261890324315890552e+02 1.564098940979153696e+01 5.042613300730916848e+00 -6.542754690928288319e+00 4.003526970398326057e+00 -9.812452784376368697e-02 -1.892944267864580254e+00 1.455068772327730109e+01 1.604288087722068568e+01 1.599355081535069623e+01 1.415935623290143219e+01
2.131813672172498651e-40 -2.261003743474325063e+02 1.218295739942866085e+01 4.048890988759959342e+00 -3.210965028004094890e+00 4.774756200094891767e+00 -1.638690808222133199e+00 4.684963919399393717e+00 1.415407748524664377e+01 1.519824737354126221e+01 1.589229913043033093e+01 1.648588573680833491e+01
2.281886264618202483e-40 -2.260298450441474358e+02 1.100604930403406634e+01 2.986280685836625537e+00 -2.255237325155885486e-01 1.237270522103560921e+00 6.204102792226795060e+00 -3.734954113710445611e+00 1.414038128829589880e+01 1.576818939695537125e+01 1.569788368327472128e+01 1.120001654956984538e+01
2.340553583559624571e-40 -2.260019599785642299e+02 1.616510959938064929e+01 -4.248099975062836542e+00 9.014488372176820974e-01 -1.873349943456595668e+00 2.781957394650703463e+00 -3.011698175697158142e+00 1.369675142647008670e+01 1.554335162875506882e+01 1.605894124138415791e+01 1.459581264558525682e+01
3.156314822223738926e-40 -2.257004423025604751e+02 1.327315415960983458e+01 -5.288293988270813983e+00 6.414530663841649272e+00 -2.498531116387928463e+00 2.022199328574217247e+00 3.708700608318302727e-01 1.524253156877131943e+01 1.522625749132481232e+01 1.481422650912477224e+01 1.460189567090101903e+01
3.260336833087393952e-40 -2.256655169410512372e+02 1.834033453313434592e+01 -5.469366426218211785e+00 1.558193413604389121e+00 -3.851867135857135693e+00 2.626941307384738522e+00 -3.836691961315294996e+00 1.455781005316195120e+01 1.576744187289169119e+01 1.645404839334385727e+01 1.559114468339580029e+01
3.567291305940088791e-40 -2.255730408841529311e+02 1.775705997201978192e+01 1.058452157841252017e-01 -1.955968333802358572e+00 -3.642789103394401096e+00 3.799580644291628673e+00 -4.993354134872037164e+00 1.411457289757564482e+01 1.457102585567453623e+01 1.605501926631161780e+01 1.455357675854728683e+01
4.262781048591697947e-40 -2.253924256785358580e+02 1.362408196754255130e+01 4.553631636016724826e+00 -6.449717565435715727e+00 8.246176383107478358e+00 -5.657904712481812481e+00 4.973968527672491646e+00 1.422738206650704207e+01 1.581603468959141168e+01 1.516231239385927054e+01 1.621223411691720173e+01
4.275040867637627672e-40 -2.253870537921009998e+02 1.517500169618443273e+01 -6.947088249314824715e+00 6.110690641176674376e+00 -7.582534589455272034e+00 9.216073825139584841e+00 -7.293170074869600228e+00 1.363927077192639459e+01 1.496141027607807850e+01 1.611832142696321668e+01 1.251103164482045216e+01
4.500003845186576731e-40 -2.253332692028635336e+02 1.727531757896123210e+01 1.113321037501275867e+00 -1.779571255414564845e+00 -2.584122388044236551e+00 2.272775003264268179e+00 -3.658948935407314806e+00 1.487059960783843060e+01 1.464582511289488309e+01 1.553300751343969743e+01 1.462575765704312047e+01
4.618922035981076572e-40 -2.253046861018015647e+02 1.149055747886719026e+01 2.138916667561476359e+00 1.095184208362784517e+00 1.298091499778619706e+00 9.235377138252935936e-01 2.664061040758152643e+00 1.482497480136416179e+01 1.466307806642147327e+01 1.498924046987691128e+01 1.490333396343647898e+01
4.613720201931145478e-40 -2.253033129373197880e+02 1.826743107138043598e+01 7.598146734854527296e-01 -4.149824752041632259e+00 -9.869642342047342254e-01 3.433550241386321034e+00 -6.794350361173826514e+00 1.436903522620557538e+01 1.602933878919783695e+01 1.642819850817785010e+01 1.337621761971296586e+01
4.611173280180716828e-40 -2.253013651218669793e+02 1.131843101573583965e+01 -3.379790473349224555e+00 9.246558408401387652e+00 -6.517457331784433094e+00 8.027667874308480833e+00 -2.543992699427986004e+00 1.562017068295783240e+01 1.447662467370864903e+01 1.506389114515645211e+01 1.286300926604214112e+01
4.604308421093240596e-40 -2.253003549756977009e+02 1.588704248968318211e+01 9.283456385652968379e-01 -3.757841646085800846e+00 2.637525155510477504e+00 -3.532942238765368614e-01 -2.272822942965005311e+00 1.421894885271854747e+01 1.584908247702099970e+01 1.525669576433426045e+01 1.371545155743226374e+01
4.623837658527050584e-40 -2.252936224318216318e+02 1.613163204500996883e+01 -2.720660324757123938e+00 1.522836475215408214e+00 -3.415183900884530388e+00 4.417646170799349292e+00 -3.310676364370607416e+00 1.449397597764622603e+01 1.550328034330574489e+01 1.664570745155599241e+01 1.505420315172925605e+01
4.773679408386638233e-40 -2.252592300821321203e+02 1.201920298963184841e+01 4.588825097275766041e+00 -3.815396674289997847e+00 5.416475458149781375e+00 -2.277188395776685859e+00 5.073675420033170624e+00 1.402050736799903419e+01 1.504801605016266564e+01 1.563923217902969753e+01 1.640388822083690457e+01
5.058578533924152209e-40 -2.251987619324413572e+02 1.915458756487171144e+01 -7.150672939492341840e+00 2.278061451942058113e+00 -2.455080627621246236e+00 -2.422328281214950252e+00 -6.888087360586947483e-01 1.527098651082071434e+01 1.555104620912799263e+01 1.505425928473849950e+01 1.668721161950727350e+01
5.384006613080415497e-40 -2.251339146334997849e+02 1.794663172304849752e+01 1.949045378585385180e+00 -6.022344131567850312e+00 1.601778450028351841e+00 1.011007488760286677e+00 -5.102657084110418850e+00 1.415811069573556580e+01 1.608208591968715595e+01 1.604086527387461913e+01 1.360771045006206847e+01
5.836995837421142895e-40 -2.250506312010406305e+02 1.351677190570559617e+01 -1.103643775658980530e+00 4.399489780741411948e+00 -4.739924892642095600e+00 6.913400790533803075e+00 -4.953247060696291726e+00 1.525255957665106266e+01 1.481875095764450201e+01 1.513411253736304474e+01 1.216373899498666233e+01
6.122885724492560494e-40 -2.250003139451235370e+02 1.101952795275142094e+01 2.258192547846249454e+00 3.760210591154757864e+00 -1.976807909269199470e+00 5.219710535458307987e+00 7.753317178682710420e-01 1.566543111547448675e+01 1.489986039427987130e+01 1.604448175979025137e+01 1.473577199254149050e+01
7.111767104552484604e-40 -2.248480967032788840e+02 1.520826340062935067e+01 4.840076306198781708e-02 -3.216894294250474573e+00 3.697009757425735899e+00 -3.109845242799643472e+00 2.657332694261988593e+00 1.387172393321012542e+01 1.543409285662779773e+01 1.551770006054652740e+01 1.644399523989005729e+01
8.793800981430072030e-40 -2.246333004147997485e+02 1.314547134393067473e+01 -4.030828563968404943e+00 4.377009788418053660e+00 -3.027492456586777791e-02 1.250018865624394238e+00 1.358510227991683195e+00 1.524356069693707205e+01 1.616650286222526134e+01 1.574869104327714808e+01 1.530533106789636655e+01
9.808419624884432766e-40 -2.245216062919066076e+02 1.607055644088332969e+01 -7.801050627771923374e+00 6.040001372704864480e+00 -7.112752505421997107e+00 8.783940102207360212e+00 -9.077763291500430043e+00 1.415281114107315830e+01 1.566467987531850703e+01 1.576521576780148948e+01 1.142239715293413838e+01
1.001299153401294707e-39 -2.244984640508995994e+02 1.637008640669150950e+01 1.995213405957162678e+00 -2.568728691445985923e+00 -2.841358082778373984e+00 7.493534141107996760e+00 -8.598417057997719937e+00 1.420676480629923866e+01 1.562212738573506243e+01 1.659957137850537379e+01 1.190432487536114614e+01
1.051747070698528708e-39 -2.244468097028156706e+02 1.036759826467474177e+01 3.030887695533445836e+00 2.385084988111142223e+00 -1.871268780724124170e+00 6.954528084113086095e+00 -2.746556357439047247e-01 1.439416955773416262e+01 1.453410660858496328e+01 1.637701367010092213e+01 1.408534109575441562e+01
1.121923357748928140e-39 -2.243797178649656132e+02 1.466630352816272875e+01 -8.326840031679321186e-01 2.168579654018628844e+00 -5.332334538709083027e+00 8.274344009600621774e+00 -5.397327293085862010e+00 1.415546221875789179e+01 1.482478202513149768e+01 1.671701372642042216e+01 1.358977797030612322e+01
1.360700500370108971e-39 -2.241842627201867799e+02 1.167817965657991941e+01 6.175386169406813508e+00 -4.357818202532436125e+00 4.688529362462773520e+00 1.436743962451210166e+00 1.600208784856171462e+00 1.412187817360292996e+01 1.564730027860500527e+01 1.640807189912935016e+01 1.473800177799832056e+01
1.389621927964361224e-39 -2.241607306452560806e+02 1.232403101033650650e+01 7.505164647805891320e+00 -6.785740878247789709e+00 7.350728028832211436e+00 -1.143424040614222648e+00 1.717208553936961479e+00 1.441317536535515309e+01 1.611358989933268759e+01 1.584561321186508209e+01 1.426966561669548383e+01
1.455649599268606015e-39 -2.241118101001630123e+02 1.132058678700395760e+01 -1.661646848316888025e+00 7.668168907026043257e+00 -4.868977684976450782e+00 7.102697923713702011e+00 -2.184587364298053558e+00 1.596470874929850403e+01 1.489006150884494595e+01 1.516439582990804347e+01 1.286968724747091919e+01
1.597678308767391684e-39 -2.240162108427087162e+02 1.512167730167735513e+01 2.471643559368480680e+00 -2.500278727397446055e+00 -7.356029397620478250e-01 6.008199084067815221e+00 -7.080893917780004543e+00 1.440882013534172401e+01 1.588994140730188143e+01 1.607801294010044657e+01 1.155844086215582678e+01
1.735847844034844755e-39 -2.239307663961797630e+02 1.779204039897921064e+01 -3.876027770204579781e+00 -3.803242216562630063e-02 -3.195252774872216150e+00 4.195325900193815016e+00 -5.752189399474151088e+00 1.396893408964159988e+01 1.581527608223237102e+01 1.651226238671879187e+01 1.415029158165141254e+01
1.786384865991528268e-39 -2.238995684114149469e+02 1.955512254411501161e+01 -2.256064377278121924e-02 -6.789638937332824753e+00 2.661959214769538562e+00 -2.658720085826640656e+00 -3.123380756524042567e+00 1.397184350141937514e+01 1.606060545691087071e+01 1.569740781139054775e+01 1.510396990053486022e+01
1.922787951075925700e-39 -2.238234861704561354e+02 1.733867096313423417e+01 -1.585883653543721294e+00 -1.221794878366154080e+00 -1.057178306703772108e-01 -8.528801451477470152e-01 -2.190859672649408729e+00 1.495110489204714277e+01 1.546347249400031387e+01 1.490987661787874607e+01 1.460210106106344341e+01
2.038031171413494303e-39 -2.237627781313478863e+02 1.000657095231441396e+01 3.269985539571440114e+00 -1.794952566588605691e-01 1.724869040449011237e+00 6.752668881093775610e+00 -2.385565960439784305e+00 1.374398125087363809e+01 1.583796450183940507e+01 1.637054111129572931e+01 1.194924428903809321e+01
2.232654631126676708e-39 -2.236690710660988373e+02 1.956327673236371822e+01 -2.997665875242017108e+00 -3.694382199728032390e-01 -6.808717161688765174e+00 5.697925004622714340e+00 -8.308518144461350730e+00 1.392479753466335879e+01 1.445632455880689271e+01 1.600883594774676766e+01 1.378415544161530271e+01
2.501117658169836883e-39 -2.235530246658922238e+02 1.451398194652071538e+01 1.575997803534452402e-01 2.492600511249589701e+00 -4.308965585705003321e+00 8.104284709547627585e+00 -7.524778878010279115e+00 1.550185474123187923e+01 1.563531287484866183e+01 1.577982539122045225e+01 1.134928830118033005e+01
2.537914960027897186e-39 -2.235359194990876688e+02 1.260655030294921453e+01 6.559670288347412281e+00 -5.204172505491712286e+00 4.875699649468190344e+00 -9.470517093779733386e-01 2.138067801077674801e+00 1.423386254637112813e+01 1.492845471918238687e+01 1.528212678690416837e+01 1.477444378887850007e+01
2.752864346967403529e-39 -2.234521204108062022e+02 1.607171804970289841e+01 4.621593827806371735e-01 -2.719397636677015839e+00 2.719931490503551430e+00 -4.030053545503911039e+00 2.902098277267349147e+00 1.476918705134080589e+01 1.515320322528357622e+01 1.508870160575990127e+01 1.686751324825911169e+01
2.753930372064542761e-39 -2.234492332436191759e+02 1.583593851450766365e+01 1.018901934762997286e+00 -2.605304289020430097e+00 -5.603008222796734827e-01 4.156205240871592821e+00 -6.157063894497978751e+00 1.400287227275982715e+01 1.552093206556690497e+01 1.557658548637568785e+01 1.209531154336852410e+01
2.813565414122464628e-39 -2.234253098514224121e+02 1.711240150942781213e+01 -8.571550851229536860e+00 6.573357195805101583e+00 -7.160442987949203086e+00 5.717574176133876307e+00 -7.017986091065766985e+00 1.483964884072308621e+01 1.529697083737028684e+01 1.502470957175398603e+01 1.266338684285379479e+01
2.815825745235253579e-39 -2.234220068049933161e+02 1.619385601972469146e+01 -5.837856719665600380e+00 4.260902269468642700e+00 -3.017581244811278651e+00 4.191576224976714116e-01 8.307701502991786668e-01 1.514961949684012943e+01 1.533723910962693360e+01 1.579844335179357806e+01 1.691584887266975556e+01
2.973640378442495126e-39 -2.233649754422467595e+02 1.599465360898836686e+01 -8.207820721296066324e-02 -3.915238609455311547e-01 -1.574122197193812411e-01 -2.874349105515356939e-01 -8.165663941041572116e-01 1.540990014312377099e+01 1.530381375602688543e+01 1.506257200811369401e+01 1.497806873023534990e+01
3.017687315853162075e-39 -2.233477716125636334e+02 1.236084123657803779e+01 6.178240591595969278e-01 1.722770205391634946e+00 -3.355463602709642501e+00 9.140424765103336568e+00 -5.230469013698856529e+00 1.360206583588651519e+01 1.496998483451717021e+01 1.653364962663563276e+01 1.223955297377849583e+01
3.184833599613638726e-39 -2.232913623184912524e+02 1.484033345964607697e+01 7.153562242409527983e-02 1.095193267580915730e+00 -1.259225731488884392e+00 3.525987429796142436e+00 -3.531445193009542294e+00 1.565311595691781754e+01 1.591574766348033876e+01 1.560964507318882255e+01 1.328928057328551304e+01
3.314618142181852014e-39 -2.232489199350238209e+02 1.027631728880873929e+01 -1.343887999970572622e+00 3.121974796090691839e+00 2.389637088001066445e+00 4.680158483675533887e-01 4.380706111707430850e+00 1.414457527558451133e+01 1.525438241004523121e+01 1.525833796072346971e+01 1.529852275692202213e+01
5.054750461899881871e-39 -2.228244338744866582e+02 1.212716703446633737e+01 -1.513852952049578704e+00 2.854547376665067304e+00 -6.777679120985133920e-01 2.816969961174853765e+00 1.766850621830187151e+00 1.405329252756582292e+01 1.492358778615747106e+01 1.597420264058593631e+01 1.554207370872210880e+01
5.064120094405996661e-39 -2.228200819612455916e+02 1.910002490081755866e+01 -7.876687554392621138e+00 6.339059157887785290e+00 -8.176160381895645202e+00 4.573138961763383747e+00 -6.437625345720224601e+00 1.624993110863236367e+01 1.560521565267462485e+01 1.557985103612284483e+01 1.439740381739593289e+01
5.175984437705376777e-39 -2.227957328105629244e+02 1.994916309299033941e+01 -3.280941801833073157e+00 -7.915468424484757293e-01 -5.107464554868108131e+00 4.951460912813686832e+00 -8.143602292634833262e+00 1.464943072446720151e+01 1.581867005269472415e+01 1.671987350165531083e+01 1.410765956770021923e+01
5.982707282663292071e-39 -2.226483891727634159e+02 1.680492353796560678e+01 -1.258826502317495155e+00 1.396230874645574715e+00 -3.428060280673511429e+00 3.855575125815278170e+00 -4.826644820869042007e+00 1.582659005121111484e+01 1.573866563028264842e+01 1.582874193443640820e+01 1.386795416739827758e+01
6.286952882273450235e-39 -2.225962858462274312e+02 1.658656292048947734e+01 -1.923794725119339688e+00 2.036345818372438998e+00 -5.121627546726930547e+00 6.740873176853785509e+00 -6.155983374751969883e+00 1.519353530301691357e+01 1.569510874374430287e+01 1.674143731431175297e+01 1.384796528347803246e+01
6.289739519264284859e-39 -2.225933427031581004e+02 1.479082238279203665e+01 -6.733130687087003352e+00 4.843677831673430134e+00 -3.562438769384860038e+00 4.201175586387087435e+00 -2.779237436803425609e+00 1.392761442876038558e+01 1.542700548976985253e+01 1.572629910191787594e+01 1.412915277265090985e+01
6.308942137934970626e-39 -2.225877943471375033e+02 1.499019147331884838e+01 -8.089274477593443535e+00 7.672870484702158933e+00 -4.798944953395293922e+00 4.848873501687943843e+00 -3.485866408877971168e+00 1.546346091488267049e+01 1.621954319036714054e+01 1.576261925196900293e+01 1.387837317615696620e+01
7.364578885101728385e-39 -2.224305804907058928e+02 1.266672499196400992e+01 2.946253814181595487e+00 1.021139079331005561e+00 -3.475648678689633897e+00 8.387085294862998808e+00 -5.593335430229032568e+00 1.443970207485474688e+01 1.453920930942053324e+01 1.572411944226894320e+01 1.170236822887726369e+01
7.470152963214997532e-39 -2.224138468851928678e+02 1.224422459000378538e+01 -3.629840753159882638e+00 4.168331068562549646e+00 -1.431734497843187626e+00 4.582115678233583012e+00 -1.740334936341458416e+00 1.394334363074377059e+01 1.539313008230608659e+01 1.542618127909373626e+01 1.313440740456869094e+01
7.582079794904257654e-39 -2.223964748198371524e+02 1.048179370132632648e+01 -1.401325158487143341e-01 5.071321761129166106e+00 -2.223940117286314688e+00 7.447195366219133916e+00 -3.451719788775566400e+00 1.508875607969268628e+01 1.536461368692406992e+01 1.517129935571015942e+01 1.130233895202498573e+01
9.502564101351652625e-39 -2.221682006935372726e+02 1.651999508219974189e+01 -4.389353050134227274e+00 9.747143985243020836e-01 -3.164865898137136924e-01 -9.913595512904507245e-01 -7.810396234687644323e-01 1.449763096726799816e+01 1.549367613997119086e+01 1.494610417407518810e+01 1.510418932877132292e+01
1.134517944542725490e-38 -2.219884694258868763e+02 1.746813430272347034e+01 4.093204523931001759e+00 -6.724658678564595427e+00 1.342985956118438295e+00 2.889456072579754675e-01 -3.160222679916443234e+00 1.404468945513376710e+01 1.503392832609541330e+01 1.579025792899579983e+01 1.459158828451746182e+01
1.148822581006980110e-38 -2.219734396928495812e+02 1.483726902029067496e+01 -2.636925111688296575e+00 2.028289911687695124e+00 -1.806926936290583541e+00 4.251424780362050626e+00 -2.850405660630403126e+00 1.471392904784532618e+01 1.609655211469140923e+01 1.650908438588795590e+01 1.434258954348109327e+01
