weight logl A w B x0 k f sigma_v
3.448850357432195737e-29 -2.414994747729942901e+02 5.181998789802485561e+01 8.059458655341327216e+00 6.197269049006482078e+01 -1.772882567966149736e+00 2.609654414064750405e-01 4.176410499844192259e+01 8.059458655341327926e+01
3.725018267770116069e-29 -2.414199439628555410e+02 4.318396314339383224e+01 1.226445941371241233e+01 3.985267757195116900e+01 3.655798777782175435e+00 -5.682157729021364290e-03 5.296279632954063032e+01 1.226445941371241304e+02
3.816047162643077232e-29 -2.413933006060815387e+02 7.148180408687701970e+01 1.967186869018270556e+01 1.572771931546156310e+01 1.785022087558299830e+00 8.047169952686472616e-01 1.406180663734410246e+02 1.967186869018270556e+02
3.940509151265727342e-29 -2.413587057776039728e+02 5.450382424750501542e+01 1.143429731307509201e+01 5.129601523990171330e+01 4.791000544685026341e+00 3.188515757883785273e-01 6.232129311455636156e+01 1.143429731307509201e+02
4.256375982944520409e-29 -2.412790976287797093e+02 2.903143419736204933e+01 1.261801078002068088e+01 5.743534740196903954e+01 -5.089388867116102944e+00 4.983948350806925998e-01 3.663189496617754060e+01 1.261801078002068124e+02
5.297073824447963860e-29 -2.410578611592791276e+02 5.072986711156721640e+01 1.414875688626279171e+01 4.831424633238429323e+01 4.632738273427587927e+00 1.055407790885671826e-01 7.177645566339829486e+01 1.414875688626279100e+02
5.348677667074375308e-29 -2.410456663534496329e+02 9.261458805602075017e+01 2.611094310288786691e+00 6.125632209557522145e+01 7.317683568698747365e-01 1.492742496923105122e-03 2.418254239228156166e+01 2.611094310288786602e+01
5.692558046858238534e-29 -2.409808560027940985e+02 2.299943628087826042e+01 3.709703011497499148e+00 6.755670110298434849e+01 -4.824593827204251006e+00 9.675871901621431181e-01 8.532107803391891565e+00 3.709703011497499148e+01
5.780346340465941342e-29 -2.409630521173894522e+02 6.058755714922850899e+01 1.366093936769223838e+01 4.282949730420433099e+01 6.006175913795487986e+00 -9.737143833695083295e-02 8.276829446521989553e+01 1.366093936769223944e+02
5.787771417051921762e-29 -2.409592684033468686e+02 2.638459222786516634e+01 9.602217871024242513e+00 5.227384593876917052e+01 -1.316423690908406385e+00 2.562964280060506805e-01 2.533506030100942397e+01 9.602217871024242868e+01
6.088626517479892865e-29 -2.409060931932799576e+02 7.547906611843319524e+01 1.849052796831402645e+01 1.174083519690197797e+01 -5.972124186260831635e+00 9.460563470067435698e-01 1.395647783085112792e+02 1.849052796831402645e+02
6.246708481762648402e-29 -2.408779610366691486e+02 2.696479571641151551e+01 1.095035614683790470e+01 6.392631998199632903e+01 5.013961070672522169e+00 3.824937927866005616e-01 2.952741165214352392e+01 1.095035614683790470e+02
6.349673142616855816e-29 -2.408591123807982513e+02 3.553734604284133525e+01 1.292828236099426675e+01 5.431532786124716239e+01 4.926040326567097338e+00 7.255189770230539015e-01 4.594368440022149969e+01 1.292828236099426817e+02
6.617160387377972120e-29 -2.408153493853533291e+02 1.997023177469235833e+01 1.285238150825578707e+01 6.414727563792537524e+01 -3.739488905595917956e+00 8.504271928803064373e-01 2.566650375766382197e+01 1.285238150825578600e+02
7.036640572454219011e-29 -2.407513848539092578e+02 5.611786854528810409e+01 1.150319484757006983e+01 4.940058431693974228e+01 2.082220182575806433e+00 4.504230840077338982e-03 6.455347763067726419e+01 1.150319484757007018e+02
7.581499427175400166e-29 -2.406743047250711243e+02 8.360653572547757051e+01 1.770585880483327657e+01 1.125972281812853737e+01 6.443174135498857424e+00 -6.583677423944862550e-01 1.480325516716554830e+02 1.770585880483327514e+02
7.698975770649166326e-29 -2.406564284155610949e+02 3.999778454297192809e+01 1.733113327642465151e+01 4.288366080900510724e+01 -8.200039039669864138e-01 2.129742055614813889e-01 6.932069346759644191e+01 1.733113327642465151e+02
7.713171358086436524e-29 -2.406520862852812570e+02 5.843489644545092432e+01 1.850981710859102591e+01 2.883595203236185611e+01 3.376347652433597801e+00 -2.042380685613347513e-01 1.081619245964752452e+02 1.850981710859102520e+02
7.861921494764037101e-29 -2.406304846772272867e+02 5.480697600563272687e+01 1.115696919695126965e+01 4.431272481062305246e+01 6.321053193420006266e+00 3.111176489765621334e-01 6.114797430728916794e+01 1.115696919695126894e+02
8.749773290183217258e-29 -2.405209879284338967e+02 1.650240020224416071e+01 8.629084467024718208e+00 6.040074050028301400e+01 2.974445843567504966e+00 6.416087909535224121e-01 1.424006052538106459e+01 8.629084467024718208e+01
9.294735641321240218e-29 -2.404580675389606768e+02 6.938390725122491176e+01 4.397234476317469110e+00 5.267784786422907928e+01 -2.224675358902654665e-01 -1.264435431290233947e-01 3.050973090666998289e+01 4.397234476317468932e+01
9.887557822515349113e-29 -2.403937385376557359e+02 6.161758812693014420e+01 1.491999298164406085e+01 2.860760048417503398e+01 7.013444285072200302e+00 -4.915075619035296217e-01 9.193339823996322480e+01 1.491999298164406014e+02
1.022457539767928717e-28 -2.403577215436071128e+02 2.594414344111271120e+01 2.645320090695774340e+00 6.775193624308096219e+01 2.530237945272734379e+00 2.860551848107220074e-01 6.863056388066846480e+00 2.645320090695774340e+01
1.072387753965837283e-28 -2.403075429177442857e+02 1.476509999063821965e+01 8.285674320881604160e+00 6.166081203387100373e+01 2.536372101332080575e+00 5.017294360293276245e-01 1.223388098376803157e+01 8.285674320881604160e+01
1.084404268991704077e-28 -2.402938998504141637e+02 7.575595258358312378e+01 1.933288650980551182e+01 2.095837779386846478e+01 7.391220141871905014e+00 -5.268707089011177569e-01 1.464581233740620405e+02 1.933288650980551324e+02
1.669577258296239947e-28 -2.398598601701414736e+02 6.578311432141904902e+01 1.592941143006487259e+01 3.237498775679443952e+01 9.609977201142175574e+00 -6.546621332233413249e-01 1.047886293176876791e+02 1.592941143006487152e+02
1.707028392869909030e-28 -2.398351765489078389e+02 2.936162883056319117e+01 3.446677984502056091e+00 6.531014995972299175e+01 4.026014030139164035e+00 3.686804300132968670e-01 1.012000796794229984e+01 3.446677984502056091e+01
1.705368110534225486e-28 -2.398336496377414733e+02 4.489774662404227001e+01 1.018241150322841904e+01 5.295364355285531133e+01 5.355459559746888587e+00 6.223160099151967550e-01 4.571673316936828968e+01 1.018241150322841975e+02
1.764181970578912455e-28 -2.397972435155916173e+02 5.299309712258829563e+01 8.240823642475220367e+00 4.493024459376230340e+01 -4.787435016073391836e+00 6.525890245652887778e-01 4.367067676558112055e+01 8.240823642475220367e+01
1.787680208044363510e-28 -2.397815118195867399e+02 7.947358531115993685e+01 1.881468526110020889e+01 1.400263487310037291e+01 -6.610361150523309526e+00 9.386066428623431879e-01 1.495270494200671010e+02 1.881468526110020889e+02
1.853979497391775929e-28 -2.397425962172783329e+02 3.692710122654484195e+01 1.822126933771815871e+01 4.497656976379795424e+01 -3.702499585777301760e+00 4.993649215837892008e-01 6.728586573100561452e+01 1.822126933771815800e+02
1.874966717078460576e-28 -2.397288397174070269e+02 4.113039801215943214e+01 1.232786171226977068e+01 5.062665391834511297e+01 7.586466716900034157e+00 3.134740027387339367e-01 5.070498588645169491e+01 1.232786171226977103e+02
2.004118153187985836e-28 -2.396597264856191032e+02 2.514384261006137322e+01 8.520706094264863140e+00 5.740936488287121620e+01 5.497334364657017858e+00 3.928404476235305420e-01 2.142432929607864622e+01 8.520706094264863850e+01
2.017227169015791989e-28 -2.396507067459733662e+02 7.124221073123189285e+01 1.872211269858346228e+01 2.438121989410549872e+01 -3.666860258818371854e+00 6.751636878694498023e-01 1.333804698206355681e+02 1.872211269858346157e+02
2.060174788772278926e-28 -2.396271397976597655e+02 6.700512161403078437e+01 9.712120334182078096e+00 4.834444830114260583e+01 2.486061534528118955e+00 6.094106516226771575e-02 6.507618041219714655e+01 9.712120334182077386e+01
2.106857997480654969e-28 -2.396022328888248012e+02 3.614007326999749381e+01 9.170670207918050210e+00 6.512545152589738962e+01 -4.409063859593556067e+00 7.428919042057904321e-01 3.314286932491414461e+01 9.170670207918050210e+01
2.127027181080240068e-28 -2.395902053105746745e+02 5.276306094467272345e+01 1.948057858051521407e+01 3.608796001087989680e+01 -8.009322331142525897e+00 9.548433101625679598e-01 1.027854954881210290e+02 1.948057858051521407e+02
2.151757327390274493e-28 -2.395761457559219707e+02 4.885195033862353853e+01 2.625268302543797283e+00 6.434405460052926173e+01 -4.546095035468895595e+00 7.105565818980208448e-01 1.282494767414320869e+01 2.625268302543797461e+01
2.200318648108910159e-28 -2.395513284358548844e+02 5.911110689915326333e+01 3.533573673271057647e+00 6.072661748733610665e+01 3.196697728638003611e+00 9.127183619310614837e-01 2.088734511367591296e+01 3.533573673271057913e+01
2.264835535663750686e-28 -2.395199284806676587e+02 5.290120550057567783e+01 1.621796345309331144e+01 4.206884278014911871e+01 8.104936920019230939e+00 5.314747368782901660e-02 8.579498174329151539e+01 1.621796345309331286e+02
2.325297995033182526e-28 -2.394910824250473524e+02 5.928656024574454619e+01 6.189622571944267015e+00 5.928514255062356852e+01 -4.654937936284133215e+00 4.757958551130834213e-01 3.669614315099941138e+01 6.189622571944266838e+01
2.363396595896874346e-28 -2.394723308059001283e+02 3.998138235566758425e+01 1.090101299508017973e+01 5.597288563403866846e+01 4.655341515020825938e+00 7.314823633823759330e-01 4.358375686204017541e+01 1.090101299508017973e+02
2.466297760869802273e-28 -2.394272124818271550e+02 8.654939584274275433e+01 1.595562811153076588e+01 1.454392854989928807e+01 -4.312166640991607736e+00 9.897588860909232178e-01 1.380949973344470152e+02 1.595562811153076552e+02
2.527985254300163612e-28 -2.394000079824636487e+02 2.890829527672156374e+01 1.830949263791531934e+01 4.835166559742597769e+01 -4.254262787121090739e+00 8.615175837956279281e-01 5.292962195438157380e+01 1.830949263791532076e+02
2.661701730336969768e-28 -2.393459649592914502e+02 1.421635603212074628e+01 8.246072846640675635e+00 6.349600955938555558e+01 -3.801901097460929080e+00 5.818748690729298456e-01 1.172291074546472700e+01 8.246072846640674925e+01
2.716024411067492642e-28 -2.393232614282496797e+02 2.526609535379764537e+01 5.503926891876162131e+00 7.457490556629859668e+01 1.010622669362781778e+00 4.267313085589328203e-01 1.390627416704742281e+01 5.503926891876162131e+01
2.982253029182150989e-28 -2.392272515608638059e+02 5.518310629632537712e+01 1.971655447789951410e+01 3.158325712064278434e+01 3.036577590862435727e+00 7.805371614768286115e-01 1.088020721551218912e+02 1.971655447789951268e+02
3.115051486132085603e-28 -2.391811849452242313e+02 2.573056710826569926e+01 1.783547378159954988e+01 5.397299722152973089e+01 2.159237960513848975e-02 7.011599133369357251e-01 4.589168550451606166e+01 1.783547378159954917e+02
3.151241886557672158e-28 -2.391671340009379492e+02 3.749756154645710637e+01 1.104093677496909720e+01 4.403407202115398889e+01 3.563083687075982553e+00 3.188116436276471344e-01 4.140082062499453741e+01 1.104093677496909720e+02
3.303662649027743048e-28 -2.391173988791397278e+02 2.632565543032130506e+01 1.556008284394180130e+01 5.670427027116438978e+01 -5.730090687622331203e+00 8.453260107197588802e-01 4.096293794168658309e+01 1.556008284394180237e+02
3.447128158205679618e-28 -2.390723891593006556e+02 6.341589183192441936e+01 1.122421344414132172e+01 3.757614810091141067e+01 4.737883402293554980e+00 -2.825669218835826779e-01 7.117935056720979503e+01 1.122421344414132136e+02
3.438530668114934446e-28 -2.390723863770035678e+02 7.987710653819644335e+01 1.907767576492260986e+01 1.898851184852052754e+01 9.546430509469878700e-01 5.193497697736180196e-01 1.523869539575891565e+02 1.907767576492261128e+02
3.446227771572166447e-28 -2.390676503924787539e+02 8.016403080883848986e+01 1.949127714389553745e+01 8.495233254095868602e+00 -2.751253860771831761e+00 4.883421753588910175e-01 1.562499341466851206e+02 1.949127714389553603e+02
3.443439840777320339e-28 -2.390659597003013914e+02 6.703753736437236910e+01 1.329150931237576394e+01 3.814608413617296634e+01 -2.222648418578199170e+00 5.681814183556779252e-01 8.910300521572935395e+01 1.329150931237576287e+02
3.810590538422330997e-28 -2.389621464516912965e+02 6.393387285837071943e+01 3.807331914810992757e+00 5.263684241370963690e+01 -3.033408732906710981e+00 3.701634762742835871e-01 2.434174745711431598e+01 3.807331914810993112e+01
3.826529134320833967e-28 -2.389554724647114199e+02 4.140277241657481966e+01 1.954345496364960155e+01 3.539458732425813992e+01 1.842514471133899434e+00 6.356213021301226895e-01 8.091532180935639929e+01 1.954345496364960013e+02
3.933634870768689023e-28 -2.389253667238554044e+02 1.466250320953268371e+01 7.725702738271598591e+00 6.550626057676498704e+01 -4.568954897927008929e+00 5.988593415079639382e-01 1.132781411958027640e+01 7.725702738271598946e+01
3.982021535720330561e-28 -2.389106410118856729e+02 2.976649564178370611e+01 9.626896601297579181e+00 4.854297493938687325e+01 -6.246998850440661499e-01 4.299390323583498486e-01 2.865589757264267590e+01 9.626896601297579537e+01
4.091994805483332569e-28 -2.388808980471239920e+02 3.638841914594186733e+01 1.383420792920742137e+01 5.038206539042860044e+01 8.248373880940633285e+00 2.134749772702839721e-01 5.034049566801121500e+01 1.383420792920742031e+02
4.194364544986549696e-28 -2.388536887764803396e+02 3.787096984672698596e+01 9.120819486848469992e+00 5.225218914636076306e+01 1.650889533271604037e+00 -1.502681884900107789e-01 3.454142797638782980e+01 9.120819486848469637e+01
4.613607021707570893e-28 -2.387559206405039731e+02 9.856798898021867217e+01 1.855243250051224280e+01 1.412947010665444036e+00 3.019643805051872576e+00 -8.719878965861482811e-02 1.828675962266741521e+02 1.855243250051224209e+02
4.640581326021054346e-28 -2.387475909816093917e+02 7.043815489340897784e+01 1.400306032743438323e+01 2.336695265031063684e+01 -1.403322009827512318e-01 6.090839289435179271e-01 9.863497323255732852e+01 1.400306032743438323e+02
4.716890314847517718e-28 -2.387287808749078977e+02 3.362119541730028516e+01 1.891475025008173461e+01 4.523165915545916960e+01 4.377117212983796080e+00 2.274136853240640299e-01 6.359365144274274684e+01 1.891475025008173532e+02
4.855777427034791958e-28 -2.386972614077039907e+02 4.637968160753056424e+01 6.490245910275019625e+00 6.602969155717083538e+01 3.092998040678320848e+00 5.002708621802476330e-02 3.010155388731327974e+01 6.490245910275019980e+01
4.899083814572635913e-28 -2.386858824147639098e+02 5.337488750632022061e+01 1.206435882579894603e+01 5.073733707112496916e+01 4.251192210831042928e+00 3.080108196335904491e-01 6.439337951629002532e+01 1.206435882579894638e+02
5.402304732123149031e-28 -2.385856049610192713e+02 4.341970216159144513e+01 1.931395391192030786e+01 3.878006355522308013e+01 1.708168511499366105e-01 9.813196373614336832e-01 8.386061264182838215e+01 1.931395391192030786e+02
5.417297371346062077e-28 -2.385803335746641096e+02 4.575127328135539528e+01 1.844261042565752007e+01 4.424441890130126609e+01 2.958659354786981055e-01 6.793040379371919624e-01 8.437729096058313871e+01 1.844261042565752007e+02
7.247063293601810539e-28 -2.382868343019254098e+02 9.778032150849320203e+01 3.820758598030384867e+00 5.225530802590010637e+01 1.547650467693284071e+00 5.323818003157234635e-01 3.735950041217508044e+01 3.820758598030384690e+01
8.591055205397585445e-28 -2.381142090561879741e+02 5.559549913194915405e+01 1.492981116500244809e+01 2.867403730155052699e+01 -4.524520338185169521e+00 8.453828153017042268e-01 8.300303036640583798e+01 1.492981116500244809e+02
8.922816607384677900e-28 -2.380738189658713964e+02 2.794789526390382051e+01 1.031850844196868167e+01 6.164620770117187476e+01 6.118987170836419409e+00 4.255179683024472581e-01 2.883805932158480800e+01 1.031850844196868167e+02
9.613875454479670308e-28 -2.379967232109920587e+02 3.141723099266818764e+01 1.666295032342829074e+01 4.465252358537163957e+01 -2.817694173540665759e+00 7.464259950357459150e-01 5.235037593305016657e+01 1.666295032342829074e+02
9.780486993130851127e-28 -2.379770413481746800e+02 7.323300482780751963e+01 1.051092457366508626e+01 4.170571841344411723e+01 -1.559761292110287911e+00 7.355370506553529086e-01 7.697465900479359391e+01 1.051092457366508626e+02
9.959985089501104725e-28 -2.379563550512229995e+02 3.024350218160264347e+01 1.938607040065967979e+01 4.787222657855656394e+01 -2.265876041915340089e+00 7.605173785713468249e-01 5.863026624550534649e+01 1.938607040065967908e+02
1.047770244625556520e-27 -2.379031812031498703e+02 8.615408699100014189e+01 2.427433876044523764e+00 5.865630355331099821e+01 -2.791407492789115707e+00 6.195650110082409068e-01 2.091333493216405515e+01 2.427433876044523942e+01
1.058735340138084050e-27 -2.378902704122847354e+02 5.895508356680051776e+01 2.793215819652578258e+00 7.269642028403657719e+01 1.869567239924466051e+00 9.885540917653463655e-01 1.646742720677269389e+01 2.793215819652578347e+01
1.109383361859838040e-27 -2.378410412016819464e+02 2.494081415726130402e+01 9.819361229805434022e+00 5.185925718488189062e+01 -1.684007240212430645e-01 4.034582816824066054e-01 2.449028635755941252e+01 9.819361229805434732e+01
1.112475528772499755e-27 -2.378357577945789672e+02 4.296691644401008148e+01 1.213693359405232997e+01 3.974933195166330080e+01 3.588980127370511752e+00 2.817312834176246561e-01 5.214866116221454462e+01 1.213693359405232997e+02
1.175580269519547824e-27 -2.377780836606925732e+02 3.819968117672321029e+01 1.820779779007079213e+01 3.915644984009735197e+01 3.450542475006201926e+00 5.013219186034840735e-01 6.955320705109497226e+01 1.820779779007079355e+02
1.229440985773837734e-27 -2.377307859498214384e+02 6.278466139072060059e+01 1.337771930660471220e+01 4.216749710542714524e+01 2.063193516516221848e+00 5.064135088950219021e-01 8.399155768452824589e+01 1.337771930660471185e+02
1.475855973730758047e-27 -2.375456073901423224e+02 9.364551973848129762e+01 1.710986450696312033e+01 6.468007960760369102e+00 5.098496730427674706e+00 -3.724146014928182424e-01 1.602262154409555421e+02 1.710986450696312033e+02
1.497579397599872336e-27 -2.375284954630842549e+02 3.882770556233472803e+01 1.274685070118279739e+01 5.772232547786008183e+01 1.562275994641691312e+00 6.096828325925411907e-01 4.949309658725656647e+01 1.274685070118279668e+02
1.568834299160544142e-27 -2.374795126738154067e+02 8.189377633503085008e+01 1.846056547088899080e+01 1.807304771549869216e+01 8.262000292534214196e+00 -6.584194284957189947e-01 1.511805419691176553e+02 1.846056547088899151e+02
1.683611828649477967e-27 -2.374064041490892123e+02 2.523773206185104812e+01 9.187166458430271021e+00 5.403900273134279075e+01 3.390905972480680930e+00 2.505017933608377767e-01 2.318632454854881786e+01 9.187166458430270666e+01
1.749735600310835398e-27 -2.373653808418021072e+02 3.254481460200373277e+01 7.899955975682066978e+00 6.933854126739032608e+01 -3.567074966762293187e+00 7.616544803193463498e-01 2.571026025925643665e+01 7.899955975682067333e+01
1.766039366325743472e-27 -2.373536061396152945e+02 2.256817071888642801e+01 1.292990458641838281e+01 5.547040475073593768e+01 3.648556594513134854e+00 5.865929521061774565e-01 2.918042940852026845e+01 1.292990458641838245e+02
1.983382659448899160e-27 -2.372350417318957625e+02 3.465811701608755158e+01 4.435726185925041420e+00 6.015687151388370069e+01 -3.052399710040425873e+00 9.787449621485144746e-02 1.537339172031138013e+01 4.435726185925041420e+01
2.139297138785755093e-27 -2.371568681975204527e+02 4.950312159413774538e+01 3.283227317528569777e+00 5.489401858645970123e+01 1.731131873016922285e+00 2.454290933641276595e-01 1.625300011208114626e+01 3.283227317528569955e+01
2.476767449349324200e-27 -2.370078912706794654e+02 4.977508111925570233e+01 8.516759118367600578e+00 5.102215191787124837e+01 4.176305718488748653e+00 7.041726743702165781e-01 4.239223759899080335e+01 8.516759118367600934e+01
2.542359846830568367e-27 -2.369792528095222224e+02 8.080367953533308878e+01 1.941332902646984593e+01 7.969961743350950201e+00 7.836871652573460523e+00 -1.915447057310533108e-01 1.568668417368849362e+02 1.941332902646984735e+02
2.639467819743357676e-27 -2.369392682193793007e+02 3.928052200625096191e+01 2.791057293833357988e+00 5.877486384566824285e+01 -2.593940981974858673e+00 7.978266050166193946e-01 1.096341874511284686e+01 2.791057293833357988e+01
2.696187692478211706e-27 -2.369155067232877627e+02 4.428373283774094205e+01 1.377931135874905699e+01 5.038116688444558378e+01 1.879404088825356922e+00 9.797165820207776044e-02 6.101993428988923540e+01 1.377931135874905806e+02
3.275965373954430712e-27 -2.367182329364623001e+02 8.531599965067007929e+01 1.558922883092635203e+01 1.641175486476607048e+01 5.617656343021685927e+00 -4.297334543317885558e-01 1.330010641493528567e+02 1.558922883092635061e+02
3.274926733396896421e-27 -2.367160500354311807e+02 8.584773355730020228e+01 1.691715137031873439e+01 1.783811259452755493e+01 5.707723851468495369e+00 -2.600168783905418834e-01 1.452299103387638866e+02 1.691715137031873439e+02
3.698577099381539752e-27 -2.365918973548359645e+02 3.127018550023215226e+01 1.771222003866630956e+01 4.791572374984956184e+01 4.759541843614361056e+00 3.885045604162979949e-01 5.538644062300246418e+01 1.771222003866631098e+02
3.777155504184899475e-27 -2.365683743185545609e+02 8.343989581114114173e+01 1.602359799495015125e+01 1.539522118631846404e+01 8.443898240229394503e+00 -4.968349307499557721e-01 1.337007347218250857e+02 1.602359799495015125e+02
3.895585407811508785e-27 -2.365350015675012401e+02 2.281358096284328241e+01 1.161738107999180869e+01 5.573013141523573211e+01 2.403369640655224515e+00 7.555113692851807006e-01 2.650340638445968722e+01 1.161738107999180869e+02
4.281112437283771824e-27 -2.364381326417114906e+02 2.499067185396500790e+01 1.461649118761514643e+01 5.237089695543419055e+01 -4.059225646024651191e+00 7.325764040842044356e-01 3.652759349260614385e+01 1.461649118761514501e+02
4.617885094838418830e-27 -2.363599087041820894e+02 4.089379960814491710e+01 1.996575297825138762e+01 3.760359792294794801e+01 4.348937656222467751e+00 4.611757611613716001e-01 8.164755013183346932e+01 1.996575297825138762e+02
4.731288818392428532e-27 -2.363331478899362992e+02 1.644456618814300697e+01 8.899218794537702593e+00 6.872902933335940645e+01 -3.268512331189990405e+00 8.698937407902382901e-01 1.463437924895414710e+01 8.899218794537702593e+01
5.777965813357690722e-27 -2.361307938474510593e+02 7.538394967508133959e+01 4.153414554263191505e+00 6.749404695788030040e+01 1.523765645931096202e+00 9.763427765202830066e-01 3.131007937383268569e+01 4.153414554263191860e+01
5.787819466182830517e-27 -2.361265899155569059e+02 3.485414112777910134e+01 1.825349885238976455e+01 4.712845754796026654e+01 1.942804178828790640e+00 7.668318067339514599e-01 6.362100250769467635e+01 1.825349885238976526e+02
5.985724796943658255e-27 -2.360904680988624023e+02 2.858052157303908558e+01 6.782269785792824024e+00 6.301704363068760983e+01 -6.604624175235720429e+00 9.847513498198643411e-01 1.938408079270229933e+01 6.782269785792823313e+01
6.260289928558088415e-27 -2.360431190342806076e+02 7.830319111780153207e+01 1.482405471504578998e+01 2.006095425166445523e+01 -7.801555003545175282e-01 4.622317797460164801e-01 1.160770789492977428e+02 1.482405471504578998e+02
6.612750128907025672e-27 -2.359858459096394654e+02 5.544703809276458628e+01 1.272934597056831230e+01 4.655097709276011386e+01 -4.920937057622998267e+00 8.434330680311319384e-01 7.058045309260805311e+01 1.272934597056831194e+02
6.630675224297685654e-27 -2.359806388899887679e+02 5.875216186571058330e+01 1.742160412253405610e+01 3.092809823694796378e+01 -5.828037897989317706e+00 7.349608997005516731e-01 1.023556905367451719e+02 1.742160412253405752e+02
6.745192329782258107e-27 -2.359610155291102274e+02 8.059316001823366094e+01 1.538858677764939031e+01 1.975082274661849624e+01 7.106275394750216634e+00 -6.123679848340424225e-01 1.240214836625571877e+02 1.538858677764939102e+02
6.803556193176535644e-27 -2.359499000877203798e+02 4.942593160810147168e+01 1.287650314881609859e+01 4.601089127650883626e+01 3.610097289605215920e+00 -2.017996707485036900e-01 6.364331639848877842e+01 1.287650314881609859e+02
6.969960562655034270e-27 -2.359232359661855298e+02 5.036815157605355608e+01 1.665660647053194765e+01 4.269421389124977395e+01 6.715146728196991432e+00 1.320744612723578904e-02 8.389624794504275940e+01 1.665660647053194907e+02
7.852741874403428509e-27 -2.358014827786137175e+02 4.186294351787405077e+01 1.223274348154577673e+01 5.258541865425691242e+01 2.137140285403161144e+00 -3.401060573373371199e-02 5.120986494365928365e+01 1.223274348154577638e+02
9.052918686836094662e-27 -2.356567583202358946e+02 3.468059966652143089e+01 1.567832214323691709e+01 5.153744020021161276e+01 4.489328112968760109e-01 9.471527029117208230e-01 5.437336136923578067e+01 1.567832214323691744e+02
9.035572470233067776e-27 -2.356561762493511196e+02 5.110623243443372843e+01 1.367763099594731102e+01 4.363636229763865515e+01 -3.182617126657611983e+00 4.201410232419280355e-01 6.990121888312985732e+01 1.367763099594731102e+02
9.145498341059389155e-27 -2.356415837591466698e+02 5.407758093198303584e+01 5.163573643574274286e+00 6.960207181788193509e+01 2.284529260345010471e+00 8.553457342524539708e-01 2.792335716086423503e+01 5.163573643574274286e+01
9.359455084633254619e-27 -2.356159584614451887e+02 2.476903892427279175e+01 1.202273420061735010e+01 5.716242834749212420e+01 5.351409796704469812e+00 2.125811274621605129e-01 2.977915713912768680e+01 1.202273420061735010e+02
9.372630580054610483e-27 -2.356120517310009745e+02 6.110029008966060360e+01 1.266888721809351459e+01 3.816551758488364499e+01 8.367618475592646377e-01 8.440942244310800646e-03 7.740726841387069612e+01 1.266888721809351495e+02
9.887913229644481606e-27 -2.355560324074285745e+02 6.937165070937822975e+01 4.543272215791454016e+00 6.357979610663510073e+01 4.016712677908955698e-01 -1.416719131586510194e-01 3.151742932315076473e+01 4.543272215791454016e+01
1.027127021455478532e-26 -2.355154948344534205e+02 5.497972216155241654e+01 1.584620562303390301e+01 2.742738429078330853e+01 -3.298272919746512599e+00 8.579844531095122129e-01 8.712199824692336847e+01 1.584620562303390443e+02
1.033685935396790050e-26 -2.355066294473708695e+02 6.857273427063077520e+01 1.234527307771627314e+01 4.007255334442662331e+01 1.618629199677066310e+00 3.091705537066939957e-01 8.465491302566101695e+01 1.234527307771627278e+02
1.045647800821893085e-26 -2.354926238413445390e+02 5.310430152050038544e+01 1.710160812320727430e+01 3.375285716968413396e+01 9.307946262023925499e+00 -2.888175639827115226e-01 9.081689542602377685e+01 1.710160812320727359e+02
1.062848114665812101e-26 -2.354738082343046699e+02 6.424245187118491174e+01 7.699446401829828091e+00 5.246559287457665022e+01 4.145372324339408721e+00 3.815458079194113949e-01 4.946313149043205470e+01 7.699446401829828801e+01
1.093330696671222898e-26 -2.354430317176484095e+02 4.935228945475201812e+01 2.390687942541268374e+00 6.952648588404044006e+01 -2.552250559949989395e+00 2.210285231347228763e-01 1.179859233362822479e+01 2.390687942541268285e+01
1.102798282248618269e-26 -2.354319095972532523e+02 1.806405251215911179e+01 1.008906775501666253e+01 6.077396964023444070e+01 4.408269056696099142e-01 8.959580941292331069e-01 1.822494497253522283e+01 1.008906775501666289e+02
1.175022950534543157e-26 -2.353659727600170299e+02 8.680325338930472867e+01 4.218711878594088027e+00 4.987525541594969525e+01 1.678706466239702877e+00 4.736334291948500752e-01 3.661979161740724464e+01 4.218711878594088205e+01
1.404607618841786880e-26 -2.351850024508567003e+02 3.336669146876851499e+01 4.567649201643508405e+00 6.756535219096232936e+01 -5.552166974600416083e+00 8.046251443411107651e-01 1.524073416488057831e+01 4.567649201643508405e+01
1.419642675520982953e-26 -2.351718552368020028e+02 6.462298295781143054e+01 3.443185816270307509e+00 5.807205659043843582e+01 2.274026923746788498e+00 9.555139799460821148e-01 2.225089383254141495e+01 3.443185816270307242e+01
1.539747483803188089e-26 -2.350881420083678677e+02 5.159382333160444034e+01 1.914302498782586071e+01 2.862732936721381805e+01 -6.368993748228161778e+00 9.758658164690523495e-01 9.876618492543767047e+01 1.914302498782586213e+02
1.644866513364128226e-26 -2.350196012057585904e+02 2.890774589585218735e+01 1.019362932501013397e+01 5.960157445431433132e+01 -6.290003785471023789e+00 6.629933686626470202e-01 2.946748462839001803e+01 1.019362932501013432e+02
1.641696536785825099e-26 -2.350190302590053761e+02 6.619408915926128145e+01 4.200057208259289965e+00 6.377073640480065109e+01 -2.124619021563760590e+00 1.960109675739118984e-03 2.780189613175134511e+01 4.200057208259289609e+01
