weight logl A w B x0 k f sigma_v
3.349209372081881987e-15 -2.070351001072085637e+02 4.763062339127613898e-01 2.095549508286714269e-01 5.530124396120446040e-01 3.268320528356689070e-01 8.556230447223638347e-01 8.224772756419094222e-01 1.930008411252270850e-01
3.363994833314893688e-15 -2.070281952106233803e+02 5.460291127351477591e-01 4.319748207125383432e-01 5.250004749626254741e-01 5.830056968247805393e-01 7.552651552952046599e-01 4.461192316190465967e-01 9.708087529372343427e-01
3.366547759301823247e-15 -2.070249366013213148e+02 4.850498636822979659e-01 5.031482284508166369e-01 4.441398914270068277e-01 4.234942997437597390e-01 8.723630305578090605e-01 2.610625912938380200e-02 2.988459233950040428e-01
3.378429660695853826e-15 -2.070189134127485886e+02 5.219430077674848123e-01 3.520154081038466276e-01 5.970422748239052613e-01 5.703799274986296464e-01 7.011383457120308194e-01 6.523451059044351741e-01 2.692994760350488903e-01
3.593604719389196633e-15 -2.069546686180201505e+02 9.418502723009904987e-01 1.160787911785846616e-01 6.106702583426716346e-01 4.907806223921601374e-01 7.163540390815285042e-01 4.594629406631107749e-01 9.337562820501995597e-01
3.641942800269044620e-15 -2.069388071412577119e+02 6.423605177177416081e-01 2.096278099207792012e-01 5.022966138282688453e-01 3.993204513276672474e-01 7.495415477796829595e-01 3.444603357835178681e-01 9.190219272981220433e-01
3.636809824439239859e-15 -2.069377175413483201e+02 5.496792223404383115e-01 4.324788363588492612e-01 5.030318823583505017e-01 5.641402825183412517e-01 6.135244375985895449e-01 3.772795629911184778e-01 3.446128084642751110e-01
3.707233914705684060e-15 -2.069160383938688028e+02 4.250555033719924936e-01 1.461375601936782953e-01 6.530020163866356864e-01 4.282099678038467916e-01 5.850098231897244982e-01 4.114346391272509784e-01 1.351671139022773138e-01
3.810382390910937689e-15 -2.068860948676865519e+02 5.824144905508431558e-01 2.044758132751816060e-01 6.099090265423851021e-01 6.176815264048998166e-01 5.732759134297704673e-01 4.853153209686081881e-01 9.623346941446812020e-01
3.985011876660028500e-15 -2.068387841242783907e+02 4.793542525423552525e-01 5.839213830416838391e-01 4.318063762336131761e-01 4.715455341606971662e-01 8.202989620226593948e-01 1.088162916932911561e-01 9.448349344192235044e-01
4.074038779723959084e-15 -2.068141895802655199e+02 5.301168166232522738e-01 3.127937315210718161e-01 6.090690510930583113e-01 3.498384847276395648e-01 8.479005988281894668e-01 9.168039873685135399e-01 7.111729738915049115e-01
4.125045102534315390e-15 -2.067992474631828372e+02 7.958422073247437556e-01 1.092903473993979691e-01 6.282134637328410376e-01 5.224486268489297869e-01 6.040020231246190363e-01 6.562322836682408234e-01 3.239666308595448574e-01
4.283453360598552159e-15 -2.067590648726472864e+02 5.533352771723786256e-01 3.155534727301601006e-01 5.697991634364503177e-01 6.253574435137766452e-01 8.256336223927329687e-01 4.230352103531774821e-01 4.759812376439859216e-01
4.449194179657658881e-15 -2.067186014202998194e+02 6.218614517955177723e-01 1.371781924327081237e-01 6.297722281159697788e-01 3.420508387827051466e-01 7.853736831455672140e-01 6.999121503102092579e-01 4.636369759725516015e-01
4.580774009035696184e-15 -2.066869564354037720e+02 3.230719103201734610e-01 4.710853600339343084e-01 5.743783376859104006e-01 4.953741845119862819e-01 9.063958607565747450e-01 9.056100058446183709e-01 2.146039833859903490e-01
4.853627351210839591e-15 -2.066265980839853000e+02 5.856193829621616498e-01 3.252362028627575619e-01 5.747018383440904987e-01 5.119211922697098904e-01 6.123699394222517078e-01 7.830406817560566779e-01 1.306425165513794839e-01
4.963290178955725855e-15 -2.066017555535036081e+02 4.165963984375176121e-01 1.506993228226568282e-01 7.187254840277508272e-01 4.738550624416530965e-01 9.268963558927951762e-01 4.458329594872035284e-01 8.178049131385665138e-01
5.007186996743403670e-15 -2.065904501371442166e+02 4.124946888052418714e-01 5.192502058394363740e-01 5.321565402351264851e-01 5.168340906481193597e-01 7.022903558832505055e-01 5.620154961654528769e-01 4.712034622651876670e-01
5.129863764749562903e-15 -2.065637453146064217e+02 6.054020699900031222e-01 1.490666862672719029e-01 6.225960755221267018e-01 6.164891250229753705e-01 8.818008709345219742e-01 5.442389150992955615e-01 2.076007444889115816e-01
5.317425361439415713e-15 -2.065253351852643391e+02 3.197082979705738737e-01 4.463893836499758794e-01 5.528591783969539764e-01 5.926038151175488933e-01 7.092712910428251583e-01 2.909669652728665290e-01 7.288831380790079528e-01
5.561211899324239610e-15 -2.064780083648420259e+02 5.970192084070595762e-01 3.732870675376104286e-01 5.407777796445296659e-01 5.757500414081057061e-01 7.192437321354020474e-01 8.183410947846796457e-01 6.598245605319817964e-01
5.676746918932134334e-15 -2.064549460737343907e+02 4.553782061186115726e-01 3.465328387735193139e-01 5.346947261834943399e-01 4.709161562988917193e-01 5.670811190966605908e-01 5.585116604480637736e-01 5.740580120235631023e-01
5.698564451114212423e-15 -2.064486101244183374e+02 3.245630266995899182e-01 4.134894118618207548e-01 6.191122806826363512e-01 4.272821770135472041e-01 7.760311742550909386e-01 5.006261328963105273e-01 5.610663107973559161e-01
5.821093319726220581e-15 -2.064248363171336678e+02 5.738424099937463607e-01 2.694599002961726719e-01 5.735393231532394109e-01 6.272849786968516250e-01 8.505761212358787793e-01 2.982630804293810445e-01 8.614190615688347430e-01
5.884602595056961809e-15 -2.064114852068778418e+02 6.382148471162606418e-01 8.439162154112644920e-02 6.584171158734234419e-01 5.456387721430212556e-01 9.282227287455599996e-01 8.306287970355955563e-01 8.127817085849597945e-02
6.367106751848142569e-15 -2.063301792495349218e+02 2.649486003013018509e-01 2.974587459026489800e-01 6.686728877926291226e-01 4.819331415909884342e-01 9.325141212855713180e-01 2.308810468634348578e-01 8.881451390587125072e-02
6.648834524976549118e-15 -2.062843828369514085e+02 3.034006256790555689e-01 4.174865957196058908e-01 5.726851851207216404e-01 4.094217376822640864e-01 9.492032177031580753e-01 2.790934916038534386e-01 2.254283605291895753e-04
6.928418243193586033e-15 -2.062406928774435073e+02 5.581909175111576804e-01 1.222997132082437322e-01 6.617076333449561920e-01 3.710399944631000424e-01 7.209213460296820530e-01 7.327817573302131127e-01 1.713133691179389295e-01
7.005027041030006905e-15 -2.062271963768289424e+02 3.214471128110613085e-01 4.188525577720596527e-01 5.409553075078983309e-01 3.897729506012078682e-01 8.865104736407798391e-01 5.366668637217524296e-01 7.897615077592625710e-01
7.059131059459122051e-15 -2.062170024523238681e+02 4.838582410968378933e-01 1.285408697645162024e-01 6.025049579850429993e-01 3.617161699877011749e-01 7.535324275145803830e-01 1.888734225151826873e-01 4.005927871533697671e-01
7.422801963490413171e-15 -2.061642678078478639e+02 5.054797766172242079e-01 3.553673687743591492e-01 5.523900120420862647e-01 2.952477741649781606e-01 9.526954457009035870e-01 4.659648219171784733e-01 1.926217545539631315e-01
7.445823055670662137e-15 -2.061586712053649535e+02 3.313318613351283748e-01 2.664426833950546136e-01 5.829078641905222069e-01 3.460891238889285404e-01 9.582294328632180447e-01 7.753712496625705386e-01 6.619216880390861313e-01
7.447199733377900868e-15 -2.061559863298389246e+02 2.884146183086565562e-01 2.731719762276124674e-01 6.788370056996190227e-01 4.126693716847298909e-01 7.768306948964073255e-01 3.871101137708079509e-01 4.469528242378726368e-01
7.588910370621301744e-15 -2.061346363969387312e+02 5.374090958914309324e-01 3.770065756820506486e-01 4.810885039952360609e-01 3.469567076417693907e-01 9.071928635875322611e-01 4.211192453454386531e-01 3.433745107431643850e-01
7.670444803058133663e-15 -2.061214498105837265e+02 6.188812742905306363e-01 2.103605794653910510e-01 5.352178122033161012e-01 3.397684008140954282e-01 8.463066895035884496e-01 4.463745956423633698e-01 3.510792089044559861e-01
7.857981508760165919e-15 -2.060947946488977323e+02 6.468444918835076773e-01 1.245000977837825151e-01 6.884337980228389942e-01 4.770807203108178296e-01 6.706822480661941421e-01 7.584036249368086846e-01 6.882964964645524875e-01
8.006055402199409496e-15 -2.060736262362261186e+02 2.921453816711676588e-01 2.629128574770746019e-01 6.239187711792899549e-01 5.652032127836079667e-01 6.186095510891780336e-01 2.422896385737949299e-03 8.026897465205506954e-01
8.030736319708785572e-15 -2.060680481969993707e+02 4.313504752033266998e-01 2.971725492561145821e-01 6.107619075212504800e-01 6.112548827293419196e-01 5.691008096027074803e-01 3.527676530035247504e-01 4.242757865241530979e-03
8.130093874768450818e-15 -2.060532519466523809e+02 4.969120533064323997e-01 2.736105139600253922e-01 4.996510721627996920e-01 5.537598501079643576e-01 6.436749302180992949e-01 4.144544639469270875e-01 1.050095278329610804e-01
8.411370003908663837e-15 -2.060167400543668919e+02 2.679463028704439087e-01 3.224717122281214876e-01 5.994675845548469439e-01 3.643444278873185782e-01 8.076479005217700458e-01 4.872881409842433342e-02 2.262090101813665766e-01
8.427377509210633178e-15 -2.060123387834901223e+02 8.020299413336531291e-01 2.151464871094833087e-01 5.271813635834615708e-01 4.796162942043131205e-01 9.223631318925216149e-01 5.108572160901904136e-01 4.811660843501575080e-01
8.584227467950992886e-15 -2.059913979128177743e+02 2.518366743981840794e-01 2.743565791243565144e-01 6.663879717511645984e-01 5.505401437996779723e-01 7.688494451324593415e-01 5.182594951862362631e-01 8.636921005520026284e-01
8.606908577633617975e-15 -2.059862592131084966e+02 7.410934172811366460e-01 2.133482890022069256e-01 6.204016473119785546e-01 4.992682458851092075e-01 9.434870833014599167e-01 5.157754243161919439e-01 7.281813006571107305e-01
8.607895387730982960e-15 -2.059836445664241182e+02 8.460157698883186139e-01 8.864928419552320360e-02 6.163941944425987973e-01 4.261117152896881644e-01 8.153871121910171160e-01 9.966184214065905156e-01 8.964562774089127606e-01
8.595332313982888069e-15 -2.059826051151303545e+02 3.594575422985114566e-01 2.668624980674005887e-01 5.809165836091320090e-01 3.223659334348732974e-01 7.565739301814429218e-01 5.708638479139541699e-01 4.865947178374063764e-02
8.596143752144348968e-15 -2.059800107150731492e+02 5.611482854490620342e-01 3.507424962073333874e-01 4.915291299124287527e-01 3.613705359391031768e-01 9.461238591712085588e-01 1.073826614555432046e-01 4.761129650837288008e-01
8.953588767245053009e-15 -2.059367699853610247e+02 2.531581901311623639e-01 3.633680413977531387e-01 5.938249044151548972e-01 4.699145312766126459e-01 7.748945088520003965e-01 4.907340950176282135e-01 2.602676184265700909e-01
9.366550037755420848e-15 -2.058891795807485323e+02 6.688916661096642180e-01 1.506520838485044811e-01 5.951778397930516107e-01 6.163727252514301647e-01 6.682942113674792406e-01 6.027313306573991447e-01 7.016858322734318421e-01
9.833417976516573968e-15 -2.058380378344354540e+02 3.498190555308604011e-01 2.236322746410436824e-01 5.521688773309776366e-01 4.395448595973953654e-01 8.292547135771372036e-01 9.851959149160587348e-01 5.770420771869084753e-01
1.019110650956808592e-14 -2.057998089877291932e+02 9.180076886574854989e-01 1.528839883752059758e-01 5.985108652901933723e-01 4.830750371619504935e-01 8.861785530720778237e-01 5.829983082972726161e-01 9.038383123441668943e-01
1.018291289322703581e-14 -2.057981133078410494e+02 3.385783062941536414e-01 3.933488518673463608e-01 5.587793784309033063e-01 4.737818723312367530e-01 6.374065358826643823e-01 6.854410241506925239e-01 5.158651634950010001e-01
1.030635986875349852e-14 -2.057835632491878641e+02 3.828341571507858365e-01 2.997162649131604462e-01 5.421630340135651371e-01 6.169708148474822851e-01 6.901971757757932036e-01 8.249377238329893558e-01 5.525835142727634208e-01
1.042324253579562507e-14 -2.057697862450822868e+02 4.688795697139405139e-01 2.908813740482977805e-01 6.114865164713357837e-01 3.350461766849471834e-01 7.403578184591228517e-01 6.702901074774392232e-03 3.561925940997450191e-01
1.063097432187874568e-14 -2.057475525709542126e+02 4.151286621827028345e-01 5.396377957742508613e-01 4.933157913130129524e-01 5.628202690069509240e-01 6.776437920340111498e-01 9.745103277606304015e-02 6.903012148698688399e-01
1.061321001109931509e-14 -2.057467249641740636e+02 5.174412099079342964e-01 3.127959411331180384e-01 5.567536294438932831e-01 6.613198802901446571e-01 6.556288617883807568e-01 6.071857164155228803e-01 9.617970467916445720e-01
1.082134755100039421e-14 -2.057248036085875356e+02 2.896685006433302734e-01 1.910064172321089271e-01 6.510953778814111415e-01 5.870260975244535606e-01 6.981204555287008340e-01 7.982163285822847509e-01 8.488596951516769185e-03
1.080643281795271844e-14 -2.057236828287532262e+02 6.394519683668605792e-01 1.114435713930384264e-01 6.160689043357235883e-01 6.029015452198253078e-01 7.226025868746666081e-01 6.818169194984535775e-01 9.654970990127449415e-01
1.094813186560072974e-14 -2.057081555810309510e+02 4.414576943016493837e-01 4.075380368643083395e-01 5.889176153322570606e-01 5.789302673102462160e-01 8.028522006529953403e-01 8.115192850135676261e-01 8.744482093365376629e-01
1.113012187109433226e-14 -2.056891693018460501e+02 4.356009173307755500e-01 5.463247837410138974e-01 5.092210207641445496e-01 5.221088866626103497e-01 7.408936536460528632e-01 2.553529346409855183e-01 4.921232712080756411e-01
1.137953885779044845e-14 -2.056645075111428014e+02 3.291258881201440945e-01 2.895399149863964738e-01 5.878238835732012557e-01 4.820020046865853280e-01 5.887705872346959968e-01 9.270904343387580404e-01 9.484284626037658983e-01
1.145174276388878261e-14 -2.056556824919862265e+02 3.962045448962852046e-01 3.884285456073994225e-01 5.068807731781580506e-01 4.087350808758596910e-01 7.261416682452175309e-01 1.128351805089509718e-01 4.341874525619378589e-01
1.146885741697171723e-14 -2.056516891055889573e+02 3.437844964255203362e-01 4.254165396927422904e-01 6.141859008258504504e-01 4.229859122787740233e-01 8.838439218641325201e-01 3.965926023783283849e-02 5.487313873628960614e-01
1.177546244941561125e-14 -2.056228065038903878e+02 6.281718213789830862e-01 3.491263083401169864e-01 5.491219548181895949e-01 5.471587012506901049e-01 7.680199408213023160e-01 3.478839104386624581e-01 6.018417203532597792e-01
1.363198618709787693e-14 -2.054739054600413510e+02 8.145536956518073524e-01 2.389041707717986796e-01 5.444514914769947866e-01 4.527127097533220623e-01 8.764078233678043173e-01 3.191749588399384052e-01 5.222981141452025522e-01
1.365941248401428948e-14 -2.054693955735947384e+02 7.401350991776521893e-01 1.171708812802557675e-01 6.555912164374060325e-01 4.011161256148721987e-01 9.583275512119254769e-01 3.419342320042150218e-01 4.681618196285762812e-01
1.375744996616052201e-14 -2.054597439237531944e+02 8.023160574599657036e-01 1.304517241527606286e-01 6.575164740638032024e-01 5.389303975996069251e-01 8.420355665919486698e-01 6.405086828567883028e-01 8.506113779337109992e-01
1.402767327790316237e-14 -2.054377923755619122e+02 6.610242657460319027e-01 2.986136096163027331e-01 4.847081506897847336e-01 5.408768947194623200e-01 6.265664780301033465e-01 6.000909526195419286e-01 1.370806677991117661e-01
1.403557340961395473e-14 -2.054347293521877873e+02 3.683876583520209191e-01 4.784197435083248906e-01 5.619673554296504836e-01 4.262253030716391944e-01 9.502520118483284151e-01 5.033795337033238892e-01 9.236888080715344174e-01
1.421457063489680915e-14 -2.054195568772829574e+02 2.813643997732378499e-01 3.889256855526161405e-01 5.880073178236709941e-01 4.438701568307314438e-01 9.263758820892877832e-01 7.209817360639115824e-01 5.272660580300028155e-01
1.430463051365305135e-14 -2.054107411198638147e+02 5.173903874277974158e-01 4.349685760257576694e-01 5.416435850762879589e-01 4.471522154380207503e-01 7.645254287403193683e-01 9.878079244517411484e-01 3.588186320767327020e-01
1.444141697697270845e-14 -2.053987241596078093e+02 4.539949763940561156e-01 9.533532240114461764e-02 6.899317717567368113e-01 5.023487957413269589e-01 9.582955833803760148e-01 4.353081778389316092e-01 5.506899865256653648e-01
1.521260665192208948e-14 -2.053441999477599893e+02 5.091996630203672325e-01 4.584549836807676471e-01 5.142461399397969535e-01 6.005121414830257853e-01 7.513752324936124882e-01 4.690950315139928994e-01 4.014164692125005152e-02
1.576888102550842142e-14 -2.053057859742966684e+02 6.674770608111804115e-01 3.004054010621795001e-01 5.768416912123780493e-01 4.268603176439232372e-01 8.179793495553971949e-01 4.194711060028036287e-01 5.464606492518028213e-01
1.606779392760640275e-14 -2.052845075254608673e+02 7.561005909302656036e-01 2.227661039026453682e-01 5.294634011515377825e-01 5.292254741837604248e-01 9.050333410304711723e-01 1.093662889943812222e-01 6.192125636320174875e-01
1.667695622763750537e-14 -2.052447965169358213e+02 2.980305419950297074e-01 3.751913248965607628e-01 5.995422093851245915e-01 3.594744223216811418e-01 7.785482802097838384e-01 2.683374726327472648e-01 8.448950260831750159e-02
1.667156673423095157e-14 -2.052426197392542235e+02 5.084127339141827351e-01 5.112704013571580663e-01 4.709055259943643046e-01 5.423886120903771424e-01 8.205794410703943775e-01 1.718026744517649473e-01 3.300303526793824105e-01
1.770780339945656842e-14 -2.051798190044064540e+02 6.451114987528417943e-01 2.478980711583087804e-01 5.201796575764561226e-01 5.783665689957209199e-01 5.779435276406020838e-01 6.060176310036567981e-01 8.392919470610191723e-01
1.845427967412082383e-14 -2.051360281126126210e+02 7.696494271694898082e-01 1.921866475932232365e-01 6.379943722229658443e-01 4.556053074501215661e-01 8.789572771086100467e-01 1.509879190819842232e-01 1.965460713225171685e-01
1.848674624991582142e-14 -2.051317703604472626e+02 4.023580242521531125e-01 1.604910166065755539e-01 6.060078463089982881e-01 3.720797690159226012e-01 9.780687649390569227e-01 9.687968877983146321e-01 6.569925870398387602e-01
1.879170851072051842e-14 -2.051129086809705768e+02 4.995653611118656134e-01 1.821893747356478355e-01 5.694573739666389800e-01 4.398483228589430416e-01 5.636696344387900348e-01 4.683757245092624588e-01 3.827764527128703631e-01
1.897765714925859276e-14 -2.051005620691630611e+02 5.205354132424793168e-01 1.836624735109971818e-01 6.863693280689160403e-01 5.494675355973185349e-01 9.462875999679661865e-01 3.542370414542473922e-01 9.012639493189926743e-01
1.908935834840229253e-14 -2.050921933916069975e+02 3.041353654723998323e-01 4.028555739946476644e-01 6.296285533112382371e-01 4.938527110417897936e-01 8.104850648903269006e-01 8.601064057709524313e-01 7.126420904073883511e-01
1.942314154127295962e-14 -2.050723591987316468e+02 6.090285697204280702e-01 4.029106206882338004e-01 4.595259974526171853e-01 4.612850380806685080e-01 8.441958507554641056e-01 3.817076727278582715e-01 6.373092900624226509e-01
1.976328152013727291e-14 -2.050524986694927065e+02 8.796060498785299719e-01 1.734725131666994269e-01 6.075335773844454668e-01 4.643987088636030158e-01 8.239977872407102666e-01 6.436834693869545321e-01 3.165142108139618049e-01
2.029455472499482580e-14 -2.050234718069405062e+02 6.976647885507420987e-01 2.313208266134222368e-01 6.326061079716415181e-01 4.929104715548077165e-01 7.765775024409671268e-01 4.509547726649170141e-01 6.856784080105809975e-01
2.082491681902631032e-14 -2.049951742230969103e+02 6.082521170930046406e-01 1.910518606721904045e-01 5.856948605277245701e-01 5.251305589771249061e-01 4.976881070902607895e-01 4.156056983010691930e-02 2.248020865707140437e-01
2.136109082354116744e-14 -2.049672533355515043e+02 3.351486102293205205e-01 3.466220117454366645e-01 6.147608194494598166e-01 6.246691060438248622e-01 6.728938703933302623e-01 7.425837833591952819e-01 9.337152980524064949e-01
2.161354108957738864e-14 -2.049530043962931813e+02 8.500834483147214904e-01 8.761814137773230038e-02 6.145334555333816784e-01 4.385913565227628763e-01 8.423882347233303536e-01 4.339186097612920956e-01 7.080956313595119234e-01
2.243435272695045236e-14 -2.049132310288841836e+02 4.445176216224907551e-01 3.811936681887251321e-01 4.999350950572751806e-01 5.893004289781016425e-01 7.950843661251276728e-01 2.664769831148371404e-01 2.223704160645142425e-01
2.268113632606453058e-14 -2.048997908366927732e+02 4.156258300589680821e-01 5.304119037397114766e-01 5.079959615692898334e-01 5.885598898263060264e-01 7.380452802196127982e-01 8.235717131616017150e-01 2.301465495495411684e-01
2.323231244212642130e-14 -2.048732803295224585e+02 3.036915518547026460e-01 4.026873571650916861e-01 5.863576515632967778e-01 4.914932885114191019e-01 6.757217088020786022e-01 3.005302399796276891e-01 8.681335170603267093e-01
2.379462355680173962e-14 -2.048468647626741586e+02 3.737606858645613483e-01 5.095946799288756379e-01 5.532018436598341582e-01 4.984563747965705671e-01 8.412718862166563838e-01 4.094566469251966767e-01 2.618442187895020368e-01
2.488582880646032762e-14 -2.047995258996379562e+02 6.697731760769125575e-01 1.136001854973578973e-01 6.886479265893068469e-01 4.754061499801631729e-01 7.063187208323727928e-01 4.870948842484116303e-01 5.705623626793426828e-01
2.484657761016075286e-14 -2.047986043957243965e+02 7.024732100500912235e-01 2.649035635679683476e-01 5.759302797566562271e-01 5.450212756243878465e-01 6.539746183411464520e-01 2.335167518981873802e-01 5.691513129495942014e-01
2.514457078399443637e-14 -2.047841824170154723e+02 6.662752281786906705e-01 1.202068137855701879e-01 6.486340300237621870e-01 5.858159926188427624e-01 8.885043891333235244e-01 8.517517407352112047e-01 1.514558098362920324e-01
2.520897581621786519e-14 -2.047791243025749282e+02 2.564656977749004696e-01 2.724198276209696123e-01 6.382155106662070754e-01 4.404367296021961531e-01 6.999538584250609707e-01 1.358506504652473579e-01 7.609934788633683223e-01
2.682246125517682690e-14 -2.047145847738192970e+02 6.243082431229991514e-01 3.777517833565879890e-01 4.793007744512229884e-01 4.340111144329678039e-01 7.317859683200077514e-01 2.641454428614625760e-01 7.904545340510048534e-01
2.740816013170308602e-14 -2.046904836327757948e+02 7.074517587324480328e-01 8.224727987880317559e-02 6.467034940016472833e-01 4.200115894964543406e-01 7.413933227304564388e-01 8.794990278960803654e-01 9.204790219612614122e-01
2.766380610600222971e-14 -2.046786994968333602e+02 3.582254383444366530e-01 3.884119095109590525e-01 5.181171418115682048e-01 4.992516504456213644e-01 8.304962585150762466e-01 8.179164667203973060e-01 9.085266652586130309e-01
2.962860447048055145e-14 -2.046075841549136385e+02 4.413047472860543996e-01 8.382583772985430226e-02 6.760228005935331463e-01 4.492021863499569001e-01 9.185777333534024258e-01 1.449380602938104001e-01 7.666401219457562588e-01
2.971708693225511749e-14 -2.046021022188961069e+02 3.235737209619410359e-01 2.252398659059083874e-01 5.871603254093519242e-01 4.690151987732925631e-01 9.570123424382975807e-01 6.152924795661790514e-01 3.353198010599015566e-01
2.977305713909521834e-14 -2.045977205551607767e+02 4.237314809684390449e-01 1.067397060985955382e-01 6.016028261719006398e-01 4.865250249406384841e-01 7.714653873224465164e-01 3.786926742107465937e-01 7.660469906842328758e-01
3.184358851506148844e-14 -2.045279883576131397e+02 5.058943283048586981e-01 3.162507778307256379e-01 5.890622801312164203e-01 3.582658174332543632e-01 7.254032136593323576e-01 7.091812978687831448e-01 3.259553185585194468e-01
3.185410975123446445e-14 -2.045251580085878231e+02 4.140076292189704965e-01 4.536798985598097245e-01 4.855903953564413289e-01 5.137545082674533914e-01 6.940354846105138975e-01 9.544857673311644142e-01 7.876951025154410591e-01
3.316565702080688003e-14 -2.044823095034080325e+02 3.585965602573050193e-01 2.127644615750552415e-01 6.412695041879558078e-01 3.198598958503113820e-01 7.882206316048583350e-01 8.694792357875825717e-01 2.428406677197375574e-01
3.333417562447496577e-14 -2.044747412511223956e+02 4.679142522276646399e-01 2.922980163097001483e-01 5.150112209226351823e-01 5.311804924672189898e-01 5.878937372790069560e-01 2.025136596827309954e-01 9.672125449520323492e-01
3.330885705160155921e-14 -2.044730010777111602e+02 5.437850583763458312e-01 2.288429245341180307e-01 5.244704912368244321e-01 5.942373780211875900e-01 6.348812463214703605e-01 1.505123519598626780e-01 3.414958534028194048e-01
3.323313822286723862e-14 -2.044727768995016959e+02 5.240562310684611091e-01 1.506655985288269384e-01 5.762945610374033967e-01 3.854021992684504294e-01 6.757783131339012428e-01 2.504485509024920731e-01 8.019143377396060757e-01
3.397839884160209633e-14 -2.044480994223358721e+02 8.388044559314550286e-01 1.194931712549427705e-01 6.005875186494229467e-01 5.360681463109884248e-01 9.076106019339944542e-01 3.095602599945352917e-01 8.296315511720588898e-01
3.433615074053964781e-14 -2.044351256602585636e+02 5.754183269579055127e-01 2.947886212068974165e-01 6.078648722431696516e-01 3.872800148322718128e-01 9.682958219003314770e-01 5.402615786277757959e-01 2.439614834946879363e-01
3.430795955359946891e-14 -2.044334470326502924e+02 3.381695191289758595e-01 2.081063293534897718e-01 6.137544928076381634e-01 3.286541125342781755e-01 8.016977257183759420e-01 2.190910783468488221e-01 6.736028560245077568e-01
3.427399303086421691e-14 -2.044319375709546875e+02 4.168617004044592456e-01 2.342854462187282660e-01 5.683300115279021902e-01 3.292727454821262612e-01 9.417690961063298616e-01 5.810239502815017776e-01 9.976504426414329885e-01
3.421542205132279408e-14 -2.044311479372572649e+02 3.522355051778844892e-01 3.628673446792043400e-01 5.738136172312777727e-01 3.559378806530255623e-01 7.254922393161840066e-01 1.717814360736981127e-01 1.863532978341230217e-01
3.418482939857476251e-14 -2.044295424560386891e+02 5.873414518852717592e-01 2.795783484564642318e-01 6.301029233019376230e-01 4.249897684799731623e-01 8.715439888679409330e-01 6.989184560249690481e-01 6.070870589968633269e-01
3.485005480252891834e-14 -2.044077697071261355e+02 6.044687812263251914e-01 3.815010616686002054e-01 5.269396163043931214e-01 5.435229040283190427e-01 7.027512552115953159e-01 5.912349949685269390e-02 6.777093055400045252e-01
3.531126343544020370e-14 -2.043921224263212935e+02 5.112456141010172095e-01 3.169259267522916423e-01 5.998732983466829038e-01 5.497151156924101612e-01 5.939062366460817755e-01 3.382760993532084037e-01 5.730944445843771939e-02
3.575017705332716009e-14 -2.043772691951890010e+02 2.770987690814397109e-01 1.542301420450589156e-01 6.683357505727989256e-01 4.184746237717059669e-01 7.968466769579285458e-01 5.169045924966297889e-01 4.441190038513620486e-03
3.673119035644479197e-14 -2.043476981492622144e+02 3.288774477266401819e-01 2.834433771356305587e-01 6.562502386705207913e-01 3.481706159924692900e-01 9.625391867457778750e-01 4.134135720959571936e-01 9.887887737387546228e-01
3.732632671453177618e-14 -2.043291255291333073e+02 3.835975719785880145e-01 5.034931745208373055e-01 5.486470604948447960e-01 5.446885073334275518e-01 7.500788881269923047e-01 4.532788343836964828e-01 8.746451847100955579e-01
3.775262186775423899e-14 -2.043152694901236828e+02 5.555686282741744142e-01 1.209475439841005695e-01 6.059765998012919264e-01 5.600558150671735014e-01 5.923399018454885701e-01 2.268778958648006716e-01 8.785799756734092858e-01
3.823307493308858465e-14 -2.043001234399198438e+02 6.222373310024903459e-01 1.441613673555608710e-01 6.906008688642223392e-01 4.153345530062708679e-01 8.279164078298675289e-01 8.290109301700850919e-01 7.252956968191173193e-01
3.967792006380762337e-14 -2.042605295535613550e+02 4.791403233660194161e-01 3.651895123563836387e-01 4.974517413920802600e-01 4.968799655510483526e-01 6.085971165051148324e-01 5.961528705527863181e-01 1.527232063871481471e-01
3.979258147663368672e-14 -2.042551439170001686e+02 3.249799698665744030e-01 1.395535011377672385e-01 6.649115853118343633e-01 4.818075107417540415e-01 6.639284139641086213e-01 8.722811873468305777e-02 7.892903600598318858e-01
3.973454688374525926e-14 -2.042541034089845198e+02 5.279827728627625172e-01 3.623919121466030457e-01 5.207777405456373021e-01 5.996435238157694636e-01 8.415103111243450451e-01 7.947827177894992712e-01 6.972650276505901745e-01
4.086725579145893566e-14 -2.042234952663493459e+02 8.018376600116978725e-01 1.467659623886403142e-01 6.102575470023554605e-01 5.409356119050601208e-01 6.057325165484254148e-01 2.532554191589316828e-01 5.040287016377170692e-02
4.129240918027372698e-14 -2.042106457308709651e+02 5.214695053844718986e-01 9.667980508256820982e-02 6.506856866022112662e-01 5.869954620753404795e-01 7.877362520970282445e-01 3.396234683750933847e-01 4.514502893243909076e-01
4.122049348971706828e-14 -2.042098888693726622e+02 4.263547124794973553e-01 2.136210382747575354e-01 6.949752852535797665e-01 4.082759809684896046e-01 9.405169391633200204e-01 4.281967379919056627e-01 3.730043812552538141e-01
4.281201572772561088e-14 -2.041695056123680843e+02 4.597982152205295492e-01 2.385531001869439782e-01 5.317055056707246097e-01 5.790373167892083339e-01 8.178300328334383584e-01 2.481800781273365564e-01 8.420833619324347152e-01
