logz logzerr logvol nlive logl logwt insert_order
-inf nan 0.000000000000000000e+00 4.000000000000000000e+02 -5.471882999461370218e+02 -5.531810142328283746e+02 6.099999999999999867e-01
-5.531810142328283746e+02 nan -2.500000000000000052e-03 4.000000000000000000e+02 -5.470057442513838168e+02 -5.530009585380751105e+02 1.950000000000000067e-01
-5.523937921607075623e+02 nan -5.000000000000000104e-03 4.000000000000000000e+02 -5.448731181587949095e+02 -5.508708324454862577e+02 7.349999999999999867e-01
-5.506735684853172188e+02 nan -7.499999999999999722e-03 4.000000000000000000e+02 -5.434438854158111099e+02 -5.494440997025023989e+02 1.340000000000000080e+00
-5.491875616933075435e+02 1.174159889819406777e+00 -1.000000000000000021e-02 4.000000000000000000e+02 -5.352923331056854295e+02 -5.412950473923767731e+02 6.700000000000000400e-01
-5.412946739328930335e+02 4.734570105464491085e+00 -1.250000000000000069e-02 4.000000000000000000e+02 -5.337632914838262650e+02 -5.397685057705175495e+02 5.300000000000000266e-01
-5.395718154501539630e+02 4.925830045515269262e+00 -1.500000000000000118e-02 4.000000000000000000e+02 -5.310046958520780436e+02 -5.370124101387693827e+02 5.050000000000000044e-01
-5.369379051423873079e+02 1.042535323420130888e+00 -1.750000000000000167e-02 4.000000000000000000e+02 -5.307087810960861134e+02 -5.367189953827773934e+02 6.600000000000000311e-01
-5.361293248193659338e+02 8.440233404710952847e-01 -2.000000000000000042e-02 4.000000000000000000e+02 -5.296201034842391664e+02 -5.356328177709305010e+02 1.879999999999999893e+00
-5.351574206214662581e+02 5.847639805650816092e-01 -2.249999999999999917e-02 4.000000000000000000e+02 -5.283588485867501277e+02 -5.343740628734414031e+02 1.655000000000000027e+00
-5.339977729997466440e+02 9.680213378999933393e-01 -2.499999999999999792e-02 4.000000000000000000e+02 -5.272787268523452440e+02 -5.332964411390365740e+02 1.320000000000000062e+00
-5.328936968212068450e+02 1.195265882787420741e+00 -2.749999999999999667e-02 4.000000000000000000e+02 -5.241655654936067776e+02 -5.301857797802980485e+02 1.270000000000000018e+00
-5.301212329361288766e+02 1.824270623994314944e+00 -2.999999999999999542e-02 4.000000000000000000e+02 -5.206184690294264783e+02 -5.266411833161178038e+02 1.459999999999999964e+00
-5.266108424096960334e+02 1.867919786779523417e+00 -3.249999999999999417e-02 4.000000000000000000e+02 -5.199378652162262142e+02 -5.259630795029174806e+02 5.250000000000000222e-01
-5.255422563036278234e+02 7.667702051645119976e-01 -3.499999999999999639e-02 4.000000000000000000e+02 -5.196410412824623108e+02 -5.256687555691536318e+02 4.099999999999999756e-01
-5.249103598300647491e+02 9.147148092579656664e-01 -3.749999999999999861e-02 4.000000000000000000e+02 -5.163278216182127380e+02 -5.223580359049039998e+02 6.750000000000000444e-01
-5.222830208107704948e+02 1.507568609994589748e+00 -4.000000000000000083e-02 4.000000000000000000e+02 -5.149143486710846673e+02 -5.209470629577759837e+02 5.400000000000000355e-01
-5.207136473615878458e+02 1.632701535955456196e+00 -4.250000000000000305e-02 4.000000000000000000e+02 -5.137768479597534679e+02 -5.198120622464447251e+02 5.699999999999999512e-01
-5.194713662919217541e+02 1.836938129510338191e+00 -4.500000000000000527e-02 4.000000000000000000e+02 -5.125822818019551050e+02 -5.186199960886464169e+02 1.814999999999999947e+00
-5.182645411072027173e+02 1.477153947796006284e+00 -4.750000000000000749e-02 4.000000000000000000e+02 -5.112309651036258629e+02 -5.172711793903172293e+02 7.750000000000000222e-01
-5.169561280570462714e+02 1.705689508084018868e+00 -5.000000000000000971e-02 4.000000000000000000e+02 -5.107419178791062109e+02 -5.167846321657975750e+02 1.320000000000000062e+00
-5.161735610721543708e+02 1.427017589903265105e+00 -5.250000000000001193e-02 4.000000000000000000e+02 -5.105953382749609659e+02 -5.166405525616522709e+02 9.899999999999999911e-01
-5.156868936671104393e+02 1.480255909856412089e+00 -5.500000000000001416e-02 4.000000000000000000e+02 -5.071069195371238720e+02 -5.131546338238151748e+02 1.950000000000000067e-01
-5.130781551150614632e+02 1.071350472286336508e+00 -5.750000000000001638e-02 4.000000000000000000e+02 -5.053644875541088481e+02 -5.114147018408001486e+02 1.429999999999999938e+00
-5.112411826527120411e+02 1.111561026368546257e+00 -6.000000000000001860e-02 4.000000000000000000e+02 -5.042886398532529597e+02 -5.103413541399442579e+02 1.975000000000000089e+00
-5.100001506937206841e+02 8.756185541230205871e-01 -6.250000000000001388e-02 4.000000000000000000e+02 -5.041993585848073280e+02 -5.102545728714986240e+02 5.000000000000000278e-02
-5.094261450009765326e+02 9.252405862871637687e-01 -6.500000000000001610e-02 4.000000000000000000e+02 -5.033318784266864441e+02 -5.093895927133777377e+02 1.030000000000000027e+00
-5.087145546771975546e+02 1.000889814215079499e+00 -6.750000000000001832e-02 4.000000000000000000e+02 -5.030729489015457148e+02 -5.091331631882370061e+02 5.450000000000000400e-01
-5.082089657030143144e+02 8.665695874445819014e-01 -7.000000000000002054e-02 4.000000000000000000e+02 -5.019648874822202060e+02 -5.080276017689114951e+02 1.324999999999999956e+00
-5.074210305686136735e+02 1.008889174557232815e+00 -7.250000000000002276e-02 4.000000000000000000e+02 -4.952459078326637041e+02 -5.013111221193549909e+02 1.175000000000000044e+00
-5.013089038274695781e+02 3.070320036312734313e+00 -7.500000000000002498e-02 4.000000000000000000e+02 -4.940760346083876016e+02 -5.001437488950789430e+02 9.949999999999999956e-01
-4.998722919874577997e+02 2.376129073927452762e+00 -7.750000000000002720e-02 4.000000000000000000e+02 -4.918002942363121974e+02 -4.978705085230035365e+02 1.189999999999999947e+00
-4.977437929392314686e+02 2.063841213527390916e+00 -8.000000000000002942e-02 4.000000000000000000e+02 -4.900139329077514958e+02 -4.960866471944428326e+02 1.320000000000000062e+00
-4.959121205554674248e+02 2.566590667268985992e+00 -8.250000000000003164e-02 4.000000000000000000e+02 -4.899998594529960201e+02 -4.960750737396873546e+02 1.395000000000000018e+00
-4.952971344154001940e+02 2.830217054698535240e+00 -8.500000000000003386e-02 4.000000000000000000e+02 -4.869000433839489119e+02 -4.929777576706402442e+02 2.600000000000000089e-01
-4.928839624066301894e+02 2.794452988317336573e+00 -8.750000000000003608e-02 4.000000000000000000e+02 -4.848015372783952444e+02 -4.908817515650865744e+02 8.299999999999999600e-01
-4.907550868363647965e+02 3.600051081499088035e+00 -9.000000000000003830e-02 4.000000000000000000e+02 -4.837745088711999983e+02 -4.898572231578913261e+02 1.294999999999999929e+00
-4.895154513092803086e+02 1.858524544432052839e+00 -9.250000000000004052e-02 4.000000000000000000e+02 -4.834234990329092057e+02 -4.895087133196005311e+02 1.700000000000000122e-01
-4.888189294588281086e+02 1.813328496727732331e+00 -9.500000000000004274e-02 4.000000000000000000e+02 -4.813760076831376296e+02 -4.874637219698289528e+02 1.985000000000000098e+00
