weight logl H0 sigma
1.427016631242763547e-27 -4.402285153686721060e+02 8.948763380545133872e-01 7.142904283139507315e-01
2.331205012864729682e-27 -4.397352160549958739e+02 3.107352941461205553e-02 7.196580899540137022e-01
2.589621724383286808e-27 -4.396275895491058918e+02 5.640626605045051534e-03 8.416917483592967208e-01
3.622900022318210131e-27 -4.392893265455319352e+02 5.058211309752369544e-02 6.580371541582438200e-01
5.351389239043969863e-27 -4.388967451637403769e+02 3.427590728664131614e-02 7.257590010904741984e-01
8.693239417864522161e-27 -4.384090557166167628e+02 2.065545583439298838e-03 9.498293083945935633e-01
9.795598330128404207e-27 -4.382871682269974372e+02 5.985154682106788027e-01 1.548458891331175868e-01
1.060789576932786141e-26 -4.382050027540604447e+02 1.778189777051242260e-03 9.888057520687651980e-01
1.062140088435369239e-26 -4.382012304446600979e+02 6.909144797211109745e-01 2.689923079477962720e-01
1.094471312311141334e-26 -4.381687448419286852e+02 9.169918910810460622e-01 9.085146987386962802e-01
1.182963864669280546e-26 -4.380884932297688010e+02 8.617449325292513285e-01 6.367110432572825607e-01
1.309143333469017426e-26 -4.379846432894132704e+02 4.405551307093524827e-02 7.069860241094617637e-01
1.375693870670717853e-26 -4.379325580317458844e+02 9.198578733412893227e-01 9.774708361986493843e-01
1.764139106511332598e-26 -4.376813534557530261e+02 3.099044377482462753e-02 7.740616286906163435e-01
2.785151951106205412e-26 -4.372222138363632666e+02 1.040192043116213716e-01 5.273093360289862197e-01
3.406183939050368301e-26 -4.370184236835938236e+02 1.013867230565657085e-01 5.363859813703100166e-01
3.451800823484959249e-26 -4.370026201961129573e+02 1.034042211404001543e-01 5.311695945150787246e-01
3.569715698803693647e-26 -4.369665303123639433e+02 8.706895936267129432e-01 6.898926546212791333e-01
4.189090445292255317e-26 -4.368040326359214873e+02 8.708688517104808957e-01 6.942184545835891063e-01
5.766553739884719647e-26 -4.364819416388299942e+02 8.872633460288590346e-01 7.816616535295226598e-01
5.900267386820391686e-26 -4.364565185991100975e+02 3.556462794961634533e-02 7.932857776628179369e-01
7.417303602251280243e-26 -4.362252006735829468e+02 2.455788065226882644e-02 8.973175697566286857e-01
1.245324352116440001e-25 -4.357045351560263384e+02 2.594364844164520623e-02 9.933648437517139662e-01
1.723406330481968329e-25 -4.353771284187324113e+02 2.914174927544088689e-02 9.873326452184683077e-01
2.947183735397647253e-25 -4.348380811273998461e+02 8.498372087842975819e-01 6.523875528743856567e-01
3.064765041063279759e-25 -4.347964602680580697e+02 8.242281862815120652e-01 5.653386166263848489e-01
3.916027366416122080e-25 -4.345488534627974673e+02 5.741970356181758106e-02 7.388433793217736856e-01
4.104296997698708249e-25 -4.344993967026905466e+02 6.135681777435009199e-02 7.198019052228386006e-01
4.100203757492966872e-25 -4.344978945063759852e+02 7.937773410691680853e-01 4.843783052186793059e-01
4.689676792514235106e-25 -4.343610675098934735e+02 3.350507221552847525e-01 1.517697043081699393e-01
7.022980298690762901e-25 -4.339547435038834351e+02 8.782125000736586973e-01 8.534156246738114904e-01
8.428400055607213212e-25 -4.337698242135427904e+02 4.625042562329984008e-02 8.777328889902487052e-01
8.800614425865938563e-25 -4.337241096356329990e+02 8.162170300524396183e-01 5.549108564063754967e-01
1.207735650236384049e-24 -4.334050988398273603e+02 5.353508642734639000e-02 8.213856392313627630e-01
1.483189057305471417e-24 -4.331971515447652337e+02 5.305846498113997445e-02 8.450837790215149914e-01
1.525770510157891750e-24 -4.331663465477820409e+02 8.737309852838861524e-01 9.693626860479467311e-01
1.856244084805241347e-24 -4.329677909458799832e+02 5.196732012859228700e-02 9.243119628276693645e-01
1.903438271774885281e-24 -4.329401842152945505e+02 1.545375937614366091e-01 4.397268460080712149e-01
1.915042436533693715e-24 -4.329316063003499835e+02 3.612665117259238334e-01 1.302386791211862516e-01
2.064052462844155496e-24 -4.328541748174658892e+02 8.711421544741211331e-01 8.909840067201383329e-01
2.078479834885663307e-24 -4.328447093049063028e+02 2.471060630012410497e-01 2.648415284224269195e-01
2.341374045818000040e-24 -4.327231081267036075e+02 1.097906321791044526e-01 5.642476840572280272e-01
2.514920765707053225e-24 -4.326491047844404534e+02 1.277179814784374923e-01 5.111223904002811791e-01
3.129561936636686204e-24 -4.324279530443956787e+02 1.879622466727465246e-01 3.705113765532612735e-01
3.961942147880976548e-24 -4.321896117363834264e+02 8.637557109976646830e-01 8.489625204801796166e-01
5.157692210134915163e-24 -4.319233568494556152e+02 7.470428339185897215e-01 3.950557076161848036e-01
5.149648205926347926e-24 -4.319224176799932593e+02 8.548110278366919390e-01 7.709349687814153196e-01
5.548739795651224250e-24 -4.318452752446780210e+02 6.282366142334394610e-02 8.699967079951749227e-01
5.611706128958250162e-24 -4.318314912866992472e+02 8.620484393409248991e-01 8.853890745111318017e-01
5.789734405437797922e-24 -4.317977596635283248e+02 8.617614253194276763e-01 9.172981895773885119e-01
5.975480475107940042e-24 -4.317636815739783174e+02 1.615274344160321229e-01 4.322992651673149833e-01
6.533669267460673863e-24 -4.316718773880714934e+02 6.719380343703659220e-01 2.599145598880366892e-01
7.089846809635408415e-24 -4.315876823490356742e+02 8.268049787767858261e-01 6.275091765049224390e-01
7.625234434526077723e-24 -4.315123830152743949e+02 8.480243674246878971e-01 7.404735092834626720e-01
1.015197928679239228e-23 -4.312236773927049285e+02 7.086164928717242351e-02 9.665913171535046589e-01
1.126799122000965951e-23 -4.311168800119899061e+02 1.805492040569020018e-01 3.937915488911973849e-01
1.152170437428912281e-23 -4.310921134893254703e+02 7.770261399825014736e-01 4.728137579318070216e-01
1.326689648863319216e-23 -4.309485741360708175e+02 8.541839506125504800e-01 8.825466858283790295e-01
1.346781103301545400e-23 -4.309310436124191028e+02 7.617726805854574401e-02 7.766981424639731735e-01
1.686908671842158931e-23 -4.307033633241446751e+02 7.264177762879853173e-02 8.819567661646260381e-01
1.768339696652069408e-23 -4.306537199079377274e+02 7.594602735312503405e-01 4.322635244238871577e-01
2.202452712220220907e-23 -4.304316893812626859e+02 8.121790178750021294e-01 5.921683722170589803e-01
2.540844945870457359e-23 -4.302862643082455634e+02 2.047114947643091654e-01 3.486411993066432791e-01
3.062378253077783282e-23 -4.300970691688292504e+02 2.405275289816065643e-01 2.846149799751725995e-01
3.461062957382845981e-23 -4.299721852348070570e+02 7.960554322650570391e-02 8.364778011604969699e-01
3.470571388034794370e-23 -4.299669417442701160e+02 3.014256238967080170e-01 1.967013622997036970e-01
3.665550816873977722e-23 -4.299097823746687936e+02 2.495184414612572343e-01 2.705786454646970096e-01
4.567818169285453816e-23 -4.296872253235741255e+02 1.035685283955815050e-01 6.474779495205790214e-01
4.645500742526219193e-23 -4.296678618208758280e+02 8.419879841218113059e-01 8.208834123590351695e-01
4.683851481413425971e-23 -4.296571402522201879e+02 9.199990922953604766e-02 9.979125549270440043e-01
4.755072402193787286e-23 -4.296395490673921813e+02 8.238425418316343007e-01 6.632429861543764904e-01
4.829785382134943987e-23 -4.296214589574761362e+02 8.337506741918556674e-01 7.270767723305240349e-01
5.593558638005632953e-23 -4.294721452973224132e+02 1.446726930025507007e-01 4.981033923523842111e-01
5.980075783480672626e-23 -4.294028277491077006e+02 1.015170272674158491e-01 6.667237799141102483e-01
6.053296902979029043e-23 -4.293881579235562072e+02 8.872990415067461001e-02 9.476229441729978609e-01
6.059709114879479822e-23 -4.293845991917286256e+02 8.397953070221855221e-01 8.874980220465510383e-01
6.512627808370432434e-23 -4.293100179578402162e+02 8.263221807523815077e-01 6.889752131310239447e-01
1.105862602968592365e-22 -4.287780502302163086e+02 1.028139700015304747e-01 9.991152931209232868e-01
1.177773447900016102e-22 -4.287125501493550246e+02 1.181428505889803304e-01 6.038239084445135019e-01
1.323808605114937214e-22 -4.285931630078237617e+02 8.324565816800365559e-01 8.841984337884108980e-01
1.382954923539131433e-22 -4.285469534379145102e+02 9.634220481749344867e-02 7.434280290306694017e-01
1.785382160666348536e-22 -4.282890434088909615e+02 8.076459922749837927e-01 6.191397210094757853e-01
1.788335319027994589e-22 -4.282848906990443538e+02 7.343740806037925006e-01 3.910502392392690707e-01
1.945642383337557883e-22 -4.281980837000673432e+02 6.067230295692036535e-01 1.804751480231263638e-01
2.769725635500074809e-22 -4.278424276300810902e+02 8.151091414468192298e-01 6.743295466432215335e-01
3.711318160775977782e-22 -4.275472887839027862e+02 7.962244960520854509e-01 5.848294675249423591e-01
4.251882003871615024e-22 -4.274088141874598819e+02 1.034416570930953849e-01 7.564130978765566393e-01
4.308465961000326117e-22 -4.273930939815816146e+02 1.029352578573757837e-01 7.667471585814477075e-01
7.166403827351162683e-22 -4.268817719262791570e+02 8.073068297118255465e-01 9.520356976077880562e-01
9.118208533769350373e-22 -4.266384025447287058e+02 8.152603760132259847e-01 8.591169065423789331e-01
9.142151345829684242e-22 -4.266332801620441160e+02 1.228637342265728183e-01 9.660862152199432007e-01
9.165103373255908130e-22 -4.266282727364574612e+02 1.092132603443234373e-01 8.547166914283678141e-01
