weight logl H0 sigma
1.391740549176152672e-37 -4.634043971342755412e+02 9.198774963910022961e+01 6.776310716305171127e+02
1.966832598814074856e-37 -4.630560278607666760e+02 9.182393606472346903e+01 6.724194425853596613e+02
2.017920505061183224e-37 -4.630278847635069610e+02 9.888046150692868252e+01 1.017874908087674498e+03
2.132182680201820394e-37 -4.629703061041989258e+02 9.506010157023386853e+01 8.195616499771342660e+02
7.793927085588609291e-37 -4.616716074400544585e+02 8.218679262949807196e+01 3.365862857972837219e+02
8.689825602503995822e-37 -4.615602994214102637e+02 5.731227324909418996e+01 5.609273728288677603e+02
9.481037649796162574e-37 -4.614706585247229214e+02 9.382295911816183320e+01 7.710428984171805951e+02
3.308596296726333312e-36 -4.602183431788324697e+02 9.985456883441960940e+01 1.111485268815610425e+03
3.738399800508042802e-36 -4.600937095396942595e+02 9.109556671329394817e+01 6.562187836363073075e+02
4.022878727813262691e-36 -4.600178694509367006e+02 9.871531526294948833e+01 1.043812800437730857e+03
7.299919571148338392e-36 -4.594195038682926793e+02 9.691481690697571594e+01 9.462911100219248510e+02
3.943052823318979159e-34 -4.554277417612083809e+02 8.324406568802001516e+01 3.794414782975255775e+02
1.029807469648219561e-33 -4.544652400576555920e+02 5.047830739671911005e+01 9.326479416259558093e+02
2.516817493120314067e-33 -4.535691167159150723e+02 9.984973366403202988e+01 1.230736711102010304e+03
2.707016372195713718e-33 -4.534937648610434167e+02 5.321746507449592656e+01 7.891025726803037514e+02
2.745354041253595145e-33 -4.534772018763312644e+02 5.415647686751325551e+01 7.411693247506728994e+02
1.218766528679618577e-32 -4.519841875215277014e+02 9.740761536081743088e+01 1.074182319143054883e+03
2.337647355290585465e-32 -4.513303818068688997e+02 5.723915292740937133e+01 6.087168500668042270e+02
6.845458171235030040e-32 -4.502534414350893712e+02 8.806715423814654287e+01 5.735126379743342113e+02
9.438570067189753562e-32 -4.499297223340087157e+02 9.538836532968406345e+01 9.657802168450472209e+02
1.115377672625994899e-31 -4.497602486663617469e+02 9.405422329436359519e+01 8.830216092952175586e+02
1.385369070746770222e-31 -4.495409751525510842e+02 6.174771665690133204e+01 4.354302781376799771e+02
2.723837118589195989e-31 -4.488624001422035690e+02 7.314163559478693344e+01 2.051991231279865815e+02
3.775230971948495200e-31 -4.485334801683137584e+02 5.305485475403125406e+01 8.433602747054318343e+02
3.875540298725573474e-31 -4.485047566487504014e+02 6.034875183670391152e+01 4.909926268386071229e+02
7.709200523972143488e-31 -4.478145272449552863e+02 9.795414268400978131e+01 1.207175675135262054e+03
1.131087089715851432e-30 -4.474286774442003889e+02 8.664965613903456187e+01 5.260487950172204137e+02
2.566249290519307041e-30 -4.466069112278860871e+02 9.838091110906408687e+01 1.289429463931737473e+03
6.338144369121713987e-30 -4.457002706014213800e+02 9.090129970761952904e+01 7.393461070473142627e+02
6.468357135003700091e-30 -4.456774344849028466e+02 9.257937197004225993e+01 8.375337902106416550e+02
1.620283971950009165e-29 -4.447566701225673569e+02 8.694019013138054675e+01 5.502766378403097178e+02
1.740161139711136593e-29 -4.446827938298092135e+02 9.770341823895026323e+01 1.283493267170276567e+03
2.219342404775347782e-29 -4.444370606098381131e+02 9.645779184521217076e+01 1.155353180750142883e+03
2.530835860941346554e-29 -4.443032219197823451e+02 5.860407769188314830e+01 5.834696975950495244e+02
