logz logzerr logvol nlive logl logwt insert_order
-inf nan 0.000000000000000000e+00 4.000000000000000000e+02 -8.267244657475380518e+04 -8.267843928904049972e+04 1.584999999999999964e+00
-8.267843928904049972e+04 nan -2.500000000000000052e-03 4.000000000000000000e+02 -7.227361250469880179e+04 -7.227960771898549865e+04 3.950000000000000178e-01
-7.227960771898549865e+04 nan -5.000000000000000104e-03 4.000000000000000000e+02 -7.073926968578001834e+04 -7.074526740006670298e+04 1.199999999999999956e-01
-7.074526740006670298e+04 nan -7.499999999999999722e-03 4.000000000000000000e+02 -6.900128348603549239e+04 -6.900728370032217936e+04 1.189999999999999947e+00
-6.900728370032217936e+04 1.075541105384352022e+03 -1.000000000000000021e-02 4.000000000000000000e+02 -6.562417853206048312e+04 -6.563018124634717242e+04 5.450000000000000400e-01
-6.563018124634717242e+04 1.462574094813697684e+03 -1.250000000000000069e-02 4.000000000000000000e+02 -6.444001108907410526e+04 -6.444601630336079688e+04 1.495000000000000107e+00
-6.444601630336079688e+04 4.425107363969989365e+02 -1.500000000000000118e-02 4.000000000000000000e+02 -6.092023269168761180e+04 -6.092624040597430576e+04 2.949999999999999845e-01
-6.092624040597430576e+04 1.758984991644840193e+03 -1.750000000000000167e-02 4.000000000000000000e+02 -5.494482926499334280e+04 -5.495083947928003181e+04 9.399999999999999467e-01
-5.495083947928003181e+04 3.784579266073538747e+03 -2.000000000000000042e-02 4.000000000000000000e+02 -5.068212059481823235e+04 -5.068813330910492368e+04 1.274999999999999911e+00
-5.068813330910492368e+04 3.593067852676053008e+03 -2.249999999999999917e-02 4.000000000000000000e+02 -4.896454972432147770e+04 -4.897056493860817136e+04 1.639999999999999902e+00
-4.897056493860817136e+04 2.192148782426027992e+03 -2.499999999999999792e-02 4.000000000000000000e+02 -4.850356315466433443e+04 -4.850958086895102315e+04 1.965000000000000080e+00
-4.850958086895102315e+04 1.715134478747763183e+02 -2.749999999999999667e-02 4.000000000000000000e+02 -4.770474110401551297e+04 -4.771076131830220402e+04 1.499999999999999944e-01
-4.771076131830220402e+04 2.980035265489993321e+02 -2.999999999999999542e-02 4.000000000000000000e+02 -4.681610890159604605e+04 -4.682213161588273942e+04 1.760000000000000009e+00
-4.682213161588273942e+04 3.308904584581471227e+02 -3.249999999999999417e-02 4.000000000000000000e+02 -4.621334499997963576e+04 -4.621937021426632418e+04 2.550000000000000044e-01
-4.621937021426632418e+04 3.006923310068423802e+02 -3.499999999999999639e-02 4.000000000000000000e+02 -4.571288478318772104e+04 -4.571891249747441179e+04 1.449999999999999900e-01
